,LGA,repDS,U5_ITN_use,six_nine_ITN_use,ten_eighteen_ITN_use,over_eighteen_ITN_use
360,Kabo,Gwarzo,0.76035782,0.693155138,0.544107839,0.750374097
361,Kano Municipal,Alkaleri,0.484534717,0.381738609,0.338571783,0.497522113
362,Karaye,Gwarzo,0.826923077,0.695652174,0.675675676,0.833333333
363,Kibiya,Gwarzo,0.705952781,0.606857993,0.508646207,0.693592607
364,Kiru,Gwarzo,0.779024324,0.623254161,0.515756018,0.733256354
365,Kumbotso,Taura,0.749295991,0.646893034,0.603650819,0.767208089
366,Yagba West,Oke-Ero,0.25,0.5,0.5,0.517241379
367,Kunchi,Babura,0.509004749,0.352733678,0.243679168,0.48046215
368,Kura,Gwarzo,0.825,0.695652174,0.541666667,0.84375
369,Madobi,Taura,0.749295991,0.646893034,0.603650819,0.767208089
370,Makoda,Babura,0.636363636,0.518518519,0.538461538,0.742857143
371,Ekiti,Oke-Ero,0.358598375,0.075483829,0.228405589,0.226141753
372,Minjibir,Taura,0.761938783,0.610201596,0.531197879,0.796941845
373,Nasarawa1,Alkaleri,0.758102767,0.625652174,0.592108085,0.612633102
374,Rano,Gwarzo,0.885714286,0.769230769,0.65,0.855072464
375,Rimin Gado,Gwarzo,0.705952781,0.606857993,0.508646207,0.693592607
376,Bindawa,Rimi,0.794871795,0.916666667,0.807692308,0.805970149
377,Rogo,Gwarzo,0.87804878,0.666666667,0.576923077,0.887096774
378,Shanono,Gwarzo,0.705952781,0.606857993,0.508646207,0.693592607
379,Sumaila,Takali,0.837837838,0.655172414,0.212121212,0.671641791
380,Takali,Takali,0.678756292,0.561025491,0.694047979,0.677809015
381,Tarauni,Alkaleri,0.510791322,0.580469168,0.39707834,0.493405235
382,Tudun Wada,Gwarzo,0.593939372,0.486304143,0.291187144,0.506036979
383,Ungogo,Taura,0.798303699,0.691283154,0.545649808,0.667878796
384,Warawa,Gwarzo,0.283018868,0.322580645,0.226415094,0.5
385,Wudil,Gwarzo,0.711402805,0.593380607,0.459316669,0.739032014
386,Daura,Babura,0.519412943,0.420582088,0.468171518,0.45305405
387,Bakori,Gwarzo,0.66,0.756097561,0.71875,0.739726027
388,Batagarawa,Rimi,0.754530143,0.524184174,0.475913102,0.694047638
389,Batsari,Rimi,0.847826087,0.608695652,0.44,0.767123288
390,Charanchi,Rimi,0.861111111,0.818181818,0.742857143,0.803030303
391,Dan Musa,Rimi,0.954545455,0.818181818,0.826923077,0.873239437
392,Dandume,Giwa,0.582706192,0.469378753,0.328007795,0.532330697
393,Danja,Giwa,0.630434783,0.55,0.2,0.44
394,Dutsin-Ma,Rimi,0.732019322,0.592426281,0.525823573,0.685107348
395,Faskari,Giwa,0.508196721,0.62962963,0.689655172,0.594594595
396,Funtua,Gwarzo,0.673321885,0.507343504,0.348372254,0.599895342
397,Asa,Oke-Ero,0.393939394,0.260869565,0.266666667,0.440677966
398,Ingawa,Rimi,0.931034483,0.833333333,0.512820513,0.818181818
399,Kafur,Gwarzo,0.708988548,0.703184718,0.730656019,0.680214942
400,Kankara,Rimi,0.918032787,0.857142857,0.844444444,0.911392405
401,Kankia,Rimi,0.85,0.821428571,0.833333333,0.835820896
402,Katsina,Rimi,0.567142174,0.556590769,0.471469757,0.497753543
403,Kurfi,Rimi,0.732019322,0.592426281,0.525823573,0.685107348
404,Kusada,Rimi,0.75,0.571428571,0.446428571,0.718309859
405,Malumfashi,Gwarzo,0.571428571,0.5,0.359375,0.543478261
406,Mani,Rimi,0.636810762,0.577843274,0.520196789,0.552895802
407,Matazuu,Rimi,0.961538462,0.923076923,0.941176471,0.984615385
408,Birnin Kebbi,Birnin Kebbi,0.874349018,0.714472081,0.540596894,0.784096173
409,Musawa,Gwarzo,0.758070431,0.589424132,0.517838492,0.685483475
410,Rimi,Rimi,0.732019322,0.592426281,0.525823573,0.685107348
411,Sabuwa,Giwa,0.363636364,0.36,0.266666667,0.566666667
412,Safana,Babura,0.952380952,0.852941176,0.882352941,0.942028986
413,Sandamu,Rimi,0.732019322,0.592426281,0.525823573,0.685107348
414,Aleiro,Birnin Kebbi,0.789226475,0.614967322,0.534978419,0.78771905
415,Argungu,Birnin Kebbi,0.880353787,0.739925815,0.650569606,0.878877198
416,Augie,Birnin Kebbi,0.977777778,0.708333333,0.85,0.909090909
417,Bunza,Birnin Kebbi,0.789226475,0.614967322,0.534978419,0.78771905
418,Fakai,Birnin Kebbi,0.925,0.807692308,0.711538462,0.783783784
419,Gwandu,Birnin Kebbi,0.789226475,0.78125,0.791666667,0.865671642
420,Jega,Birnin Kebbi,0.934417004,0.799158486,0.537410615,0.915591009
421,Kalgo,Birnin Kebbi,0.927737471,0.789110521,0.720989636,0.876524196
422,Iseyin,Akinyele,0.621354362,0.440761858,0.204179158,0.559328204
423,Maiyama,Birnin Kebbi,0.875,0.714285714,0.457142857,0.782608696
424,Ngaski,Owan East,0.967346939,0.876599634,0.68161435,0.859334625
425,Sakaba,Alkaleri,0.484534717,0.381738609,0.338571783,0.497522113
426,Shanga,Birnin Kebbi,0.973684211,0.814814815,0.697674419,0.714285714
427,Suru,Birnin Kebbi,0.93877551,0.806451613,0.527777778,0.819444444
428,Wasagu/Danko,Alkaleri,0.95,0.947368421,0.666666667,0.90625
429,Yauri,Birnin Kebbi,0.98183935,0.929500384,0.67213445,0.89052381
430,Zuru,Alkaleri,0.484534717,0.913043478,0.703703704,0.895833333
431,Adavi,Owan East,0.830655145,0.595557959,0.519685549,0.592855281
432,Ajaokuta,Owan East,0.4,0.416666667,0.407407407,0.413043478
433,Ankpa,Owan East,0.409335716,0.263829772,0.384044517,0.327565622
434,Bassa1,Keana,0.9,0.75,0.770833333,0.846153846
435,Dekina,Owan East,0.22239362,0.223553422,0.186247591,0.329535015
436,Edu,Oke-Ero,0.275828235,0.222354339,0.238085868,0.365918206
437,Ibaji,Uzo-Uwani,0.526264619,0.509690941,0.423182439,0.608589306
438,Idah,Uzo-Uwani,0.276486564,0.224106265,0.160050482,0.188842186
439,Igalamela-Odolu,Uzo-Uwani,0.845747123,0.769543044,0.693778231,0.720103359
440,Ijumu,Oke-Ero,0.55,0.666666667,0.583333333,0.54
441,Kabba/Bunu,Oke-Ero,0.535581734,0.361650218,0.434111405,0.5
442,Kogi,Keana,0.363636364,0.1,0.166666667,0.301886792
443,Lokoja,Keana,0.605339166,0.541794922,0.421650388,0.591267231
444,Mopa-Muro,Oke-Ero,0.391788901,0.299429972,0.260379648,0.355121446
445,Ofu,Owan East,0.540084421,0.414473633,0.407294799,0.568438009
446,Okehi,Owan East,0.75,0.571428571,0.333333333,0.512820513
447,Okene,Owan East,0.516561461,0.448181307,0.306656436,0.491094608
448,Olamabolo,Owan East,0.36041507,0.629779202,0.288515541,0.315320738
449,Omala,Keana,0.122571401,0.032353346,0.182721127,0.20689111
450,Yagba East,Oke-Ero,0.529411765,0.6,0.375,0.535714286
451,Ifelodun1,Oke-Ero,0.367932207,0.306901545,0.247713367,0.460711266
452,Ilorin East,Oke-Ero,0.289941315,0.295344661,0.263293536,0.302916209
453,Ilorin South,Oke-Ero,0.391788901,0.299429972,0.260379648,0.355121446
454,Ilorin West,Owan East,0.217238965,0.200527697,0.205987169,0.141257146
455,Irepodun1,Owan East,0.191973375,0.155091047,0.287478323,0.3102155
456,Itesiwaju,Akinyele,0.43481825,0.392030997,0.310573478,0.377487976
457,Isin,Oke-Ero,0.299054347,0.166666667,0.178191485,0.340654862
458,Kaiama,Oke-Ero,0.619047619,0.59375,0.347826087,0.638888889
459,Moro,Oke-Ero,0.208333333,0.25,0.108108108,0.2
460,Offa,Akinyele,0.243887332,0.268292669,0.286452093,0.303979904
461,Oke-Ero,Oke-Ero,0.133333333,0.090909091,0.210526316,0.208333333
462,Kajola,Akinyele,0.396945104,0.1752945,0.256845889,0.399760373
463,Oyun,Oke-Ero,0.411474907,0.116692039,0.26626085,0.369624561
464,Pategi,Oke-Ero,0.764705882,0.4,0.222222222,0.755102041
465,Agege,Uzo-Uwani,0.236100835,0.257686681,0.050976405,0.178004623
466,Ajeromi-Ifelodun,Uzo-Uwani,0.148953743,0.147321439,0.011366354,0.041432729
467,Alimosho,Uzo-Uwani,0.247223361,0.184538925,0.148105303,0.147674315
468,Apapa,Isoko South,0.307692308,0.2,0.210526316,0.206896552
469,Epe,Uzo-Uwani,0.076923077,0.25,0.166666667,0.18
470,Ifako-Ijaye,Uzo-Uwani,0.276486564,0.224106265,0.160050482,0.031920249
471,Ikeja,Uzo-Uwani,0.4,0.224106265,0.160050482,0.109090909
472,Mushin,Isoko South,0.121620751,0.14988435,0.0713975,0.048112926
473,Kokona,Oke-Ero,0.729032252,0.640765073,0.538461538,0.659225087
474,Ojo,Isoko South,0.278301893,0.289831061,0.147221679,0.192058757
475,Oshodi-Isolo,Uzo-Uwani,0.13028846,0.078841517,0.160050482,0.044036018
476,Surulere1,Oke-Ero,0.03442095,0.036336121,0.013773319,0.027144489
477,Akwanga,Oke-Ero,0.822883221,0.800838317,0.727112838,0.792005115
478,Obi2,Keana,0.823529412,0.85,0.294117647,0.8
479,Awe,Keana,0.605432934,0.429533507,0.468947384,0.732287966
480,Doma,Keana,0.738946068,0.484623909,0.332206395,0.600357251
481,Karu,Oke-Ero,0.380360634,0.380141437,0.448174308,0.397831492
482,Keana,Keana,0.511047108,0.441048146,0.346819024,0.589015934
483,Keffi,Oke-Ero,0.722389048,0.429725569,0.434474849,0.570575557
484,Lafia,Alkaleri,0.501905966,0.364569988,0.269162619,0.465595333
485,Nasarawa2,Keana,0.656017976,0.461261583,0.483376965,0.64975546
486,Nasarawa-Eggon,Alkaleri,0.692307692,0.666666667,0.620689655,0.658536585
487,Chanchaga,Keana,0.343627973,0.174183095,0.194156293,0.327245053
488,Toto,Keana,0.665760191,0.576987785,0.491463825,0.630641004
489,Wamba,Alkaleri,0.941176471,0.5,0.71875,0.819444444
490,Agaie,Oke-Ero,0.391788901,0.299429972,0.260379648,0.355121446
491,Agwara,Birnin Kebbi,0.789226475,0.614967322,0.534978419,0.78771905
492,Bida,Oke-Ero,0.391304348,0.181818182,0.155555556,0.340909091
493,Bosso,Keana,0.359945185,0.318367248,0.268395424,0.398904399
494,Edati,Oke-Ero,0.470588235,0.375,0.266666667,0.536231884
495,Gbako,Oke-Ero,0.166666667,0.121212121,0.260379648,0.141025641
496,Gurara,Oke-Ero,0.391788901,0.299429972,0.260379648,0.355121446
497,Katcha,Oke-Ero,0.380502224,0.123584445,0.1324138,0.310474544
498,Kontagora,Oke-Ero,0.314253047,0.161544985,0.137070127,0.274759284
499,Lapai,Oke-Ero,0.391788901,0.299429972,0.260379648,0.355121446
500,Lavun,Oke-Ero,0.340848191,0.286407935,0.176210845,0.31019557
501,Magama,Oke-Ero,0.352184692,0.230655127,0.184593034,0.348613248
502,Mariga,Oke-Ero,0.436363636,0.103448276,0.08,0.430555556
503,Mashegu,Oke-Ero,0.391788901,0.299429972,0.260379648,0.355121446
504,Pailoro,Oke-Ero,0.232081151,0.111427771,0.111189888,0.215628656
505,Lagelu,Akinyele,0.43481825,0.392030997,0.310573478,0.377487976
506,Mokwa,Oke-Ero,0.453568073,0.245256575,0.232270097,0.433460148
507,Muya,Giwa,0.488372093,0.166666667,0.035714286,0.394366197
508,Abeokuta South,Uzo-Uwani,0.378117902,0.636654445,0.175224834,0.2573025
509,Ijebu North,Owan East,0.558238653,0.374806236,0.352085926,0.209476907
510,Rafi,Oke-Ero,0.453310856,0.38809097,0.286600197,0.460372282
511,Rijau,Alkaleri,0.484534717,0.96875,0.638888889,0.984615385
512,Ado-Odo/Ota,Uzo-Uwani,0.437146656,0.447816926,0.289844266,0.30835722
513,Ijebu North East,Oke-Ero,0.111111111,0.299429972,0.260379648,0.066666667
514,Shiroro,Oke-Ero,0.265165379,0.181315656,0.285587031,0.294412917
515,Suleja,Giwa,0.412932782,0.3,0.156546892,0.235180818
516,Tafa,Oke-Ero,0.606060606,0.52,0.34375,0.46031746
517,Wushishi,Oke-Ero,0.391788901,0.299429972,0.260379648,0.355121446
518,Abeokuta North,Owan East,0.5585438,0.50745042,0.396366979,0.512361736
519,Egbado South,Uzo-Uwani,0.205496634,0.379322307,0.213980582,0.259901354
520,Ewekoro,Uzo-Uwani,0.7798507,0.679724304,0.480287211,0.636818403
521,Ifo,Uzo-Uwani,0.386315631,0.304872618,0.237381855,0.199603975
522,Ijebu East,Oke-Ero,0.5,0.166666667,0.260379648,0.186046512
523,Ijebu ode,Owan East,0.747058801,0.377990428,0.116487458,0.262370517
524,Ikenne,Owan East,0.153846154,0.418946669,0.25,0.08
525,Obafemi-Owode,Owan East,0.539050749,0.48770825,0.308850416,0.391735404
526,Odeda,Oke-Ero,0.823529412,0.454545455,0.3,0.5
527,Odogbolu,Owan East,0.4,0.333333333,0.666666667,0.255813953
528,Ogun waterside,Owan East,0.464431748,0.418946669,0.343821936,0.380122437
529,Remo North,Owan East,0.588235294,0.333333333,0.343821936,0.195652174
530,Shagamu,Uzo-Uwani,0.288248311,0.254403105,0.168918903,0.203706057
531,Akoko North East,Oke-Ero,0.557814073,0.683896847,0.651406759,0.590929797
532,Akoko North West,Oke-Ero,0.410516355,0.526788924,0.257189745,0.313420451
533,Akoko South East,Oke-Ero,0.388888889,0.4,0.388888889,0.367647059
534,Akoko South West,Oke-Ero,0.711850348,0.65103268,0.571270358,0.574807002
535,Akure North,Owan East,0.235294118,0.142857143,0.375,0.185185185
536,Ifedayo,Oke-Ero,0.615384615,0.444444444,0.466666667,0.48
537,Akure South,Owan East,0.428571429,0.5625,0.5,0.454545455
538,Ese-Odo,Owan East,0.555555556,0.5,0.470588235,0.523809524
539,Idanre,Akinyele,0.43481825,0.392030997,0.310573478,0.377487976
540,Ifedore,Oke-Ero,0.534859216,0.686508582,0.382894942,0.519012134
541,Ile-Oluji-Okeigbo,Akinyele,0.774403333,0.507434778,0.416297806,0.535604026
542,Irele,Akinyele,0.666666667,0.533333333,0.607142857,0.509433962
543,Odigbo,Akinyele,0.681747006,0.659805784,0.531692306,0.603978194
544,Ifelodun2,Akinyele,0.333333333,0.333333333,0.066666667,0.408163265
545,Okitipupa,Owan East,0.418949214,0.290723381,0.270402164,0.376401525
546,Ondo East,Akinyele,0.642857143,0.454545455,0.538461538,0.759259259
547,Ondo West,Akinyele,0.693629478,0.559531249,0.420098786,0.5171677
548,Ose,Owan East,0.6772655,0.615682482,0.615079366,0.571626617
549,Owo,Owan East,0.730592434,0.745756536,0.533431942,0.601262243
550,Aiyedade,Akinyele,0.384615385,0.375,0.416666667,0.277777778
551,Aiyedire,Akinyele,0.43481825,0.392030997,0.310573478,0.377487976
552,Atakumosa East,Oke-Ero,0.210526316,0.285714286,0.5,0.241935484
553,Orolu,Oke-Ero,0.424911632,0.346846816,0.212690927,0.317622076
554,Atakumosa West,Akinyele,0.285714286,0.25,0.384615385,0.245901639
555,Boluwaduro,Akinyele,0.381254259,0.22239645,0.10724577,0.308492383
556,Boripe,Akinyele,0.473684211,0.2,0.583333333,0.436363636
557,Ede North,Akinyele,0.43481825,0.392030997,0.310573478,0.377487976
558,Ede South,Akinyele,0.43481825,0.392030997,0.310573478,0.377487976
559,Egbedore,Akinyele,0.45421774,0.376642327,0.266298347,0.425178617
560,Ejigbo,Akinyele,0.470284781,0.224596666,0.278254826,0.432518962
561,Ife Central,Akinyele,0.370860927,0.363636364,0.112676056,0.154362416
562,Ife East,Akinyele,0.363636364,0.666666667,0.310573478,0.104477612
563,Ife North,Akinyele,0.082463807,0.06802154,0.054673458,0.072593452
564,Ife South,Akinyele,0.43481825,0.392030997,0.310573478,0.377487976
565,Ila,Oke-Ero,0.337088515,0.460069442,0.361482952,0.282519604
566,Ilesha East,Owan East,0.083333333,0.142857143,0.058823529,0.2
567,Ilesha West,Akinyele,0.255319146,0.324624433,0.230378757,0.243742778
568,Irepodun2,Akinyele,0.44,0.538461538,0.473684211,0.218181818
569,Irewole,Akinyele,0.252061262,0.104738156,0.079664594,0.154339257
570,Isokan,Akinyele,0.43481825,0.392030997,0.310573478,0.377487976
571,Iwo,Akinyele,0.281946314,0.300462655,0.227941543,0.278599867
572,Osogbo,Owan East,0.247452907,0.2,0.155639397,0.317641643
573,Obokun,Akinyele,0.43481825,0.392030997,0.310573478,0.377487976
574,Odo-Otin,Oke-Ero,0.348131854,0.487897644,0.259816091,0.303001986
575,Ola-oluwa,Akinyele,0.43481825,0.392030997,0.310573478,0.377487976
576,Olorunda,Akinyele,0.43481825,0.392030997,0.310573478,0.377487976
577,Oriade,Oke-Ero,0.105263158,0.104201982,0.03949059,0.09244473
578,Ibadan South East,Akinyele,0.43481825,0.392030997,0.310573478,0.377487976
579,Afijio,Akinyele,0.538461538,0.25,0.111111111,0.347826087
580,Akinyele,Akinyele,0.464362203,0.556624126,0.419195418,0.355369252
581,Atiba,Akinyele,0.75,0.5,0.310573478,0.566666667
582,Egbeda,Akinyele,0.473740114,0.560115021,0.317784661,0.421938196
583,Ibadan North,Owan East,0.380628229,0.41082061,0.224059475,0.251946235
584,Ibadan North East,Owan East,0.523809524,0.571428571,0.625,0.565217391
585,Ibadan North West,Owan East,0.323425346,0.472449841,0.311850234,0.299684294
586,Ibarapa Central,Akinyele,0.357807052,0.375169148,0.44857222,0.515042539
587,Ibarapa East,Oke-Ero,0.391788901,0.299429972,0.260379648,0.355121446
588,Ibarapa North,Oke-Ero,0.391788901,0.299429972,0.260379648,0.355121446
589,Ido,Akinyele,0.506710314,0.491129615,0.356596265,0.326871641
590,Irepo,Oke-Ero,0.391788901,0.299429972,0.260379648,0.355121446
591,Ogo Oluwa,Oke-Ero,0.391788901,0.299429972,0.260379648,0.355121446
592,Olorunsogo,Oke-Ero,0.391788901,0.299429972,0.260379648,0.355121446
593,Oluyole,Oke-Ero,0.391788901,0.299429972,0.260379648,0.355121446
594,Ona-Ara,Akinyele,0.43481825,0.392030997,0.310573478,0.377487976
595,Orelope,Oke-Ero,0.391788901,0.299429972,0.260379648,0.355121446
596,Ori Ire,Oke-Ero,0.25,0.3,0.238095238,0.418181818
597,Oyo West,Akinyele,0.454545455,0.142857143,0.05,0.234042553
598,Saki East,Oke-Ero,0.256501549,0.198962469,0.053177693,0.419861008
599,Saki West,Akinyele,0.393841171,0.413092568,0.347480103,0.463219228
600,Surulere2,Oke-Ero,0.157894737,0.444444444,0.4375,0.355932203
601,Barikin Ladi,Soba,0.626139982,0.515566576,0.431801862,0.486391795
602,Bassa2,Soba,0.251903919,0.182899621,0.132601355,0.218721077
603,Bokkos,Giwa,0.53538517,0.461116812,0.222917387,0.336216785
604,Jos East,Soba,0.590909091,0.277777778,0.222222222,0.428571429
605,Jos North,Soba,0.522537509,0.321151837,0.228652788,0.402190017
606,Jos South,Soba,0.523737199,0.257313895,0.243586588,0.323798926
607,Kanam,Alkaleri,0.529240601,0.399926936,0.335198028,0.393608529
608,Kanke,Alkaleri,0.422954199,0.308113923,0.31664203,0.414514415
609,Langtang North,Alkaleri,0.333333333,0.3,0.451612903,0.451612903
610,Langtang South,Keana,0.508873086,0.36051872,0.345747474,0.443661769
611,Mangu,Darazo,0.613195813,0.501233271,0.357275284,0.465360486
612,Mikang,Alkaleri,0.484534717,0.381738609,0.338571783,0.497522113
613,Abua/Odual,Ahoada West,0.145590149,0.300011628,0.095100445,0.097399364
614,Pankshin,Alkaleri,0.217219582,0.189659539,0.26875978,0.281852219
615,Qua'an Pan,Keana,0.373816153,0.283542035,0.231385107,0.347472741
616,Riyom,Soba,0.64,0.642857143,0.714285714,0.464285714
617,Shendam,Keana,0.314996096,0.143340498,0.189678365,0.265435073
618,Wase,Alkaleri,0.328671332,0.261467872,0.218855208,0.283783791
619,Ahoada East,Ahoada West,0.117816091,0.263960478,0.045255473,0.068187744
620,Ahoada West,Ahoada West,0.111111111,0.263960478,0.229098821,0.2
621,Andoni,Nsit Ubium,0.553821989,0.703952829,0.555587611,0.434060556
622,Asari-Toru,Ahoada West,0.454056649,0.494097309,0.369375132,0.260014416
623,Bonny,Nsit Ubium,0.1847398,0.304634901,0.071429267,0.108733131
624,Eleme,Ahoada West,0.334594703,0.254864533,0.171533773,0.268713938
625,Emohua,Ahoada West,0.466666667,0.214285714,0.315789474,0.189655172
626,Etche,Ngor-Okpala,0.189331333,0.265626203,0.271860382,0.26147852
627,Gokana,Nsit Ubium,0.220027729,0.230710689,0.110953956,0.173612354
628,Ikwerre,Oru West,0.29194173,0.15267912,0.083696353,0.141089116
629,Khana,Nsit Ubium,0.047619048,0.083333333,0.384615385,0.081967213
630,Obia/Akpor,Ahoada West,0.255492555,0.193917311,0.191891516,0.248023911
631,Ogba/Egbema/Ndoni,Ahoada West,0.399508815,0.156078347,0.117017556,0.140913141
632,Ogu/Bolo,Nsit Ubium,0.33446468,0.294193051,0.202569073,0.227821791
633,Okrika,Nsit Ubium,0.457985388,0.349969054,0.074590824,0.193130855
634,Omumma,Ngor-Okpala,0.146245584,0.160250289,0.110463687,0.194673955
635,Opobo/Nkoro,Nsit Ubium,0.602010979,0.442883908,0.447329865,0.289477492
636,Oyigbo,Nsit Ubium,0.333333333,0.294193051,0.0625,0.152173913
637,Port-Harcourt,Ahoada West,0.238711516,0.2946257,0.330645146,0.205550909
638,Tai,Nsit Ubium,0.139534877,0.155405389,0.112765959,0.123642053
639,Binji,Gawabawa,0.466666667,0.444444444,0.290322581,0.804347826
640,Bodinga,Gawabawa,0.427859204,0.270862569,0.394797566,0.596753141
641,Dange-Shnsi,Gawabawa,0.764705882,0.529411765,0.166666667,0.827586207
642,Akuku Toru,Ahoada West,0.5,0.692307692,0.384615385,0.24
643,Goronyo,Gawabawa,0.588235294,0.153846154,0.368421053,0.613636364
644,Gawabawa,Gawabawa,0.447272942,0.190509869,0.235265365,0.522596299
645,Illela,Gawabawa,0.605179244,0.331705584,0.25569101,0.713138101
646,Isa,Rimi,0.8,0.565217391,0.266666667,0.551724138
647,Kebbe,Birnin Kebbi,0.789226475,0.614967322,0.534978419,0.78771905
648,Kware,Gawabawa,0.558139535,0.391304348,0.148148148,0.692307692
649,Rabah,Gawabawa,0.365853659,0.166666667,0.170212766,0.582278481
650,Shagari,Birnin Kebbi,0.52,0.333333333,0.527777778,0.740740741
651,Mubi South,Darazo,0.395320489,0.421511053,0.491295171,0.42711917
652,Silame,Gawabawa,0.709677419,0.692307692,0.7,0.948717949
653,Sokoto North,Gawabawa,0.404509205,0.271187727,0.284439847,0.557486971
654,Sokoto South,Birnin Kebbi,0.462122758,0.374430593,0.404363962,0.684160645
655,Tambuwal,Birnin Kebbi,0.655906915,0.46118628,0.565238128,0.808849393
656,Tureta,Birnin Kebbi,0.545499786,0.236689636,0.276186409,0.602619501
657,Wamako,Gawabawa,0.419354839,0.454545455,0.416666667,0.410714286
658,Wurno,Gawabawa,0.566000583,0.440460625,0.44933945,0.738449162
659,Yabo,Gawabawa,0.652173913,0.5,0.424242424,0.822580645
660,Ardo-Kola,Keana,0.5,0.4,0.441176471,0.548387097
661,Gassol,Keana,0.367913764,0.199445386,0.267754229,0.457482077
662,Bali,Keana,0.268987822,0.124883102,0.042301812,0.188030929
663,Donga,Keana,0.32305734,0.369040504,0.127395847,0.223881381
664,Ibi,Keana,0.508873086,0.36051872,0.345747474,0.443661769
665,Jalingo,Keana,0.171428569,0.296629209,0.210350591,0.248966088
666,Yorro,Alkaleri,0.151846072,0.381738609,0.092650918,0.156599255
667,Potiskum,Darazo,0.585939966,0.429924145,0.394835359,0.513146014
668,Karin-Lamido,Alkaleri,0.066633005,0.057988154,0.015827705,0.067323472
669,Lau,Alkaleri,0.170212766,0.03125,0.070175439,0.133858268
670,Wukari,Keana,0.42950465,0.303466465,0.252620506,0.355949278
671,Zing,Alkaleri,0.1875,0.181818182,0.111111111,0.09375
672,Bade,Taura,0.736842105,0.694444444,0.795454545,0.759493671
673,Nguru,Taura,0.684210526,0.37037037,0.458333333,0.738095238
674,Bursari,Taura,0.604166667,0.454545455,0.289473684,0.492063492
675,Damaturu,Darazo,0.161290323,0.121212121,0.075,0.115942029
676,Fika,Darazo,0.452267101,0.147058824,0.260204646,0.042857143
677,Gujba,Darazo,0.452267101,0.327499677,0.260204646,0.492014848
678,Fune,Darazo,0.130446723,0.153939112,0.095508126,0.208923888
679,Gulani,Alkaleri,0.484534717,0.381738609,0.338571783,0.497522113
680,Geidam,Babura,0.717584416,0.651199027,0.639332017,0.715626442
681,Nangere,Darazo,0.364864865,0.147058824,0.166666667,0.301204819
682,Jakusko,Taura,0.512573098,0.416346743,0.456107024,0.656579762
683,Karasuwa,Taura,0.755536233,0.710374922,0.576678826,0.787037526
684,Tarmua,Rimi,0.732019322,0.592426281,0.525823573,0.685107348
685,Anka,Darazo,0.489908647,0.294612795,0.259568682,0.677019938
686,Bakura,Darazo,0.568458239,0.1242193,0.220476209,0.732518499
687,Birnin Magaji,Rimi,0.732019322,0.592426281,0.525823573,0.685107348
688,Bukkuyum,Alkaleri,0.360542629,0.089060106,0.064894365,0.530305213
689,Bungudu,Takali,0.620606501,0.324114918,0.260735507,0.59442566
690,Gummi,Birnin Kebbi,0.305614292,0.04398587,0.109842428,0.469238903
691,Ipokia,Uzo-Uwani,0.454545455,0.25,0.3,0.355932203
692,Gusau,Darazo,0.698235949,0.457345984,0.206150472,0.769114111
693,Kaura-Namoda,Rimi,0.432231885,0.180422409,0.208870294,0.553058088
694,Maradun,Darazo,0.715923048,0.21048229,0.257550785,0.758017814
695,Tsafe,Takali,0.53209981,0.123542428,0.209375482,0.5975451
696,Maru,Giwa,0.582706192,0.469378753,0.328007795,0.532330697
697,Shinkafi,Rimi,0.571428571,0.322580645,0.255813953,0.681818182
698,Talata Mafara,Darazo,0.493658506,0.228289256,0.141540684,0.569468183
699,Zurmi,Rimi,0.42078668,0.140503265,0.174715185,0.527304937
700,Mbo,Nsit Ubium,0.352941176,0.666666667,0.321428571,0.3
701,Oron,Nsit Ubium,0.066666667,0.294193051,0.2,0.25
702,Udung Uko,Nsit Ubium,0.33446468,0.294193051,0.202569073,0.227821791
703,Calabar South,Nsit Ubium,0.503793657,0.289940862,0.179419564,0.230488395
704,Ibeno,Nsit Ubium,0.33446468,0.294193051,0.202569073,0.227821791
705,Eastern Obolo,Nsit Ubium,0.611111111,0.388888889,0.323529412,0.360655738
706,Degema,Ahoada West,0.2,0.263960478,0.142857143,0.166666667
707,Brass,Ahoada West,0.523182847,0.494260236,0.433477069,0.435870811
708,Southern Ijaw,Ahoada West,0.229416799,0.190161179,0.205909014,0.268609718
709,Ekeremor,Ahoada West,0.491716412,0.519645239,0.593970251,0.509221184
710,Burutu,Isoko South,0.291262183,0.42352942,0.540816316,0.273885364
711,Warri South West,Isoko South,0.428571429,0.428571429,0.2,0.685185185
712,Warri North,Owan East,0.606036701,0.471168493,0.487972817,0.429468134
713,Ilaje,Owan East,0.761904762,0.75,0.722222222,0.716981132
714,Ibeju/Lekki,Uzo-Uwani,0.243243243,0.2,0.115384615,0.257575758
715,Amuwo-Odofin,Isoko South,0.47710782,0.235467984,0.102034176,0.100888573
716,Badagry,Uzo-Uwani,0.375,0.333333333,0.344827586,0.264150943
717,Egbado North,Owan East,0.222222222,0.230769231,0.058823529,0.25
718,Imeko-Afon,Oke-Ero,0.25,0.3,0.3125,0.314814815
719,Iwajowa,Oke-Ero,0.75,0.526315789,0.230769231,0.735849057
720,Atigbo,Oke-Ero,0.214285714,0.299429972,0.260379648,0.173913043
721,Baruten,Oke-Ero,0.353383442,0.230601131,0.234270389,0.336931011
722,Borgu,Oke-Ero,0.142857143,0.043478261,0.181818182,0.134328358
723,Bagudo,Birnin Kebbi,0.896493581,0.744287257,0.655809425,0.832315501
724,Dandi,Birnin Kebbi,0.865663905,0.82922218,0.503173764,0.757595484
