LGA_old,repDS,year,LGA,U5_ITN_use,six_nine_ITN_use,ten_eighteen_ITN_use,over_eighteen_ITN_use,round,peak,simday,llins1,mortality,kill_rate,block_initial
Dutsin-Ma,Rimi,2021,Dutsin-Ma,0.805221254,0.651668909,0.57840593,0.753618083,1,march,496,PBO,0.731600297,0.751270782,0.891798731
Dutsin-Ma,Rimi,2024,Dutsin-Ma,0.805221254,0.651668909,0.57840593,0.753618083,2,march,1591,PBO,0.731600297,0.751270782,0.891798731
Faskari,Giwa,2021,Faskari,0.559016393,0.692592593,0.758620689,0.654054055,1,august,588,PBO,0.713932669,0.751102753,0.881732715
Faskari,Giwa,2024,Faskari,0.559016393,0.692592593,0.758620689,0.654054055,2,august,1683,PBO,0.713932669,0.751102753,0.881732715
Funtua,Gwarzo,2021,Funtua,0.740654074,0.558077854,0.383209479,0.659884876,1,august,588,PBO,0.500280747,0.746560342,0.647463373
Funtua,Gwarzo,2024,Funtua,0.740654074,0.558077854,0.383209479,0.659884876,2,august,1683,PBO,0.500280747,0.746560342,0.647463373
Asa,Oke-Ero,2020,Asa,0.433333333,0.286956522,0.293333334,0.484745763,1,july,186,PBO,0.293917451,0.722584104,0.65
Asa,Oke-Ero,2023,Asa,0.433333333,0.286956522,0.293333334,0.484745763,2,july,1281,PBO,0.293917451,0.722584104,0.65
Ingawa,Rimi,2021,Ingawa,1,0.916666666,0.564102564,0.9,1,march,496,PBO,0.687125681,0.750812891,0.864552136
Ingawa,Rimi,2024,Ingawa,1,0.916666666,0.564102564,0.9,2,march,1591,PBO,0.687125681,0.750812891,0.864552136
Kafur,Gwarzo,2021,Kafur,0.779887403,0.77350319,0.803721621,0.748236436,1,august,588,PBO,0.742026184,0.751362388,0.897314414
Kafur,Gwarzo,2024,Kafur,0.779887403,0.77350319,0.803721621,0.748236436,2,august,1683,PBO,0.742026184,0.751362388,0.897314414
Kankara,Rimi,2021,Kankara,1,0.942857143,0.928888888,1,1,march,496,PBO,0.803891608,0.751811211,0.924520058
Kankara,Rimi,2024,Kankara,1,0.942857143,0.928888888,1,2,march,1591,PBO,0.803891608,0.751811211,0.924520058
Kankia,Rimi,2021,Kankia,0.935,0.903571428,0.916666666,0.919402986,1,march,496,PBO,0.757287742,0.751487324,0.904863131
Kankia,Rimi,2024,Kankia,0.935,0.903571428,0.916666666,0.919402986,2,march,1591,PBO,0.757287742,0.751487324,0.904863131
Katsina,Rimi,2021,Katsina,0.623856391,0.612249846,0.518616733,0.547528897,1,march,496,PBO,0.71205914,0.751083925,0.880609312
Katsina,Rimi,2024,Katsina,0.623856391,0.612249846,0.518616733,0.547528897,2,march,1591,PBO,0.71205914,0.751083925,0.880609312
Kurfi,Rimi,2021,Kurfi,0.805221254,0.651668909,0.57840593,0.753618083,1,march,496,PBO,0.682045441,0.750752634,0.861013305
Kurfi,Rimi,2024,Kurfi,0.805221254,0.651668909,0.57840593,0.753618083,2,march,1591,PBO,0.682045441,0.750752634,0.861013305
Kusada,Rimi,2021,Kusada,0.825,0.628571428,0.491071428,0.790140845,1,march,496,PBO,0.768769267,0.75157471,0.910157594
Kusada,Rimi,2024,Kusada,0.825,0.628571428,0.491071428,0.790140845,2,march,1591,PBO,0.768769267,0.75157471,0.910157594
Malumfashi,Gwarzo,2021,Malumfashi,0.628571428,0.55,0.3953125,0.597826087,1,august,588,PBO,0.793678153,0.751746863,0.920609989
Malumfashi,Gwarzo,2024,Malumfashi,0.628571428,0.55,0.3953125,0.597826087,2,august,1683,PBO,0.793678153,0.751746863,0.920609989
Mani,Rimi,2021,Mani,0.700491838,0.635627601,0.572216468,0.608185382,1,march,496,PBO,0.663582347,0.750517535,0.847322981
Mani,Rimi,2024,Mani,0.700491838,0.635627601,0.572216468,0.608185382,2,march,1591,PBO,0.663582347,0.750517535,0.847322981
Matazuu,Rimi,2021,Matazuu,1,1,1,1,1,march,496,PBO,0.801649222,0.751797373,0.923679212
Matazuu,Rimi,2024,Matazuu,1,1,1,1,2,march,1591,PBO,0.801649222,0.751797373,0.923679212
Birnin Kebbi,Birnin Kebbi,2021,Birnin Kebbi,0.96178392,0.785919289,0.594656583,0.86250579,1,august,588,PBO,0.745947987,0.751395499,0.899312266
Birnin Kebbi,Birnin Kebbi,2024,Birnin Kebbi,0.96178392,0.785919289,0.594656583,0.86250579,2,august,1683,PBO,0.745947987,0.751395499,0.899312266
Musawa,Gwarzo,2021,Musawa,0.833877474,0.648366545,0.569622341,0.754031823,1,august,588,PBO,0.831548285,0.751969493,0.93412969
Musawa,Gwarzo,2024,Musawa,0.833877474,0.648366545,0.569622341,0.754031823,2,august,1683,PBO,0.831548285,0.751969493,0.93412969
Rimi,Rimi,2021,Rimi,0.805221254,0.651668909,0.57840593,0.753618083,1,march,496,PBO,0.681368316,0.750744464,0.860534422
Rimi,Rimi,2024,Rimi,0.805221254,0.651668909,0.57840593,0.753618083,2,march,1591,PBO,0.681368316,0.750744464,0.860534422
Sabuwa,Giwa,2021,Sabuwa,0.4,0.396,0.293333334,0.623333334,1,august,588,PBO,0.595830662,0.749380719,0.784000715
Sabuwa,Giwa,2024,Sabuwa,0.4,0.396,0.293333334,0.623333334,2,august,1683,PBO,0.595830662,0.749380719,0.784000715
Safana,Babura,2021,Safana,1,0.938235294,0.970588235,1,1,may,496,PBO,0.597825124,0.749421794,0.786202556
Safana,Babura,2024,Safana,1,0.938235294,0.970588235,1,2,may,1591,PBO,0.597825124,0.749421794,0.786202556
Sandamu,Rimi,2021,Sandamu,0.805221254,0.651668909,0.57840593,0.753618083,1,march,496,PBO,0.756649451,0.751482305,0.904559365
Sandamu,Rimi,2024,Sandamu,0.805221254,0.651668909,0.57840593,0.753618083,2,march,1591,PBO,0.756649451,0.751482305,0.904559365
Aleiro,Birnin Kebbi,2021,Aleiro,0.868149123,0.676464054,0.588476261,0.866490955,1,august,588,PBO,0.705366928,0.75101499,0.876504706
Aleiro,Birnin Kebbi,2024,Aleiro,0.868149123,0.676464054,0.588476261,0.866490955,2,august,1683,PBO,0.705366928,0.75101499,0.876504706
Argungu,Birnin Kebbi,2021,Argungu,0.968389166,0.813918397,0.715626567,0.966764918,1,august,588,PBO,0.749755556,0.751426969,0.901212994
Argungu,Birnin Kebbi,2024,Argungu,0.968389166,0.813918397,0.715626567,0.966764918,2,august,1683,PBO,0.749755556,0.751426969,0.901212994
Augie,Birnin Kebbi,2021,Augie,1,0.779166666,0.935,1,1,august,588,PBO,0.747566745,0.751408959,0.900124986
Augie,Birnin Kebbi,2024,Augie,1,0.779166666,0.935,1,2,august,1683,PBO,0.747566745,0.751408959,0.900124986
Bunza,Birnin Kebbi,2021,Bunza,0.868149123,0.676464054,0.588476261,0.866490955,1,august,588,PBO,0.672182056,0.750630297,0.853865687
Bunza,Birnin Kebbi,2024,Bunza,0.868149123,0.676464054,0.588476261,0.866490955,2,august,1683,PBO,0.672182056,0.750630297,0.853865687
Fakai,Birnin Kebbi,2021,Fakai,1,0.888461539,0.782692308,0.862162162,1,august,588,PBO,0.590008654,0.749257634,0.777441649
Fakai,Birnin Kebbi,2024,Fakai,1,0.888461539,0.782692308,0.862162162,2,august,1683,PBO,0.590008654,0.749257634,0.777441649
Gwandu,Birnin Kebbi,2021,Gwandu,0.868149123,0.859375,0.870833334,0.952238806,1,august,588,PBO,0.783737788,0.751680862,0.916600395
Gwandu,Birnin Kebbi,2024,Gwandu,0.868149123,0.859375,0.870833334,0.952238806,2,august,1683,PBO,0.783737788,0.751680862,0.916600395
Jega,Birnin Kebbi,2021,Jega,1,0.879074335,0.591151677,1,1,august,588,PBO,0.700200915,0.750959923,0.873235608
Jega,Birnin Kebbi,2024,Jega,1,0.879074335,0.591151677,1,2,august,1683,PBO,0.700200915,0.750959923,0.873235608
Kalgo,Birnin Kebbi,2021,Kalgo,1,0.868021573,0.7930886,0.964176616,1,august,588,PBO,0.681068976,0.750740842,0.860322174
Kalgo,Birnin Kebbi,2024,Kalgo,1,0.868021573,0.7930886,0.964176616,2,august,1683,PBO,0.681068976,0.750740842,0.860322174
Iseyin,Akinyele,2020,Iseyin,0.683489798,0.484838044,0.224597074,0.615261024,1,may,131,PBO,0.381804807,0.738315731,0.65
Iseyin,Akinyele,2023,Iseyin,0.683489798,0.484838044,0.224597074,0.615261024,2,may,1226,PBO,0.381804807,0.738315731,0.65
Maiyama,Birnin Kebbi,2021,Maiyama,0.9625,0.785714285,0.502857143,0.860869566,1,august,588,PBO,0.635960953,0.750112248,0.824186416
Maiyama,Birnin Kebbi,2024,Maiyama,0.9625,0.785714285,0.502857143,0.860869566,2,august,1683,PBO,0.635960953,0.750112248,0.824186416
Ngaski,Owan East,2021,Ngaski,1,0.964259597,0.749775785,0.945268088,1,march,496,PBO,0.50355318,0.746693078,0.653290987
Ngaski,Owan East,2024,Ngaski,1,0.964259597,0.749775785,0.945268088,2,march,1591,PBO,0.50355318,0.746693078,0.653290987
Sakaba,Alkaleri,2021,Sakaba,0.532988189,0.41991247,0.372428961,0.547274324,1,july,551,PBO,0.671709859,0.750624257,0.853514086
Sakaba,Alkaleri,2024,Sakaba,0.532988189,0.41991247,0.372428961,0.547274324,2,july,1646,PBO,0.671709859,0.750624257,0.853514086
Shanga,Birnin Kebbi,2021,Shanga,1,0.896296297,0.767441861,0.785714285,1,august,588,PBO,0.602629245,0.749518527,0.791413555
Shanga,Birnin Kebbi,2024,Shanga,1,0.896296297,0.767441861,0.785714285,2,august,1683,PBO,0.602629245,0.749518527,0.791413555
Suru,Birnin Kebbi,2021,Suru,1,0.887096774,0.580555556,0.901388888,1,august,588,PBO,0.607478923,0.749613109,0.796543618
Suru,Birnin Kebbi,2024,Suru,1,0.887096774,0.580555556,0.901388888,2,august,1683,PBO,0.607478923,0.749613109,0.796543618
Wasagu/Danko,Alkaleri,2021,Wasagu-Danko,1,1,0.733333334,0.996875,1,july,551,PBO,0.603250653,0.749530816,0.792078141
Wasagu/Danko,Alkaleri,2024,Wasagu-Danko,1,1,0.733333334,0.996875,2,july,1646,PBO,0.603250653,0.749530816,0.792078141
Yauri,Birnin Kebbi,2021,Yauri,1,1,0.739347895,0.979576191,1,august,588,PBO,0.619243928,0.749830456,0.808463035
Yauri,Birnin Kebbi,2024,Yauri,1,1,0.739347895,0.979576191,2,august,1683,PBO,0.619243928,0.749830456,0.808463035
Zuru,Alkaleri,2021,Zuru,0.532988189,1,0.774074074,0.985416666,1,july,551,PBO,0.60621808,0.749588809,0.795222309
Zuru,Alkaleri,2024,Zuru,0.532988189,1,0.774074074,0.985416666,2,july,1646,PBO,0.60621808,0.749588809,0.795222309
Adavi,Owan East,2020,Adavi,0.91372066,0.655113755,0.571654104,0.652140809,1,march,131,PBO,0.308698703,0.726323559,0.65
Adavi,Owan East,2023,Adavi,0.91372066,0.655113755,0.571654104,0.652140809,2,march,1226,PBO,0.308698703,0.726323559,0.65
Ajaokuta,Owan East,2020,Ajaokuta,0.44,0.458333334,0.448148148,0.454347826,1,march,131,PBO,0.321205627,0.729055954,0.65
Ajaokuta,Owan East,2023,Ajaokuta,0.44,0.458333334,0.448148148,0.454347826,2,march,1226,PBO,0.321205627,0.729055954,0.65
Ankpa,Owan East,2020,Ankpa,0.450269288,0.290212749,0.422448969,0.360322184,1,march,131,PBO,0.382494781,0.738392834,0.65
Ankpa,Owan East,2023,Ankpa,0.450269288,0.290212749,0.422448969,0.360322184,2,march,1226,PBO,0.382494781,0.738392834,0.65
Bassa1,Keana,2020,Bassa1,0.99,0.825,0.847916666,0.930769231,1,august,223,PBO,0.406315085,0.74077469,0.65
Bassa1,Keana,2023,Bassa1,0.99,0.825,0.847916666,0.930769231,2,august,1318,PBO,0.406315085,0.74077469,0.65
Dekina,Owan East,2020,Dekina,0.244632982,0.245908764,0.20487235,0.362488517,1,march,131,PBO,0.371777405,0.737136714,0.65
Dekina,Owan East,2023,Dekina,0.244632982,0.245908764,0.20487235,0.362488517,2,march,1226,PBO,0.371777405,0.737136714,0.65
Edu,Oke-Ero,2020,Edu,0.303411059,0.244589773,0.261894455,0.402510027,1,july,186,PBO,0.339359862,0.732438241,0.65
Edu,Oke-Ero,2023,Edu,0.303411059,0.244589773,0.261894455,0.402510027,2,july,1281,PBO,0.339359862,0.732438241,0.65
Ibaji,Uzo-Uwani,2020,Ibaji,0.578891081,0.560660035,0.465500683,0.669448237,1,june,162,PBO,0.335530068,0.731776216,0.65
Ibaji,Uzo-Uwani,2023,Ibaji,0.578891081,0.560660035,0.465500683,0.669448237,2,june,1257,PBO,0.335530068,0.731776216,0.65
Idah,Uzo-Uwani,2020,Idah,0.30413522,0.246516892,0.17605553,0.207726405,1,june,162,PBO,0.382023573,0.738340231,0.65
Idah,Uzo-Uwani,2023,Idah,0.30413522,0.246516892,0.17605553,0.207726405,2,june,1257,PBO,0.382023573,0.738340231,0.65
Igalamela-Odolu,Uzo-Uwani,2020,Igalamela-Odolu,0.930321835,0.846497348,0.763156054,0.792113695,1,june,162,PBO,0.344682632,0.733316763,0.65
Igalamela-Odolu,Uzo-Uwani,2023,Igalamela-Odolu,0.930321835,0.846497348,0.763156054,0.792113695,2,june,1257,PBO,0.344682632,0.733316763,0.65
Ijumu,Oke-Ero,2020,Ijumu,0.605,0.733333334,0.641666666,0.594,1,july,186,PBO,0.312708323,0.727239315,0.65
Ijumu,Oke-Ero,2023,Ijumu,0.605,0.733333334,0.641666666,0.594,2,july,1281,PBO,0.312708323,0.727239315,0.65
Kabba/Bunu,Oke-Ero,2020,Kabba-Bunu,0.589139907,0.39781524,0.477522546,0.55,1,july,186,PBO,0.319779497,0.728762304,0.65
Kabba/Bunu,Oke-Ero,2023,Kabba-Bunu,0.589139907,0.39781524,0.477522546,0.55,2,july,1281,PBO,0.319779497,0.728762304,0.65
Kogi,Keana,2020,Kogi,0.4,0.11,0.183333334,0.332075471,1,august,223,PBO,0.368216183,0.736690199,0.65
Kogi,Keana,2023,Kogi,0.4,0.11,0.183333334,0.332075471,2,august,1318,PBO,0.368216183,0.736690199,0.65
Lokoja,Keana,2020,Lokoja,0.665873083,0.595974414,0.463815427,0.650393954,1,august,223,PBO,0.314676325,0.727674684,0.65
Lokoja,Keana,2023,Lokoja,0.665873083,0.595974414,0.463815427,0.650393954,2,august,1318,PBO,0.314676325,0.727674684,0.65
Mopa-Muro,Oke-Ero,2020,Mopa-Muro,0.430967791,0.329372969,0.286417613,0.390633591,1,july,186,PBO,0.291856976,0.722013254,0.65
Mopa-Muro,Oke-Ero,2023,Mopa-Muro,0.430967791,0.329372969,0.286417613,0.390633591,2,july,1281,PBO,0.291856976,0.722013254,0.65
Ofu,Owan East,2020,Ofu,0.594092863,0.455920996,0.448024279,0.62528181,1,march,131,PBO,0.33495597,0.731674733,0.65
Ofu,Owan East,2023,Ofu,0.594092863,0.455920996,0.448024279,0.62528181,2,march,1226,PBO,0.33495597,0.731674733,0.65
Okehi,Owan East,2020,Okehi,0.825,0.628571428,0.366666666,0.564102564,1,march,131,PBO,0.293031638,0.722340278,0.65
Okehi,Owan East,2023,Okehi,0.825,0.628571428,0.366666666,0.564102564,2,march,1226,PBO,0.293031638,0.722340278,0.65
Okene,Owan East,2020,Okene,0.568217607,0.492999438,0.33732208,0.540204069,1,march,131,PBO,0.275677686,0.717045537,0.65
Okene,Owan East,2023,Okene,0.568217607,0.492999438,0.33732208,0.540204069,2,march,1226,PBO,0.275677686,0.717045537,0.65
Olamabolo,Owan East,2020,Olamabolo,0.396456577,0.692757122,0.317367095,0.346852812,1,march,131,PBO,0.317039805,0.728185686,0.65
Olamabolo,Owan East,2023,Olamabolo,0.396456577,0.692757122,0.317367095,0.346852812,2,march,1226,PBO,0.317039805,0.728185686,0.65
Omala,Keana,2020,Omala,0.134828541,0.035588681,0.20099324,0.227580221,1,august,223,PBO,0.455368605,0.74434768,0.65
Omala,Keana,2023,Omala,0.134828541,0.035588681,0.20099324,0.227580221,2,august,1318,PBO,0.455368605,0.74434768,0.65
Yagba East,Oke-Ero,2020,Yagba East,0.582352942,0.66,0.4125,0.589285715,1,july,186,PBO,0.291276571,0.721850099,0.65
Yagba East,Oke-Ero,2023,Yagba East,0.582352942,0.66,0.4125,0.589285715,2,july,1281,PBO,0.291276571,0.721850099,0.65
Ifelodun1,Oke-Ero,2020,Ifelodun1,0.404725428,0.3375917,0.272484704,0.506782393,1,july,186,PBO,0.357982328,0.735318302,0.65
Ifelodun1,Oke-Ero,2023,Ifelodun1,0.404725428,0.3375917,0.272484704,0.506782393,2,july,1281,PBO,0.357982328,0.735318302,0.65
Ilorin East,Oke-Ero,2020,Ilorin East,0.318935447,0.324879127,0.28962289,0.33320783,1,july,186,Urban areas,0.350824888,0.419388367,0.53
Ilorin East,Oke-Ero,2023,Ilorin East,0.318935447,0.324879127,0.28962289,0.33320783,2,july,1281,Urban areas,0.350824888,0.419388367,0.53
Ilorin South,Oke-Ero,2020,Ilorin South,0.430967791,0.329372969,0.286417613,0.390633591,1,july,186,PBO,0.316790933,0.728132477,0.65
Ilorin South,Oke-Ero,2023,Ilorin South,0.430967791,0.329372969,0.286417613,0.390633591,2,july,1281,PBO,0.316790933,0.728132477,0.65
Ilorin West,Owan East,2020,Ilorin West,0.238962862,0.220580467,0.226585886,0.155382861,1,march,131,Urban areas,0.300629985,0.378056657,0.53
Ilorin West,Owan East,2023,Ilorin West,0.238962862,0.220580467,0.226585886,0.155382861,2,march,1226,Urban areas,0.300629985,0.378056657,0.53
Irepodun1,Owan East,2020,Irepodun1,0.211170713,0.170600152,0.316226155,0.34123705,1,march,131,PBO,0.354587436,0.734832129,0.65
Irepodun1,Owan East,2023,Irepodun1,0.211170713,0.170600152,0.316226155,0.34123705,2,march,1226,PBO,0.354587436,0.734832129,0.65
Itesiwaju,Akinyele,2020,Itesiwaju,0.478300075,0.431234097,0.341630826,0.415236774,1,may,131,PBO,0.428195908,0.742555826,0.65
Itesiwaju,Akinyele,2023,Itesiwaju,0.478300075,0.431234097,0.341630826,0.415236774,2,may,1226,PBO,0.428195908,0.742555826,0.65
Isin,Oke-Ero,2020,Isin,0.328959782,0.183333334,0.196010634,0.374720348,1,july,186,PBO,0.349688854,0.734101315,0.65
Isin,Oke-Ero,2023,Isin,0.328959782,0.183333334,0.196010634,0.374720348,2,july,1281,PBO,0.349688854,0.734101315,0.65
Kaiama,Oke-Ero,2020,Kaiama,0.680952381,0.653125,0.382608696,0.702777778,1,july,186,PBO,0.409404988,0.741047587,0.65
Kaiama,Oke-Ero,2023,Kaiama,0.680952381,0.653125,0.382608696,0.702777778,2,july,1281,PBO,0.409404988,0.741047587,0.65
Moro,Oke-Ero,2020,Moro,0.229166666,0.275,0.118918919,0.22,1,july,186,PBO,0.336971467,0.732028408,0.65
Moro,Oke-Ero,2023,Moro,0.229166666,0.275,0.118918919,0.22,2,july,1281,PBO,0.336971467,0.732028408,0.65
Offa,Akinyele,2020,Offa,0.268276065,0.295121936,0.315097302,0.334377894,1,may,131,PBO,0.350724749,0.734258828,0.65
Offa,Akinyele,2023,Offa,0.268276065,0.295121936,0.315097302,0.334377894,2,may,1226,PBO,0.350724749,0.734258828,0.65
Oke-Ero,Oke-Ero,2020,Oke-Ero,0.146666666,0.1,0.231578948,0.229166666,1,july,186,PBO,0.328086235,0.730412901,0.65
Oke-Ero,Oke-Ero,2023,Oke-Ero,0.146666666,0.1,0.231578948,0.229166666,2,july,1281,PBO,0.328086235,0.730412901,0.65
Kajola,Akinyele,2020,Kajola,0.436639614,0.19282395,0.282530478,0.43973641,1,may,131,PBO,0.406200649,0.740764438,0.65
Kajola,Akinyele,2023,Kajola,0.436639614,0.19282395,0.282530478,0.43973641,2,may,1226,PBO,0.406200649,0.740764438,0.65
Oyun,Oke-Ero,2020,Oyun,0.452622398,0.128361243,0.292886935,0.406587017,1,july,186,PBO,0.379244204,0.738025187,0.65
Oyun,Oke-Ero,2023,Oyun,0.452622398,0.128361243,0.292886935,0.406587017,2,july,1281,PBO,0.379244204,0.738025187,0.65
Pategi,Oke-Ero,2020,Pategi,0.84117647,0.44,0.244444444,0.830612245,1,july,186,PBO,0.318277299,0.728448199,0.65
Pategi,Oke-Ero,2023,Pategi,0.84117647,0.44,0.244444444,0.830612245,2,july,1281,PBO,0.318277299,0.728448199,0.65
Agege,Uzo-Uwani,2020,Agege,0.259710919,0.283455349,0.056074046,0.195805085,1,june,162,Urban areas,0.445938468,0.49666464,0.53
Agege,Uzo-Uwani,2023,Agege,0.259710919,0.283455349,0.056074046,0.195805085,2,june,1257,Urban areas,0.445938468,0.49666464,0.53
Ajeromi-Ifelodun,Uzo-Uwani,2020,Ajeromi-Ifelodun,0.163849117,0.162053583,0.012502989,0.045576002,1,june,162,Urban areas,0.442448497,0.493901179,0.53
Ajeromi-Ifelodun,Uzo-Uwani,2023,Ajeromi-Ifelodun,0.163849117,0.162053583,0.012502989,0.045576002,2,june,1257,Urban areas,0.442448497,0.493901179,0.53
Alimosho,Uzo-Uwani,2020,Alimosho,0.271945697,0.202992818,0.162915833,0.162441747,1,june,162,Urban areas,0.431973509,0.485561977,0.53
Alimosho,Uzo-Uwani,2023,Alimosho,0.271945697,0.202992818,0.162915833,0.162441747,2,june,1257,Urban areas,0.431973509,0.485561977,0.53
Apapa,Isoko South,2020,Apapa,0.338461539,0.22,0.231578948,0.227586207,1,june,162,Urban areas,0.464571223,0.511279973,0.53
Apapa,Isoko South,2023,Apapa,0.338461539,0.22,0.231578948,0.227586207,2,june,1257,Urban areas,0.464571223,0.511279973,0.53
Epe,Uzo-Uwani,2020,Epe,0.084615385,0.275,0.183333334,0.198,1,june,162,PBO,0.40174632,0.740357052,0.65
Epe,Uzo-Uwani,2023,Epe,0.084615385,0.275,0.183333334,0.198,2,june,1257,PBO,0.40174632,0.740357052,0.65
Ifako-Ijaye,Uzo-Uwani,2020,Ifako-Ijaye,0.30413522,0.246516892,0.17605553,0.035112274,1,june,162,PBO,0.390672088,0.739269859,0.65
Ifako-Ijaye,Uzo-Uwani,2023,Ifako-Ijaye,0.30413522,0.246516892,0.17605553,0.035112274,2,june,1257,PBO,0.390672088,0.739269859,0.65
Ikeja,Uzo-Uwani,2020,Ikeja,0.44,0.246516892,0.17605553,0.12,1,june,162,Urban areas,0.481253048,0.524146789,0.53
Ikeja,Uzo-Uwani,2023,Ikeja,0.44,0.246516892,0.17605553,0.12,2,june,1257,Urban areas,0.481253048,0.524146789,0.53
Mushin,Isoko South,2020,Mushin,0.133782826,0.164872785,0.07853725,0.052924219,1,june,162,Urban areas,0.475938767,0.520071762,0.53
Mushin,Isoko South,2023,Mushin,0.133782826,0.164872785,0.07853725,0.052924219,2,june,1257,Urban areas,0.475938767,0.520071762,0.53
Kokona,Oke-Ero,2021,Kokona,0.801935477,0.70484158,0.592307692,0.725147596,1,july,551,PBO,0.460705224,0.744654268,0.65
Kokona,Oke-Ero,2024,Kokona,0.801935477,0.70484158,0.592307692,0.725147596,2,july,1646,PBO,0.460705224,0.744654268,0.65
Ojo,Isoko South,2020,Ojo,0.306132082,0.318814167,0.161943847,0.211264633,1,june,162,PBO,0.435361631,0.7430691,0.65
Ojo,Isoko South,2023,Ojo,0.306132082,0.318814167,0.161943847,0.211264633,2,june,1257,PBO,0.435361631,0.7430691,0.65
Oshodi-Isolo,Uzo-Uwani,2020,Oshodi-Isolo,0.143317306,0.086725669,0.17605553,0.04843962,1,june,162,Urban areas,0.465655625,0.512122932,0.53
Oshodi-Isolo,Uzo-Uwani,2023,Oshodi-Isolo,0.143317306,0.086725669,0.17605553,0.04843962,2,june,1257,Urban areas,0.465655625,0.512122932,0.53
Surulere1,Oke-Ero,2020,Surulere1,0.037863045,0.039969733,0.015150651,0.029858938,1,july,186,Urban areas,0.464358896,0.511114818,0.53
Surulere1,Oke-Ero,2023,Surulere1,0.037863045,0.039969733,0.015150651,0.029858938,2,july,1281,Urban areas,0.464358896,0.511114818,0.53
Akwanga,Oke-Ero,2021,Akwanga,0.905171543,0.880922149,0.799824122,0.871205627,1,july,551,PBO,0.509076895,0.746909746,0.662920161
Akwanga,Oke-Ero,2024,Akwanga,0.905171543,0.880922149,0.799824122,0.871205627,2,july,1646,PBO,0.509076895,0.746909746,0.662920161
Obi2,Keana,2021,Obi2,0.905882353,0.935,0.323529412,0.88,1,august,588,PBO,0.47867099,0.745593933,0.65
Obi2,Keana,2024,Obi2,0.905882353,0.935,0.323529412,0.88,2,august,1683,PBO,0.47867099,0.745593933,0.65
Awe,Keana,2021,Awe,0.665976227,0.472486858,0.515842122,0.805516763,1,august,588,PBO,0.564364244,0.7486536,0.746088911
Awe,Keana,2024,Awe,0.665976227,0.472486858,0.515842122,0.805516763,2,august,1683,PBO,0.564364244,0.7486536,0.746088911
Doma,Keana,2021,Doma,0.812840675,0.5330863,0.365427035,0.660392976,1,august,588,PBO,0.39040939,0.739242706,0.65
Doma,Keana,2024,Doma,0.812840675,0.5330863,0.365427035,0.660392976,2,august,1683,PBO,0.39040939,0.739242706,0.65
Karu,Oke-Ero,2021,Karu,0.418396697,0.418155581,0.492991739,0.437614641,1,july,551,PBO,0.470750314,0.745196366,0.65
Karu,Oke-Ero,2024,Karu,0.418396697,0.418155581,0.492991739,0.437614641,2,july,1646,PBO,0.470750314,0.745196366,0.65
Keana,Keana,2021,Keana,0.562151819,0.485152961,0.381500926,0.647917527,1,august,588,PBO,0.38719336,0.738904886,0.65
Keana,Keana,2024,Keana,0.562151819,0.485152961,0.381500926,0.647917527,2,august,1683,PBO,0.38719336,0.738904886,0.65
Keffi,Oke-Ero,2021,Keffi,0.794627953,0.472698126,0.477922334,0.627633113,1,july,551,PBO,0.452112722,0.744153897,0.65
Keffi,Oke-Ero,2024,Keffi,0.794627953,0.472698126,0.477922334,0.627633113,2,july,1646,PBO,0.452112722,0.744153897,0.65
Lafia,Alkaleri,2021,Lafia,0.552096563,0.401026987,0.296078881,0.512154866,1,july,551,PBO,0.503966925,0.746709625,0.654021235
Lafia,Alkaleri,2024,Lafia,0.552096563,0.401026987,0.296078881,0.512154866,2,july,1646,PBO,0.503966925,0.746709625,0.654021235
Nasarawa2,Keana,2021,Nasarawa2,0.721619774,0.507387741,0.531714662,0.714731006,1,august,588,PBO,0.379114078,0.738010234,0.65
Nasarawa2,Keana,2024,Nasarawa2,0.721619774,0.507387741,0.531714662,0.714731006,2,august,1683,PBO,0.379114078,0.738010234,0.65
Nasarawa-Eggon,Alkaleri,2021,Nasarawa-Eggon,0.761538461,0.733333334,0.682758621,0.724390244,1,july,551,PBO,0.497648158,0.746451112,0.65
Nasarawa-Eggon,Alkaleri,2024,Nasarawa-Eggon,0.761538461,0.733333334,0.682758621,0.724390244,2,july,1646,PBO,0.497648158,0.746451112,0.65
Chanchaga,Keana,2022,Chanchaga,0.37799077,0.191601405,0.213571922,0.359969558,1,august,953,PBO,0.393820889,0.73959027,0.65
Chanchaga,Keana,2025,Chanchaga,0.37799077,0.191601405,0.213571922,0.359969558,2,august,2048,PBO,0.393820889,0.73959027,0.65
Toto,Keana,2021,Toto,0.73233621,0.634686564,0.540610208,0.693705104,1,august,588,PBO,0.39100856,0.739304542,0.65
Toto,Keana,2024,Toto,0.73233621,0.634686564,0.540610208,0.693705104,2,august,1683,PBO,0.39100856,0.739304542,0.65
Wamba,Alkaleri,2021,Wamba,1,0.55,0.790625,0.901388888,1,july,551,PBO,0.418578169,0.741814955,0.65
Wamba,Alkaleri,2024,Wamba,1,0.55,0.790625,0.901388888,2,july,1646,PBO,0.418578169,0.741814955,0.65
Agaie,Oke-Ero,2022,Agaie,0.430967791,0.329372969,0.286417613,0.390633591,1,july,916,PBO,0.469310553,0.745121348,0.65
