LGA_old,repDS,year,LGA,U5_ITN_use,six_nine_ITN_use,ten_eighteen_ITN_use,over_eighteen_ITN_use,round,peak,simday,llins1,mortality,kill_rate,block_initial
Daura,Babura,2024,Daura,0.675236826,0.546756714,0.608622973,0.588970265,2,may,1591,PBO,0.575080323,0.748918986,0.75969419
Bakori,Gwarzo,2021,Bakori,0.858,0.982926829,0.934375,0.961643835,1,august,588,PBO,0.670473637,0.750608361,0.852589426
Bakori,Gwarzo,2024,Bakori,0.858,0.982926829,0.934375,0.961643835,2,august,1683,PBO,0.670473637,0.750608361,0.852589426
Batagarawa,Rimi,2021,Batagarawa,0.980889186,0.681439426,0.618687033,0.902261929,1,march,496,PBO,0.663607785,0.750517877,0.847342775
Batagarawa,Rimi,2024,Batagarawa,0.980889186,0.681439426,0.618687033,0.902261929,2,march,1591,PBO,0.663607785,0.750517877,0.847342775
Batsari,Rimi,2021,Batsari,1,0.791304348,0.572,0.997260274,1,march,496,PBO,0.697059776,0.750925622,0.871203872
Batsari,Rimi,2024,Batsari,1,0.791304348,0.572,0.997260274,2,march,1591,PBO,0.697059776,0.750925622,0.871203872
Charanchi,Rimi,2021,Charanchi,1,1,0.965714286,1,1,march,496,PBO,0.738728442,0.751333985,0.895602343
Charanchi,Rimi,2024,Charanchi,1,1,0.965714286,1,2,march,1591,PBO,0.738728442,0.751333985,0.895602343
Dan Musa,Rimi,2021,Dan Musa,1,1,1,1,1,march,496,PBO,0.814381216,0.751873872,0.928326675
Dan Musa,Rimi,2024,Dan Musa,1,1,1,1,2,march,1591,PBO,0.814381216,0.751873872,0.928326675
Dandume,Giwa,2021,Dandume,0.75751805,0.610192379,0.426410134,0.692029906,1,august,588,PBO,0.480345251,0.745674804,0.65
Dandume,Giwa,2024,Dandume,0.75751805,0.610192379,0.426410134,0.692029906,2,august,1683,PBO,0.480345251,0.745674804,0.65
Danja,Giwa,2021,Danja,0.819565218,0.715,0.26,0.572,1,august,588,PBO,0.615786128,0.749768295,0.805035477
Danja,Giwa,2024,Danja,0.819565218,0.715,0.26,0.572,2,august,1683,PBO,0.615786128,0.749768295,0.805035477
Dutsin-Ma,Rimi,2021,Dutsin-Ma,0.951625119,0.770154165,0.683570645,0.890639552,1,march,496,PBO,0.731600297,0.751270782,0.891798731
Dutsin-Ma,Rimi,2024,Dutsin-Ma,0.951625119,0.770154165,0.683570645,0.890639552,2,march,1591,PBO,0.731600297,0.751270782,0.891798731
Faskari,Giwa,2021,Faskari,0.660655737,0.818518519,0.896551724,0.772972974,1,august,588,PBO,0.713932669,0.751102753,0.881732715
Faskari,Giwa,2024,Faskari,0.660655737,0.818518519,0.896551724,0.772972974,2,august,1683,PBO,0.713932669,0.751102753,0.881732715
Funtua,Gwarzo,2021,Funtua,0.875318451,0.659546555,0.45288393,0.779863945,1,august,588,PBO,0.500280747,0.746560342,0.647463373
Funtua,Gwarzo,2024,Funtua,0.875318451,0.659546555,0.45288393,0.779863945,2,august,1683,PBO,0.500280747,0.746560342,0.647463373
Asa,Oke-Ero,2020,Asa,0.512121212,0.339130435,0.346666667,0.572881356,1,july,186,PBO,0.293917451,0.722584104,0.65
Asa,Oke-Ero,2023,Asa,0.512121212,0.339130435,0.346666667,0.572881356,2,july,1281,PBO,0.293917451,0.722584104,0.65
Ingawa,Rimi,2021,Ingawa,1,1,0.666666667,1,1,march,496,PBO,0.687125681,0.750812891,0.864552136
Ingawa,Rimi,2024,Ingawa,1,1,0.666666667,1,2,march,1591,PBO,0.687125681,0.750812891,0.864552136
Kafur,Gwarzo,2021,Kafur,0.921685112,0.914140133,0.949852825,0.884279425,1,august,588,PBO,0.742026184,0.751362388,0.897314414
Kafur,Gwarzo,2024,Kafur,0.921685112,0.914140133,0.949852825,0.884279425,2,august,1683,PBO,0.742026184,0.751362388,0.897314414
Kankara,Rimi,2021,Kankara,1,1,1,1,1,march,496,PBO,0.803891608,0.751811211,0.924520058
Kankara,Rimi,2024,Kankara,1,1,1,1,2,march,1591,PBO,0.803891608,0.751811211,0.924520058
Kankia,Rimi,2021,Kankia,1,1,1,1,1,march,496,PBO,0.757287742,0.751487324,0.904863131
Kankia,Rimi,2024,Kankia,1,1,1,1,2,march,1591,PBO,0.757287742,0.751487324,0.904863131
Katsina,Rimi,2021,Katsina,0.737284826,0.723568,0.612910684,0.647079606,1,march,496,PBO,0.71205914,0.751083925,0.880609312
Katsina,Rimi,2024,Katsina,0.737284826,0.723568,0.612910684,0.647079606,2,march,1591,PBO,0.71205914,0.751083925,0.880609312
Kurfi,Rimi,2021,Kurfi,0.951625119,0.770154165,0.683570645,0.890639552,1,march,496,PBO,0.682045441,0.750752634,0.861013305
Kurfi,Rimi,2024,Kurfi,0.951625119,0.770154165,0.683570645,0.890639552,2,march,1591,PBO,0.682045441,0.750752634,0.861013305
Kusada,Rimi,2021,Kusada,0.975,0.742857142,0.580357142,0.933802817,1,march,496,PBO,0.768769267,0.75157471,0.910157594
Kusada,Rimi,2024,Kusada,0.975,0.742857142,0.580357142,0.933802817,2,march,1591,PBO,0.768769267,0.75157471,0.910157594
Malumfashi,Gwarzo,2021,Malumfashi,0.742857142,0.65,0.4671875,0.706521739,1,august,588,PBO,0.793678153,0.751746863,0.920609989
Malumfashi,Gwarzo,2024,Malumfashi,0.742857142,0.65,0.4671875,0.706521739,2,august,1683,PBO,0.793678153,0.751746863,0.920609989
Mani,Rimi,2021,Mani,0.827853991,0.751196256,0.676255826,0.718764543,1,march,496,PBO,0.663582347,0.750517535,0.847322981
Mani,Rimi,2024,Mani,0.827853991,0.751196256,0.676255826,0.718764543,2,march,1591,PBO,0.663582347,0.750517535,0.847322981
Matazuu,Rimi,2021,Matazuu,1,1,1,1,1,march,496,PBO,0.801649222,0.751797373,0.923679212
Matazuu,Rimi,2024,Matazuu,1,1,1,1,2,march,1591,PBO,0.801649222,0.751797373,0.923679212
Birnin Kebbi,Birnin Kebbi,2021,Birnin Kebbi,1,0.928813705,0.702775962,1,1,august,588,PBO,0.745947987,0.751395499,0.899312266
Birnin Kebbi,Birnin Kebbi,2024,Birnin Kebbi,1,0.928813705,0.702775962,1,2,august,1683,PBO,0.745947987,0.751395499,0.899312266
Musawa,Gwarzo,2021,Musawa,0.98549156,0.766251372,0.67319004,0.891128518,1,august,588,PBO,0.831548285,0.751969493,0.93412969
Musawa,Gwarzo,2024,Musawa,0.98549156,0.766251372,0.67319004,0.891128518,2,august,1683,PBO,0.831548285,0.751969493,0.93412969
Rimi,Rimi,2021,Rimi,0.951625119,0.770154165,0.683570645,0.890639552,1,march,496,PBO,0.681368316,0.750744464,0.860534422
Rimi,Rimi,2024,Rimi,0.951625119,0.770154165,0.683570645,0.890639552,2,march,1591,PBO,0.681368316,0.750744464,0.860534422
Sabuwa,Giwa,2021,Sabuwa,0.472727273,0.468,0.346666667,0.736666667,1,august,588,PBO,0.595830662,0.749380719,0.784000715
Sabuwa,Giwa,2024,Sabuwa,0.472727273,0.468,0.346666667,0.736666667,2,august,1683,PBO,0.595830662,0.749380719,0.784000715
Safana,Babura,2021,Safana,1,1,1,1,1,may,496,PBO,0.597825124,0.749421794,0.786202556
Safana,Babura,2024,Safana,1,1,1,1,2,may,1591,PBO,0.597825124,0.749421794,0.786202556
Sandamu,Rimi,2021,Sandamu,0.951625119,0.770154165,0.683570645,0.890639552,1,march,496,PBO,0.756649451,0.751482305,0.904559365
Sandamu,Rimi,2024,Sandamu,0.951625119,0.770154165,0.683570645,0.890639552,2,march,1591,PBO,0.756649451,0.751482305,0.904559365
Aleiro,Birnin Kebbi,2021,Aleiro,1,0.799457519,0.695471945,1,1,august,588,PBO,0.705366928,0.75101499,0.876504706
Aleiro,Birnin Kebbi,2024,Aleiro,1,0.799457519,0.695471945,1,2,august,1683,PBO,0.705366928,0.75101499,0.876504706
Argungu,Birnin Kebbi,2021,Argungu,1,0.96190356,0.845740488,1,1,august,588,PBO,0.749755556,0.751426969,0.901212994
Argungu,Birnin Kebbi,2024,Argungu,1,0.96190356,0.845740488,1,2,august,1683,PBO,0.749755556,0.751426969,0.901212994
Augie,Birnin Kebbi,2021,Augie,1,0.920833333,1,1,1,august,588,PBO,0.747566745,0.751408959,0.900124986
Augie,Birnin Kebbi,2024,Augie,1,0.920833333,1,1,2,august,1683,PBO,0.747566745,0.751408959,0.900124986
Bunza,Birnin Kebbi,2021,Bunza,1,0.799457519,0.695471945,1,1,august,588,PBO,0.672182056,0.750630297,0.853865687
Bunza,Birnin Kebbi,2024,Bunza,1,0.799457519,0.695471945,1,2,august,1683,PBO,0.672182056,0.750630297,0.853865687
Fakai,Birnin Kebbi,2021,Fakai,1,1,0.925000001,1,1,august,588,PBO,0.590008654,0.749257634,0.777441649
Fakai,Birnin Kebbi,2024,Fakai,1,1,0.925000001,1,2,august,1683,PBO,0.590008654,0.749257634,0.777441649
Gwandu,Birnin Kebbi,2021,Gwandu,1,1,1,1,1,august,588,PBO,0.783737788,0.751680862,0.916600395
Gwandu,Birnin Kebbi,2024,Gwandu,1,1,1,1,2,august,1683,PBO,0.783737788,0.751680862,0.916600395
Jega,Birnin Kebbi,2021,Jega,1,1,0.6986338,1,1,august,588,PBO,0.700200915,0.750959923,0.873235608
Jega,Birnin Kebbi,2024,Jega,1,1,0.6986338,1,2,august,1683,PBO,0.700200915,0.750959923,0.873235608
Kalgo,Birnin Kebbi,2021,Kalgo,1,1,0.937286527,1,1,august,588,PBO,0.681068976,0.750740842,0.860322174
Kalgo,Birnin Kebbi,2024,Kalgo,1,1,0.937286527,1,2,august,1683,PBO,0.681068976,0.750740842,0.860322174
Iseyin,Akinyele,2020,Iseyin,0.807760671,0.572990415,0.265432905,0.727126665,1,may,131,PBO,0.381804807,0.738315731,0.65
Iseyin,Akinyele,2023,Iseyin,0.807760671,0.572990415,0.265432905,0.727126665,2,may,1226,PBO,0.381804807,0.738315731,0.65
Maiyama,Birnin Kebbi,2021,Maiyama,1,0.928571428,0.594285714,1,1,august,588,PBO,0.635960953,0.750112248,0.824186416
Maiyama,Birnin Kebbi,2024,Maiyama,1,0.928571428,0.594285714,1,2,august,1683,PBO,0.635960953,0.750112248,0.824186416
Ngaski,Owan East,2021,Ngaski,1,1,0.886098655,1,1,march,496,PBO,0.50355318,0.746693078,0.653290987
Ngaski,Owan East,2024,Ngaski,1,1,0.886098655,1,2,march,1591,PBO,0.50355318,0.746693078,0.653290987
Sakaba,Alkaleri,2021,Sakaba,0.629895132,0.496260192,0.440143318,0.646778747,1,july,551,PBO,0.671709859,0.750624257,0.853514086
Sakaba,Alkaleri,2024,Sakaba,0.629895132,0.496260192,0.440143318,0.646778747,2,july,1646,PBO,0.671709859,0.750624257,0.853514086
Shanga,Birnin Kebbi,2021,Shanga,1,1,0.906976745,0.928571428,1,august,588,PBO,0.602629245,0.749518527,0.791413555
Shanga,Birnin Kebbi,2024,Shanga,1,1,0.906976745,0.928571428,2,august,1683,PBO,0.602629245,0.749518527,0.791413555
Suru,Birnin Kebbi,2021,Suru,1,1,0.686111111,1,1,august,588,PBO,0.607478923,0.749613109,0.796543618
Suru,Birnin Kebbi,2024,Suru,1,1,0.686111111,1,2,august,1683,PBO,0.607478923,0.749613109,0.796543618
Wasagu/Danko,Alkaleri,2021,Wasagu-Danko,1,1,0.866666667,1,1,july,551,PBO,0.603250653,0.749530816,0.792078141
Wasagu/Danko,Alkaleri,2024,Wasagu-Danko,1,1,0.866666667,1,2,july,1646,PBO,0.603250653,0.749530816,0.792078141
Yauri,Birnin Kebbi,2021,Yauri,1,1,0.873774785,1,1,august,588,PBO,0.619243928,0.749830456,0.808463035
Yauri,Birnin Kebbi,2024,Yauri,1,1,0.873774785,1,2,august,1683,PBO,0.619243928,0.749830456,0.808463035
Zuru,Alkaleri,2021,Zuru,0.629895132,1,0.914814815,1,1,july,551,PBO,0.60621808,0.749588809,0.795222309
Zuru,Alkaleri,2024,Zuru,0.629895132,1,0.914814815,1,2,july,1646,PBO,0.60621808,0.749588809,0.795222309
Adavi,Owan East,2020,Adavi,1,0.774225347,0.675591214,0.770711865,1,march,131,PBO,0.308698703,0.726323559,0.65
Adavi,Owan East,2023,Adavi,1,0.774225347,0.675591214,0.770711865,2,march,1226,PBO,0.308698703,0.726323559,0.65
Ajaokuta,Owan East,2020,Ajaokuta,0.52,0.541666667,0.529629629,0.536956521,1,march,131,PBO,0.321205627,0.729055954,0.65
Ajaokuta,Owan East,2023,Ajaokuta,0.52,0.541666667,0.529629629,0.536956521,2,march,1226,PBO,0.321205627,0.729055954,0.65
Ankpa,Owan East,2020,Ankpa,0.532136431,0.342978704,0.499257872,0.425835309,1,march,131,PBO,0.382494781,0.738392834,0.65
Ankpa,Owan East,2023,Ankpa,0.532136431,0.342978704,0.499257872,0.425835309,2,march,1226,PBO,0.382494781,0.738392834,0.65
Bassa1,Keana,2020,Bassa1,1,0.975,1,1,1,august,223,PBO,0.406315085,0.74077469,0.65
Bassa1,Keana,2023,Bassa1,1,0.975,1,1,2,august,1318,PBO,0.406315085,0.74077469,0.65
Dekina,Owan East,2020,Dekina,0.289111706,0.290619449,0.242121868,0.42839552,1,march,131,PBO,0.371777405,0.737136714,0.65
Dekina,Owan East,2023,Dekina,0.289111706,0.290619449,0.242121868,0.42839552,2,march,1226,PBO,0.371777405,0.737136714,0.65
Edu,Oke-Ero,2020,Edu,0.358576706,0.289060641,0.309511628,0.475693668,1,july,186,PBO,0.339359862,0.732438241,0.65
Edu,Oke-Ero,2023,Edu,0.358576706,0.289060641,0.309511628,0.475693668,2,july,1281,PBO,0.339359862,0.732438241,0.65
Ibaji,Uzo-Uwani,2020,Ibaji,0.684144005,0.662598223,0.550137171,0.791166098,1,june,162,PBO,0.335530068,0.731776216,0.65
Ibaji,Uzo-Uwani,2023,Ibaji,0.684144005,0.662598223,0.550137171,0.791166098,2,june,1257,PBO,0.335530068,0.731776216,0.65
Idah,Uzo-Uwani,2020,Idah,0.359432533,0.291338145,0.208065627,0.245494842,1,june,162,PBO,0.382023573,0.738340231,0.65
Idah,Uzo-Uwani,2023,Idah,0.359432533,0.291338145,0.208065627,0.245494842,2,june,1257,PBO,0.382023573,0.738340231,0.65
Igalamela-Odolu,Uzo-Uwani,2020,Igalamela-Odolu,1,1,0.9019117,0.936134367,1,june,162,PBO,0.344682632,0.733316763,0.65
Igalamela-Odolu,Uzo-Uwani,2023,Igalamela-Odolu,1,1,0.9019117,0.936134367,2,june,1257,PBO,0.344682632,0.733316763,0.65
Ijumu,Oke-Ero,2020,Ijumu,0.715,0.866666667,0.758333333,0.702,1,july,186,PBO,0.312708323,0.727239315,0.65
Ijumu,Oke-Ero,2023,Ijumu,0.715,0.866666667,0.758333333,0.702,2,july,1281,PBO,0.312708323,0.727239315,0.65
Kabba/Bunu,Oke-Ero,2020,Kabba-Bunu,0.696256254,0.470145283,0.564344827,0.65,1,july,186,PBO,0.319779497,0.728762304,0.65
Kabba/Bunu,Oke-Ero,2023,Kabba-Bunu,0.696256254,0.470145283,0.564344827,0.65,2,july,1281,PBO,0.319779497,0.728762304,0.65
Kogi,Keana,2020,Kogi,0.472727273,0.13,0.216666667,0.39245283,1,august,223,PBO,0.368216183,0.736690199,0.65
Kogi,Keana,2023,Kogi,0.472727273,0.13,0.216666667,0.39245283,2,august,1318,PBO,0.368216183,0.736690199,0.65
Lokoja,Keana,2020,Lokoja,0.786940916,0.704333399,0.548145504,0.7686474,1,august,223,PBO,0.314676325,0.727674684,0.65
Lokoja,Keana,2023,Lokoja,0.786940916,0.704333399,0.548145504,0.7686474,2,august,1318,PBO,0.314676325,0.727674684,0.65
Mopa-Muro,Oke-Ero,2020,Mopa-Muro,0.509325571,0.389258964,0.338493542,0.46165788,1,july,186,PBO,0.291856976,0.722013254,0.65
Mopa-Muro,Oke-Ero,2023,Mopa-Muro,0.509325571,0.389258964,0.338493542,0.46165788,2,july,1281,PBO,0.291856976,0.722013254,0.65
Ofu,Owan East,2020,Ofu,0.702109747,0.538815723,0.529483239,0.738969412,1,march,131,PBO,0.33495597,0.731674733,0.65
Ofu,Owan East,2023,Ofu,0.702109747,0.538815723,0.529483239,0.738969412,2,march,1226,PBO,0.33495597,0.731674733,0.65
Okehi,Owan East,2020,Okehi,0.975,0.742857142,0.433333333,0.666666667,1,march,131,PBO,0.293031638,0.722340278,0.65
Okehi,Owan East,2023,Okehi,0.975,0.742857142,0.433333333,0.666666667,2,march,1226,PBO,0.293031638,0.722340278,0.65
Okene,Owan East,2020,Okene,0.671529899,0.582635699,0.398653367,0.63842299,1,march,131,PBO,0.275677686,0.717045537,0.65
Okene,Owan East,2023,Okene,0.671529899,0.582635699,0.398653367,0.63842299,2,march,1226,PBO,0.275677686,0.717045537,0.65
Olamabolo,Owan East,2020,Olamabolo,0.468539591,0.818712963,0.375070203,0.409916959,1,march,131,PBO,0.317039805,0.728185686,0.65
Olamabolo,Owan East,2023,Olamabolo,0.468539591,0.818712963,0.375070203,0.409916959,2,march,1226,PBO,0.317039805,0.728185686,0.65
Omala,Keana,2020,Omala,0.159342821,0.04205935,0.237537465,0.268958443,1,august,223,PBO,0.455368605,0.74434768,0.65
Omala,Keana,2023,Omala,0.159342821,0.04205935,0.237537465,0.268958443,2,august,1318,PBO,0.455368605,0.74434768,0.65
Yagba East,Oke-Ero,2020,Yagba East,0.688235295,0.78,0.4875,0.696428572,1,july,186,PBO,0.291276571,0.721850099,0.65
Yagba East,Oke-Ero,2023,Yagba East,0.688235295,0.78,0.4875,0.696428572,2,july,1281,PBO,0.291276571,0.721850099,0.65
Ifelodun1,Oke-Ero,2020,Ifelodun1,0.478311869,0.398972009,0.322027377,0.598924646,1,july,186,PBO,0.357982328,0.735318302,0.65
Ifelodun1,Oke-Ero,2023,Ifelodun1,0.478311869,0.398972009,0.322027377,0.598924646,2,july,1281,PBO,0.357982328,0.735318302,0.65
Ilorin East,Oke-Ero,2020,Ilorin East,0.37692371,0.383948059,0.342281597,0.393791072,1,july,186,Urban areas,0.350824888,0.419388367,0.53
Ilorin East,Oke-Ero,2023,Ilorin East,0.37692371,0.383948059,0.342281597,0.393791072,2,july,1281,Urban areas,0.350824888,0.419388367,0.53
Ilorin South,Oke-Ero,2020,Ilorin South,0.509325571,0.389258964,0.338493542,0.46165788,1,july,186,PBO,0.316790933,0.728132477,0.65
Ilorin South,Oke-Ero,2023,Ilorin South,0.509325571,0.389258964,0.338493542,0.46165788,2,july,1281,PBO,0.316790933,0.728132477,0.65
Ilorin West,Owan East,2020,Ilorin West,0.282410655,0.260686006,0.26778332,0.18363429,1,march,131,Urban areas,0.300629985,0.378056657,0.53
Ilorin West,Owan East,2023,Ilorin West,0.282410655,0.260686006,0.26778332,0.18363429,2,march,1226,Urban areas,0.300629985,0.378056657,0.53
Irepodun1,Owan East,2020,Irepodun1,0.249565388,0.201618361,0.37372182,0.40328015,1,march,131,PBO,0.354587436,0.734832129,0.65
Irepodun1,Owan East,2023,Irepodun1,0.249565388,0.201618361,0.37372182,0.40328015,2,march,1226,PBO,0.354587436,0.734832129,0.65
Itesiwaju,Akinyele,2020,Itesiwaju,0.565263725,0.509640296,0.403745521,0.490734369,1,may,131,PBO,0.428195908,0.742555826,0.65
Itesiwaju,Akinyele,2023,Itesiwaju,0.565263725,0.509640296,0.403745521,0.490734369,2,may,1226,PBO,0.428195908,0.742555826,0.65
Isin,Oke-Ero,2020,Isin,0.388770651,0.216666667,0.231648931,0.442851321,1,july,186,PBO,0.349688854,0.734101315,0.65
Isin,Oke-Ero,2023,Isin,0.388770651,0.216666667,0.231648931,0.442851321,2,july,1281,PBO,0.349688854,0.734101315,0.65
Kaiama,Oke-Ero,2020,Kaiama,0.804761905,0.771875,0.452173913,0.830555556,1,july,186,PBO,0.409404988,0.741047587,0.65
Kaiama,Oke-Ero,2023,Kaiama,0.804761905,0.771875,0.452173913,0.830555556,2,july,1281,PBO,0.409404988,0.741047587,0.65
Moro,Oke-Ero,2020,Moro,0.270833333,0.325,0.14054054,0.26,1,july,186,PBO,0.336971467,0.732028408,0.65
Moro,Oke-Ero,2023,Moro,0.270833333,0.325,0.14054054,0.26,2,july,1281,PBO,0.336971467,0.732028408,0.65
Offa,Akinyele,2020,Offa,0.317053532,0.34878047,0.372387721,0.395173875,1,may,131,PBO,0.350724749,0.734258828,0.65
Offa,Akinyele,2023,Offa,0.317053532,0.34878047,0.372387721,0.395173875,2,may,1226,PBO,0.350724749,0.734258828,0.65
Oke-Ero,Oke-Ero,2020,Oke-Ero,0.173333333,0.118181818,0.273684211,0.270833333,1,july,186,PBO,0.328086235,0.730412901,0.65
Oke-Ero,Oke-Ero,2023,Oke-Ero,0.173333333,0.118181818,0.273684211,0.270833333,2,july,1281,PBO,0.328086235,0.730412901,0.65
Kajola,Akinyele,2020,Kajola,0.516028635,0.22788285,0.333899656,0.519688485,1,may,131,PBO,0.406200649,0.740764438,0.65
Kajola,Akinyele,2023,Kajola,0.516028635,0.22788285,0.333899656,0.519688485,2,may,1226,PBO,0.406200649,0.740764438,0.65
Oyun,Oke-Ero,2020,Oyun,0.534917379,0.151699651,0.346139105,0.480511929,1,july,186,PBO,0.379244204,0.738025187,0.65
Oyun,Oke-Ero,2023,Oyun,0.534917379,0.151699651,0.346139105,0.480511929,2,july,1281,PBO,0.379244204,0.738025187,0.65
Pategi,Oke-Ero,2020,Pategi,0.994117647,0.52,0.288888889,0.981632653,1,july,186,PBO,0.318277299,0.728448199,0.65
Pategi,Oke-Ero,2023,Pategi,0.994117647,0.52,0.288888889,0.981632653,2,july,1281,PBO,0.318277299,0.728448199,0.65
Agege,Uzo-Uwani,2020,Agege,0.306931086,0.334992685,0.066269327,0.23140601,1,june,162,Urban areas,0.445938468,0.49666464,0.53
Agege,Uzo-Uwani,2023,Agege,0.306931086,0.334992685,0.066269327,0.23140601,2,june,1257,Urban areas,0.445938468,0.49666464,0.53
Ajeromi-Ifelodun,Uzo-Uwani,2020,Ajeromi-Ifelodun,0.193639866,0.191517871,0.01477626,0.053862548,1,june,162,Urban areas,0.442448497,0.493901179,0.53
Ajeromi-Ifelodun,Uzo-Uwani,2023,Ajeromi-Ifelodun,0.193639866,0.191517871,0.01477626,0.053862548,2,june,1257,Urban areas,0.442448497,0.493901179,0.53
Alimosho,Uzo-Uwani,2020,Alimosho,0.321390369,0.239900603,0.192536894,0.19197661,1,june,162,Urban areas,0.431973509,0.485561977,0.53
Alimosho,Uzo-Uwani,2023,Alimosho,0.321390369,0.239900603,0.192536894,0.19197661,2,june,1257,Urban areas,0.431973509,0.485561977,0.53
Apapa,Isoko South,2020,Apapa,0.4,0.26,0.273684211,0.268965518,1,june,162,Urban areas,0.464571223,0.511279973,0.53
Apapa,Isoko South,2023,Apapa,0.4,0.26,0.273684211,0.268965518,2,june,1257,Urban areas,0.464571223,0.511279973,0.53
Epe,Uzo-Uwani,2020,Epe,0.1,0.325,0.216666667,0.234,1,june,162,PBO,0.40174632,0.740357052,0.65
Epe,Uzo-Uwani,2023,Epe,0.1,0.325,0.216666667,0.234,2,june,1257,PBO,0.40174632,0.740357052,0.65
Ifako-Ijaye,Uzo-Uwani,2020,Ifako-Ijaye,0.359432533,0.291338145,0.208065627,0.041496324,1,june,162,PBO,0.390672088,0.739269859,0.65
Ifako-Ijaye,Uzo-Uwani,2023,Ifako-Ijaye,0.359432533,0.291338145,0.208065627,0.041496324,2,june,1257,PBO,0.390672088,0.739269859,0.65
Ikeja,Uzo-Uwani,2020,Ikeja,0.52,0.291338145,0.208065627,0.141818182,1,june,162,Urban areas,0.481253048,0.524146789,0.53
Ikeja,Uzo-Uwani,2023,Ikeja,0.52,0.291338145,0.208065627,0.141818182,2,june,1257,Urban areas,0.481253048,0.524146789,0.53
Mushin,Isoko South,2020,Mushin,0.158106976,0.194849655,0.09281675,0.062546804,1,june,162,Urban areas,0.475938767,0.520071762,0.53
Mushin,Isoko South,2023,Mushin,0.158106976,0.194849655,0.09281675,0.062546804,2,june,1257,Urban areas,0.475938767,0.520071762,0.53
Kokona,Oke-Ero,2021,Kokona,0.947741928,0.832994595,0.699999999,0.856992613,1,july,551,PBO,0.460705224,0.744654268,0.65
Kokona,Oke-Ero,2024,Kokona,0.947741928,0.832994595,0.699999999,0.856992613,2,july,1646,PBO,0.460705224,0.744654268,0.65
Ojo,Isoko South,2020,Ojo,0.361792461,0.376780379,0.191388183,0.249676384,1,june,162,PBO,0.435361631,0.7430691,0.65
Ojo,Isoko South,2023,Ojo,0.361792461,0.376780379,0.191388183,0.249676384,2,june,1257,PBO,0.435361631,0.7430691,0.65
Oshodi-Isolo,Uzo-Uwani,2020,Oshodi-Isolo,0.169374998,0.102493972,0.208065627,0.057246823,1,june,162,Urban areas,0.465655625,0.512122932,0.53
Oshodi-Isolo,Uzo-Uwani,2023,Oshodi-Isolo,0.169374998,0.102493972,0.208065627,0.057246823,2,june,1257,Urban areas,0.465655625,0.512122932,0.53
Surulere1,Oke-Ero,2020,Surulere1,0.044747235,0.047236957,0.017905315,0.035287836,1,july,186,Urban areas,0.464358896,0.511114818,0.53
Surulere1,Oke-Ero,2023,Surulere1,0.044747235,0.047236957,0.017905315,0.035287836,2,july,1281,Urban areas,0.464358896,0.511114818,0.53
Akwanga,Oke-Ero,2021,Akwanga,1,1,0.945246689,1,1,july,551,PBO,0.509076895,0.746909746,0.662920161
Akwanga,Oke-Ero,2024,Akwanga,1,1,0.945246689,1,2,july,1646,PBO,0.509076895,0.746909746,0.662920161
Obi2,Keana,2021,Obi2,1,1,0.382352941,1,1,august,588,PBO,0.47867099,0.745593933,0.65
Obi2,Keana,2024,Obi2,1,1,0.382352941,1,2,august,1683,PBO,0.47867099,0.745593933,0.65
Awe,Keana,2021,Awe,0.787062814,0.558393559,0.609631599,0.951974356,1,august,588,PBO,0.564364244,0.7486536,0.746088911
Awe,Keana,2024,Awe,0.787062814,0.558393559,0.609631599,0.951974356,2,august,1683,PBO,0.564364244,0.7486536,0.746088911
Doma,Keana,2021,Doma,0.960629888,0.630011082,0.431868314,0.780464426,1,august,588,PBO,0.39040939,0.739242706,0.65
Doma,Keana,2024,Doma,0.960629888,0.630011082,0.431868314,0.780464426,2,august,1683,PBO,0.39040939,0.739242706,0.65
Karu,Oke-Ero,2021,Karu,0.494468824,0.494183868,0.5826266,0.51718094,1,july,551,PBO,0.470750314,0.745196366,0.65
Karu,Oke-Ero,2024,Karu,0.494468824,0.494183868,0.5826266,0.51718094,2,july,1646,PBO,0.470750314,0.745196366,0.65
Keana,Keana,2021,Keana,0.66436124,0.57336259,0.450864731,0.765720714,1,august,588,PBO,0.38719336,0.738904886,0.65
Keana,Keana,2024,Keana,0.66436124,0.57336259,0.450864731,0.765720714,2,august,1683,PBO,0.38719336,0.738904886,0.65
Keffi,Oke-Ero,2021,Keffi,0.939105762,0.55864324,0.564817304,0.741748224,1,july,551,PBO,0.452112722,0.744153897,0.65
Keffi,Oke-Ero,2024,Keffi,0.939105762,0.55864324,0.564817304,0.741748224,2,july,1646,PBO,0.452112722,0.744153897,0.65
Lafia,Alkaleri,2021,Lafia,0.652477756,0.473940984,0.349911405,0.605273933,1,july,551,PBO,0.503966925,0.746709625,0.654021235
Lafia,Alkaleri,2024,Lafia,0.652477756,0.473940984,0.349911405,0.605273933,2,july,1646,PBO,0.503966925,0.746709625,0.654021235
Nasarawa2,Keana,2021,Nasarawa2,0.852823369,0.599640058,0.628390055,0.844682098,1,august,588,PBO,0.379114078,0.738010234,0.65
Nasarawa2,Keana,2024,Nasarawa2,0.852823369,0.599640058,0.628390055,0.844682098,2,august,1683,PBO,0.379114078,0.738010234,0.65
Nasarawa-Eggon,Alkaleri,2021,Nasarawa-Eggon,0.9,0.866666667,0.806896552,0.856097561,1,july,551,PBO,0.497648158,0.746451112,0.65
