"","LGA","repDS","year","LGA_old","U5_ITN_use","six_nine_ITN_use","ten_eighteen_ITN_use","over_eighteen_ITN_use","mortality_rate","kill_rate","block_initial","round","peak","simday"
"386","Ohaukwu","Owan East",2023,"Ohaukwu",0.675,0.8,0.783870968,0.746428571,0.40041459,0.460090005,0.53,2,"march",1165
"387","Onicha","Obubra",2020,"Onicha",0.974363328,1.006345041,0.87082199,0.962857148,0.407479271,0.465831417,0.53,1,"june",162
"388","Onicha","Obubra",2023,"Onicha",0.974363328,1.006345041,0.87082199,0.962857148,0.407479271,0.465831417,0.53,2,"june",1257
"389","Akoko-Edo","Owan East",2020,"Akoko-Edo",0.703855019,0.532317606,0.694492588,0.799327837,0.304845225,0.381512482,0.53,1,"march",70
"390","Akoko-Edo","Owan East",2023,"Akoko-Edo",0.703855019,0.532317606,0.694492588,0.799327837,0.304845225,0.381512482,0.53,2,"march",1165
"391","Egor","Uzo-Uwani",2020,"Egor",0.499248098,0.466666667,0.51594687,0.456359395,0.42209808,0.477643111,0.53,1,"june",162
"392","Egor","Uzo-Uwani",2023,"Egor",0.499248098,0.466666667,0.51594687,0.456359395,0.42209808,0.477643111,0.53,2,"june",1257
"393","Esan North East","Uzo-Uwani",2020,"Esan North East",0.566666667,0.6,0.530769231,0.527272727,0.339061878,0.409684078,0.53,1,"june",162
"394","Esan North East","Uzo-Uwani",2023,"Esan North East",0.566666667,0.6,0.530769231,0.527272727,0.339061878,0.409684078,0.53,2,"june",1257
"395","Esan Central","Owan East",2020,"Esan Central",0.855555556,0.925,0.535294118,0.580701754,0.34342137,0.413280793,0.53,1,"march",70
"396","Esan Central","Owan East",2023,"Esan Central",0.855555556,0.925,0.535294118,0.580701754,0.34342137,0.413280793,0.53,2,"march",1165
"397","Esan South East","Uzo-Uwani",2020,"Esan South East",0.719240922,0.598191902,0.618773719,0.713052039,0.404971726,0.463795838,0.53,1,"june",162
"398","Esan South East","Uzo-Uwani",2023,"Esan South East",0.719240922,0.598191902,0.618773719,0.713052039,0.404971726,0.463795838,0.53,2,"june",1257
"399","Esan West","Uzo-Uwani",2020,"Esan West",0.633333333,0.7,0.9,0.543243243,0.366421113,0.432241487,0.53,1,"june",162
"400","Esan West","Uzo-Uwani",2023,"Esan West",0.633333333,0.7,0.9,0.543243243,0.366421113,0.432241487,0.53,2,"june",1257
"401","Etsako Central","Owan East",2020,"Etsako Central",0.55,0.433333333,0.691304348,0.460714286,0.300181787,0.377689484,0.53,1,"march",70
"402","Etsako Central","Owan East",2023,"Etsako Central",0.55,0.433333333,0.691304348,0.460714286,0.300181787,0.377689484,0.53,2,"march",1165
"403","Etsako East","Owan East",2020,"Etsako East",0.522853343,0.335081229,0.382263184,0.519326988,0.314825995,0.389711717,0.53,1,"march",70
"404","Etsako East","Owan East",2023,"Etsako East",0.522853343,0.335081229,0.382263184,0.519326988,0.314825995,0.389711717,0.53,2,"march",1165
"405","Etsako West","Owan East",2020,"Etsako West",0.456801223,0.347429771,0.339901288,0.391796309,0.290127246,0.36946828,0.53,1,"march",70
"406","Etsako West","Owan East",2023,"Etsako West",0.456801223,0.347429771,0.339901288,0.391796309,0.290127246,0.36946828,0.53,2,"march",1165
"407","Igueben","Uzo-Uwani",2020,"Igueben",0.546225282,0.455754508,0.618977515,0.612708352,0.415233246,0.472108841,0.53,1,"june",162
"408","Igueben","Uzo-Uwani",2023,"Igueben",0.546225282,0.455754508,0.618977515,0.612708352,0.415233246,0.472108841,0.53,2,"june",1257
"409","Ikpoba-Okha","Uzo-Uwani",2020,"Ikpoba-Okha",0.620654373,0.617064796,0.786610421,0.709053457,0.323305427,0.396692086,0.53,1,"june",162
"410","Ikpoba-Okha","Uzo-Uwani",2023,"Ikpoba-Okha",0.620654373,0.617064796,0.786610421,0.709053457,0.323305427,0.396692086,0.53,2,"june",1257
"411","Aninri","Oru West",2020,"Aninri",0.715856951,0.802677276,0.481500874,0.679519564,0.430439768,0.484335586,0.53,1,"june",162
"412","Aninri","Oru West",2023,"Aninri",0.715856951,0.802677276,0.481500874,0.679519564,0.430439768,0.484335586,0.53,2,"june",1257
"413","Oredo","Uzo-Uwani",2020,"Oredo",0.708607556,0.624212256,0.528866773,0.618484301,0.382076571,0.445104909,0.53,1,"june",162
"414","Oredo","Uzo-Uwani",2023,"Oredo",0.708607556,0.624212256,0.528866773,0.618484301,0.382076571,0.445104909,0.53,2,"june",1257
"415","Orhionmwon","Uzo-Uwani",2020,"Orhionmwon",0.55178341,0.596366685,0.575456393,0.542035061,0.335936711,0.407105953,0.53,1,"june",162
"416","Orhionmwon","Uzo-Uwani",2023,"Orhionmwon",0.55178341,0.596366685,0.575456393,0.542035061,0.335936711,0.407105953,0.53,2,"june",1257
"417","Ovia North East","Owan East",2020,"Ovia North East",0.663636364,0.6,0.466666667,0.675,0.337624396,0.408498179,0.53,1,"march",70
"418","Ovia North East","Owan East",2023,"Ovia North East",0.663636364,0.6,0.466666667,0.675,0.337624396,0.408498179,0.53,2,"march",1165
"419","Ovia South West","Akinyele",2020,"Ovia South West",0.931147615,0.684615397,0.816129069,0.818817183,0.363545715,0.429873962,0.53,1,"may",131
"420","Ovia South West","Akinyele",2023,"Ovia South West",0.931147615,0.684615397,0.816129069,0.818817183,0.363545715,0.429873962,0.53,2,"may",1226
"421","Owan East","Owan East",2020,"Owan East",0.67037037,0.55,0.55,0.672093023,0.315089802,0.389928709,0.53,1,"march",70
"422","Owan East","Owan East",2023,"Owan East",0.67037037,0.55,0.55,0.672093023,0.315089802,0.389928709,0.53,2,"march",1165
"423","Owan West","Owan East",2020,"Owan West",0.451941644,0.438882972,0.514010569,0.687601876,0.389346565,0.451058274,0.53,1,"march",70
"424","Owan West","Owan East",2023,"Owan West",0.451941644,0.438882972,0.514010569,0.687601876,0.389346565,0.451058274,0.53,2,"march",1165
"425","Uhunmwonde","Owan East",2020,"Uhunmwonde",0.524944264,0.462064783,0.467862242,0.583756511,0.3888156,0.450623986,0.53,1,"march",70
"426","Uhunmwonde","Owan East",2023,"Uhunmwonde",0.524944264,0.462064783,0.467862242,0.583756511,0.3888156,0.450623986,0.53,2,"march",1165
"427","Ado Ekiti","Owan East",2020,"Ado Ekiti",0.607654798,0.566792702,0.60162414,0.551320966,0.357399296,0.424809523,0.53,1,"march",70
"428","Ado Ekiti","Owan East",2023,"Ado Ekiti",0.607654798,0.566792702,0.60162414,0.551320966,0.357399296,0.424809523,0.53,2,"march",1165
"429","Efon-Alayee","Oke-Ero",2020,"Efon-Alayee",0.509302326,0.675,0.466666667,0.525490196,0.32342441,0.396790109,0.53,1,"july",186
"430","Efon-Alayee","Oke-Ero",2023,"Efon-Alayee",0.509302326,0.675,0.466666667,0.525490196,0.32342441,0.396790109,0.53,2,"july",1281
"431","Ekiti East","Oke-Ero",2020,"Ekiti East",0.55,0.599429972,0.425,0.488679245,0.342294717,0.412351259,0.53,1,"july",186
"432","Ekiti East","Oke-Ero",2023,"Ekiti East",0.55,0.599429972,0.425,0.488679245,0.342294717,0.412351259,0.53,2,"july",1281
"433","Ekiti South West","Oke-Ero",2020,"Ekiti South West",0.57166064,0.566233759,0.571209078,0.555773664,0.434979733,0.487961894,0.53,1,"july",186
"434","Ekiti South West","Oke-Ero",2023,"Ekiti South West",0.57166064,0.566233759,0.571209078,0.555773664,0.434979733,0.487961894,0.53,2,"july",1281
"435","Awgu","Oru West",2020,"Awgu",0.383333333,0.395238095,0.407142857,0.385365854,0.428474781,0.482762456,0.53,1,"june",162
"436","Awgu","Oru West",2023,"Awgu",0.383333333,0.395238095,0.407142857,0.385365854,0.428474781,0.482762456,0.53,2,"june",1257
"437","Ekiti West","Oke-Ero",2020,"Ekiti West",0.484223534,0.513830864,0.507872038,0.550242197,0.332828195,0.404541983,0.53,1,"july",186
"438","Ekiti West","Oke-Ero",2023,"Ekiti West",0.484223534,0.513830864,0.507872038,0.550242197,0.332828195,0.404541983,0.53,2,"july",1281
"439","Emure","Oke-Ero",2020,"Emure",0.657142857,0.453846154,0.390909091,0.516666667,0.372039671,0.436863758,0.53,1,"july",186
"440","Emure","Oke-Ero",2023,"Emure",0.657142857,0.453846154,0.390909091,0.516666667,0.372039671,0.436863758,0.53,2,"july",1281
"441","Gboyin","Obubra",2020,"Gboyin",0.61983529,0.431551915,0.488804999,0.538079038,0.286540024,0.36654315,0.53,1,"june",162
"442","Gboyin","Obubra",2023,"Gboyin",0.61983529,0.431551915,0.488804999,0.538079038,0.286540024,0.36654315,0.53,2,"june",1257
"443","Idosi-Osi","Oke-Ero",2020,"Idosi-Osi",0.500434256,0.501353458,0.45356295,0.457016209,0.302701283,0.379754213,0.53,1,"july",186
"444","Idosi-Osi","Oke-Ero",2023,"Idosi-Osi",0.500434256,0.501353458,0.45356295,0.457016209,0.302701283,0.379754213,0.53,2,"july",1281
"445","Ijero","Oke-Ero",2020,"Ijero",0.651895834,0.699107494,0.515514406,0.510181374,0.264220599,0.348459432,0.53,1,"july",186
"446","Ijero","Oke-Ero",2023,"Ijero",0.651895834,0.699107494,0.515514406,0.510181374,0.264220599,0.348459432,0.53,2,"july",1281
"447","Ikere","Owan East",2020,"Ikere",0.8,0.466666667,0.6,0.588888889,0.456857423,0.50525877,0.53,1,"march",70
"448","Ikere","Owan East",2023,"Ikere",0.8,0.466666667,0.6,0.588888889,0.456857423,0.50525877,0.53,2,"march",1165
"449","Ikole","Oke-Ero",2020,"Ikole",0.513149407,0.529371439,0.489242759,0.524233591,0.320812672,0.394638898,0.53,1,"july",186
"450","Ikole","Oke-Ero",2023,"Ikole",0.513149407,0.529371439,0.489242759,0.524233591,0.320812672,0.394638898,0.53,2,"july",1281
"451","Ilemeji","Oke-Ero",2020,"Ilemeji",0.966666667,0.871428571,0.7,0.54,0.308389127,0.384421328,0.53,1,"july",186
"452","Ilemeji","Oke-Ero",2023,"Ilemeji",0.966666667,0.871428571,0.7,0.54,0.308389127,0.384421328,0.53,2,"july",1281
"453","Irepodun-Ifelodun","Oke-Ero",2020,"Irepodun/Ifelodun",0.481818182,0.599429972,0.560379648,0.457894737,0.314066122,0.38908676,0.53,1,"july",186
"454","Irepodun-Ifelodun","Oke-Ero",2023,"Irepodun/Ifelodun",0.481818182,0.599429972,0.560379648,0.457894737,0.314066122,0.38908676,0.53,2,"july",1281
"455","Ise-Orun","Oke-Ero",2020,"Ise/Orun",0.471060699,0.458432706,0.518823528,0.566373142,0.409896538,0.467791215,0.53,1,"july",186
"456","Ise-Orun","Oke-Ero",2023,"Ise/Orun",0.471060699,0.458432706,0.518823528,0.566373142,0.409896538,0.467791215,0.53,2,"july",1281
"457","Moba","Oke-Ero",2020,"Moba",0.683931717,0.496426059,0.459547617,0.47050588,0.282164723,0.362981752,0.53,1,"july",186
"458","Moba","Oke-Ero",2023,"Moba",0.683931717,0.496426059,0.459547617,0.47050588,0.282164723,0.362981752,0.53,2,"july",1281
"459","Oye","Oke-Ero",2020,"Oye",0.545703847,0.509197195,0.336515435,0.443266993,0.299868816,0.377433124,0.53,1,"july",186
"460","Oye","Oke-Ero",2023,"Oye",0.545703847,0.509197195,0.336515435,0.443266993,0.299868816,0.377433124,0.53,2,"july",1281
"461","Ezeagu","Uzo-Uwani",2020,"Ezeagu",0.706541925,0.610152923,0.483547524,0.647315147,0.415961311,0.472696867,0.53,1,"june",162
"462","Ezeagu","Uzo-Uwani",2023,"Ezeagu",0.706541925,0.610152923,0.483547524,0.647315147,0.415961311,0.472696867,0.53,2,"june",1257
"463","Igbo-Etiti","Uzo-Uwani",2020,"Igbo-Etiti",0.469787781,0.414435291,0.470949379,0.515102855,0.38332308,0.44612671,0.53,1,"june",162
"464","Igbo-Etiti","Uzo-Uwani",2023,"Igbo-Etiti",0.469787781,0.414435291,0.470949379,0.515102855,0.38332308,0.44612671,0.53,2,"june",1257
"465","Igbo-Eze North","Uzo-Uwani",2020,"Igbo-Eze North",0.521092798,0.517855838,0.509511436,0.418120562,0.332315805,0.404119407,0.53,1,"june",162
"466","Igbo-Eze North","Uzo-Uwani",2023,"Igbo-Eze North",0.521092798,0.517855838,0.509511436,0.418120562,0.332315805,0.404119407,0.53,2,"june",1257
"467","Igbo-Eze South","Uzo-Uwani",2020,"Igbo-Eze South",0.533254471,0.436519718,0.466793844,0.540351624,0.361653388,0.428315236,0.53,1,"june",162
"468","Igbo-Eze South","Uzo-Uwani",2023,"Igbo-Eze South",0.533254471,0.436519718,0.466793844,0.540351624,0.361653388,0.428315236,0.53,2,"june",1257
"469","Isi-Uzo","Owan East",2020,"Isi-Uzo",0.764431748,0.718946669,0.643821936,0.680122437,0.425114132,0.480067127,0.53,1,"march",70
"470","Isi-Uzo","Owan East",2023,"Isi-Uzo",0.764431748,0.718946669,0.643821936,0.680122437,0.425114132,0.480067127,0.53,2,"march",1165
"471","Nkanu East","Owan East",2020,"Nkanu East",0.859380035,0.606545916,0.562474999,0.694325816,0.414364125,0.471406566,0.53,1,"march",70
"472","Nkanu East","Owan East",2023,"Nkanu East",0.859380035,0.606545916,0.562474999,0.694325816,0.414364125,0.471406566,0.53,2,"march",1165
"473","Nkanu West","Uzo-Uwani",2020,"Nkanu West",0.510526316,0.4,0.460050482,0.406060606,0.464287853,0.511059551,0.53,1,"june",162
"474","Nkanu West","Uzo-Uwani",2023,"Nkanu West",0.510526316,0.4,0.460050482,0.406060606,0.464287853,0.511059551,0.53,2,"june",1257
"475","Nsukka","Uzo-Uwani",2020,"Nsukka",0.68611887,0.608084027,0.430108738,0.521830526,0.391481406,0.452803528,0.53,1,"june",162
"476","Nsukka","Uzo-Uwani",2023,"Nsukka",0.68611887,0.608084027,0.430108738,0.521830526,0.391481406,0.452803528,0.53,2,"june",1257
"477","Oji-River","Oru West",2020,"Oji-River",0.386956522,0.525946586,0.355555556,0.338961039,0.407484101,0.465835335,0.53,1,"june",162
"478","Oji-River","Oru West",2023,"Oji-River",0.386956522,0.525946586,0.355555556,0.338961039,0.407484101,0.465835335,0.53,2,"june",1257
"479","Udenu","Uzo-Uwani",2020,"Udenu",0.518782976,0.470819671,0.328096039,0.475444736,0.38139738,0.444547985,0.53,1,"june",162
"480","Udenu","Uzo-Uwani",2023,"Udenu",0.518782976,0.470819671,0.328096039,0.475444736,0.38139738,0.444547985,0.53,2,"june",1257
"481","Udi","Uzo-Uwani",2020,"Udi",0.6040081,0.553926617,0.462436058,0.558933681,0.379547492,0.443030522,0.53,1,"june",162
"482","Udi","Uzo-Uwani",2023,"Udi",0.6040081,0.553926617,0.462436058,0.558933681,0.379547492,0.443030522,0.53,2,"june",1257
"483","Uzo-Uwani","Uzo-Uwani",2020,"Uzo-Uwani",0.627028337,0.667206931,0.386675444,0.552716862,0.404737188,0.463605313,0.53,1,"june",162
"484","Uzo-Uwani","Uzo-Uwani",2023,"Uzo-Uwani",0.627028337,0.667206931,0.386675444,0.552716862,0.404737188,0.463605313,0.53,2,"june",1257
"485","Ahiazu-Mbaise","Ngor-Okpala",2020,"Ahiazu-Mbaise",0.390909091,0.728571429,0.376923077,0.514285714,0.4502266,0.500049325,0.53,1,"june",162
"486","Ahiazu-Mbaise","Ngor-Okpala",2023,"Ahiazu-Mbaise",0.390909091,0.728571429,0.376923077,0.514285714,0.4502266,0.500049325,0.53,2,"june",1257
"487","Abaji","Keana",2020,"Abaji",0.726753569,0.542500786,0.481989309,0.641084875,0.476373849,0.520406247,0.53,1,"august",223
"488","Abaji","Keana",2023,"Abaji",0.726753569,0.542500786,0.481989309,0.641084875,0.476373849,0.520406247,0.53,2,"august",1318
"489","Bwari","Giwa",2020,"Bwari",0.544205568,0.43000955,0.34295174,0.479001411,0.558433035,0.580366866,0.53,1,"august",223
"490","Bwari","Giwa",2023,"Bwari",0.544205568,0.43000955,0.34295174,0.479001411,0.558433035,0.580366866,0.53,2,"august",1318
"491","Gwagwalada","Keana",2020,"Gwagwalada",0.635692259,0.528815615,0.478987204,0.524981429,0.555904987,0.578622846,0.53,1,"august",223
"492","Gwagwalada","Keana",2023,"Gwagwalada",0.635692259,0.528815615,0.478987204,0.524981429,0.555904987,0.578622846,0.53,2,"august",1318
"493","Kuje","Keana",2020,"Kuje",0.808873086,0.66051872,0.645747474,0.743661769,0.448338859,0.498560793,0.53,1,"august",223
"494","Kuje","Keana",2023,"Kuje",0.808873086,0.66051872,0.645747474,0.743661769,0.448338859,0.498560793,0.53,2,"august",1318
"495","Kwali","Keana",2020,"Kwali",0.549141339,0.391169507,0.395544523,0.540719521,0.476055073,0.520161192,0.53,1,"august",223
"496","Kwali","Keana",2023,"Kwali",0.549141339,0.391169507,0.395544523,0.540719521,0.476055073,0.520161192,0.53,2,"august",1318
"497","Bunkure","Gwarzo",2022,"Bunkure",1.129787234,0.966666667,1.094117647,1.161111111,0.769743323,0.698564959,0.53,1,"august",953
"498","Bunkure","Gwarzo",2025,"Bunkure",1.129787234,0.966666667,1.094117647,1.161111111,0.769743323,0.698564959,0.53,2,"august",2048
"499","Abuja Municipal","Keana",2020,"Abuja Municipal",0.718523067,0.620238662,0.455117782,0.564070273,0.500846708,0.538963989,0.53,1,"august",223
"500","Abuja Municipal","Keana",2023,"Abuja Municipal",0.718523067,0.620238662,0.455117782,0.564070273,0.500846708,0.538963989,0.53,2,"august",1318
"501","Essien Udim","Ngor-Okpala",2021,"Essien Udim",0.70416306,0.71932543,0.401814961,0.548747098,0.369824263,0.435041855,0.53,1,"june",527
"502","Akko","Alkaleri",2024,"Akko",0.61899959,0.5148466,0.514430948,0.766775466,0.430348191,0.484262319,0.53,2,"july",1646
"503","Etim Ekpo","Ngor-Okpala",2021,"Etim Ekpo",0.604424538,0.566473717,0.519305704,0.566910909,0.326319464,0.399175674,0.53,1,"june",527
"504","Balanga","Alkaleri",2024,"Balanga",0.856849082,0.808376924,0.864286353,1.103248637,0.625491041,0.623897182,0.53,2,"july",1646
"505","Etinan","Nsit Ubium",2021,"Etinan",0.530769231,0.466666667,0.502569073,0.442857143,0.271254927,0.35413511,0.53,1,"june",527
"506","Billiri","Alkaleri",2024,"Billiri",0.831522209,0.680907069,0.63393797,1.005255164,0.209402585,0.305232023,0.53,2,"july",1646
"507","Etung","Obubra",2021,"Etung",0.55,0.4,0.688888889,0.582051282,0.470104636,0.515572062,0.53,1,"june",527
"508","Dukku","Darazo",2024,"Dukku",0.533051961,0.396059125,0.398622582,0.722999526,0.67468816,0.652305857,0.53,2,"july",1646
"509","Ewekoro","Uzo-Uwani",2021,"Ewekoro",1.0798507,0.979724304,0.780287211,0.936818403,0.487001134,0.528528126,0.53,1,"june",527
"510","Funakaye","Alkaleri",2024,"Funakaye",0.65483871,0.515686275,0.505882353,0.855555556,0.631961788,0.627807972,0.53,2,"july",1646
"511","Fakai","Birnin Kebbi",2021,"Fakai",1.225,1.107692308,1.011538462,1.083783784,0.590008654,0.601533253,0.53,1,"august",588
"512","Gombe","Alkaleri",2024,"Gombe",0.659366859,0.580686294,0.581409971,0.760274947,0.497689178,0.536599101,0.53,2,"july",1646
"513","Faskari","Giwa",2021,"Faskari",0.808196721,0.92962963,0.989655172,0.894594595,0.713932669,0.672768838,0.53,1,"august",588
"514","Kaltungo","Alkaleri",2024,"Kaltungo",0.784534717,0.681738609,0.638571783,0.797522113,0.500615672,0.538791259,0.53,2,"july",1646
"515","Funakaye","Alkaleri",2021,"Funakaye",0.65483871,0.515686275,0.505882353,0.855555556,0.631961788,0.627807972,0.53,1,"july",551
"516","Kwami","Alkaleri",2024,"Kwami",0.604503189,0.493656634,0.459344999,0.830232685,0.528174359,0.559035931,0.53,2,"july",1646
"517","Dala","Alkaleri",2022,"Dala",0.958560253,0.752861936,0.765236703,0.921102597,0.582690135,0.59673093,0.53,1,"july",916
"518","Dala","Alkaleri",2025,"Dala",0.958560253,0.752861936,0.765236703,0.921102597,0.582690135,0.59673093,0.53,2,"july",2011
"519","Funtua","Gwarzo",2021,"Funtua",0.973321885,0.807343504,0.648372254,0.899895342,0.500280747,0.538540771,0.53,1,"august",588
"520","Nafada","Alkaleri",2024,"Nafada",0.780470832,0.687279203,0.571401175,1.018152909,0.699548844,0.665494757,0.53,2,"july",1646
"521","Gagarawa","Taura",2021,"Gagarawa",1.223076923,1.272222222,1.171794872,1.242028986,0.716266925,0.673924789,0.53,1,"july",551
"522","Shomgom","Alkaleri",2024,"Shomgom",0.828795842,0.700231178,0.781615342,1.135300207,0.393550536,0.454493674,0.53,2,"july",1646
"523","Gamawa","Gwarzo",2021,"Gamawa",0.784848485,0.55,0.633333333,0.934920635,0.770682387,0.698966685,0.53,1,"august",588
"524","Yamaltu-Deba","Alkaleri",2024,"Yamaltu/Deba",0.652948378,0.612419728,0.451352523,0.934547765,0.541765398,0.568738538,0.53,2,"july",1646
"525","Aboh-Mbaise","Ngor-Okpala",2020,"Aboh-Mbaise",0.494444444,0.566473717,0.376923077,0.386021505,0.366998982,0.432717137,0.53,1,"june",162
"526","Aboh-Mbaise","Ngor-Okpala",2023,"Aboh-Mbaise",0.494444444,0.566473717,0.376923077,0.386021505,0.366998982,0.432717137,0.53,2,"june",1257
"527","Fagge","Alkaleri",2022,"Fagge",0.784534717,0.681738609,0.638571783,0.797522113,0.567041099,0.586251328,0.53,1,"july",916
"528","Fagge","Alkaleri",2025,"Fagge",0.784534717,0.681738609,0.638571783,0.797522113,0.567041099,0.586251328,0.53,2,"july",2011
"529","Ehime-Mbano","Ngor-Okpala",2020,"Ehime-Mbano",0.4769013,0.490706742,0.491736714,0.428451426,0.459803075,0.507563152,0.53,1,"june",162
"530","Ehime-Mbano","Ngor-Okpala",2023,"Ehime-Mbano",0.4769013,0.490706742,0.491736714,0.428451426,0.459803075,0.507563152,0.53,2,"june",1257
"531","Ezinihitte","Ngor-Okpala",2020,"Ezinihitte",0.339516986,0.362695796,0.409386966,0.489200567,0.456817192,0.505227255,0.53,1,"june",162
"532","Ezinihitte","Ngor-Okpala",2023,"Ezinihitte",0.339516986,0.362695796,0.409386966,0.489200567,0.456817192,0.505227255,0.53,2,"june",1257
"533","Ideato North","Oru West",2020,"Ideato North",0.396977064,0.434732491,0.362479402,0.426360864,0.449066913,0.499135162,0.53,1,"june",162
"534","Ideato North","Oru West",2023,"Ideato North",0.396977064,0.434732491,0.362479402,0.426360864,0.449066913,0.499135162,0.53,2,"june",1257
"535","Ideato South","Ngor-Okpala",2020,"Ideato South",0.754545455,0.566473717,0.395238095,0.417647059,0.438565746,0.490817759,0.53,1,"june",162
"536","Ideato South","Ngor-Okpala",2023,"Ideato South",0.754545455,0.566473717,0.395238095,0.417647059,0.438565746,0.490817759,0.53,2,"june",1257
"537","Ihitte-Uboma","Ngor-Okpala",2020,"Ihitte/Uboma",0.604424538,0.566473717,0.519305704,0.566910909,0.471133329,0.516367403,0.53,1,"june",162
"538","Ihitte-Uboma","Ngor-Okpala",2023,"Ihitte/Uboma",0.604424538,0.566473717,0.519305704,0.566910909,0.471133329,0.516367403,0.53,2,"june",1257
"539","Ikeduru","Ngor-Okpala",2020,"Ikeduru",0.469572346,0.42167345,0.471591701,0.540899779,0.402638622,0.461899584,0.53,1,"june",162
"540","Ikeduru","Ngor-Okpala",2023,"Ikeduru",0.469572346,0.42167345,0.471591701,0.540899779,0.402638622,0.461899584,0.53,2,"june",1257
"541","Isiala Mbano","Ngor-Okpala",2020,"Isiala Mbano",0.589884807,0.543586368,0.527390223,0.510542634,0.468083262,0.514006846,0.53,1,"june",162
"542","Isiala Mbano","Ngor-Okpala",2023,"Isiala Mbano",0.589884807,0.543586368,0.527390223,0.510542634,0.468083262,0.514006846,0.53,2,"june",1257
"543","Isu","Ngor-Okpala",2020,"Isu",0.514285714,0.566473717,0.55,0.588135593,0.310898215,0.386482512,0.53,1,"june",162
"544","Isu","Ngor-Okpala",2023,"Isu",0.514285714,0.566473717,0.55,0.588135593,0.310898215,0.386482512,0.53,2,"june",1257
"545","Mbaitoli","Ngor-Okpala",2020,"Mbaitoli",0.688128732,0.605279057,0.451276234,0.583367964,0.257476859,0.343041421,0.53,1,"june",162
"546","Mbaitoli","Ngor-Okpala",2023,"Mbaitoli",0.688128732,0.605279057,0.451276234,0.583367964,0.257476859,0.343041421,0.53,2,"june",1257
"547","Obowo","Ngor-Okpala",2020,"Obowo",0.34616033,0.375746025,0.367782444,0.445227952,0.461408625,0.508816551,0.53,1,"june",162
"548","Obowo","Ngor-Okpala",2023,"Obowo",0.34616033,0.375746025,0.367782444,0.445227952,0.461408625,0.508816551,0.53,2,"june",1257
"549","Ngor-Okpala","Ngor-Okpala",2020,"Ngor-Okpala",0.451515152,0.566473717,0.355555556,0.546153846,0.247389039,0.334983127,0.53,1,"june",162
"550","Ngor-Okpala","Ngor-Okpala",2023,"Ngor-Okpala",0.451515152,0.566473717,0.355555556,0.546153846,0.247389039,0.334983127,0.53,2,"june",1257
"551","Njaba","Ngor-Okpala",2020,"Njaba",0.604424538,0.386561791,0.336011103,0.332867537,0.25554311,0.341492273,0.53,1,"june",162
"552","Njaba","Ngor-Okpala",2023,"Njaba",0.604424538,0.386561791,0.336011103,0.332867537,0.25554311,0.341492273,0.53,2,"june",1257
"553","Nkwerre","Ngor-Okpala",2020,"Nkwerre",0.522012635,0.404956786,0.519305704,0.482582974,0.404085994,0.463076205,0.53,1,"june",162
"554","Nkwerre","Ngor-Okpala",2023,"Nkwerre",0.522012635,0.404956786,0.519305704,0.482582974,0.404085994,0.463076205,0.53,2,"june",1257
"555","Nwangele","Ngor-Okpala",2020,"Nwangele",0.604424538,0.566473717,0.519305704,0.566910909,0.427322485,0.481838967,0.53,1,"june",162
"556","Nwangele","Ngor-Okpala",2023,"Nwangele",0.604424538,0.566473717,0.519305704,0.566910909,0.427322485,0.481838967,0.53,2,"june",1257
"557","Oyo East","Akinyele",2020,"Oyo East",0.522222222,0.442857143,0.577777778,0.557575758,0.47806867,0.521707747,0.53,1,"may",131
"558","Oyo East","Akinyele",2023,"Oyo East",0.522222222,0.442857143,0.577777778,0.557575758,0.47806867,0.521707747,0.53,2,"may",1226
"559","Oguta","Oru West",2020,"Oguta",0.65483871,0.633333333,0.54,0.594117647,0.21360058,0.308468253,0.53,1,"june",162
"560","Oguta","Oru West",2023,"Oguta",0.65483871,0.633333333,0.54,0.594117647,0.21360058,0.308468253,0.53,2,"june",1257
"561","Ohaji-Egbema","Oru West",2020,"Ohaji/Egbema",0.561863148,0.395878891,0.396041132,0.450670666,0.230681852,0.321773866,0.53,1,"june",162
"562","Ohaji-Egbema","Oru West",2023,"Ohaji/Egbema",0.561863148,0.395878891,0.396041132,0.450670666,0.230681852,0.321773866,0.53,2,"june",1257
"563","Okigwe","Ngor-Okpala",2020,"Okigwe",0.54,0.492307692,0.368181818,0.401449275,0.46132433,0.508750791,0.53,1,"june",162
"564","Okigwe","Ngor-Okpala",2023,"Okigwe",0.54,0.492307692,0.368181818,0.401449275,0.46132433,0.508750791,0.53,2,"june",1257
"565","Orlu","Oru West",2020,"Orlu",0.560869565,0.425,0.433333333,0.457303371,0.36849761,0.433950418,0.53,1,"june",162
"566","Orlu","Oru West",2023,"Orlu",0.560869565,0.425,0.433333333,0.457303371,0.36849761,0.433950418,0.53,2,"june",1257
"567","Orsu","Oru West",2020,"Orsu",0.557919839,0.664935574,0.628369299,0.543362921,0.258149058,0.343580402,0.53,1,"june",162
"568","Orsu","Oru West",2023,"Orsu",0.557919839,0.664935574,0.628369299,0.543362921,0.258149058,0.343580402,0.53,2,"june",1257
"569","Oru East","Oru West",2020,"Oru East",0.352631579,0.522222222,0.527272727,0.466666667,0.187100101,0.288284046,0.53,1,"june",162
"570","Oru East","Oru West",2023,"Oru East",0.352631579,0.522222222,0.527272727,0.466666667,0.187100101,0.288284046,0.53,2,"june",1257
