hf time,inp time 0.5,inp time 1.0,inp time 2.0,inp time 4.0,inp time 7.0,inp time 10.0,inp time 15.0,inp time 20.0,inp time 50.0
0.5,0.04462213069200516,0.07180745899677277,0.250237800180912,0.14919131994247437,0.0,0,0,0,0
1.0,0.0,0.019497059285640717,0.1397251859307289,0.2640230059623718,0.00013017654418945312,0,0,0,0
2.0,0.0,0.0,0.010904312133789062,0.04986155033111572,1.1920928955078125e-07,0,0,0,0
4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
50.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
