hf time,inp time 0.5,inp time 1.0,inp time 2.0,inp time 4.0,inp time 7.0,inp time 10.0,inp time 15.0,inp time 20.0,inp time 50.0
0.5,0.052725084125995636,0.05069664865732193,0.04668448865413666,0.09851393103599548,0.08593297004699707,0.014187812805175781,0.0007467567920684814,0,0
1.0,0.0,0.04253228008747101,0.057282596826553345,0.10454855859279633,0.08572223782539368,0.03623604774475098,0.005600482225418091,0,0
2.0,0.0,0.0,0.020639941096305847,0.0681748241186142,0.08323636651039124,0.06580197811126709,0.017580807209014893,0,0
4.0,0.0,0.0,0.0,0.000530540943145752,0.03205162286758423,0.023283720016479492,0.007211804389953613,0,0
7.0,0.0,0.0,0.0,0.0,7.861852645874023e-05,0.0,0.0,0,0
50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
