hf time,inp time 0.5,inp time 1.0,inp time 2.0,inp time 4.0,inp time 7.0,inp time 10.0,inp time 15.0,inp time 20.0,inp time 50.0
0.5,0,0,0.002015832345932722,0.1653606710024178,0.26994656026363373,0.006132751703262329,0,0,0
1.0,0,0,0.07494153501465917,0.11272328672930598,0.19146813452243805,0.009147197008132935,0,0,0
2.0,0,0,0.04482261836528778,0.028844133019447327,0.07898437976837158,0.008315563201904297,0,0,0
4.0,0,0,0.0,0.0,0.007193505764007568,0.00010383129119873047,0,0,0
7.0,0,0,0.0,0.0,0.0,0.0,0,0,0
50.0,0,0,0.0,0.0,0.0,0.0,0,0,0
