,adm1,adm2,year,llins_yn,llins_num,llin_month,mortality,Kill_rate
342,Cross River,Ikom,2015,1.0,,9.0,0.41975963,0.47576049793537134
343,Cross River,Obanliku,2015,1.0,,9.0,0.34326083399999996,0.413148345003443
344,Cross River,Obubra,2015,1.0,,9.0,0.40391228700000004,0.4629350356369272
345,Cross River,Obudu,2015,1.0,,9.0,0.361550893,0.42823079700890626
346,Cross River,Odukpani,2015,1.0,,9.0,0.40096674200000004,0.46053943854518803
347,Cross River,Ogoja,2015,1.0,,9.0,0.350011526,0.41871747868165016
348,Cross River,Yakurr,2015,1.0,,9.0,0.39604776700000005,0.4565316106560663
349,Cross River,Yala,2015,1.0,,9.0,0.349480684,0.41827960414507964
350,Ebonyi,Abakaliki,2015,1.0,,9.0,0.339892153,0.41036906420769625
351,Ebonyi,Afikpo North,2015,1.0,,9.0,0.415794159,0.4725618873415326
352,Ebonyi,Afikpo South,2015,1.0,,9.0,0.41312866600000003,0.47040768124568044
353,Ebonyi,Ebonyi,2015,1.0,,9.0,0.389104154,0.4508600117138612
354,Ebonyi,Ezza North,2015,1.0,,9.0,0.35979966799999996,0.4267878730799712
355,Ebonyi,Ezza South,2015,1.0,,9.0,0.379735566,0.44318483760573485
356,Ebonyi,Ikwo,2015,1.0,,9.0,0.352704306,0.42093843077947
357,Ebonyi,Ishielu,2015,1.0,,9.0,0.33813430899999997,0.40891884241228926
358,Ebonyi,Ivo,2015,1.0,,9.0,0.40431217399999997,0.46325999952719116
359,Ebonyi,Izzi,2015,1.0,,9.0,0.352100386,0.4204403673059022
360,Ebonyi,Ohaozara,2015,1.0,,9.0,0.413535476,0.4707366695964692
361,Ebonyi,Ohaukwu,2015,1.0,,9.0,0.40578389200000003,0.46445542177230625
362,Ebonyi,Onicha,2015,1.0,,9.0,0.387005828,0.44914310029203725
363,Kaduna,Birnin-Gwari,2015,1.0,,3.0,0.36234540200000004,0.42888530884708825
364,Kaduna,Chikun,2015,1.0,,3.0,0.338267159,0.4090284410386396
365,Kaduna,Giwa,2015,1.0,,3.0,0.420408825,0.47628341865543017
366,Kaduna,Igabi,2015,1.0,,3.0,0.34648543600000004,0.41580870552401894
367,Kaduna,Ikara,2015,1.0,,3.0,0.620346992,0.6207509569173087
368,Kaduna,Jaba,2015,1.0,,3.0,0.26095544600000004,0.3458332112461713
369,Kaduna,Jema'a,2015,1.0,,3.0,0.28662913100000004,0.3666157548635578
370,Kaduna,Kachia,2015,1.0,,3.0,0.310979014,0.38654890956205923
371,Kaduna,Kaduna North,2015,1.0,,3.0,0.351112435,0.4196255375552684
372,Kaduna,Kaduna South,2015,1.0,,3.0,0.40952607,0.4674910203356756
373,Kaduna,Kagarko,2015,1.0,,3.0,0.340547586,0.4109098121477944
374,Kaduna,Kajuru,2015,1.0,,3.0,0.339894377,0.41037089904956897
375,Kaduna,Kaura,2015,1.0,,3.0,0.268080179,0.35157062045107146
376,Kaduna,Kauru,2015,1.0,,3.0,0.26566924,0.34962631939601996
377,Kaduna,Kubau,2015,1.0,,3.0,0.509326422,0.5452694297053227
378,Kaduna,Kudan,2015,1.0,,3.0,0.614767224,0.61730110227417
379,Kaduna,Lere,2015,1.0,,3.0,0.38077718,0.44403933008525326
380,Kaduna,Markafi,2015,1.0,,3.0,0.574676249,0.5913998688412586
381,Kaduna,Sabon-Gari,2015,1.0,,3.0,0.54209184,0.5689691851310051
382,Kaduna,Sanga,2015,1.0,,3.0,0.23552593100000002,0.32558503362644464
383,Kaduna,Soba,2015,1.0,,3.0,0.448894415,0.4989991082422875
384,Kaduna,Zango-Kataf,2015,1.0,,3.0,0.23672547100000002,0.3265312265939589
385,Kaduna,Zaria,2015,1.0,,3.0,0.41456942799999996,0.47157248845369504
386,Kano,Ajingi,2015,1.0,,3.0,0.619257992,0.6200806798204389
387,Kano,Albasu,2015,1.0,,3.0,0.671627675,0.6506280199591133
388,Kano,Bagwai,2015,1.0,,3.0,0.7130586529999999,0.672334258185092
389,Kano,Bebeji,2015,1.0,,3.0,0.672365173,0.6510334234321852
390,Kano,Bichi,2015,1.0,,3.0,0.657874586,0.642941390603174
391,Kano,Bunkure,2015,1.0,,3.0,0.598951,0.6073141902124901
392,Kano,Dala,2015,1.0,,3.0,0.471842229,0.5169150141850393
393,Kano,Dambatta,2015,1.0,,3.0,0.57400113,0.5909473363783845
394,Kano,Dawakin Kudu,2015,1.0,,3.0,0.6835862840000001,0.6571164715118832
395,Kano,Dawakin Tofa,2015,1.0,,3.0,0.6785325059999999,0.6543965689772904
396,Kano,Doguwa,2015,1.0,,3.0,0.579489709,0.5946109416275859
397,Kano,Fagge,2015,1.0,,3.0,0.485519081,0.5274011338558718
398,Kano,Gabasawa,2015,1.0,,3.0,0.591288225,0.6023663426270586
399,Kano,Garko,2015,1.0,,3.0,0.633415336,0.6286792588271596
400,Kano,Garum Mallam,2015,1.0,,3.0,0.672218766,0.6509529983038908
401,Kano,Gaya,2015,1.0,,3.0,0.624615287,0.6233638762574218
402,Kano,Gezawa,2015,1.0,,3.0,0.675790149,0.6529070823194378
403,Kano,Gwale,2015,1.0,,3.0,0.47493308799999995,0.5192980301824662
404,Kano,Gwarzo,2015,1.0,,3.0,0.741041829,0.6857756151504987
405,Kano,Kabo,2015,1.0,,3.0,0.705333757,0.6684515667386858
406,Kano,Kano Municipal,2015,1.0,,3.0,0.506967351,0.5435220104322909
407,Kano,Karaye,2015,1.0,,3.0,0.758976815,0.6938839405970803
408,Kano,Kibiya,2015,1.0,,3.0,0.6429589170000001,0.6343339382919136
409,Kano,Kiru,2015,1.0,,3.0,0.721126169,0.6763092837712921
410,Kano,Kumbotso,2015,1.0,,3.0,0.602412619,0.6095260879740665
411,Kano,Kunchi,2015,1.0,,3.0,0.627464239,0.6250952891584172
412,Kano,Kura,2015,1.0,,3.0,0.650503894,0.6387231370033272
413,Kano,Madobi,2015,1.0,,3.0,0.7188623829999999,0.6752020850367114
414,Kano,Makoda,2015,1.0,,3.0,0.56279844,0.5833615356395286
415,Kano,Minjibir,2015,1.0,,3.0,0.657762879,0.6428779744477855
416,Kano,Nasarawa1,2015,1.0,,3.0,0.507432207,0.5438667567689486
417,Kano,Rano,2015,1.0,,3.0,0.625912099,0.6241532521481544
418,Kano,Rimin Gado,2015,1.0,,3.0,0.7160168290000001,0.6738012651693345
419,Kano,Rogo,2015,1.0,,3.0,0.667326364,0.6482498196291366
420,Kano,Shanono,2015,1.0,,3.0,0.711855287,0.6717343508121032
421,Kano,Sumaila,2015,1.0,,3.0,0.6093915560000001,0.6139410849474639
422,Kano,Takali,2015,1.0,,3.0,0.641142002,0.6332662321878392
423,Kano,Tarauni,2015,1.0,,3.0,0.501613021,0.5395365597755737
424,Kano,Tofa,2015,1.0,,3.0,0.671567963,0.6505951659726532
425,Kano,Tsanyawa,2015,1.0,,3.0,0.65512285,0.6413746222156075
426,Kano,Tudun Wada,2015,1.0,,3.0,0.622325774,0.6219651239392932
427,Kano,Ungogo,2015,1.0,,3.0,0.582402251,0.596540726431381
428,Kano,Warawa,2015,1.0,,3.0,0.680570297,0.6554971924331372
429,Kano,Wudil,2015,1.0,,3.0,0.647318441,0.6368788130792283
430,Katsina,Bakori,2015,1.0,,1.0,0.546669477,0.5721914350395796
431,Katsina,Batagarawa,2015,1.0,,1.0,0.688550296,0.6597565149678364
432,Katsina,Batsari,2015,1.0,,1.0,0.6928599,0.6620231925619868
433,Katsina,Baure,2015,1.0,,1.0,0.672375383,0.6510390310320321
434,Katsina,Bindawa,2015,1.0,,1.0,0.7572395609999999,0.6931155966776847
435,Katsina,Charanchi,2015,1.0,,1.0,0.725191189,0.678281412266153
436,Katsina,Dan Musa,2015,1.0,,1.0,0.788952502,0.706575890986746
437,Katsina,Dandume,2015,1.0,,1.0,0.362968019,0.4293981595680997
438,Katsina,Danja,2015,1.0,,1.0,0.5524533460000001,0.5762301881630576
439,Katsina,Daura,2015,1.0,,1.0,0.616427795,0.6183318259749029
440,Katsina,Dutsi,2015,1.0,,1.0,0.592839722,0.6033738450897992
441,Katsina,Dutsin-Ma,2015,1.0,,1.0,0.6878590109999999,0.6593907369222607
442,Katsina,Faskari,2015,1.0,,1.0,0.54115105,0.5683041608859077
443,Katsina,Funtua,2015,1.0,,1.0,0.37705208100000004,0.44098222760268063
444,Katsina,Ingawa,2015,1.0,,1.0,0.639319944,0.6321913257235271
445,Katsina,Jibia,2015,1.0,,1.0,0.644393423,0.6351739809583088
446,Katsina,Kafur,2015,1.0,,1.0,0.676122888,0.6530883156436117
447,Katsina,kaita,2015,1.0,,1.0,0.712828472,0.672219647824741
448,Katsina,Kankara,2015,1.0,,1.0,0.716831076,0.6742031400327492
449,Katsina,Kankia,2015,1.0,,1.0,0.701639,0.6665679568158372
450,Katsina,Katsina,2015,1.0,,1.0,0.7010266270000001,0.6662541023190741
451,Katsina,Kurfi,2015,1.0,,1.0,0.6950066540000001,0.6631435240641664
452,Katsina,Kusada,2015,1.0,,1.0,0.699586116,0.6655139429666458
453,Katsina,Mai'Adua,2015,1.0,,1.0,0.634850681,0.6295370334927125
454,Katsina,Malumfashi,2015,1.0,,1.0,0.69737677,0.6643736513558336
455,Katsina,Mani,2015,1.0,,1.0,0.667382625,0.6482810780812452
456,Katsina,Mashi,2015,1.0,,1.0,0.653564834,0.6404832722175562
457,Katsina,Matazuu,2015,1.0,,1.0,0.740794638,0.6856611204986425
458,Katsina,Musawa,2015,1.0,,1.0,0.738427831,0.6845610572980442
459,Katsina,Rimi,2015,1.0,,1.0,0.7309417970000001,0.6810362129754364
460,Katsina,Sabuwa,2015,1.0,,1.0,0.39891865,0.45887178817402857
461,Katsina,Safana,2015,1.0,,1.0,0.610240235,0.6144739078233823
462,Katsina,Sandamu,2015,1.0,,1.0,0.698946975,0.6651847022282983
463,Katsina,Zango,2015,1.0,,1.0,0.643582812,0.6346996085316097
464,Kebbi,Aleiro,2015,1.0,,1.0,0.552918958,0.5765537174454684
465,Kebbi,Arewa-Dandi,2015,1.0,,1.0,0.621003894,0.621154566879518
466,Kebbi,Argungu,2015,1.0,,1.0,0.585101866,0.5983204989650364
467,Kebbi,Augie,2015,1.0,,1.0,0.564946199,0.5848269933943656
468,Kebbi,Bagudo,2015,1.0,,1.0,0.416385219,0.473039123529839
469,Kebbi,Birnin Kebbi,2015,1.0,,1.0,0.591009337,0.6021849341459188
470,Kebbi,Bunza,2015,1.0,,1.0,0.601285869,0.60880771675149
471,Kebbi,Dandi,2015,1.0,,1.0,0.573373572,0.5905262097474597
472,Kebbi,Fakai,2015,1.0,,1.0,0.463853645,0.5107216818718587
473,Kebbi,Gwandu,2015,1.0,,1.0,0.605434313,0.6114449690184578
474,Kebbi,Jega,2015,1.0,,1.0,0.570338908,0.588483350864981
475,Kebbi,Kalgo,2015,1.0,,1.0,0.581872029,0.5961901564688944
476,Kebbi,Koko/Besse,2015,1.0,,1.0,0.418288324,0.4745746061178978
477,Kebbi,Maiyama,2015,1.0,,1.0,0.546374258,0.5719843103638835
478,Kebbi,Ngaski,2015,1.0,,1.0,0.313306002,0.38846170739525254
479,Kebbi,Sakaba,2015,1.0,,1.0,0.43607128700000003,0.4888320032022723
480,Kebbi,Shanga,2015,1.0,,1.0,0.447858651,0.4981817608770697
481,Kebbi,Suru,2015,1.0,,1.0,0.515002226,0.5494518212961607
482,Kebbi,Wasagu/Danko,2015,1.0,,1.0,0.430743485,0.48457854537848494
483,Kebbi,Yauri,2015,1.0,,1.0,0.417618035,0.47403399504619337
484,Kebbi,Zuru,2015,1.0,,1.0,0.42548146,0.4803620269342927
485,Plateau,Barikin Ladi,2015,1.0,,3.0,0.22339800899999998,0.3160738731384412
486,Plateau,Bassa2,2015,1.0,,3.0,0.31181748,0.3872380086848282
487,Plateau,Bokkos,2015,1.0,,3.0,0.216265701,0.3105299446056563
488,Plateau,Jos East,2015,1.0,,3.0,0.323065687,0.3964945858619418
489,Plateau,Jos North,2015,1.0,,3.0,0.364544747,0.4306966758707631
490,Plateau,Jos South,2015,1.0,,3.0,0.23800348899999998,0.32754036427546
491,Plateau,Kanam,2015,1.0,,3.0,0.41799199200000003,0.47433563097103765
492,Plateau,Kanke,2015,1.0,,3.0,0.564771683,0.5847081133189185
493,Plateau,Langtang North,2015,1.0,,3.0,0.31217289,0.3875301478411536
494,Plateau,Langtang South,2015,1.0,,3.0,0.315880102,0.3905788393138022
495,Plateau,Mangu,2015,1.0,,3.0,0.287094825,0.3669952530875143
496,Plateau,Mikang,2015,1.0,,3.0,0.24814940600000002,0.3355884704396233
497,Plateau,Pankshin,2015,1.0,,3.0,0.41088309100000003,0.4685903378035818
498,Plateau,Qua'an Pan,2015,1.0,,3.0,0.33875607799999996,0.4094317936850735
499,Plateau,Riyom,2015,1.0,,3.0,0.241539088,0.3303376179937435
500,Plateau,Shendam,2015,1.0,,3.0,0.287765424,0.36754186714384723
501,Plateau,Wase,2015,1.0,,3.0,0.324665785,0.39781289968647954
502,Zamfara,Anka,2015,1.0,,9.0,0.58330987,0.5971400525469674
503,Zamfara,Bakura,2015,1.0,,9.0,0.609495675,0.6140065011650145
504,Zamfara,Birnin Magaji,2015,1.0,,9.0,0.7479909,0.6889636971246209
505,Zamfara,Bukkuyum,2015,1.0,,9.0,0.5687237279999999,0.5873917239868769
506,Zamfara,Bungudu,2015,1.0,,9.0,0.7180542520000001,0.674805284690699
507,Zamfara,Gummi,2015,1.0,,9.0,0.607983657,0.6130552201187177
508,Zamfara,Gusau,2015,1.0,,9.0,0.612290503,0.6157574674401091
509,Zamfara,Kaura Namoda,2015,1.0,,9.0,0.8182782059999999,0.7179867294478568
510,Zamfara,Maradun,2015,1.0,,9.0,0.691568555,0.661346465568953
511,Zamfara,Maru,2015,1.0,,9.0,0.489809434,0.5306584709099544
512,Zamfara,Shinkafi,2015,1.0,,9.0,0.76313352,0.6957076151105754
513,Zamfara,Talata Mafara,2015,1.0,,9.0,0.664246046,0.6465322688767876
514,Zamfara,Tsafe,2015,1.0,,9.0,0.59281297,0.6033564974795996
515,Zamfara,Zurmi,2015,1.0,,9.0,0.757711385,0.6933246323903932
516,Benue,Ado,2016,1.0,121414.0,4.0,0.38850380799999995,0.4503689252826381
517,Benue,Agatu,2016,1.0,77496.0,4.0,0.259151535,0.34438465579967226
518,Benue,Apa,2016,1.0,67283.0,4.0,0.258727478,0.3440443837110775
519,Benue,Buruku,2016,1.0,141627.0,4.0,0.361768976,0.4284104605281592
520,Benue,Gboko,2016,1.0,244086.0,4.0,0.36890006200000003,0.4342815479329761
521,Benue,Guma,2016,1.0,132954.0,4.0,0.286071349,0.3661613168820994
522,Benue,Gwer East,2016,1.0,111598.0,4.0,0.23764928,0.32726056978395046
523,Benue,Gwer West,2016,1.0,85630.0,4.0,0.17410435600000002,0.27861239377195934
524,Benue,Katsina-Ala,2016,1.0,156733.0,4.0,0.38135092,0.44450988443992095
525,Benue,Konshisha,2016,1.0,159928.0,4.0,0.327646569,0.4002695363822561
526,Benue,Kwande,2016,1.0,174673.0,4.0,0.343169565,0.4130730444676819
527,Benue,Logo,2016,1.0,118079.0,4.0,0.324413452,0.3976049829472401
528,Benue,Makurdi,2016,1.0,208477.0,4.0,0.294663904,0.37317384954351696
529,Benue,Obi1,2016,1.0,68479.0,4.0,0.313747764,0.3888249581685055
530,Benue,Ogbadibo,2016,1.0,75002.0,4.0,0.352427007,0.42070974036499087
531,Benue,Ohimini,2016,1.0,47233.0,4.0,0.258633393,0.343968900934314
532,Benue,Oju,2016,1.0,131246.0,4.0,0.30746583,0.3836632009899706
533,Benue,Okpokwu,2016,1.0,125405.0,4.0,0.293881234,0.3725340851898065
534,Benue,Oturkpo,2016,1.0,175520.0,4.0,0.248461352,0.3358369164680951
535,Benue,Tarka,2016,1.0,54074.0,4.0,0.38669547600000004,0.44888905118352923
536,Benue,Ukum,2016,1.0,147595.0,4.0,0.40381779700000003,0.4628582400555835
537,Benue,Ushongo,2016,1.0,129887.0,4.0,0.323294313,0.3966829303922677
538,Benue,Vandeikya,2016,1.0,161758.0,4.0,0.358856794,0.42601084388217203
539,Oyo,Afijio,2016,1.0,101576.0,11.0,0.38664603200000003,0.44884857455509863
540,Oyo,Akinyele,2016,1.0,149931.0,11.0,0.434913489,0.4879090669471819
541,Oyo,Atiba,2016,1.0,125648.0,11.0,0.28765913600000004,0.36745521968671047
542,Oyo,Atigbo,2016,1.0,80678.0,11.0,0.23317865699999998,0.323736287258987
543,Oyo,Egbeda,2016,1.0,221725.0,11.0,0.46489237,0.511529707772831
544,Oyo,Ibadan North,2016,1.0,215557.0,11.0,0.501906514,0.5397557078551127
545,Oyo,Ibadan North East,2016,1.0,264250.0,11.0,0.48059561799999995,0.5236439190685755
546,Oyo,Ibadan North West,2016,1.0,101362.0,11.0,0.498860419,0.5374773800012803
547,Oyo,Ibadan South East,2016,1.0,183045.0,11.0,0.462902308,0.5099809335779192
548,Oyo,Ibadan South West,2016,1.0,201073.0,11.0,0.49009311200000005,0.5308732870379423
549,Oyo,Ibarapa Central,2016,1.0,69143.0,11.0,0.414205053,0.4712779936529426
550,Oyo,Ibarapa East,2016,1.0,88225.0,11.0,0.368416707,0.4338838496606339
551,Oyo,Ibarapa North,2016,1.0,78122.0,11.0,0.36248344200000004,0.4289990170658741
552,Oyo,Ido,2016,1.0,64034.0,11.0,0.396546588,0.45693843075267987
553,Oyo,Irepo,2016,1.0,93612.0,11.0,0.28511768,0.36538460505862524
554,Oyo,Iseyin,2016,1.0,172223.0,11.0,0.351794169,0.4201878158293648
555,Oyo,Itesiwaju,2016,1.0,98695.0,11.0,0.227939345,0.3196232960926729
556,Oyo,Iwajowa,2016,1.0,74838.0,11.0,0.26725365,0.35090374982188055
557,Oyo,Kajola,2016,1.0,142071.0,11.0,0.284971548,0.36526561821884057
558,Oyo,Lagelu,2016,1.0,97486.0,11.0,0.44636000000000003,0.49699789406438694
559,Oyo,Ogbomosho North,2016,1.0,152207.0,11.0,0.322809319,0.39628339513922534
560,Oyo,Ogbomosho South,2016,1.0,69979.0,11.0,0.35525617,0.42304270975033187
561,Oyo,Ogo Oluwa,2016,1.0,44395.0,11.0,0.362858005,0.4293075445978779
562,Oyo,Olorunsogo,2016,1.0,60063.0,11.0,0.247838279,0.33534073427462185
563,Oyo,Oluyole,2016,1.0,156552.0,11.0,0.35819929,0.42546893309092504
564,Oyo,Ona-Ara,2016,1.0,195319.0,11.0,0.39031873100000003,0.4518532060118904
565,Oyo,Orelope,2016,1.0,76004.0,11.0,0.242432345,0.3310455931618229
566,Oyo,Ori Ire,2016,1.0,90666.0,11.0,0.236093255,0.3260324182108508
567,Oyo,Oyo East,2016,1.0,95841.0,11.0,0.399610336,0.459435165050765
568,Oyo,Oyo West,2016,1.0,101934.0,11.0,0.45892977799999995,0.5068806175158646
569,Oyo,Saki East,2016,1.0,80171.0,11.0,0.202520537,0.29995733348137416
570,Oyo,Saki West,2016,1.0,214625.0,11.0,0.21764619899999998,0.31160001900732776
571,Oyo,Surulere2,2016,1.0,106963.0,11.0,0.290071965,0.3694231680013751
572,Adamawa,Demsa,2017,1.0,134011.0,9.0,0.49521297299999995,0.5347381991085809
573,Adamawa,Fufore,2017,1.0,172556.0,9.0,0.635571581,0.6299668738454088
574,Adamawa,Ganaye,2017,1.0,124419.0,9.0,0.427407559,0.48190717291883167
575,Adamawa,Gireri,2017,1.0,103211.0,9.0,0.658506137,0.6432996249522542
576,Adamawa,Gombi,2017,1.0,121768.0,9.0,0.515567645,0.5498667597899284
577,Adamawa,Guyuk,2017,1.0,132247.0,9.0,0.5719955210000001,0.5895998595385187
578,Adamawa,Hong,2017,1.0,126061.0,9.0,0.634881453,0.629555394791857
579,Adamawa,Jada,2017,1.0,135614.0,9.0,0.556558753,0.5790745423535516
580,Adamawa,Lamurde,2017,1.0,94499.0,9.0,0.429924862,0.4839235687059274
581,Adamawa,Madagali,2017,1.0,107857.0,9.0,0.722065325,0.6767667403867053
582,Adamawa,Maiha,2017,1.0,88129.0,9.0,0.647421068,0.6369384324258518
583,Adamawa,Mayo-Belwa,2017,1.0,119598.0,9.0,0.615915722,0.6180143433971907
584,Adamawa,Michika,2017,1.0,115899.0,9.0,0.688720491,0.6598464769378676
585,Adamawa,Mubi North,2017,1.0,110774.0,9.0,0.6986415290000001,0.6650271756165475
586,Adamawa,Mubi South,2017,1.0,105154.0,9.0,0.692375167,0.6617694166319548
587,Adamawa,Numan,2017,1.0,72120.0,9.0,0.518273564,0.5518481896533226
588,Adamawa,Shelleng,2017,1.0,115506.0,9.0,0.58914423,0.6009693462435255
589,Adamawa,Song,2017,1.0,149721.0,9.0,0.551949619,0.5758799053929877
590,Adamawa,Toungo,2017,1.0,47558.0,9.0,0.38374446799999995,0.4464720418668644
591,Adamawa,Yola North,2017,1.0,162121.0,9.0,0.581884889,0.5961986631101872
592,Adamawa,Yola South,2017,1.0,172506.0,9.0,0.57254926,0.5899723567601259
593,Edo ,Akoko-Edo,2017,1.0,163334.0,8.0,0.304845225,0.38151248237377583
594,Edo ,Egor,2017,1.0,260964.0,8.0,0.42209808,0.4776431107976492
595,Edo ,Esan Central,2017,1.0,67178.0,8.0,0.34342137,0.4132807934499486
596,Edo ,Esan North East,2017,1.0,82186.0,8.0,0.339061878,0.40968407827859743
597,Edo ,Esan South East,2017,1.0,112760.0,8.0,0.40497172600000003,0.4637958375407007
598,Edo ,Esan West,2017,1.0,73327.0,8.0,0.36642111299999996,0.4322414871496919
599,Edo ,Etsako Central,2017,1.0,59868.0,8.0,0.300181787,0.37768948384695805
600,Edo ,Etsako East,2017,1.0,100867.0,8.0,0.314825995,0.3897117165153847
601,Edo ,Etsako West,2017,1.0,135081.0,8.0,0.290127246,0.3694682798178261
602,Edo ,Igueben,2017,1.0,28257.0,8.0,0.415233246,0.47210884065633446
603,Edo ,Ikpoba-Okha,2017,1.0,246043.0,8.0,0.323305427,0.39669208639285064
604,Edo ,Oredo,2017,1.0,220695.0,8.0,0.38207657100000003,0.4451049089173371
605,Edo ,Orhionmwon,2017,1.0,91902.0,8.0,0.335936711,0.407105952869331
606,Edo ,Ovia North East,2017,1.0,87829.0,8.0,0.337624396,0.40849817911507136
607,Edo ,Ovia South West,2017,1.0,90346.0,8.0,0.363545715,0.4298739620820159
608,Edo ,Owan East,2017,1.0,115258.0,8.0,0.315089802,0.3899287090878436
609,Edo ,Owan West,2017,1.0,69516.0,8.0,0.389346565,0.45105827430439444
610,Edo ,Uhunmwonde,2017,1.0,104799.0,8.0,0.3888156,0.4506239864993584
611,Imo,Aboh-Mbaise,2017,1.0,146280.0,11.0,0.36699898200000003,0.43271713682520496
612,Imo,Ahiazu-Mbaise,2017,1.0,116975.0,11.0,0.4502266,0.5000493247605161
613,Imo,Ehime-Mbano,2017,1.0,84925.0,11.0,0.459803075,0.5075631518613826
614,Imo,Ezinihitte,2017,1.0,103919.0,11.0,0.45681719200000004,0.5052272545680742
615,Imo,Ideato North,2017,1.0,115686.0,11.0,0.44906691299999996,0.4991351619794605
616,Imo,Ideato South,2017,1.0,114313.0,11.0,0.43856574600000003,0.490817758655518
617,Imo,Ihitte/Uboma,2017,1.0,80551.0,11.0,0.471133329,0.5163674025189257
618,Imo,Ikeduru,2017,1.0,102057.0,11.0,0.40263862200000006,0.461899583914504
619,Imo,Isiala Mbano,2017,1.0,129476.0,11.0,0.46808326200000006,0.5140068460361464
620,Imo,Isu,2017,1.0,119537.0,11.0,0.310898215,0.3864825119658135
621,Imo,Mbaitoli,2017,1.0,168233.0,11.0,0.257476859,0.3430414207666702
622,Imo,Ngor-Okpala,2017,1.0,109565.0,11.0,0.24738903899999998,0.33498312686829446
623,Imo,Njaba,2017,1.0,71652.0,11.0,0.25554311,0.3414922727599331
624,Imo,Nkwerre,2017,1.0,57038.0,11.0,0.404085994,0.4630762045990882
625,Imo,Nwangele,2017,1.0,78798.0,11.0,0.427322485,0.4818389671907511
626,Imo,Obowo,2017,1.0,84709.0,11.0,0.461408625,0.5088165508740796
627,Imo,Oguta,2017,1.0,93217.0,11.0,0.21360058,0.30846825344810874
628,Imo,Ohaji/Egbema,2017,1.0,150457.0,11.0,0.230681852,0.3217738660478154
629,Imo,Okigwe,2017,1.0,80213.0,11.0,0.46132433,0.5087507911093518
630,Imo,Orlu,2017,1.0,104241.0,11.0,0.36849761,0.4339504184025048
631,Imo,Orsu,2017,1.0,84154.0,11.0,0.258149058,0.3435804021014878
632,Imo,Oru East,2017,1.0,80698.0,11.0,0.18710010100000002,0.2882840462218809
633,Imo,Oru West,2017,1.0,81832.0,11.0,0.17620589399999997,0.28016566039994467
634,Imo,Owerri North,2017,1.0,138490.0,11.0,0.24410966899999997,0.33237634919514036
635,Imo,Owerri West,2017,1.0,75938.0,11.0,0.204213478,0.3012512734243858
636,Imo,Owerri-Municipal,2017,1.0,113320.0,11.0,0.19740869600000002,0.2960648667420185
637,Imo,Unuimo,2017,1.0,74764.0,11.0,0.47443857799999994,0.5189172766242593
638,Kogi,Adavi,2017,1.0,137000.0,,0.308698703,0.3846755670683164
639,Kogi,Ajaokuta,2017,1.0,76452.0,,0.321205627,0.3949625042537835
640,Kogi,Ankpa,2017,1.0,175582.0,,0.382494781,0.44544777392991713
641,Kogi,Bassa1,2017,1.0,89527.0,,0.406315085,0.4648866737679152
642,Kogi,Dekina,2017,1.0,129858.0,,0.371777405,0.43664812419010246
643,Kogi,Ibaji,2017,1.0,81164.0,,0.335530068,0.406770517076103
644,Kogi,Idah,2017,1.0,47258.0,,0.38202357299999995,0.4450614558273227
645,Kogi,Igalamela-Odolu,2017,1.0,77112.0,,0.34468263200000004,0.4143213760520234
646,Kogi,Ijumu,2017,1.0,66798.0,,0.312708323,0.38797030933277193
647,Kogi,Kabba/Bunu,2017,1.0,85918.0,,0.31977949699999997,0.393788165492932
648,Kogi,Kogi,2017,1.0,76160.0,,0.368216183,0.43371884936525573
649,Kogi,Lokoja,2017,1.0,161117.0,,0.314676325,0.38958861214207097
650,Kogi,Mopa-Muro,2017,1.0,31348.0,,0.291856976,0.3708803388367997
651,Kogi,Ofu,2017,1.0,118041.0,,0.33495597,0.40629696235907464
652,Kogi,Ogori/Mangongo,2017,1.0,24283.0,,0.310733482,0.38634714474714305
653,Kogi,Okehi,2017,1.0,132079.0,,0.293031638,0.3718398344993467
654,Kogi,Okene,2017,1.0,210500.0,,0.27567768600000003,0.35771536277581906
655,Kogi,Olamabolo,2017,1.0,99592.0,,0.317039805,0.39153305121933296
656,Kogi,Omala,2017,1.0,70500.0,,0.455368605,0.5040917345637241
657,Kogi,Yagba East,2017,1.0,78756.0,,0.29127657100000004,0.37040641564874527
658,Kogi,Yagba West,2017,1.0,88998.0,,0.304086126,0.38088980454510374
659,Kwara,Asa,2017,1.0,87131.0,10.0,0.293917451,0.37256368516356586
660,Kwara,Baruten,2017,1.0,163916.0,10.0,0.347941602,0.4170099949343962
661,Kwara,Edu,2017,1.0,146889.0,10.0,0.339359862,0.40992991672534407
662,Kwara,Ekiti,2017,1.0,40353.0,10.0,0.316166435,0.3908144146570061
663,Kwara,Ifelodun1,2017,1.0,125447.0,10.0,0.35798232799999996,0.4252901044238611
664,Kwara,Ilorin East,2017,1.0,153974.0,10.0,0.35082488799999995,0.4193883674690618
665,Kwara,Ilorin South,2017,1.0,150905.0,10.0,0.316790933,0.39132825823331036
666,Kwara,Ilorin West,2017,1.0,251750.0,10.0,0.300629985,0.378056657109303
667,Kwara,Irepodun1,2017,1.0,107678.0,10.0,0.35458743600000003,0.42249131708793847
668,Kwara,Isin,2017,1.0,44907.0,10.0,0.349688854,0.4184513185016548
669,Kwara,Kaiama,2017,1.0,97184.0,10.0,0.40940498799999997,0.467392893395495
