,.id,LGA,repDS,State,GPZ,U5_coverage,adult_coverage,se,,year,simday,duration,severe_cases
46,C:/Users/ido0493/Box/NU-malaria-team/data/nigeria_dhs/data_analysis/data/NG_2010_MIS_06192019/NGKR61DT/NGKR61FL.DTA,Nsit Atai,Nsit Ubium,Akwa lbom,5,0.116738506,0.116738506,0.026539389,,2010,0,1095,0.49
47,C:/Users/ido0493/Box/NU-malaria-team/data/nigeria_dhs/data_analysis/data/NG_2010_MIS_06192019/NGKR61DT/NGKR61FL.DTA,Nsit Ibom,Nsit Ubium,Akwa lbom,5,0.116738506,0.116738506,0.026539389,,2010,0,1095,0.49
48,C:/Users/ido0493/Box/NU-malaria-team/data/nigeria_dhs/data_analysis/data/NG_2010_MIS_06192019/NGKR61DT/NGKR61FL.DTA,Nsit Ubium,Nsit Ubium,Akwa lbom,5,0.116738506,0.116738506,0.026539389,,2010,0,1095,0.49
49,C:/Users/ido0493/Box/NU-malaria-team/data/nigeria_dhs/data_analysis/data/NG_2010_MIS_06192019/NGKR61DT/NGKR61FL.DTA,Awka South,Uzo-Uwani,Anambra,4,0.073492708,0.073492708,0.020126638,,2010,0,1095,0.49
50,C:/Users/ido0493/Box/NU-malaria-team/data/nigeria_dhs/data_analysis/data/NG_2010_MIS_06192019/NGKR61DT/NGKR61FL.DTA,Obot Akara,Ngor-Okpala,Akwa lbom,5,0.116738506,0.116738506,0.026539389,,2010,0,1095,0.49
51,C:/Users/ido0493/Box/NU-malaria-team/data/nigeria_dhs/data_analysis/data/NG_2010_MIS_06192019/NGKR61DT/NGKR61FL.DTA,Okobo,Nsit Ubium,Akwa lbom,5,0.116738506,0.116738506,0.026539389,,2010,0,1095,0.49
52,C:/Users/ido0493/Box/NU-malaria-team/data/nigeria_dhs/data_analysis/data/NG_2010_MIS_06192019/NGKR61DT/NGKR61FL.DTA,Onna,Nsit Ubium,Akwa lbom,5,0.116738506,0.116738506,0.026539389,,2010,0,1095,0.49
53,C:/Users/ido0493/Box/NU-malaria-team/data/nigeria_dhs/data_analysis/data/NG_2010_MIS_06192019/NGKR61DT/NGKR61FL.DTA,Oruk Anam,Nsit Ubium,Akwa lbom,5,0.116738506,0.116738506,0.026539389,,2010,0,1095,0.49
54,C:/Users/ido0493/Box/NU-malaria-team/data/nigeria_dhs/data_analysis/data/NG_2010_MIS_06192019/NGKR61DT/NGKR61FL.DTA,Ukanafun,Nsit Ubium,Akwa lbom,5,0.116738506,0.116738506,0.026539389,,2010,0,1095,0.49
55,C:/Users/ido0493/Box/NU-malaria-team/data/nigeria_dhs/data_analysis/data/NG_2010_MIS_06192019/NGKR61DT/NGKR61FL.DTA,Uruan,Nsit Ubium,Akwa lbom,5,0.116738506,0.116738506,0.026539389,,2010,0,1095,0.49
