year,State,scenario,death_rate_mean_all_ages,death_rate_mean_U5,PfPR_percent_change,U5_PfPR_percent_change,incidence_percent_change,U5_incidence_percent_change,death_percent_change,U5_death_percent_change
2020,Rivers,NGA projection scenario 2,0.426715425,1.607777993,-21.90293288,-26.90578591,-23.45677367,-25.71349748,-33.68411223,-40.06599268
2025,Rivers,NGA projection scenario 2,0.204923569,0.562359155,-70.51274198,-81.01841072,-58.22929867,-67.60184086,-68.1528072,-79.03663451
2030,Rivers,NGA projection scenario 2,0.055091181,0.10486431,-95.38432848,-97.78988639,-90.91867871,-94.7520382,-91.43827388,-96.09091655
2020,Sokoto,NGA projection scenario 2,0.508113363,1.892285506,-13.45014564,-17.17532632,-13.41425498,-13.28423133,-20.92182582,-22.26061714
2025,Sokoto,NGA projection scenario 2,0.343932627,1.050670917,-41.57083176,-55.42459833,-13.05828328,-29.69868389,-46.47343254,-56.83605438
2030,Sokoto,NGA projection scenario 2,0.140633476,0.313717213,-78.45395413,-85.41288416,-61.45736455,-68.15144803,-78.11307613,-87.11178494
2020,Taraba,NGA projection scenario 2,0.515749779,1.839491972,-11.03755304,-33.66866431,-13.03465498,-32.04855616,-45.47686197,-56.43063956
2025,Taraba,NGA projection scenario 2,0.283399401,0.776442458,-59.65031484,-78.17152783,-48.00931375,-65.30511503,-70.04007511,-81.6095412
2030,Taraba,NGA projection scenario 2,0.179999276,0.279299735,-87.03449427,-95.40181901,-75.04446397,-90.43406237,-80.97114963,-93.38463499
2020,Yobe,NGA projection scenario 2,0.77149963,3.591179283,-9.976134399,-26.57881069,-10.3695791,-24.61743887,-26.52867325,-30.47487154
2025,Yobe,NGA projection scenario 2,0.394285673,1.591420056,-49.4391612,-63.85146456,-38.30073509,-47.54202723,-62.45145116,-69.19015313
2030,Yobe,NGA projection scenario 2,0.178015375,0.418931999,-77.37089192,-89.91880146,-57.44252194,-75.40998076,-83.04726886,-91.88948845
2020,Zamfara,NGA projection scenario 2,0.812600453,3.596107394,-15.37072973,-16.88598219,-16.65814678,-15.7788769,-19.56342583,-21.36118618
2025,Zamfara,NGA projection scenario 2,0.551061267,1.857169542,-24.71764547,-45.83081522,13.66563269,-4.075037712,-45.45230647,-59.38786196
2030,Zamfara,NGA projection scenario 2,0.252097732,0.742291397,-63.6325746,-79.952277,-33.45775044,-53.73625255,-75.04569697,-83.76774979
2020,Abia,NGA projection scenario 3,0.446236212,1.671931482,-18.8410912,-22.53418921,-22.54746378,-24.11200612,-34.61487058,-37.80964458
2025,Abia,NGA projection scenario 3,0.36936358,1.040094885,-39.7304803,-57.63701946,-19.77808529,-36.08398972,-45.87869648,-61.31188909
2030,Abia,NGA projection scenario 3,0.219643051,0.556388796,-78.97238226,-89.5907323,-62.91623954,-77.17817804,-67.81662059,-79.30416567
2020,Adamawa,NGA projection scenario 3,0.636024734,2.974940726,-22.19538388,-32.7891612,-29.38552241,-37.2838302,-28.70684349,-27.43279846
2025,Adamawa,NGA projection scenario 3,0.599202482,2.254213926,-16.09822688,-37.22741154,-1.277087484,-26.21855293,-32.83431599,-45.01335948
2030,Adamawa,NGA projection scenario 3,0.34413358,1.054900666,-51.1998498,-72.85453275,-32.31634192,-60.93749016,-61.42544796,-74.26799515
2020,Akwa_Ibom,NGA projection scenario 3,0.668675568,2.51173405,-5.097374037,-8.172268432,-2.9767956,-3.943219841,-9.90431967,-7.961965212
2025,Akwa_Ibom,NGA projection scenario 3,0.365713033,1.221450358,-47.36516822,-60.27873928,-36.41388421,-47.11452069,-50.72473693,-55.24212024
2030,Akwa_Ibom,NGA projection scenario 3,0.347279791,0.92200918,-54.11424688,-71.53573395,-30.5720789,-50.81783674,-53.20838608,-66.21461058
2020,Anambra,NGA projection scenario 3,0.356366448,1.170494322,-22.32253429,-26.1190967,-23.11011578,-23.73704471,-16.33337108,-19.95530987
2025,Anambra,NGA projection scenario 3,0.056326395,0.153662252,-91.98316669,-94.93950842,-89.17466366,-91.7291254,-86.77586059,-89.49174971
2030,Anambra,NGA projection scenario 3,0.029791419,0.08600278,-95.69229899,-97.26649394,-92.12348994,-94.90951247,-93.00566136,-94.11866789
2020,Bauchi,NGA projection scenario 3,1.206873,5.668839352,-1.401647788,-2.266045544,0.081186328,-0.066527831,-9.271491898,-9.992962445
2025,Bauchi,NGA projection scenario 3,0.449695608,1.579303062,-41.2030059,-55.5369434,-29.145983,-41.25299445,-66.19345069,-74.92460428
2030,Bauchi,NGA projection scenario 3,0.631141105,2.601782989,-23.49764018,-39.17682187,-8.237328326,-21.77522202,-52.55301024,-58.6901719
2020,Bayelsa,NGA projection scenario 3,0.399496358,1.205519238,-13.75043642,-15.46764945,-16.46353424,-18.15288173,-6.868778049,-22.94223527
2025,Bayelsa,NGA projection scenario 3,0.2967498,0.948843726,-27.06407881,-20.45713404,-19.51458386,-16.37604488,-30.82121786,-39.34914162
2030,Bayelsa,NGA projection scenario 3,0.206676137,0.69720855,-49.27759094,-54.00448661,-37.59811358,-44.17068302,-51.8193324,-55.43386557
2020,Benue,NGA projection scenario 3,0.685402388,2.932471709,-4.238292518,-5.820747209,-3.802794244,-4.832295434,-19.43305934,-22.06818932
2025,Benue,NGA projection scenario 3,0.759351054,3.107496008,-4.307229108,-13.14399385,9.008702213,1.804498353,-10.74062126,-17.41683652
2030,Benue,NGA projection scenario 3,0.47184895,1.798735418,-18.82229409,-36.72142644,3.399342541,-11.81756117,-44.53560847,-52.19776285
2020,Borno,NGA projection scenario 3,0.634943989,2.799794246,-20.7129528,-31.525598,-27.23468536,-35.71819625,-30.17133612,-35.02482164
2025,Borno,NGA projection scenario 3,0.659676868,2.578115245,-18.20406608,-38.98685075,-7.734964167,-31.07368793,-27.4513106,-40.16935419
2030,Borno,NGA projection scenario 3,0.273523571,0.786678135,-50.70227505,-72.58007188,-37.04891834,-62.91221852,-69.9189443,-81.74346126
2020,Cross_River,NGA projection scenario 3,0.821430847,3.370430635,-4.405376654,-6.345013183,-2.549305354,-3.404273451,-9.96464888,-15.84275404
2025,Cross_River,NGA projection scenario 3,0.407588022,1.280631308,-43.71696291,-57.38317993,-30.41299583,-40.35307983,-55.32511248,-68.02355081
2030,Cross_River,NGA projection scenario 3,0.343231367,1.102660031,-43.40396011,-64.11337567,-15.00892354,-36.79201174,-62.37911352,-72.46736649
2020,Delta,NGA projection scenario 3,0.436369645,1.276009167,-5.095446545,-8.099104455,-4.595680083,-6.176737313,-6.879086432,0.862796432
2025,Delta,NGA projection scenario 3,0.262244924,0.739880178,-29.12098532,-33.04570998,-31.77819883,-38.40411033,-44.0371548,-41.51579341
2030,Delta,NGA projection scenario 3,0.322625289,0.82311619,-31.3566473,-37.8132032,-27.27925342,-36.65085229,-31.15203595,-34.93636025
2020,Ebonyi,NGA projection scenario 3,0.577715767,2.208879007,-6.383970818,-10.06847227,-4.937441878,-6.421792923,-5.185385634,-4.031206912
2025,Ebonyi,NGA projection scenario 3,0.551279885,1.746675665,-20.43754273,-35.21354922,4.159804825,-6.402329574,-9.524038075,-24.11247744
2030,Ebonyi,NGA projection scenario 3,0.479334361,1.489761204,-34.88500422,-59.56791694,4.286195031,-22.37010947,-21.33172546,-35.27459663
2020,Edo,NGA projection scenario 3,0.500325895,1.850034964,-18.34854213,-22.27464545,-20.20111961,-21.4431545,-33.49345739,-36.56858545
2025,Edo,NGA projection scenario 3,0.332262438,1.270260767,-46.64083933,-48.53536695,-36.55667774,-31.74728344,-55.83353527,-56.44707323
2030,Edo,NGA projection scenario 3,0.167387252,0.596976215,-67.96518307,-74.1883473,-55.65877534,-53.66758137,-77.74980758,-79.53171347
2020,Ekiti,NGA projection scenario 3,0.806550348,3.692929956,-11.89506192,-15.77992635,-13.29894997,-14.94218504,-20.54638121,-19.33157
2025,Ekiti,NGA projection scenario 3,0.799363158,3.625407456,-10.93966488,-21.82354667,5.785183603,-1.989333018,-21.25439434,-20.80653271
2030,Ekiti,NGA projection scenario 3,0.543825256,1.88923347,-32.09770462,-52.05299672,-5.391581435,-24.16686933,-46.42754208,-58.73154927
2020,Enugu,NGA projection scenario 3,0.352290565,1.169591391,-22.57747855,-22.3768301,-24.39183498,-20.68955941,-21.94825256,-26.41199751
2025,Enugu,NGA projection scenario 3,0.105144621,0.319323889,-81.20211266,-77.7675215,-78.11130056,-72.15719887,-76.70468018,-79.90887473
2030,Enugu,NGA projection scenario 3,0.06933504,0.167458788,-87.49669551,-87.57593857,-82.88446462,-80.68500063,-84.63847304,-89.46387792
2020,Federal_Capital_Territory,NGA projection scenario 3,0.722959166,2.498394965,-8.238281084,-10.12240159,-8.871806299,-9.565907037,-20.87264164,-37.15321979
2025,Federal_Capital_Territory,NGA projection scenario 3,0.638065174,3.071773503,-5.218379707,-13.25706182,6.614450271,-0.951414087,-30.1642277,-22.72996187
2030,Federal_Capital_Territory,NGA projection scenario 3,0.492843975,1.919547359,-30.4919905,-48.02834194,-15.56987286,-31.34726279,-46.05858303,-51.71405136
2020,Gombe,NGA projection scenario 3,1.090433568,5.069903737,-2.373893389,-3.543635909,-0.72510528,-0.974267179,-0.437173507,-0.071838164
2025,Gombe,NGA projection scenario 3,0.391313119,1.381664094,-48.69259718,-62.53897894,-36.80870651,-49.66544561,-64.27087231,-72.76730282
2030,Gombe,NGA projection scenario 3,0.43606042,1.617653059,-31.30837551,-51.00835349,-12.92942067,-31.56459896,-60.18518762,-68.11594359
2020,Imo,NGA projection scenario 3,0.475977098,1.90167482,-17.98562439,-21.03283065,-20.92826863,-21.85891254,-21.44535233,-21.54548382
2025,Imo,NGA projection scenario 3,0.295883727,0.851213761,-51.95162989,-62.65936234,-36.2252313,-46.21117929,-51.16773051,-64.88276382
2030,Imo,NGA projection scenario 3,0.178440972,0.383662967,-80.64480083,-89.78510783,-65.48788212,-79.1284183,-70.55033153,-84.17179838
2020,Jigawa,NGA projection scenario 3,0.465047215,1.494634376,-4.091895296,-6.513350572,-2.084239869,-4.387276782,-2.312213456,-12.52271002
2025,Jigawa,NGA projection scenario 3,0.231259001,0.528395971,-63.66117356,-73.69581796,-57.14084396,-71.72876877,-51.42174985,-69.07427777
2030,Jigawa,NGA projection scenario 3,0.317469683,0.699320046,-34.34058698,-50.35095535,-19.31131422,-44.46099056,-33.31233985,-59.07051021
2020,Kaduna,NGA projection scenario 3,1.033590048,4.727782797,-0.867727256,-1.464452931,-0.517377841,-0.017976302,-5.883635567,-2.040205011
2025,Kaduna,NGA projection scenario 3,0.710451092,3.023783109,-18.51604492,-26.07214476,-20.77505317,-26.39517185,-35.30793566,-37.34712736
2030,Kaduna,NGA projection scenario 3,0.946267393,4.218837658,-3.108613387,-15.34712708,8.101799159,-3.217276692,-13.83503839,-12.58556286
2020,Kano,NGA projection scenario 3,0.579549329,2.041204074,-9.853785048,-36.0942046,-14.1810815,-37.54972758,-39.8857394,-51.81269454
2025,Kano,NGA projection scenario 3,0.440622644,1.413133342,-33.37973411,-55.41008342,-30.44800457,-49.88268142,-54.29603125,-66.63974522
2030,Kano,NGA projection scenario 3,0.340267736,0.87088487,-36.09856623,-67.91170152,-11.50304597,-54.84566858,-64.70543178,-79.44076451
2020,Katsina,NGA projection scenario 3,1.036733516,5.045577373,-8.694387,-26.00801692,-12.48059482,-25.78696996,-33.30419848,-36.30695763
2025,Katsina,NGA projection scenario 3,0.620032287,2.699038059,-32.02830544,-50.55495997,-26.57560432,-39.89328831,-60.11168761,-65.928588
2030,Katsina,NGA projection scenario 3,0.776510962,3.321143099,-29.04984387,-48.57924263,-15.3281384,-35.03264999,-50.04500174,-58.07542081
2020,Kebbi,NGA projection scenario 3,0.752678786,3.589907958,-10.8485889,-34.46220484,-18.62534594,-35.95084663,-37.98334569,-40.74778246
2025,Kebbi,NGA projection scenario 3,0.321905366,0.899661571,-46.99284678,-76.23015634,-38.57222674,-64.49146638,-73.47674174,-85.15088862
2030,Kebbi,NGA projection scenario 3,0.483727481,1.688399212,-24.16466802,-54.80799634,2.950519956,-32.29035044,-60.14347621,-72.132601
2020,Kogi,NGA projection scenario 3,0.665807665,2.643163245,-11.04583727,-14.78901477,-11.9663506,-14.01549032,-38.23204992,-45.88745099
2025,Kogi,NGA projection scenario 3,0.608210037,2.40716489,-11.31193406,-22.19227063,6.954138178,-0.41791369,-43.57546602,-50.7189621
2030,Kogi,NGA projection scenario 3,0.407495941,1.459536563,-35.38363024,-56.67724522,-7.735653951,-26.45040921,-62.19600607,-70.11942265
2020,Kwara,NGA projection scenario 3,0.68423737,3.182038002,-11.40703902,-15.68680648,-13.28069221,-15.0199541,-31.72744876,-34.42450748
2025,Kwara,NGA projection scenario 3,0.808018704,3.478159759,-8.372517674,-19.74534411,9.076260996,1.458091208,-19.37666548,-28.32202535
2030,Kwara,NGA projection scenario 3,0.460366544,1.553054967,-31.59595462,-53.26376549,-4.527701602,-23.07667267,-54.06506587,-67.99461719
2020,Lagos,NGA projection scenario 3,0.392612005,1.202521728,-19.71217944,-23.00653425,-22.09522568,-22.46450537,-27.41577815,-28.96241699
2025,Lagos,NGA projection scenario 3,0.208837066,0.471680807,-62.43089134,-69.64309296,-58.09903162,-66.83994784,-61.39120625,-72.13600077
2030,Lagos,NGA projection scenario 3,0.080696342,0.181181572,-82.56303432,-86.15420571,-80.77530511,-84.88383111,-85.08124778,-89.29690778
2020,Nasarawa,NGA projection scenario 3,0.843324114,3.831304095,-2.144117457,-4.757292977,-1.805266078,-1.9902601,-23.74689637,-25.35821355
2025,Nasarawa,NGA projection scenario 3,0.534594395,2.088280782,-30.69957005,-43.357786,-20.59232989,-29.98369431,-51.6621414,-59.31593935
2030,Nasarawa,NGA projection scenario 3,0.544573897,1.848886186,-21.67489472,-40.85910564,-4.41470071,-20.45521726,-50.75979789,-63.97984487
2020,Niger,NGA projection scenario 3,0.917047122,4.370618499,-1.971547552,-3.555172292,-0.68668597,-0.613986602,-16.11463527,-12.02373858
2025,Niger,NGA projection scenario 3,0.572980672,2.339608502,-20.28102228,-33.49120922,-12.7611102,-21.24306377,-47.58754321,-52.90597675
2030,Niger,NGA projection scenario 3,0.52662825,1.923615108,-21.1382275,-40.51995355,7.945040234,-10.73652537,-51.82755414,-61.27951556
2020,Ogun,NGA projection scenario 3,0.591805309,2.585045996,-6.980657068,-7.858384571,-5.528461621,-3.309594621,-13.25598386,-14.23907607
2025,Ogun,NGA projection scenario 3,0.23106562,0.901996182,-55.55531244,-56.89017721,-51.18386654,-43.87830389,-66.13149699,-70.07557079
2030,Ogun,NGA projection scenario 3,0.222586357,0.789609713,-59.72220991,-67.55618982,-49.07046838,-50.39198133,-67.37434721,-73.80407984
2020,Ondo,NGA projection scenario 3,0.74383581,3.381914923,-11.35110542,-16.19696729,-12.22737521,-14.74104183,-11.94225658,-7.393115395
2025,Ondo,NGA projection scenario 3,0.714227998,2.994105472,-9.261864402,-22.90981877,11.20741115,0.506827934,-15.44732734,-18.01249108
2030,Ondo,NGA projection scenario 3,0.463796004,1.531113376,-32.66472425,-55.00979408,-2.003006947,-23.77387243,-45.09429502,-58.07356397
2020,Osun,NGA projection scenario 3,0.698158379,2.938710569,-12.46409503,-17.11811681,-14.1667397,-17.50453271,-29.11757421,-32.11267168
2025,Osun,NGA projection scenario 3,0.686097243,2.71838053,-9.913769427,-21.21727432,7.242960619,-3.138895161,-30.34211385,-37.20252906
2030,Osun,NGA projection scenario 3,0.496223928,1.841777592,-31.27523142,-50.31356643,-6.163057035,-25.23918164,-49.6195179,-57.45298588
2020,Oyo,NGA projection scenario 3,0.783249326,3.367576452,-16.85399388,-22.4904838,-19.22281732,-22.93631573,-24.05971345,-29.01612233
2025,Oyo,NGA projection scenario 3,0.880824072,3.653663394,-5.94687322,-15.83204452,9.356582283,1.046594206,-14.59931064,-22.98580325
2030,Oyo,NGA projection scenario 3,0.504592848,1.768740945,-34.07876678,-53.33519148,-11.98526799,-30.001175,-51.07697616,-62.71737474
2020,Plateau,NGA projection scenario 3,0.714641098,2.950858594,-8.42713338,-10.95280297,-10.30693934,-11.8999092,-18.34923387,-26.49302509
2025,Plateau,NGA projection scenario 3,0.882992232,3.739903655,-0.459596087,-5.407882728,11.22365662,5.177634405,0.88559482,-6.83762188
2030,Plateau,NGA projection scenario 3,0.593281708,2.317225847,-25.67552868,-38.90443787,-9.974519689,-23.24003892,-32.21505714,-42.27705032
2020,Rivers,NGA projection scenario 3,0.495049534,1.721340424,-14.36960077,-16.82398806,-17.0344004,-18.52733511,-23.06430147,-35.83266469
2025,Rivers,NGA projection scenario 3,0.549234924,1.515790033,-23.40707413,-34.3233499,-9.874819214,-22.26670181,-14.6433445,-43.49507749
2030,Rivers,NGA projection scenario 3,0.29564979,0.769058418,-51.88162281,-65.19269243,-37.15173373,-53.59648919,-54.053036,-71.3313946
2020,Sokoto,NGA projection scenario 3,0.605484263,2.395856414,-10.30186046,-13.78146327,-12.10676781,-13.03982525,-5.767898356,-1.572781447
2025,Sokoto,NGA projection scenario 3,0.613562721,2.084136635,4.42379971,-6.890207566,20.56920403,9.461587469,-4.510640126,-14.37893737
2030,Sokoto,NGA projection scenario 3,0.355363327,0.988772544,-31.13074958,-52.91412011,-12.01215667,-36.92384498,-44.6944616,-59.37898
2020,Taraba,NGA projection scenario 3,0.58581198,2.109280563,-7.591461919,-26.16988877,-10.66053153,-25.67241311,-38.07014799,-50.04055114
2025,Taraba,NGA projection scenario 3,0.428069662,1.485235224,-29.19072517,-49.72980057,-23.65751307,-41.79471048,-54.74607602,-64.82140189
2030,Taraba,NGA projection scenario 3,0.400792756,0.891373279,-31.25677398,-59.04792091,-10.9849969,-43.40187134,-57.62968855,-78.88734266
2020,Yobe,NGA projection scenario 3,0.810532765,3.636692785,-7.02376225,-23.75867574,-9.409113974,-24.23625861,-22.81147616,-29.59373144
2025,Yobe,NGA projection scenario 3,0.670144665,3.000515837,-32.65767596,-42.09996693,-35.02073366,-43.26237524,-36.18089271,-41.910099
2030,Yobe,NGA projection scenario 3,0.608686048,2.366385013,-21.1894353,-44.18224537,-5.030956052,-30.99551293,-42.03370968,-54.18685367
2020,Zamfara,NGA projection scenario 3,0.802014902,3.540035043,-11.71511715,-13.03023008,-14.56121376,-13.71988679,-20.61125383,-22.5873629
2025,Zamfara,NGA projection scenario 3,0.856408747,3.68782113,2.005914795,-11.06141946,21.15805816,8.496372672,-15.22699079,-19.35561219
2030,Zamfara,NGA projection scenario 3,0.505171022,1.794395049,-24.033425,-44.76620577,2.045024578,-20.39012754,-49.99482684,-60.76059953
2020,Abia,NGA projection scenario 4,0.446236212,1.671931482,-18.8410912,-22.53418921,-22.54746378,-24.11200612,-34.61487058,-37.80964458
2025,Abia,NGA projection scenario 4,0.36936358,1.040094885,-39.7304803,-57.63701946,-19.77808529,-36.08398972,-45.87869648,-61.31188909
2030,Abia,NGA projection scenario 4,0.219643051,0.556388796,-78.97238226,-89.5907323,-62.91623954,-77.17817804,-67.81662059,-79.30416567
2020,Adamawa,NGA projection scenario 4,0.646896968,2.995474296,-22.28149988,-33.03658847,-29.37183694,-37.522303,-27.48815519,-26.93192672
2025,Adamawa,NGA projection scenario 4,0.559468035,2.138734136,-17.43165319,-40.06952175,-2.119507646,-29.0428413,-37.28822161,-47.83023751
2030,Adamawa,NGA projection scenario 4,0.298745554,0.860367514,-52.2815777,-74.0006915,-33.52015545,-62.71622008,-66.51307349,-79.0132078
2020,Akwa_Ibom,NGA projection scenario 4,0.668675568,2.51173405,-5.097374037,-8.172268432,-2.9767956,-3.943219841,-9.90431967,-7.961965212
2025,Akwa_Ibom,NGA projection scenario 4,0.365713033,1.221450358,-47.36516822,-60.27873928,-36.41388421,-47.11452069,-50.72473693,-55.24212024
2030,Akwa_Ibom,NGA projection scenario 4,0.347279791,0.92200918,-54.11424688,-71.53573395,-30.5720789,-50.81783674,-53.20838608,-66.21461058
2020,Anambra,NGA projection scenario 4,0.356366448,1.170494322,-22.32253429,-26.1190967,-23.11011578,-23.73704471,-16.33337108,-19.95530987
2025,Anambra,NGA projection scenario 4,0.056326395,0.153662252,-91.98316669,-94.93950842,-89.17466366,-91.7291254,-86.77586059,-89.49174971
2030,Anambra,NGA projection scenario 4,0.029791419,0.08600278,-95.69229899,-97.26649394,-92.12348994,-94.90951247,-93.00566136,-94.11866789
2020,Bauchi,NGA projection scenario 4,1.206873,5.668839352,-1.401647788,-2.266045544,0.081186328,-0.066527831,-9.271491898,-9.992962445
2025,Bauchi,NGA projection scenario 4,0.449695608,1.579303062,-41.2030059,-55.5369434,-29.145983,-41.25299445,-66.19345069,-74.92460428
2030,Bauchi,NGA projection scenario 4,0.631141105,2.601782989,-23.49764018,-39.17682187,-8.237328326,-21.77522202,-52.55301024,-58.6901719
2020,Bayelsa,NGA projection scenario 4,0.399496358,1.205519238,-13.75043642,-15.46764945,-16.46353424,-18.15288173,-6.868778049,-22.94223527
2025,Bayelsa,NGA projection scenario 4,0.2967498,0.948843726,-27.06407881,-20.45713404,-19.51458386,-16.37604488,-30.82121786,-39.34914162
2030,Bayelsa,NGA projection scenario 4,0.206676137,0.69720855,-49.27759094,-54.00448661,-37.59811358,-44.17068302,-51.8193324,-55.43386557
2020,Benue,NGA projection scenario 4,0.685402388,2.932471709,-4.238292518,-5.820747209,-3.802794244,-4.832295434,-19.43305934,-22.06818932
2025,Benue,NGA projection scenario 4,0.759351054,3.107496008,-4.307229108,-13.14399385,9.008702213,1.804498353,-10.74062126,-17.41683652
2030,Benue,NGA projection scenario 4,0.47184895,1.798735418,-18.82229409,-36.72142644,3.399342541,-11.81756117,-44.53560847,-52.19776285
2020,Borno,NGA projection scenario 4,0.634943989,2.799794246,-20.7129528,-31.525598,-27.23468536,-35.71819625,-30.17133612,-35.02482164
2025,Borno,NGA projection scenario 4,0.659702858,2.57696846,-18.19756298,-39.00896086,-7.733382257,-31.10064756,-27.44845232,-40.19596778
2030,Borno,NGA projection scenario 4,0.269628774,0.752974961,-50.64631993,-72.4935362,-36.93496174,-62.76277047,-70.34727893,-82.52561508
2020,Cross_River,NGA projection scenario 4,0.821430847,3.370430635,-4.405376654,-6.345013183,-2.549305354,-3.404273451,-9.96464888,-15.84275404
2025,Cross_River,NGA projection scenario 4,0.407588022,1.280631308,-43.71696291,-57.38317993,-30.41299583,-40.35307983,-55.32511248,-68.02355081
2030,Cross_River,NGA projection scenario 4,0.343231367,1.102660031,-43.40396011,-64.11337567,-15.00892354,-36.79201174,-62.37911352,-72.46736649
2020,Delta,NGA projection scenario 4,0.436369645,1.276009167,-5.095446545,-8.099104455,-4.595680083,-6.176737313,-6.879086432,0.862796432
2025,Delta,NGA projection scenario 4,0.262244924,0.739880178,-29.12098532,-33.04570998,-31.77819883,-38.40411033,-44.0371548,-41.51579341
2030,Delta,NGA projection scenario 4,0.322625289,0.82311619,-31.3566473,-37.8132032,-27.27925342,-36.65085229,-31.15203595,-34.93636025
2020,Ebonyi,NGA projection scenario 4,0.577715767,2.208879007,-6.383970818,-10.06847227,-4.937441878,-6.421792923,-5.185385634,-4.031206912
2025,Ebonyi,NGA projection scenario 4,0.551279885,1.746675665,-20.43754273,-35.21354922,4.159804825,-6.402329574,-9.524038075,-24.11247744
2030,Ebonyi,NGA projection scenario 4,0.479334361,1.489761204,-34.88500422,-59.56791694,4.286195031,-22.37010947,-21.33172546,-35.27459663
2020,Edo,NGA projection scenario 4,0.500325895,1.850034964,-18.34854213,-22.27464545,-20.20111961,-21.4431545,-33.49345739,-36.56858545
2025,Edo,NGA projection scenario 4,0.332262438,1.270260767,-46.64083933,-48.53536695,-36.55667774,-31.74728344,-55.83353527,-56.44707323
2030,Edo,NGA projection scenario 4,0.167387252,0.596976215,-67.96518307,-74.1883473,-55.65877534,-53.66758137,-77.74980758,-79.53171347
2020,Ekiti,NGA projection scenario 4,0.806550348,3.692929956,-11.89506192,-15.77992635,-13.29894997,-14.94218504,-20.54638121,-19.33157
2025,Ekiti,NGA projection scenario 4,0.799363158,3.625407456,-10.93966488,-21.82354667,5.785183603,-1.989333018,-21.25439434,-20.80653271
2030,Ekiti,NGA projection scenario 4,0.543825256,1.88923347,-32.09770462,-52.05299672,-5.391581435,-24.16686933,-46.42754208,-58.73154927
2020,Enugu,NGA projection scenario 4,0.352290565,1.169591391,-22.57747855,-22.3768301,-24.39183498,-20.68955941,-21.94825256,-26.41199751
2025,Enugu,NGA projection scenario 4,0.105144621,0.319323889,-81.20211266,-77.7675215,-78.11130056,-72.15719887,-76.70468018,-79.90887473
2030,Enugu,NGA projection scenario 4,0.06933504,0.167458788,-87.49669551,-87.57593857,-82.88446462,-80.68500063,-84.63847304,-89.46387792
2020,Federal_Capital_Territory,NGA projection scenario 4,0.722959166,2.498394965,-8.238281084,-10.12240159,-8.871806299,-9.565907037,-20.87264164,-37.15321979
2025,Federal_Capital_Territory,NGA projection scenario 4,0.638065174,3.071773503,-5.218379707,-13.25706182,6.614450271,-0.951414087,-30.1642277,-22.72996187
2030,Federal_Capital_Territory,NGA projection scenario 4,0.492843975,1.919547359,-30.4919905,-48.02834194,-15.56987286,-31.34726279,-46.05858303,-51.71405136
2020,Gombe,NGA projection scenario 4,0.626854999,2.552585105,-10.24460589,-34.55978642,-14.45371648,-35.15434331,-42.76455044,-49.68836674
2025,Gombe,NGA projection scenario 4,0.302530197,0.842634338,-53.77307076,-76.27454478,-45.91965397,-70.37713113,-72.37726131,-83.39161749
2030,Gombe,NGA projection scenario 4,0.467319321,1.4688985,-31.62052783,-60.3248362,-15.05167898,-47.31367672,-57.33107104,-71.0479065
2020,Imo,NGA projection scenario 4,0.475977098,1.90167482,-17.98562439,-21.03283065,-20.92826863,-21.85891254,-21.44535233,-21.54548382
2025,Imo,NGA projection scenario 4,0.295883727,0.851213761,-51.95162989,-62.65936234,-36.2252313,-46.21117929,-51.16773051,-64.88276382
2030,Imo,NGA projection scenario 4,0.178440972,0.383662967,-80.64480083,-89.78510783,-65.48788212,-79.1284183,-70.55033153,-84.17179838
2020,Jigawa,NGA projection scenario 4,0.465047215,1.494634376,-4.091895296,-6.513350572,-2.084239869,-4.387276782,-2.312213456,-12.52271002
2025,Jigawa,NGA projection scenario 4,0.231248974,0.528366532,-63.67416373,-73.71558834,-57.15228827,-71.7708518,-51.42385609,-69.07600077
2030,Jigawa,NGA projection scenario 4,0.318365977,0.688393927,-34.26392663,-50.21330758,-19.27865321,-44.44188964,-33.12406434,-59.70998919
2020,Kaduna,NGA projection scenario 4,0.654371578,2.44193837,-9.453544544,-34.76957487,-13.62276749,-34.18875411,-40.4144089,-49.40296701
2025,Kaduna,NGA projection scenario 4,0.58634302,2.286114178,-22.03736545,-45.16128577,-25.56852615,-44.37480515,-46.60893506,-52.63164873
2030,Kaduna,NGA projection scenario 4,0.635275557,1.916531553,-8.910881308,-44.03090655,-1.072057707,-36.45556146,-42.15324926,-60.28941132
2020,Kano,NGA projection scenario 4,0.579549329,2.041204074,-9.853785048,-36.0942046,-14.1810815,-37.54972758,-39.8857394,-51.81269454
2025,Kano,NGA projection scenario 4,0.440930621,1.414639311,-33.3365734,-55.38236165,-30.35856084,-49.83725865,-54.26408601,-66.60419336
2030,Kano,NGA projection scenario 4,0.337523884,0.866085812,-36.07538275,-67.919836,-11.46622963,-54.83596115,-64.99004017,-79.55405729
2020,Katsina,NGA projection scenario 4,1.036733516,5.045577373,-8.694387,-26.00801692,-12.48059482,-25.78696996,-33.30419848,-36.30695763
2025,Katsina,NGA projection scenario 4,0.62218558,2.699426783,-31.97874964,-50.55591003,-26.51167596,-39.8885978,-59.97316059,-65.92368093
2030,Katsina,NGA projection scenario 4,0.782233128,3.34406481,-29.00747225,-48.42792886,-15.23649038,-34.82855678,-49.67687966,-57.7860677
