hf time,inp time 0.5,inp time 1.0,inp time 2.0,inp time 4.0,inp time 7.0,inp time 10.0,inp time 15.0,inp time 20.0,inp time 50.0
0.5,0.46357205510139465,0.07604137063026428,0.0038774609565734863,0.029080986976623535,0.0,0.0,0.009909093379974365,0.01292484998703003,0
1.0,0.0,0.1363573670387268,0.18719512224197388,0.011201560497283936,0.0,0.0,0.0,0.0008617043495178223,0
2.0,0.0,0.0,0.0389900803565979,0.0006462335586547852,0.0056008100509643555,0.0,0.007754921913146973,0.0,0
4.0,0.0,0.0,0.0,0.0012925267219543457,0.0010770559310913086,0.0,0.0025850534439086914,0.0,0
7.0,0.0,0.0,0.0,0.0,0.004739105701446533,0.0015079379081726074,0.0006461739540100098,5.960464477539063e-08,0
50.0,0.0,0.0,0.0,0.0,0.0,0.004138588905334473,0.0,0.0,0
