hf time,inp time 0.5,inp time 1.0,inp time 2.0,inp time 4.0,inp time 7.0,inp time 10.0,inp time 15.0,inp time 20.0,inp time 50.0
0.5,0.13762551546096802,0.2629289925098419,0.3396880328655243,0.010140419006347656,0,0,0,0,0
1.0,0.0,0.170636385679245,0.07898065447807312,0.0,0,0,0,0,0
2.0,0.0,0.0,0.0,0.0,0,0,0,0,0
4.0,0.0,0.0,0.0,0.0,0,0,0,0,0
7.0,0.0,0.0,0.0,0.0,0,0,0,0,0
50.0,0.0,0.0,0.0,0.0,0,0,0,0,0
