"",".id","year","PfPR_all_ages","PfPR_U5","incidence_all_ages","incidence_U5","death_rate_1_all_ages","death_rate_2_all_ages","death_rate_1_U5","death_rate_2_U5","State","scenario","death_rate_mean_all_ages","death_rate_mean_U5"
"42","C:/Users/ido0493/Box/NU-malaria-team/projects/hbhi_nigeria/simulation_output/2020_to_2030_v5/NGA projection scenario 1/annual_indicators_Anambra.csv",2028,0.166708646805556,0.110712873609216,1226.38646837334,1331.02854864756,0.819090385717492,0.395490092985163,2.46090101295576,1.29486034567114,"Anambra","NGA projection scenario 1",0.607290239351327,1.87788067931345
"43","C:/Users/ido0493/Box/NU-malaria-team/projects/hbhi_nigeria/simulation_output/2020_to_2030_v5/NGA projection scenario 1/annual_indicators_Anambra.csv",2029,0.167299060144086,0.11119699186669,1225.24901265985,1334.68575495519,0.720566601772857,0.357955883056457,1.7814157739756,1.07567574871282,"Anambra","NGA projection scenario 1",0.539261242414657,1.42854576134421
"44","C:/Users/ido0493/Box/NU-malaria-team/projects/hbhi_nigeria/simulation_output/2020_to_2030_v5/NGA projection scenario 1/annual_indicators_Anambra.csv",2030,0.164757788986941,0.10640079322117,1221.53802521874,1285.22589744121,0.698146842769468,0.341443223757726,1.97874437496402,1.11680226748597,"Anambra","NGA projection scenario 1",0.519795033263597,1.54777332122499
"45","C:/Users/ido0493/Box/NU-malaria-team/projects/hbhi_nigeria/simulation_output/2020_to_2030_v5/NGA projection scenario 1/annual_indicators_Bauchi.csv",2020,0.258235334484032,0.314270115186096,1256.8860639787,2422.40557459694,1.83854199479778,0.8218632634568,8.66304807536253,3.93338772871896,"Bauchi","NGA projection scenario 1",1.33020262912729,6.29821790204075
"46","C:/Users/ido0493/Box/NU-malaria-team/projects/hbhi_nigeria/simulation_output/2020_to_2030_v5/NGA projection scenario 1/annual_indicators_Bauchi.csv",2021,0.245553130654716,0.293346047325503,1157.03678953676,2194.54502458615,1.37386579736747,0.656713505676217,6.21398856902088,3.04695231791342,"Bauchi","NGA projection scenario 1",1.01528965152185,4.63047044346715
"47","C:/Users/ido0493/Box/NU-malaria-team/projects/hbhi_nigeria/simulation_output/2020_to_2030_v5/NGA projection scenario 1/annual_indicators_Bauchi.csv",2022,0.234295282288164,0.272200914252631,1166.10312192874,2190.44429278697,1.44693982569617,0.652853751972747,6.17984648449482,2.86794283449713,"Bauchi","NGA projection scenario 1",1.04989678883446,4.52389465949597
"48","C:/Users/ido0493/Box/NU-malaria-team/projects/hbhi_nigeria/simulation_output/2020_to_2030_v5/NGA projection scenario 1/annual_indicators_Bauchi.csv",2023,0.260375852607485,0.314261832230647,1270.31116865326,2435.20902752629,1.70958170771223,0.779504417817232,8.36018359795845,3.86465848547367,"Bauchi","NGA projection scenario 1",1.24454306276473,6.11242104171606
"49","C:/Users/ido0493/Box/NU-malaria-team/projects/hbhi_nigeria/simulation_output/2020_to_2030_v5/NGA projection scenario 1/annual_indicators_Bauchi.csv",2024,0.248006955823935,0.293447327572854,1178.72945277732,2213.48158823491,1.58762634562767,0.714423980577553,7.55513313075773,3.45832475991691,"Bauchi","NGA projection scenario 1",1.15102516310261,5.50672894533732
"50","C:/Users/ido0493/Box/NU-malaria-team/projects/hbhi_nigeria/simulation_output/2020_to_2030_v5/NGA projection scenario 1/annual_indicators_Bauchi.csv",2025,0.238510065031517,0.27579873338984,1194.32058900087,2236.94450728283,1.5595440710547,0.710869532858941,7.66328163549246,3.49471353467727,"Bauchi","NGA projection scenario 1",1.13520680195682,5.57899758508487
"51","C:/Users/ido0493/Box/NU-malaria-team/projects/hbhi_nigeria/simulation_output/2020_to_2030_v5/NGA projection scenario 1/annual_indicators_Bauchi.csv",2026,0.264240527095675,0.317312606864098,1293.10235933636,2463.45442229405,1.72637001110303,0.803457628542008,8.59313433266304,4.02596412901103,"Bauchi","NGA projection scenario 1",1.26491381982252,6.30954923083703
