hf time,inp time 0.5,inp time 1.0,inp time 2.0,inp time 4.0,inp time 7.0,inp time 10.0,inp time 15.0,inp time 20.0,inp time 50.0
0.5,0.2130323052406311,0.0,0.005815252661705017,0.025195017457008362,0.0054275840520858765,0.016731247305870056,0.0,0,0
1.0,0.0,0.014150485396385193,0.016088873147964478,0.03721766173839569,0.0054053813219070435,0.010087266564369202,0.0,0,0
2.0,0.0,0.0,0.06920161843299866,0.06532466411590576,0.04637083411216736,0.01929295063018799,0.001325845718383789,0,0
4.0,0.0,0.0,0.0,0.24986228346824646,0.07878807187080383,0.038155972957611084,0.00701671838760376,0,0
7.0,0.0,0.0,0.0,0.0,0.07473891973495483,0.0007709264755249023,5.960464477539063e-08,0,0
50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
