"","LGA","pen2","ci_l","ci_u","Number of Participants"
"431","Minjibir",0.358999005410717,0.140395892642185,0.577602118179249,67
"432","Misau",0.316394447091017,-0.0549291532972514,0.687718047479286,26
"433","Mkpat Enin",0.478435319989411,0.349451795376874,0.607418844601947,16
"434","Moba",0.885723536898901,0.812688218498052,0.95875885529975,9
"435","Mobbar",0.341392513788518,0.156723800590391,0.526061226986646,26
"436","Mokwa",0.281286968938025,0.0636361613383098,0.498937776537741,64
"437","Moro",0.5,0.5,0.5,7
"438","Mubi North",0.634283218320612,0.569334205169029,0.699232231472195,48
"439","Mubi South",0.561727450075204,0.506404751489371,0.617050148661036,27
"440","Musawa",0.331384197313918,-0.00442983899634453,0.667198233624181,63
"441","Mushin",0.867896107258326,0.750738102183231,0.985054112333422,57
"442","Muya",0.52,0.52,0.52,32
"443","Nafada",0.149838991752209,-0.0559925353356678,0.355670518840086,25
"444","Nangere",0.419354838709677,0.419354838709677,0.419354838709678,9
"445","Nasarawa-Eggon",0.866666666666667,0.866666666666667,0.866666666666667,13
"446","Nasarawa1",0.679012367599206,0.419095235542099,0.938929499656312,47
"447","Nasarawa2",0.461800322905958,0.261214252009438,0.662386393802478,23
"448","Ndokwa East",0.692307692307692,0.692307692307692,0.692307692307692,29
"449","Ndokwa West",1,1,1,34
"450","Nembe",0.933333333333333,0.933333333333333,0.933333333333333,4
"451","Ngaski",0.272420830678828,0.138027030898561,0.406814630459096,24
"452","Ngor-Okpala",0.384615384615385,0.384615384615385,0.384615384615385,14
"453","Nguru",0.235294117647059,0.235294117647059,0.235294117647059,29
"454","Ningi",0.189038289966905,0.0536092586540805,0.32446732127973,91
"455","Njaba",0.948423018176823,0.820208588021715,1.07663744833193,16
"456","Njikoka",0.705586930913797,0.533093836467575,0.87808002536002,16
"457","Nkanu East",0.839077561722085,0.723943349472953,0.954211773971217,31
"458","Nkanu West",0.857142857142857,0.857142857142857,0.857142857142857,8
"459","Nkwerre",0.701528644713309,0.607954175229571,0.795103114197047,9
"460","Nnewi South",0.882436261136163,0.872706975101777,0.892165547170549,14
"461","Nsit Ibom",0.714285714285714,0.714285714285714,0.714285714285714,13
"462","Nsit Ubium",0.7,0.7,0.7,5
"463","Nsukka",0.730538913644173,0.584470276242502,0.876607551045843,19
"464","Numan",0.777777777777778,0.777777777777777,0.777777777777778,17
"465","Obafemi-Owode",0.606018044030289,0.332953792318438,0.87908229574214,19
"466","Obanliku",0.666666666666667,0.666666666666667,0.666666666666667,6
"467","Obi Nwa",0.75,0.75,0.75,6
"468","Obi2",0.375,0.375,0.375,6
"469","Obia/Akpor",0.92578108895622,0.836643895868277,1.01491828204416,83
"470","Obot Akara",1,1,1,1
"471","Obowo",0.683618437663638,0.667302202845751,0.699934672481524,12
"472","Obubra",0.726190421643637,0.526098935603749,0.926281907683525,11
"473","Odeda",0.8,0.8,0.8,9
"474","Odigbo",0.400019648998824,0.290154491614207,0.509884806383441,17
"475","Odo-Otin",0.64496401973967,0.598516573850343,0.691411465628998,29
"476","Odogbolu",0.8,0.8,0.8,10
"477","Odukpani",0.462584919885479,0.0405183525633343,0.884651487207624,12
"478","Offa",0.771118157894045,0.6951530808026,0.84708323498549,31
"479","Ofu",0.266666652675937,0.119713173411617,0.413620131940257,24
"480","Ogba/Egbema/Ndoni",0.659563172421563,0.593665273698261,0.725461071144864,21
"481","Ogbaru",0.846153846153846,0.846153846153846,0.846153846153846,11
"482","Ogbia",0.539495898316934,0.361966374560633,0.717025422073235,14
"483","Ogbomosho North",0.815097925617696,0.75261226444108,0.877583586794311,12
"484","Ogoja",0.956298189248405,0.870733098039113,1.0418632804577,16
"485","Oguta",0.666666666666667,0.666666666666667,0.666666666666667,20
"486","Ohafia",0.763406355530677,0.680081396261108,0.846731314800247,17
"487","Ohaji/Egbema",0.578307868682844,0.443398635855474,0.713217101510214,20
"488","Ohaozara",0.700795256740889,0.539179668387598,0.86241084509418,33
"489","Ohaukwu",0.733333333333333,0.733333333333333,0.733333333333333,21
"490","Oji-River",0.692307692307692,0.692307692307692,0.692307692307692,19
"491","Ojo",0.683026579389201,0.638226281399008,0.727826877379395,44
"492","Oju",0.841848969297136,0.778525746809836,0.905172191784436,45
"493","Oke-Ero",0.6,0.6,0.6,3
"494","Okehi",0.428571428571429,0.428571428571429,0.428571428571429,4
"495","Okene",0.868574679092491,0.791529313313594,0.945620044871388,30
"496","Okigwe",0.666666666666667,0.396165938010166,0.937167395323167,11
"497","Okitipupa",0.877131912543894,0.68302193670752,1.07124188838027,10
"498","Okobo",0.636363636363636,0.636363636363636,0.636363636363636,14
"499","Okpe",0.7,0.7,0.7,5
"500","Okpokwu",0.6875,0.6875,0.6875,17
"501","Okrika",0.834222423299676,0.713478135206037,0.954966711393315,33
"502","Olamabolo",0.762861920954284,0.668959681500933,0.856764160407636,18
"503","Omala",0.273700110744811,0.251104815228262,0.29629540626136,6
"504","Omumma",0.85465034251569,0.639156755284948,1.07014392974643,53
"505","Ondo East",0.833333333333333,0.833333333333333,0.833333333333334,6
"506","Ondo West",0.804877651594997,0.580626893560282,1.02912840962971,14
"507","Onicha",0.852898015106169,0.779753997796001,0.926042032416337,32
"508","Onitsha North",0.933333333333333,0.933333333333333,0.933333333333333,16
"509","Onitsha South",0.833333333333333,0.833333333333333,0.833333333333333,6
"510","Onna",0.351734974033277,0.120135481710397,0.583334466356157,9
"511","Opobo/Nkoro",0.76604410571063,0.709210419910246,0.822877791511014,11
"512","Oredo",0.840328391898614,0.633973014181607,1.04668376961562,16
"513","Orhionmwon",0.945378700166241,0.868709581403688,1.0220478189288,9
"514","Ori Ire",0.444444444444444,0.444444444444444,0.444444444444445,8
"515","Oriade",0.751379338473924,0.649374549968281,0.853384126979568,20
"516","Orlu",0.888888888888889,0.888888888888889,0.888888888888889,4
"517","Orolu",0.86973175075739,0.741440379580153,0.998023121934628,20
"518","Oron",0.444444444444444,0.444444444444444,0.444444444444444,7
"519","Orsu",0.471819817858078,0.40434643499541,0.539293200720746,13
"520","Oru East",0.733333333333333,0.733333333333333,0.733333333333333,14
"521","Oru West",0.791029096794777,0.746508765162496,0.835549428427058,39
"522","Oruk Anam",0.463964100216582,-0.0592411761076377,0.987169376540801,11
"523","Orumba North",0.889093107264842,0.862833303684801,0.915352910844883,34
"524","Ose",0.905331880874583,0.899053432242075,0.911610329507092,15
"525","Oshimili South",1,1,1,8
"526","Oshodi-Isolo",0.965028350537506,0.909694011856011,1.020362689219,56
"527","Osisioma Ngwa",0.7,0.7,0.7,25
"528","Osogbo",0.80571223946224,0.675091173235216,0.936333305689264,14
"529","Oturkpo",0.684911958481446,0.586740796427608,0.783083120535284,25
"530","Ovia North East",1,1,1,20
"531","Ovia South West",0.705882352941176,0.308775987095681,1.10298871878667,12
"532","Owan East",0.545454545454545,0.545454545454545,0.545454545454546,13
"533","Owan West",0.844830051770437,0.717586222282609,0.972073881258264,22
"534","Owerri-Municipal",0.714285714285714,0.714285714285714,0.714285714285715,10
"535","Owerri North",0.888888888888889,0.888888888888889,0.888888888888889,46
"536","Owo",0.803497901149611,0.760309108738862,0.846686693560359,26
"537","Oye",0.946640134894448,0.877657844547597,1.0156224252413,9
"538","Oyi",0.894710081288672,0.827142454874903,0.962277707702441,44
"539","Oyigbo",1,1,1,6
"540","Oyo East",0.666666666666667,0.666666666666667,0.666666666666667,26
"541","Oyo West",0.75,0.75,0.75,4
"542","Oyun",0.843312302013247,0.781756544977076,0.904868059049418,8
"543","Pailoro",0.408389795128746,0.151014497519812,0.665765092737681,84
"544","Pankshin",0.862412248483538,0.855753119899416,0.869071377067659,19
"545","Patani",0.891456548534591,0.842718420355472,0.94019467671371,19
"546","Pategi",0.4,0.4,0.4,5
"547","Port-Harcourt",0.75047021563526,0.629454964927845,0.871485466342675,47
"548","Potiskum",0.540286466383255,0.488437381888078,0.592135550878432,59
"549","Qua'an Pan",0.524557947506519,0.391867505939538,0.657248389073501,10
"550","Rabah",0.125,0.125,0.125,13
"551","Rafi",0.482179743912428,0.260816965466723,0.703542522358134,50
"552","Rano",0.375,0.375,0.375,15
"553","Remo North",1,1,1,6
"554","Rijau",0.0909090909090909,0.0909090909090909,0.0909090909090909,27
"555","Ringim",0.263157894736842,0.263157894736842,0.263157894736842,19
"556","Riyom",1,1,1,10
"557","Rogo",0.318181818181818,0.318181818181818,0.318181818181818,24
"558","Sabon-Gari",0.507853391112611,0.346068967101428,0.669637815123794,58
"559","Sabon Birni",0.0749021739697755,0.0278276158856748,0.121976732053876,39
"560","Sabuwa",0.2,0.2,0.2,23
"561","Safana",0.238095238095238,0.238095238095238,0.238095238095238,24
"562","Sagbama",0.535560610569814,0.358293042373171,0.712828178766456,23
"563","Saki East",0.178873706761001,0.0516667047445004,0.306080708777502,28
"564","Saki West",0.627906960549735,0.507835907740149,0.747978013359322,26
"565","Sanga",0.444444444444444,0.444444444444444,0.444444444444444,10
"566","Sapele",0.778957722850746,0.720385937900595,0.837529507800897,13
"567","Sardauna",0.632364337283248,0.469025541477614,0.795703133088882,73
"568","Shagamu",0.777525568493844,0.637078108032979,0.917973028954709,15
"569","Shagari",0.173913043478261,0.173913043478261,0.173913043478261,10
"570","Shanga",0.230769230769231,0.230769230769231,0.230769230769231,8
"571","Shelleng",0.514468333947132,0.376497468685312,0.652439199208952,30
"572","Shendam",0.715974657066407,0.659266286419219,0.772683027713595,42
"573","Shinkafi",0,0,0,30
"574","Shira",0.237373728167815,0.121634719815455,0.353112736520175,34
"575","Shiroro",0.434652735224689,0.181321061795338,0.68798440865404,51
"576","Shomgom",0.7248504746373,0.558561880398991,0.891139068875609,15
"577","Shomolu",1,1,1,16
"578","Silame",0.0769230769230769,0.0769230769230769,0.0769230769230769,5
"579","Soba",0.028009939924215,-0.0280841947755867,0.0841040746240166,74
"580","Sokoto North",0.335384659890337,0.0944680720568412,0.576301247723833,16
"581","Sokoto South",0.275131200177179,0.229109271740308,0.32115312861405,36
"582","Song",0.602473493635846,0.520524690300052,0.684422296971641,49
"583","Southern Ijaw",0.642732015745667,0.559822303978669,0.725641727512665,12
"584","Sule-Tankarkar",0.545454545454545,0.545454545454545,0.545454545454545,33
"585","Suleja",0.745549734152736,0.624291159504737,0.866808308800735,32
"586","Sumaila",0.823529411764706,0.823529411764706,0.823529411764706,39
"587","Suru",0.04,0.04,0.04,31
"588","Surulere1",0.945905335527602,0.864360235403755,1.02745043565145,19
"589","Surulere2",0.375,0.375,0.375,9
"590","Tafa",0.4375,0.4375,0.4375,19
"591","Tafawa-Balewa",0.423086473620172,-0.021067102248663,0.867240049489006,50
"592","Tai",0.753098665245252,0.705975692312641,0.800221638177864,32
"593","Takali",0.254873966825181,0.247422083963354,0.262325849687009,54
"594","Takum",0.676138923392613,0.663845547053872,0.688432299731355,24
"595","Talata Mafara",0.197764580435919,0.0176538671733731,0.377875293698465,108
"596","Tambuwal",0.0942641744952786,0.0605430059731982,0.127985343017359,88
"597","Tarauni",0.71807838677361,0.654906285199327,0.781250488347893,34
"598","Tarka",0.444444444444444,0.444444444444444,0.444444444444444,6
"599","Taura",0.739130434782609,0.739130434782608,0.739130434782609,18
"600","Tofa",0.15,0.15,0.15,29
"601","Toro",0.373079348227037,0.0984547723002378,0.647703924153837,64
"602","Toto",0.374901480657357,0.175553301559848,0.574249659754865,10
"603","Toungo",0.866666666666667,0.866666666666667,0.866666666666667,14
"604","Tsafe",0.240763722993528,0.0465910397385559,0.4349364062485,71
"605","Tsanyawa",0.842105263157895,0.842105263157895,0.842105263157895,21
"606","Tudun Wada",0.215281543722128,0.176960317966146,0.253602769478111,73
"607","Tureta",0.120312448492013,-0.102869845693634,0.343494742677661,33
"608","Udenu",0.624677683360384,0.473283747129746,0.776071619591022,26
"609","Udi",0.734254804799125,0.681270125846186,0.787239483752065,21
"610","Udu",0.7,0.7,0.7,17
"611","Ughelli North",0.783567916874666,0.486661257121891,1.08047457662744,29
"612","Ughelli South",0.771020650645261,0.646817317227859,0.895223984062663,23
"613","Ugwunagbo",0.882352941176471,0.88235294117647,0.882352941176471,12
"614","Uhunmwonde",0.801204785885722,0.684383718209553,0.91802585356189,5
"615","Ukanafun",0.807147194268023,0.711237155532281,0.903057233003764,24
"616","Ukum",0.610619496551326,0.463927467678938,0.757311525423713,31
"617","Ukwa East",0.909090909090909,0.909090909090909,0.909090909090909,3
"618","Ukwuani",0.666666666666667,0.666666666666667,0.666666666666667,5
"619","Umu-Neochi",0.794318309952186,0.547600898301818,1.04103572160255,20
"620","Umuahia North",1,1,1,4
"621","Umuahia South",0.875014054300852,0.769480808580036,0.980547300021668,25
"622","Ungogo",0.522629822820214,0.446312331847078,0.59894731379335,105
"623","Uruan",0.736040597049586,0.621859629706382,0.850221564392791,18
"624","Urue-Offong/Oruko",0.444444444444444,0.444444444444444,0.444444444444445,5
"625","Ussa",0.714285714285714,0.714285714285714,0.714285714285714,8
"626","Uvwie",1,1,1,17
"627","Uyo",0.589978422953282,0.409405198899208,0.770551647007355,25
"628","Uzo-Uwani",0.516706570383895,0.35040060368601,0.683012537081779,15
"629","Vandeikya",0.627121862201793,0.490769028231917,0.76347469617167,67
"630","Wamako",0,0,0,13
"631","Wamba",0.666666666666667,0.666666666666667,0.666666666666667,2
"632","Warawa",0.434782608695652,0.434782608695652,0.434782608695652,32
"633","Warji",0.666666666666667,0.666666666666667,0.666666666666667,12
"634","Warri North",0.151447481758966,-0.0458228799070736,0.348717843425006,12
"635","Warri South",0.832673066126778,0.707052321205539,0.958293811048016,20
"636","Warri South West",0,0,0,5
"637","Wasagu/Danko",0,0,0,17
"638","Wase",0.336065581412212,0.288168590193502,0.383962572630921,39
"639","Wudil",0.319760290250386,0.245101354629331,0.394419225871442,42
"640","Wukari",0.5498602889502,0.391715330010822,0.708005247889578,62
"641","Wurno",0,0,0,35
"642","Yabo",0.15,0.15,0.15,19
"643","Yagba East",0.8,0.8,0.8,9
"644","Yagba West",0.666666666666667,0.666666666666667,0.666666666666667,2
"645","Yakurr",0.939024367942564,0.840436546420692,1.03761218946444,10
"646","Yala",0.95213453965781,0.875278414087956,1.02899066522766,18
"647","Yamaltu/Deba",0.200850212708769,0.0757135000592035,0.325986925358335,70
"648","Yankwashi",0.483718929873864,0.0778232488060073,0.88961461094172,28
"649","Yauri",0.222390987454522,0.173231493339902,0.271550481569143,28
"650","Yenegoa",0.698229458487449,0.615865292784967,0.78059362418993,25
"651","Yola North",0.354198379957664,0.0581594647648794,0.650237295150449,20
"652","Yola South",0.909090909090909,0.909090909090909,0.909090909090909,4
"653","Yorro",0.80165277184242,0.51958503594538,1.08372050773946,11
"654","Yusufari",0.304347826086957,0.304347826086956,0.304347826086957,15
"655","Zaki",0.523918030866977,0.40006354163547,0.647772520098483,30
"656","Zango",0.791666666666667,0.791666666666667,0.791666666666667,29
"657","Zango-Kataf",0.449261992332259,0.442113003434858,0.45641098122966,22
"658","Zaria",0.354905227949137,0.231834515010041,0.477975940888234,110
"659","Zing",0.454545454545455,0.454545454545455,0.454545454545455,10
"660","Zurmi",0.191338974024264,0.0701456064410483,0.312532341607479,57
"661","Zuru",0.1,0.1,0.1,9
