hf time,inp time 0.5,inp time 1.0,inp time 2.0,inp time 4.0,inp time 7.0,inp time 10.0,inp time 15.0,inp time 20.0,inp time 50.0
0.5,0.18658855557441711,0.023481905460357666,0.0379023402929306,0.15566866099834442,0.11781948804855347,0,0,0,0
1.0,0.0,0.010133251547813416,0.04520994424819946,0.14341510832309723,0.07734870910644531,0,0,0,0
2.0,0.0,0.0,0.02893829345703125,0.05614131689071655,0.10203856229782104,0,0,0,0
4.0,0.0,0.0,0.0,0.0010564327239990234,0.014257311820983887,0,0,0,0
7.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
50.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
