,LGA,repDS,peak,simday,year,round,duration,coverage_high_access,coverage_low_access,max_age
999,Abuja Municipal,Keana,september,310,2020,3,-1,1,0.6,10
1000,Abuja Municipal,Keana,september,340,2020,4,-1,1,0.6,10
1001,Akko,Alkaleri,july,186,2020,1,-1,1,0.6,10
1002,Akko,Alkaleri,july,216,2020,2,-1,1,0.6,10
1003,Akko,Alkaleri,july,246,2020,3,-1,1,0.6,10
1004,Akko,Alkaleri,july,276,2020,4,-1,1,0.6,10
1005,Balanga,Alkaleri,july,186,2020,1,-1,1,0.6,10
1006,Balanga,Alkaleri,july,216,2020,2,-1,1,0.6,10
1007,Balanga,Alkaleri,july,246,2020,3,-1,1,0.6,10
1008,Balanga,Alkaleri,july,276,2020,4,-1,1,0.6,10
1009,Billiri,Alkaleri,july,186,2020,1,-1,1,0.6,10
1010,Billiri,Alkaleri,july,216,2020,2,-1,1,0.6,10
1011,Billiri,Alkaleri,july,246,2020,3,-1,1,0.6,10
1012,Billiri,Alkaleri,july,276,2020,4,-1,1,0.6,10
1013,Dukku,Darazo,july,186,2020,1,-1,1,0.6,10
1014,Dukku,Darazo,july,216,2020,2,-1,1,0.6,10
1015,Dukku,Darazo,july,246,2020,3,-1,1,0.6,10
1016,Dukku,Darazo,july,276,2020,4,-1,1,0.6,10
1017,Funakaye,Alkaleri,july,186,2020,1,-1,1,0.6,10
1018,Funakaye,Alkaleri,july,216,2020,2,-1,1,0.6,10
1019,Funakaye,Alkaleri,july,246,2020,3,-1,1,0.6,10
1020,Funakaye,Alkaleri,july,276,2020,4,-1,1,0.6,10
1021,Gombe,Alkaleri,july,186,2020,1,-1,1,0.6,10
1022,Gombe,Alkaleri,july,216,2020,2,-1,1,0.6,10
1023,Gombe,Alkaleri,july,246,2020,3,-1,1,0.6,10
1024,Gombe,Alkaleri,july,276,2020,4,-1,1,0.6,10
1025,Kaltungo,Alkaleri,july,186,2020,1,-1,1,0.6,10
1026,Kaltungo,Alkaleri,july,216,2020,2,-1,1,0.6,10
1027,Kaltungo,Alkaleri,july,246,2020,3,-1,1,0.6,10
1028,Kaltungo,Alkaleri,july,276,2020,4,-1,1,0.6,10
1029,Kwami,Alkaleri,july,186,2020,1,-1,1,0.6,10
1030,Kwami,Alkaleri,july,216,2020,2,-1,1,0.6,10
1031,Kwami,Alkaleri,july,246,2020,3,-1,1,0.6,10
1032,Kwami,Alkaleri,july,276,2020,4,-1,1,0.6,10
1033,Dala,Alkaleri,july,186,2020,1,-1,1,0.6,10
1034,Dala,Alkaleri,july,216,2020,2,-1,1,0.6,10
1035,Dala,Alkaleri,july,246,2020,3,-1,1,0.6,10
1036,Dala,Alkaleri,july,276,2020,4,-1,1,0.6,10
1037,Nafada,Alkaleri,july,186,2020,1,-1,1,0.6,10
1038,Nafada,Alkaleri,july,216,2020,2,-1,1,0.6,10
1039,Nafada,Alkaleri,july,246,2020,3,-1,1,0.6,10
1040,Nafada,Alkaleri,july,276,2020,4,-1,1,0.6,10
1041,Shomgom,Alkaleri,july,186,2020,1,-1,1,0.6,10
1042,Shomgom,Alkaleri,july,216,2020,2,-1,1,0.6,10
1043,Shomgom,Alkaleri,july,246,2020,3,-1,1,0.6,10
1044,Shomgom,Alkaleri,july,276,2020,4,-1,1,0.6,10
1045,Yamaltu-Deba,Alkaleri,july,186,2020,1,-1,1,0.6,10
1046,Yamaltu-Deba,Alkaleri,july,216,2020,2,-1,1,0.6,10
1047,Yamaltu-Deba,Alkaleri,july,246,2020,3,-1,1,0.6,10
1048,Yamaltu-Deba,Alkaleri,july,276,2020,4,-1,1,0.6,10
1049,Aboh-Mbaise,Ngor-Okpala,june,162,2020,1,-1,1,0.6,10
1050,Aboh-Mbaise,Ngor-Okpala,june,192,2020,2,-1,1,0.6,10
1051,Aboh-Mbaise,Ngor-Okpala,june,222,2020,3,-1,1,0.6,10
1052,Aboh-Mbaise,Ngor-Okpala,june,252,2020,4,-1,1,0.6,10
1053,Fagge,Alkaleri,july,186,2020,1,-1,1,0.6,10
1054,Fagge,Alkaleri,july,216,2020,2,-1,1,0.6,10
1055,Fagge,Alkaleri,july,246,2020,3,-1,1,0.6,10
1056,Fagge,Alkaleri,july,276,2020,4,-1,1,0.6,10
1057,Ehime-Mbano,Ngor-Okpala,june,162,2020,1,-1,1,0.6,10
1058,Ehime-Mbano,Ngor-Okpala,june,192,2020,2,-1,1,0.6,10
1059,Ehime-Mbano,Ngor-Okpala,june,222,2020,3,-1,1,0.6,10
1060,Ehime-Mbano,Ngor-Okpala,june,252,2020,4,-1,1,0.6,10
1061,Ezinihitte,Ngor-Okpala,june,162,2020,1,-1,1,0.6,10
1062,Ezinihitte,Ngor-Okpala,june,192,2020,2,-1,1,0.6,10
1063,Ezinihitte,Ngor-Okpala,june,222,2020,3,-1,1,0.6,10
1064,Ezinihitte,Ngor-Okpala,june,252,2020,4,-1,1,0.6,10
1065,Ideato North,Oru West,june,162,2020,1,-1,1,0.6,10
1066,Ideato North,Oru West,june,192,2020,2,-1,1,0.6,10
1067,Ideato North,Oru West,june,222,2020,3,-1,1,0.6,10
1068,Ideato North,Oru West,june,252,2020,4,-1,1,0.6,10
1069,Ideato South,Ngor-Okpala,june,162,2020,1,-1,1,0.6,10
1070,Ideato South,Ngor-Okpala,june,192,2020,2,-1,1,0.6,10
1071,Ideato South,Ngor-Okpala,june,222,2020,3,-1,1,0.6,10
1072,Ideato South,Ngor-Okpala,june,252,2020,4,-1,1,0.6,10
1073,Ihitte-Uboma,Ngor-Okpala,june,162,2020,1,-1,1,0.6,10
1074,Ihitte-Uboma,Ngor-Okpala,june,192,2020,2,-1,1,0.6,10
1075,Ihitte-Uboma,Ngor-Okpala,june,222,2020,3,-1,1,0.6,10
1076,Ihitte-Uboma,Ngor-Okpala,june,252,2020,4,-1,1,0.6,10
1077,Ikeduru,Ngor-Okpala,june,162,2020,1,-1,1,0.6,10
1078,Ikeduru,Ngor-Okpala,june,192,2020,2,-1,1,0.6,10
1079,Ikeduru,Ngor-Okpala,june,222,2020,3,-1,1,0.6,10
1080,Ikeduru,Ngor-Okpala,june,252,2020,4,-1,1,0.6,10
1081,Isiala Mbano,Ngor-Okpala,june,162,2020,1,-1,1,0.6,10
1082,Isiala Mbano,Ngor-Okpala,june,192,2020,2,-1,1,0.6,10
1083,Isiala Mbano,Ngor-Okpala,june,222,2020,3,-1,1,0.6,10
1084,Isiala Mbano,Ngor-Okpala,june,252,2020,4,-1,1,0.6,10
1085,Isu,Ngor-Okpala,june,162,2020,1,-1,1,0.6,10
1086,Isu,Ngor-Okpala,june,192,2020,2,-1,1,0.6,10
1087,Isu,Ngor-Okpala,june,222,2020,3,-1,1,0.6,10
1088,Isu,Ngor-Okpala,june,252,2020,4,-1,1,0.6,10
1089,Mbaitoli,Ngor-Okpala,june,162,2020,1,-1,1,0.6,10
1090,Mbaitoli,Ngor-Okpala,june,192,2020,2,-1,1,0.6,10
1091,Mbaitoli,Ngor-Okpala,june,222,2020,3,-1,1,0.6,10
1092,Mbaitoli,Ngor-Okpala,june,252,2020,4,-1,1,0.6,10
1093,Obowo,Ngor-Okpala,june,162,2020,1,-1,1,0.6,10
1094,Obowo,Ngor-Okpala,june,192,2020,2,-1,1,0.6,10
1095,Obowo,Ngor-Okpala,june,222,2020,3,-1,1,0.6,10
1096,Obowo,Ngor-Okpala,june,252,2020,4,-1,1,0.6,10
1097,Ngor-Okpala,Ngor-Okpala,june,162,2020,1,-1,1,0.6,10
1098,Ngor-Okpala,Ngor-Okpala,june,192,2020,2,-1,1,0.6,10
1099,Ngor-Okpala,Ngor-Okpala,june,222,2020,3,-1,1,0.6,10
1100,Ngor-Okpala,Ngor-Okpala,june,252,2020,4,-1,1,0.6,10
1101,Njaba,Ngor-Okpala,june,162,2020,1,-1,1,0.6,10
1102,Njaba,Ngor-Okpala,june,192,2020,2,-1,1,0.6,10
1103,Njaba,Ngor-Okpala,june,222,2020,3,-1,1,0.6,10
1104,Njaba,Ngor-Okpala,june,252,2020,4,-1,1,0.6,10
1105,Nkwerre,Ngor-Okpala,june,162,2020,1,-1,1,0.6,10
1106,Nkwerre,Ngor-Okpala,june,192,2020,2,-1,1,0.6,10
1107,Nkwerre,Ngor-Okpala,june,222,2020,3,-1,1,0.6,10
1108,Nkwerre,Ngor-Okpala,june,252,2020,4,-1,1,0.6,10
1109,Nwangele,Ngor-Okpala,june,162,2020,1,-1,1,0.6,10
1110,Nwangele,Ngor-Okpala,june,192,2020,2,-1,1,0.6,10
1111,Nwangele,Ngor-Okpala,june,222,2020,3,-1,1,0.6,10
1112,Nwangele,Ngor-Okpala,june,252,2020,4,-1,1,0.6,10
1113,Oyo East,Akinyele,may,131,2020,1,-1,1,0.6,10
1114,Oyo East,Akinyele,may,161,2020,2,-1,1,0.6,10
1115,Oyo East,Akinyele,may,191,2020,3,-1,1,0.6,10
1116,Oyo East,Akinyele,may,221,2020,4,-1,1,0.6,10
1117,Oguta,Oru West,june,162,2020,1,-1,1,0.6,10
1118,Oguta,Oru West,june,192,2020,2,-1,1,0.6,10
1119,Oguta,Oru West,june,222,2020,3,-1,1,0.6,10
1120,Oguta,Oru West,june,252,2020,4,-1,1,0.6,10
1121,Ohaji-Egbema,Oru West,june,162,2020,1,-1,1,0.6,10
1122,Ohaji-Egbema,Oru West,june,192,2020,2,-1,1,0.6,10
1123,Ohaji-Egbema,Oru West,june,222,2020,3,-1,1,0.6,10
1124,Ohaji-Egbema,Oru West,june,252,2020,4,-1,1,0.6,10
1125,Okigwe,Ngor-Okpala,june,162,2020,1,-1,1,0.6,10
1126,Okigwe,Ngor-Okpala,june,192,2020,2,-1,1,0.6,10
1127,Okigwe,Ngor-Okpala,june,222,2020,3,-1,1,0.6,10
1128,Okigwe,Ngor-Okpala,june,252,2020,4,-1,1,0.6,10
1129,Orlu,Oru West,june,162,2020,1,-1,1,0.6,10
1130,Orlu,Oru West,june,192,2020,2,-1,1,0.6,10
1131,Orlu,Oru West,june,222,2020,3,-1,1,0.6,10
1132,Orlu,Oru West,june,252,2020,4,-1,1,0.6,10
1133,Orsu,Oru West,june,162,2020,1,-1,1,0.6,10
1134,Orsu,Oru West,june,192,2020,2,-1,1,0.6,10
1135,Orsu,Oru West,june,222,2020,3,-1,1,0.6,10
1136,Orsu,Oru West,june,252,2020,4,-1,1,0.6,10
1137,Oru East,Oru West,june,162,2020,1,-1,1,0.6,10
1138,Oru East,Oru West,june,192,2020,2,-1,1,0.6,10
1139,Oru East,Oru West,june,222,2020,3,-1,1,0.6,10
1140,Oru East,Oru West,june,252,2020,4,-1,1,0.6,10
1141,Oru West,Oru West,june,162,2020,1,-1,1,0.6,10
1142,Oru West,Oru West,june,192,2020,2,-1,1,0.6,10
1143,Oru West,Oru West,june,222,2020,3,-1,1,0.6,10
1144,Oru West,Oru West,june,252,2020,4,-1,1,0.6,10
1145,Owerri-Municipal,Oru West,june,162,2020,1,-1,1,0.6,10
1146,Owerri-Municipal,Oru West,june,192,2020,2,-1,1,0.6,10
1147,Owerri-Municipal,Oru West,june,222,2020,3,-1,1,0.6,10
1148,Owerri-Municipal,Oru West,june,252,2020,4,-1,1,0.6,10
1149,Tofa,Taura,november,250,2020,1,-1,1,0.6,10
1150,Tofa,Taura,november,280,2020,2,-1,1,0.6,10
1151,Tofa,Taura,november,310,2020,3,-1,1,0.6,10
1152,Tofa,Taura,november,340,2020,4,-1,1,0.6,10
1153,Owerri North,Ngor-Okpala,june,162,2020,1,-1,1,0.6,10
1154,Owerri North,Ngor-Okpala,june,192,2020,2,-1,1,0.6,10
1155,Owerri North,Ngor-Okpala,june,222,2020,3,-1,1,0.6,10
1156,Owerri North,Ngor-Okpala,june,252,2020,4,-1,1,0.6,10
1157,Owerri West,Ngor-Okpala,june,162,2020,1,-1,1,0.6,10
1158,Owerri West,Ngor-Okpala,june,192,2020,2,-1,1,0.6,10
1159,Owerri West,Ngor-Okpala,june,222,2020,3,-1,1,0.6,10
1160,Owerri West,Ngor-Okpala,june,252,2020,4,-1,1,0.6,10
1161,Unuimo,Ngor-Okpala,june,162,2020,1,-1,1,0.6,10
1162,Unuimo,Ngor-Okpala,june,192,2020,2,-1,1,0.6,10
1163,Unuimo,Ngor-Okpala,june,222,2020,3,-1,1,0.6,10
1164,Unuimo,Ngor-Okpala,june,252,2020,4,-1,1,0.6,10
1165,Auyo,Taura,november,250,2020,1,-1,1,0.6,10
1166,Auyo,Taura,november,280,2020,2,-1,1,0.6,10
1167,Auyo,Taura,november,310,2020,3,-1,1,0.6,10
1168,Auyo,Taura,november,340,2020,4,-1,1,0.6,10
1169,Babura,Babura,may,131,2020,1,-1,1,0.6,10
1170,Babura,Babura,may,161,2020,2,-1,1,0.6,10
1171,Babura,Babura,may,191,2020,3,-1,1,0.6,10
1172,Babura,Babura,may,221,2020,4,-1,1,0.6,10
1173,Biriniwa,Taura,november,250,2020,1,-1,1,0.6,10
1174,Biriniwa,Taura,november,280,2020,2,-1,1,0.6,10
1175,Biriniwa,Taura,november,310,2020,3,-1,1,0.6,10
1176,Biriniwa,Taura,november,340,2020,4,-1,1,0.6,10
1177,Malam Madori,Taura,november,250,2020,1,-1,1,0.6,10
1178,Malam Madori,Taura,november,280,2020,2,-1,1,0.6,10
1179,Malam Madori,Taura,november,310,2020,3,-1,1,0.6,10
1180,Malam Madori,Taura,november,340,2020,4,-1,1,0.6,10
1181,Birni Kudu,Takali,october,250,2020,1,-1,1,0.6,10
1182,Birni Kudu,Takali,october,280,2020,2,-1,1,0.6,10
1183,Birni Kudu,Takali,october,310,2020,3,-1,1,0.6,10
1184,Birni Kudu,Takali,october,340,2020,4,-1,1,0.6,10
1185,Buji,Takali,october,250,2020,1,-1,1,0.6,10
1186,Buji,Takali,october,280,2020,2,-1,1,0.6,10
1187,Buji,Takali,october,310,2020,3,-1,1,0.6,10
1188,Buji,Takali,october,340,2020,4,-1,1,0.6,10
1189,Jahun,Taura,november,250,2020,1,-1,1,0.6,10
1190,Jahun,Taura,november,280,2020,2,-1,1,0.6,10
1191,Jahun,Taura,november,310,2020,3,-1,1,0.6,10
1192,Jahun,Taura,november,340,2020,4,-1,1,0.6,10
1193,Dutse,Takali,october,250,2020,1,-1,1,0.6,10
1194,Dutse,Takali,october,280,2020,2,-1,1,0.6,10
1195,Dutse,Takali,october,310,2020,3,-1,1,0.6,10
1196,Dutse,Takali,october,340,2020,4,-1,1,0.6,10
1197,Gagarawa,Taura,november,250,2020,1,-1,1,0.6,10
1198,Gagarawa,Taura,november,280,2020,2,-1,1,0.6,10
1199,Gagarawa,Taura,november,310,2020,3,-1,1,0.6,10
1200,Gagarawa,Taura,november,340,2020,4,-1,1,0.6,10
1201,Kafin Hausa,Taura,november,250,2020,1,-1,1,0.6,10
1202,Kafin Hausa,Taura,november,280,2020,2,-1,1,0.6,10
1203,Kafin Hausa,Taura,november,310,2020,3,-1,1,0.6,10
1204,Kafin Hausa,Taura,november,340,2020,4,-1,1,0.6,10
1205,Garki,Babura,may,131,2020,1,-1,1,0.6,10
1206,Garki,Babura,may,161,2020,2,-1,1,0.6,10
1207,Garki,Babura,may,191,2020,3,-1,1,0.6,10
1208,Garki,Babura,may,221,2020,4,-1,1,0.6,10
1209,Gumel,Babura,may,131,2020,1,-1,1,0.6,10
1210,Gumel,Babura,may,161,2020,2,-1,1,0.6,10
1211,Gumel,Babura,may,191,2020,3,-1,1,0.6,10
1212,Gumel,Babura,may,221,2020,4,-1,1,0.6,10
1213,Guri,Taura,november,250,2020,1,-1,1,0.6,10
1214,Guri,Taura,november,280,2020,2,-1,1,0.6,10
1215,Guri,Taura,november,310,2020,3,-1,1,0.6,10
1216,Guri,Taura,november,340,2020,4,-1,1,0.6,10
1217,Gwaram,Takali,october,250,2020,1,-1,1,0.6,10
1218,Gwaram,Takali,october,280,2020,2,-1,1,0.6,10
1219,Gwaram,Takali,october,310,2020,3,-1,1,0.6,10
1220,Gwaram,Takali,october,340,2020,4,-1,1,0.6,10
1221,Gwiwa,Babura,may,131,2020,1,-1,1,0.6,10
1222,Gwiwa,Babura,may,161,2020,2,-1,1,0.6,10
1223,Gwiwa,Babura,may,191,2020,3,-1,1,0.6,10
1224,Gwiwa,Babura,may,221,2020,4,-1,1,0.6,10
1225,Hadejia,Taura,november,250,2020,1,-1,1,0.6,10
1226,Hadejia,Taura,november,280,2020,2,-1,1,0.6,10
1227,Hadejia,Taura,november,310,2020,3,-1,1,0.6,10
1228,Hadejia,Taura,november,340,2020,4,-1,1,0.6,10
1229,Kaugama,Taura,november,250,2020,1,-1,1,0.6,10
1230,Kaugama,Taura,november,280,2020,2,-1,1,0.6,10
1231,Kaugama,Taura,november,310,2020,3,-1,1,0.6,10
1232,Kaugama,Taura,november,340,2020,4,-1,1,0.6,10
1233,Kazaure,Babura,may,131,2020,1,-1,1,0.6,10
1234,Kazaure,Babura,may,161,2020,2,-1,1,0.6,10
1235,Kazaure,Babura,may,191,2020,3,-1,1,0.6,10
1236,Kazaure,Babura,may,221,2020,4,-1,1,0.6,10
1237,Kiri Kasamma,Taura,november,250,2020,1,-1,1,0.6,10
1238,Kiri Kasamma,Taura,november,280,2020,2,-1,1,0.6,10
1239,Kiri Kasamma,Taura,november,310,2020,3,-1,1,0.6,10
1240,Kiri Kasamma,Taura,november,340,2020,4,-1,1,0.6,10
1241,Tsanyawa,Gwarzo,may,131,2020,1,-1,1,0.6,10
1242,Tsanyawa,Gwarzo,may,161,2020,2,-1,1,0.6,10
1243,Tsanyawa,Gwarzo,may,191,2020,3,-1,1,0.6,10
1244,Tsanyawa,Gwarzo,may,221,2020,4,-1,1,0.6,10
1245,Miga,Taura,november,250,2020,1,-1,1,0.6,10
1246,Miga,Taura,november,280,2020,2,-1,1,0.6,10
1247,Miga,Taura,november,310,2020,3,-1,1,0.6,10
1248,Miga,Taura,november,340,2020,4,-1,1,0.6,10
1249,Ringim,Taura,november,250,2020,1,-1,1,0.6,10
1250,Ringim,Taura,november,280,2020,2,-1,1,0.6,10
1251,Ringim,Taura,november,310,2020,3,-1,1,0.6,10
1252,Ringim,Taura,november,340,2020,4,-1,1,0.6,10
1253,Roni,Babura,may,131,2020,1,-1,1,0.6,10
1254,Roni,Babura,may,161,2020,2,-1,1,0.6,10
1255,Roni,Babura,may,191,2020,3,-1,1,0.6,10
1256,Roni,Babura,may,221,2020,4,-1,1,0.6,10
1257,Taura,Taura,november,250,2020,1,-1,1,0.6,10
1258,Taura,Taura,november,280,2020,2,-1,1,0.6,10
1259,Taura,Taura,november,310,2020,3,-1,1,0.6,10
1260,Taura,Taura,november,340,2020,4,-1,1,0.6,10
1261,Yankwashi,Babura,may,131,2020,1,-1,1,0.6,10
1262,Yankwashi,Babura,may,161,2020,2,-1,1,0.6,10
1263,Yankwashi,Babura,may,191,2020,3,-1,1,0.6,10
1264,Yankwashi,Babura,may,221,2020,4,-1,1,0.6,10
1265,Kiyawa,Takali,october,250,2020,1,-1,1,0.6,10
1266,Kiyawa,Takali,october,280,2020,2,-1,1,0.6,10
1267,Kiyawa,Takali,october,310,2020,3,-1,1,0.6,10
1268,Kiyawa,Takali,october,340,2020,4,-1,1,0.6,10
1269,Dutsi,Rimi,october,250,2020,1,-1,1,0.6,10
1270,Dutsi,Rimi,october,280,2020,2,-1,1,0.6,10
1271,Dutsi,Rimi,october,310,2020,3,-1,1,0.6,10
1272,Dutsi,Rimi,october,340,2020,4,-1,1,0.6,10
1273,Birnin-Gwari,Giwa,august,223,2020,1,-1,1,0.6,10
1274,Birnin-Gwari,Giwa,august,253,2020,2,-1,1,0.6,10
1275,Birnin-Gwari,Giwa,august,283,2020,3,-1,1,0.6,10
1276,Birnin-Gwari,Giwa,august,313,2020,4,-1,1,0.6,10
1277,Kajuru,Soba,october,250,2020,1,-1,1,0.6,10
1278,Kajuru,Soba,october,280,2020,2,-1,1,0.6,10
1279,Kajuru,Soba,october,310,2020,3,-1,1,0.6,10
1280,Kajuru,Soba,october,340,2020,4,-1,1,0.6,10
1281,Chikun,Soba,october,250,2020,1,-1,1,0.6,10
1282,Chikun,Soba,october,280,2020,2,-1,1,0.6,10
1283,Chikun,Soba,october,310,2020,3,-1,1,0.6,10
1284,Chikun,Soba,october,340,2020,4,-1,1,0.6,10
1285,Giwa,Giwa,august,223,2020,1,-1,1,0.6,10
1286,Giwa,Giwa,august,253,2020,2,-1,1,0.6,10
1287,Giwa,Giwa,august,283,2020,3,-1,1,0.6,10
1288,Giwa,Giwa,august,313,2020,4,-1,1,0.6,10
1289,Koko-Besse,Birnin Kebbi,august,223,2020,1,-1,1,0.6,10
1290,Koko-Besse,Birnin Kebbi,august,253,2020,2,-1,1,0.6,10
1291,Koko-Besse,Birnin Kebbi,august,283,2020,3,-1,1,0.6,10
1292,Koko-Besse,Birnin Kebbi,august,313,2020,4,-1,1,0.6,10
1293,Igabi,Soba,october,250,2020,1,-1,1,0.6,10
1294,Igabi,Soba,october,280,2020,2,-1,1,0.6,10
1295,Igabi,Soba,october,310,2020,3,-1,1,0.6,10
1296,Igabi,Soba,october,340,2020,4,-1,1,0.6,10
1297,Ikara,Soba,october,250,2020,1,-1,1,0.6,10
1298,Ikara,Soba,october,280,2020,2,-1,1,0.6,10
1299,Ikara,Soba,october,310,2020,3,-1,1,0.6,10
1300,Ikara,Soba,october,340,2020,4,-1,1,0.6,10
1301,Jaba,Oke-Ero,october,250,2020,1,-1,1,0.6,10
1302,Jaba,Oke-Ero,october,280,2020,2,-1,1,0.6,10
1303,Jaba,Oke-Ero,october,310,2020,3,-1,1,0.6,10
1304,Jaba,Oke-Ero,october,340,2020,4,-1,1,0.6,10
1305,Ogori-Mangongo,Owan East,june,162,2020,1,-1,1,0.6,10
1306,Ogori-Mangongo,Owan East,june,192,2020,2,-1,1,0.6,10
1307,Ogori-Mangongo,Owan East,june,222,2020,3,-1,1,0.6,10
1308,Ogori-Mangongo,Owan East,june,252,2020,4,-1,1,0.6,10
1309,Jema'a,Soba,october,250,2020,1,-1,1,0.6,10
1310,Jema'a,Soba,october,280,2020,2,-1,1,0.6,10
1311,Jema'a,Soba,october,310,2020,3,-1,1,0.6,10
1312,Jema'a,Soba,october,340,2020,4,-1,1,0.6,10
1313,Kachia,Ngor-Okpala,june,162,2020,1,-1,1,0.6,10
1314,Kachia,Ngor-Okpala,june,192,2020,2,-1,1,0.6,10
1315,Kachia,Ngor-Okpala,june,222,2020,3,-1,1,0.6,10
1316,Kachia,Ngor-Okpala,june,252,2020,4,-1,1,0.6,10
1317,Kaduna North,Soba,october,250,2020,1,-1,1,0.6,10
1318,Kaduna North,Soba,october,280,2020,2,-1,1,0.6,10
1319,Kaduna North,Soba,october,310,2020,3,-1,1,0.6,10
1320,Kaduna North,Soba,october,340,2020,4,-1,1,0.6,10
1321,Kudan,Giwa,august,223,2020,1,-1,1,0.6,10
1322,Kudan,Giwa,august,253,2020,2,-1,1,0.6,10
1323,Kudan,Giwa,august,283,2020,3,-1,1,0.6,10
1324,Kudan,Giwa,august,313,2020,4,-1,1,0.6,10
1325,Kagarko,Oke-Ero,october,250,2020,1,-1,1,0.6,10
1326,Kagarko,Oke-Ero,october,280,2020,2,-1,1,0.6,10
1327,Kagarko,Oke-Ero,october,310,2020,3,-1,1,0.6,10
1328,Kagarko,Oke-Ero,october,340,2020,4,-1,1,0.6,10
1329,Kaura,Soba,october,250,2020,1,-1,1,0.6,10
1330,Kaura,Soba,october,280,2020,2,-1,1,0.6,10
1331,Kaura,Soba,october,310,2020,3,-1,1,0.6,10
1332,Kaura,Soba,october,340,2020,4,-1,1,0.6,10
1333,Kauru,Soba,october,250,2020,1,-1,1,0.6,10
1334,Kauru,Soba,october,280,2020,2,-1,1,0.6,10
1335,Kauru,Soba,october,310,2020,3,-1,1,0.6,10
1336,Kauru,Soba,october,340,2020,4,-1,1,0.6,10
1337,Kubau,Soba,october,250,2020,1,-1,1,0.6,10
1338,Kubau,Soba,october,280,2020,2,-1,1,0.6,10
1339,Kubau,Soba,october,310,2020,3,-1,1,0.6,10
1340,Kubau,Soba,october,340,2020,4,-1,1,0.6,10
1341,Lere,Soba,october,250,2020,1,-1,1,0.6,10
1342,Lere,Soba,october,280,2020,2,-1,1,0.6,10
1343,Lere,Soba,october,310,2020,3,-1,1,0.6,10
1344,Lere,Soba,october,340,2020,4,-1,1,0.6,10
1345,Markafi,Gwarzo,may,131,2020,1,-1,1,0.6,10
1346,Markafi,Gwarzo,may,161,2020,2,-1,1,0.6,10
1347,Markafi,Gwarzo,may,191,2020,3,-1,1,0.6,10
1348,Markafi,Gwarzo,may,221,2020,4,-1,1,0.6,10
1349,Sabon-Gari,Soba,october,250,2020,1,-1,1,0.6,10
1350,Sabon-Gari,Soba,october,280,2020,2,-1,1,0.6,10
1351,Sabon-Gari,Soba,october,310,2020,3,-1,1,0.6,10
1352,Sabon-Gari,Soba,october,340,2020,4,-1,1,0.6,10
1353,Sanga,Soba,october,250,2020,1,-1,1,0.6,10
1354,Sanga,Soba,october,280,2020,2,-1,1,0.6,10
1355,Sanga,Soba,october,310,2020,3,-1,1,0.6,10
1356,Sanga,Soba,october,340,2020,4,-1,1,0.6,10
1357,Soba,Soba,october,250,2020,1,-1,1,0.6,10
1358,Soba,Soba,october,280,2020,2,-1,1,0.6,10
1359,Soba,Soba,october,310,2020,3,-1,1,0.6,10
1360,Soba,Soba,october,340,2020,4,-1,1,0.6,10
1361,Zango-Kataf,Soba,october,250,2020,1,-1,1,0.6,10
1362,Zango-Kataf,Soba,october,280,2020,2,-1,1,0.6,10
1363,Zango-Kataf,Soba,october,310,2020,3,-1,1,0.6,10
1364,Zango-Kataf,Soba,october,340,2020,4,-1,1,0.6,10
1365,Zaria,Soba,october,250,2020,1,-1,1,0.6,10
1366,Zaria,Soba,october,280,2020,2,-1,1,0.6,10
1367,Zaria,Soba,october,310,2020,3,-1,1,0.6,10
1368,Zaria,Soba,october,340,2020,4,-1,1,0.6,10
1369,Kaduna South,Soba,october,250,2020,1,-1,1,0.6,10
1370,Kaduna South,Soba,october,280,2020,2,-1,1,0.6,10
1371,Kaduna South,Soba,october,310,2020,3,-1,1,0.6,10
1372,Kaduna South,Soba,october,340,2020,4,-1,1,0.6,10
1373,Bichi,Gwarzo,may,131,2020,1,-1,1,0.6,10
1374,Bichi,Gwarzo,may,161,2020,2,-1,1,0.6,10
1375,Bichi,Gwarzo,may,191,2020,3,-1,1,0.6,10
1376,Bichi,Gwarzo,may,221,2020,4,-1,1,0.6,10
1377,Ajingi,Taura,november,250,2020,1,-1,1,0.6,10
1378,Ajingi,Taura,november,280,2020,2,-1,1,0.6,10
1379,Ajingi,Taura,november,310,2020,3,-1,1,0.6,10
1380,Ajingi,Taura,november,340,2020,4,-1,1,0.6,10
1381,Albasu,Takali,october,250,2020,1,-1,1,0.6,10
1382,Albasu,Takali,october,280,2020,2,-1,1,0.6,10
1383,Albasu,Takali,october,310,2020,3,-1,1,0.6,10
1384,Albasu,Takali,october,340,2020,4,-1,1,0.6,10
1385,Bagwai,Babura,may,131,2020,1,-1,1,0.6,10
1386,Bagwai,Babura,may,161,2020,2,-1,1,0.6,10
1387,Bagwai,Babura,may,191,2020,3,-1,1,0.6,10
1388,Bagwai,Babura,may,221,2020,4,-1,1,0.6,10
1389,Bebeji,Gwarzo,may,131,2020,1,-1,1,0.6,10
1390,Bebeji,Gwarzo,may,161,2020,2,-1,1,0.6,10
1391,Bebeji,Gwarzo,may,191,2020,3,-1,1,0.6,10
1392,Bebeji,Gwarzo,may,221,2020,4,-1,1,0.6,10
1393,Dambatta,Babura,may,131,2020,1,-1,1,0.6,10
1394,Dambatta,Babura,may,161,2020,2,-1,1,0.6,10
1395,Dambatta,Babura,may,191,2020,3,-1,1,0.6,10
