,LGA,repDS,peak,simday,year,round,duration,coverage_high_access,coverage_low_access,max_age
1284,Chikun,Soba,october,340,2020,4,-1,1,0.6,100
1285,Giwa,Giwa,august,223,2020,1,-1,1,0.6,100
1286,Giwa,Giwa,august,253,2020,2,-1,1,0.6,100
1287,Giwa,Giwa,august,283,2020,3,-1,1,0.6,100
1288,Giwa,Giwa,august,313,2020,4,-1,1,0.6,100
1289,Koko-Besse,Birnin Kebbi,august,223,2020,1,-1,1,0.6,100
1290,Koko-Besse,Birnin Kebbi,august,253,2020,2,-1,1,0.6,100
1291,Koko-Besse,Birnin Kebbi,august,283,2020,3,-1,1,0.6,100
1292,Koko-Besse,Birnin Kebbi,august,313,2020,4,-1,1,0.6,100
1293,Igabi,Soba,october,250,2020,1,-1,1,0.6,100
1294,Igabi,Soba,october,280,2020,2,-1,1,0.6,100
1295,Igabi,Soba,october,310,2020,3,-1,1,0.6,100
1296,Igabi,Soba,october,340,2020,4,-1,1,0.6,100
1297,Ikara,Soba,october,250,2020,1,-1,1,0.6,100
1298,Ikara,Soba,october,280,2020,2,-1,1,0.6,100
1299,Ikara,Soba,october,310,2020,3,-1,1,0.6,100
1300,Ikara,Soba,october,340,2020,4,-1,1,0.6,100
1301,Jaba,Oke-Ero,october,250,2020,1,-1,1,0.6,100
1302,Jaba,Oke-Ero,october,280,2020,2,-1,1,0.6,100
1303,Jaba,Oke-Ero,october,310,2020,3,-1,1,0.6,100
1304,Jaba,Oke-Ero,october,340,2020,4,-1,1,0.6,100
1305,Ogori-Mangongo,Owan East,june,162,2020,1,-1,1,0.6,100
1306,Ogori-Mangongo,Owan East,june,192,2020,2,-1,1,0.6,100
1307,Ogori-Mangongo,Owan East,june,222,2020,3,-1,1,0.6,100
1308,Ogori-Mangongo,Owan East,june,252,2020,4,-1,1,0.6,100
1309,Jema'a,Soba,october,250,2020,1,-1,1,0.6,100
1310,Jema'a,Soba,october,280,2020,2,-1,1,0.6,100
1311,Jema'a,Soba,october,310,2020,3,-1,1,0.6,100
1312,Jema'a,Soba,october,340,2020,4,-1,1,0.6,100
1313,Kachia,Ngor-Okpala,june,162,2020,1,-1,1,0.6,100
1314,Kachia,Ngor-Okpala,june,192,2020,2,-1,1,0.6,100
1315,Kachia,Ngor-Okpala,june,222,2020,3,-1,1,0.6,100
1316,Kachia,Ngor-Okpala,june,252,2020,4,-1,1,0.6,100
1317,Kaduna North,Soba,october,250,2020,1,-1,1,0.6,100
1318,Kaduna North,Soba,october,280,2020,2,-1,1,0.6,100
1319,Kaduna North,Soba,october,310,2020,3,-1,1,0.6,100
1320,Kaduna North,Soba,october,340,2020,4,-1,1,0.6,100
1321,Kudan,Giwa,august,223,2020,1,-1,1,0.6,100
1322,Kudan,Giwa,august,253,2020,2,-1,1,0.6,100
1323,Kudan,Giwa,august,283,2020,3,-1,1,0.6,100
1324,Kudan,Giwa,august,313,2020,4,-1,1,0.6,100
1325,Kagarko,Oke-Ero,october,250,2020,1,-1,1,0.6,100
1326,Kagarko,Oke-Ero,october,280,2020,2,-1,1,0.6,100
1327,Kagarko,Oke-Ero,october,310,2020,3,-1,1,0.6,100
1328,Kagarko,Oke-Ero,october,340,2020,4,-1,1,0.6,100
1329,Kaura,Soba,october,250,2020,1,-1,1,0.6,100
1330,Kaura,Soba,october,280,2020,2,-1,1,0.6,100
1331,Kaura,Soba,october,310,2020,3,-1,1,0.6,100
1332,Kaura,Soba,october,340,2020,4,-1,1,0.6,100
1333,Kauru,Soba,october,250,2020,1,-1,1,0.6,100
1334,Kauru,Soba,october,280,2020,2,-1,1,0.6,100
1335,Kauru,Soba,october,310,2020,3,-1,1,0.6,100
1336,Kauru,Soba,october,340,2020,4,-1,1,0.6,100
1337,Kubau,Soba,october,250,2020,1,-1,1,0.6,100
1338,Kubau,Soba,october,280,2020,2,-1,1,0.6,100
1339,Kubau,Soba,october,310,2020,3,-1,1,0.6,100
1340,Kubau,Soba,october,340,2020,4,-1,1,0.6,100
1341,Lere,Soba,october,250,2020,1,-1,1,0.6,100
1342,Lere,Soba,october,280,2020,2,-1,1,0.6,100
1343,Lere,Soba,october,310,2020,3,-1,1,0.6,100
1344,Lere,Soba,october,340,2020,4,-1,1,0.6,100
1345,Markafi,Gwarzo,may,131,2020,1,-1,1,0.6,100
1346,Markafi,Gwarzo,may,161,2020,2,-1,1,0.6,100
1347,Markafi,Gwarzo,may,191,2020,3,-1,1,0.6,100
1348,Markafi,Gwarzo,may,221,2020,4,-1,1,0.6,100
1349,Sabon-Gari,Soba,october,250,2020,1,-1,1,0.6,100
1350,Sabon-Gari,Soba,october,280,2020,2,-1,1,0.6,100
1351,Sabon-Gari,Soba,october,310,2020,3,-1,1,0.6,100
1352,Sabon-Gari,Soba,october,340,2020,4,-1,1,0.6,100
1353,Sanga,Soba,october,250,2020,1,-1,1,0.6,100
1354,Sanga,Soba,october,280,2020,2,-1,1,0.6,100
1355,Sanga,Soba,october,310,2020,3,-1,1,0.6,100
1356,Sanga,Soba,october,340,2020,4,-1,1,0.6,100
1357,Soba,Soba,october,250,2020,1,-1,1,0.6,100
1358,Soba,Soba,october,280,2020,2,-1,1,0.6,100
1359,Soba,Soba,october,310,2020,3,-1,1,0.6,100
1360,Soba,Soba,october,340,2020,4,-1,1,0.6,100
1361,Zango-Kataf,Soba,october,250,2020,1,-1,1,0.6,100
1362,Zango-Kataf,Soba,october,280,2020,2,-1,1,0.6,100
1363,Zango-Kataf,Soba,october,310,2020,3,-1,1,0.6,100
1364,Zango-Kataf,Soba,october,340,2020,4,-1,1,0.6,100
1365,Zaria,Soba,october,250,2020,1,-1,1,0.6,100
1366,Zaria,Soba,october,280,2020,2,-1,1,0.6,100
1367,Zaria,Soba,october,310,2020,3,-1,1,0.6,100
1368,Zaria,Soba,october,340,2020,4,-1,1,0.6,100
1369,Kaduna South,Soba,october,250,2020,1,-1,1,0.6,100
1370,Kaduna South,Soba,october,280,2020,2,-1,1,0.6,100
1371,Kaduna South,Soba,october,310,2020,3,-1,1,0.6,100
1372,Kaduna South,Soba,october,340,2020,4,-1,1,0.6,100
1373,Bichi,Gwarzo,may,131,2020,1,-1,1,0.6,100
1374,Bichi,Gwarzo,may,161,2020,2,-1,1,0.6,100
1375,Bichi,Gwarzo,may,191,2020,3,-1,1,0.6,100
1376,Bichi,Gwarzo,may,221,2020,4,-1,1,0.6,100
1377,Ajingi,Taura,november,250,2020,1,-1,1,0.6,100
1378,Ajingi,Taura,november,280,2020,2,-1,1,0.6,100
1379,Ajingi,Taura,november,310,2020,3,-1,1,0.6,100
1380,Ajingi,Taura,november,340,2020,4,-1,1,0.6,100
1381,Albasu,Takali,october,250,2020,1,-1,1,0.6,100
1382,Albasu,Takali,october,280,2020,2,-1,1,0.6,100
1383,Albasu,Takali,october,310,2020,3,-1,1,0.6,100
1384,Albasu,Takali,october,340,2020,4,-1,1,0.6,100
1385,Bagwai,Babura,may,131,2020,1,-1,1,0.6,100
1386,Bagwai,Babura,may,161,2020,2,-1,1,0.6,100
1387,Bagwai,Babura,may,191,2020,3,-1,1,0.6,100
1388,Bagwai,Babura,may,221,2020,4,-1,1,0.6,100
1389,Bebeji,Gwarzo,may,131,2020,1,-1,1,0.6,100
1390,Bebeji,Gwarzo,may,161,2020,2,-1,1,0.6,100
1391,Bebeji,Gwarzo,may,191,2020,3,-1,1,0.6,100
1392,Bebeji,Gwarzo,may,221,2020,4,-1,1,0.6,100
1393,Dambatta,Babura,may,131,2020,1,-1,1,0.6,100
1394,Dambatta,Babura,may,161,2020,2,-1,1,0.6,100
1395,Dambatta,Babura,may,191,2020,3,-1,1,0.6,100
1396,Dambatta,Babura,may,221,2020,4,-1,1,0.6,100
1397,Dawakin Kudu,Gwarzo,may,131,2020,1,-1,1,0.6,100
1398,Dawakin Kudu,Gwarzo,may,161,2020,2,-1,1,0.6,100
1399,Dawakin Kudu,Gwarzo,may,191,2020,3,-1,1,0.6,100
1400,Dawakin Kudu,Gwarzo,may,221,2020,4,-1,1,0.6,100
1401,Dawakin Tofa,Taura,november,250,2020,1,-1,1,0.6,100
1402,Dawakin Tofa,Taura,november,280,2020,2,-1,1,0.6,100
1403,Dawakin Tofa,Taura,november,310,2020,3,-1,1,0.6,100
1404,Dawakin Tofa,Taura,november,340,2020,4,-1,1,0.6,100
1405,Doguwa,Giwa,august,223,2020,1,-1,1,0.6,100
1406,Doguwa,Giwa,august,253,2020,2,-1,1,0.6,100
1407,Doguwa,Giwa,august,283,2020,3,-1,1,0.6,100
1408,Doguwa,Giwa,august,313,2020,4,-1,1,0.6,100
1409,Gabasawa,Taura,november,250,2020,1,-1,1,0.6,100
1410,Gabasawa,Taura,november,280,2020,2,-1,1,0.6,100
1411,Gabasawa,Taura,november,310,2020,3,-1,1,0.6,100
1412,Gabasawa,Taura,november,340,2020,4,-1,1,0.6,100
1413,Garko,Gwarzo,may,131,2020,1,-1,1,0.6,100
1414,Garko,Gwarzo,may,161,2020,2,-1,1,0.6,100
1415,Garko,Gwarzo,may,191,2020,3,-1,1,0.6,100
1416,Garko,Gwarzo,may,221,2020,4,-1,1,0.6,100
1417,Garum Mallam,Gwarzo,may,131,2020,1,-1,1,0.6,100
1418,Garum Mallam,Gwarzo,may,161,2020,2,-1,1,0.6,100
1419,Garum Mallam,Gwarzo,may,191,2020,3,-1,1,0.6,100
1420,Garum Mallam,Gwarzo,may,221,2020,4,-1,1,0.6,100
1421,Gaya,Gwarzo,may,131,2020,1,-1,1,0.6,100
1422,Gaya,Gwarzo,may,161,2020,2,-1,1,0.6,100
1423,Gaya,Gwarzo,may,191,2020,3,-1,1,0.6,100
1424,Gaya,Gwarzo,may,221,2020,4,-1,1,0.6,100
1425,Gezawa,Gwarzo,may,131,2020,1,-1,1,0.6,100
1426,Gezawa,Gwarzo,may,161,2020,2,-1,1,0.6,100
1427,Gezawa,Gwarzo,may,191,2020,3,-1,1,0.6,100
1428,Gezawa,Gwarzo,may,221,2020,4,-1,1,0.6,100
1429,Gwale,Alkaleri,july,186,2020,1,-1,1,0.6,100
1430,Gwale,Alkaleri,july,216,2020,2,-1,1,0.6,100
1431,Gwale,Alkaleri,july,246,2020,3,-1,1,0.6,100
1432,Gwale,Alkaleri,july,276,2020,4,-1,1,0.6,100
1433,Gwarzo,Gwarzo,may,131,2020,1,-1,1,0.6,100
1434,Gwarzo,Gwarzo,may,161,2020,2,-1,1,0.6,100
1435,Gwarzo,Gwarzo,may,191,2020,3,-1,1,0.6,100
1436,Gwarzo,Gwarzo,may,221,2020,4,-1,1,0.6,100
1437,Kabo,Gwarzo,may,131,2020,1,-1,1,0.6,100
1438,Kabo,Gwarzo,may,161,2020,2,-1,1,0.6,100
1439,Kabo,Gwarzo,may,191,2020,3,-1,1,0.6,100
1440,Kabo,Gwarzo,may,221,2020,4,-1,1,0.6,100
1441,Kano Municipal,Alkaleri,july,186,2020,1,-1,1,0.6,100
1442,Kano Municipal,Alkaleri,july,216,2020,2,-1,1,0.6,100
1443,Kano Municipal,Alkaleri,july,246,2020,3,-1,1,0.6,100
1444,Kano Municipal,Alkaleri,july,276,2020,4,-1,1,0.6,100
1445,Karaye,Gwarzo,may,131,2020,1,-1,1,0.6,100
1446,Karaye,Gwarzo,may,161,2020,2,-1,1,0.6,100
1447,Karaye,Gwarzo,may,191,2020,3,-1,1,0.6,100
1448,Karaye,Gwarzo,may,221,2020,4,-1,1,0.6,100
1449,Kibiya,Gwarzo,may,131,2020,1,-1,1,0.6,100
1450,Kibiya,Gwarzo,may,161,2020,2,-1,1,0.6,100
1451,Kibiya,Gwarzo,may,191,2020,3,-1,1,0.6,100
1452,Kibiya,Gwarzo,may,221,2020,4,-1,1,0.6,100
1453,Kiru,Gwarzo,may,131,2020,1,-1,1,0.6,100
1454,Kiru,Gwarzo,may,161,2020,2,-1,1,0.6,100
1455,Kiru,Gwarzo,may,191,2020,3,-1,1,0.6,100
1456,Kiru,Gwarzo,may,221,2020,4,-1,1,0.6,100
1457,Kumbotso,Taura,november,250,2020,1,-1,1,0.6,100
1458,Kumbotso,Taura,november,280,2020,2,-1,1,0.6,100
1459,Kumbotso,Taura,november,310,2020,3,-1,1,0.6,100
1460,Kumbotso,Taura,november,340,2020,4,-1,1,0.6,100
1461,Yagba West,Oke-Ero,october,250,2020,1,-1,1,0.6,100
1462,Yagba West,Oke-Ero,october,280,2020,2,-1,1,0.6,100
1463,Yagba West,Oke-Ero,october,310,2020,3,-1,1,0.6,100
1464,Yagba West,Oke-Ero,october,340,2020,4,-1,1,0.6,100
1465,Kunchi,Babura,may,131,2020,1,-1,1,0.6,100
1466,Kunchi,Babura,may,161,2020,2,-1,1,0.6,100
1467,Kunchi,Babura,may,191,2020,3,-1,1,0.6,100
1468,Kunchi,Babura,may,221,2020,4,-1,1,0.6,100
1469,Kura,Gwarzo,may,131,2020,1,-1,1,0.6,100
1470,Kura,Gwarzo,may,161,2020,2,-1,1,0.6,100
1471,Kura,Gwarzo,may,191,2020,3,-1,1,0.6,100
1472,Kura,Gwarzo,may,221,2020,4,-1,1,0.6,100
1473,Madobi,Taura,november,250,2020,1,-1,1,0.6,100
1474,Madobi,Taura,november,280,2020,2,-1,1,0.6,100
1475,Madobi,Taura,november,310,2020,3,-1,1,0.6,100
1476,Madobi,Taura,november,340,2020,4,-1,1,0.6,100
1477,Makoda,Babura,may,131,2020,1,-1,1,0.6,100
1478,Makoda,Babura,may,161,2020,2,-1,1,0.6,100
1479,Makoda,Babura,may,191,2020,3,-1,1,0.6,100
1480,Makoda,Babura,may,221,2020,4,-1,1,0.6,100
1481,Ekiti,Oke-Ero,october,250,2020,1,-1,1,0.6,100
1482,Ekiti,Oke-Ero,october,280,2020,2,-1,1,0.6,100
1483,Ekiti,Oke-Ero,october,310,2020,3,-1,1,0.6,100
1484,Ekiti,Oke-Ero,october,340,2020,4,-1,1,0.6,100
1485,Minjibir,Taura,november,250,2020,1,-1,1,0.6,100
1486,Minjibir,Taura,november,280,2020,2,-1,1,0.6,100
1487,Minjibir,Taura,november,310,2020,3,-1,1,0.6,100
1488,Minjibir,Taura,november,340,2020,4,-1,1,0.6,100
1489,Nasarawa1,Alkaleri,july,186,2020,1,-1,1,0.6,100
1490,Nasarawa1,Alkaleri,july,216,2020,2,-1,1,0.6,100
1491,Nasarawa1,Alkaleri,july,246,2020,3,-1,1,0.6,100
1492,Nasarawa1,Alkaleri,july,276,2020,4,-1,1,0.6,100
1493,Rano,Gwarzo,may,131,2020,1,-1,1,0.6,100
1494,Rano,Gwarzo,may,161,2020,2,-1,1,0.6,100
1495,Rano,Gwarzo,may,191,2020,3,-1,1,0.6,100
1496,Rano,Gwarzo,may,221,2020,4,-1,1,0.6,100
1497,Rimin Gado,Gwarzo,may,131,2020,1,-1,1,0.6,100
1498,Rimin Gado,Gwarzo,may,161,2020,2,-1,1,0.6,100
1499,Rimin Gado,Gwarzo,may,191,2020,3,-1,1,0.6,100
1500,Rimin Gado,Gwarzo,may,221,2020,4,-1,1,0.6,100
1501,Bindawa,Rimi,october,250,2020,1,-1,1,0.6,100
1502,Bindawa,Rimi,october,280,2020,2,-1,1,0.6,100
1503,Bindawa,Rimi,october,310,2020,3,-1,1,0.6,100
1504,Bindawa,Rimi,october,340,2020,4,-1,1,0.6,100
1505,Rogo,Gwarzo,may,131,2020,1,-1,1,0.6,100
1506,Rogo,Gwarzo,may,161,2020,2,-1,1,0.6,100
1507,Rogo,Gwarzo,may,191,2020,3,-1,1,0.6,100
1508,Rogo,Gwarzo,may,221,2020,4,-1,1,0.6,100
1509,Shanono,Gwarzo,may,131,2020,1,-1,1,0.6,100
1510,Shanono,Gwarzo,may,161,2020,2,-1,1,0.6,100
1511,Shanono,Gwarzo,may,191,2020,3,-1,1,0.6,100
1512,Shanono,Gwarzo,may,221,2020,4,-1,1,0.6,100
1513,Sumaila,Takali,october,250,2020,1,-1,1,0.6,100
1514,Sumaila,Takali,october,280,2020,2,-1,1,0.6,100
1515,Sumaila,Takali,october,310,2020,3,-1,1,0.6,100
1516,Sumaila,Takali,october,340,2020,4,-1,1,0.6,100
1517,Takali,Takali,october,250,2020,1,-1,1,0.6,100
1518,Takali,Takali,october,280,2020,2,-1,1,0.6,100
1519,Takali,Takali,october,310,2020,3,-1,1,0.6,100
1520,Takali,Takali,october,340,2020,4,-1,1,0.6,100
1521,Tarauni,Alkaleri,july,186,2020,1,-1,1,0.6,100
1522,Tarauni,Alkaleri,july,216,2020,2,-1,1,0.6,100
1523,Tarauni,Alkaleri,july,246,2020,3,-1,1,0.6,100
1524,Tarauni,Alkaleri,july,276,2020,4,-1,1,0.6,100
1525,Tudun Wada,Gwarzo,may,131,2020,1,-1,1,0.6,100
1526,Tudun Wada,Gwarzo,may,161,2020,2,-1,1,0.6,100
1527,Tudun Wada,Gwarzo,may,191,2020,3,-1,1,0.6,100
1528,Tudun Wada,Gwarzo,may,221,2020,4,-1,1,0.6,100
1529,Ungogo,Taura,november,250,2020,1,-1,1,0.6,100
1530,Ungogo,Taura,november,280,2020,2,-1,1,0.6,100
1531,Ungogo,Taura,november,310,2020,3,-1,1,0.6,100
1532,Ungogo,Taura,november,340,2020,4,-1,1,0.6,100
1533,Warawa,Gwarzo,may,131,2020,1,-1,1,0.6,100
1534,Warawa,Gwarzo,may,161,2020,2,-1,1,0.6,100
1535,Warawa,Gwarzo,may,191,2020,3,-1,1,0.6,100
1536,Warawa,Gwarzo,may,221,2020,4,-1,1,0.6,100
1537,Wudil,Gwarzo,may,131,2020,1,-1,1,0.6,100
1538,Wudil,Gwarzo,may,161,2020,2,-1,1,0.6,100
1539,Wudil,Gwarzo,may,191,2020,3,-1,1,0.6,100
1540,Wudil,Gwarzo,may,221,2020,4,-1,1,0.6,100
1541,Daura,Babura,may,131,2020,1,-1,1,0.6,100
1542,Daura,Babura,may,161,2020,2,-1,1,0.6,100
1543,Daura,Babura,may,191,2020,3,-1,1,0.6,100
1544,Daura,Babura,may,221,2020,4,-1,1,0.6,100
1545,Bakori,Gwarzo,may,131,2020,1,-1,1,0.6,100
1546,Bakori,Gwarzo,may,161,2020,2,-1,1,0.6,100
1547,Bakori,Gwarzo,may,191,2020,3,-1,1,0.6,100
1548,Bakori,Gwarzo,may,221,2020,4,-1,1,0.6,100
1549,Batagarawa,Rimi,october,250,2020,1,-1,1,0.6,100
1550,Batagarawa,Rimi,october,280,2020,2,-1,1,0.6,100
1551,Batagarawa,Rimi,october,310,2020,3,-1,1,0.6,100
1552,Batagarawa,Rimi,october,340,2020,4,-1,1,0.6,100
1553,Batsari,Rimi,october,250,2020,1,-1,1,0.6,100
1554,Batsari,Rimi,october,280,2020,2,-1,1,0.6,100
1555,Batsari,Rimi,october,310,2020,3,-1,1,0.6,100
1556,Batsari,Rimi,october,340,2020,4,-1,1,0.6,100
1557,Charanchi,Rimi,october,250,2020,1,-1,1,0.6,100
1558,Charanchi,Rimi,october,280,2020,2,-1,1,0.6,100
1559,Charanchi,Rimi,october,310,2020,3,-1,1,0.6,100
1560,Charanchi,Rimi,october,340,2020,4,-1,1,0.6,100
1561,Dan Musa,Rimi,october,250,2020,1,-1,1,0.6,100
1562,Dan Musa,Rimi,october,280,2020,2,-1,1,0.6,100
1563,Dan Musa,Rimi,october,310,2020,3,-1,1,0.6,100
1564,Dan Musa,Rimi,october,340,2020,4,-1,1,0.6,100
1565,Dandume,Giwa,august,223,2020,1,-1,1,0.6,100
1566,Dandume,Giwa,august,253,2020,2,-1,1,0.6,100
1567,Dandume,Giwa,august,283,2020,3,-1,1,0.6,100
1568,Dandume,Giwa,august,313,2020,4,-1,1,0.6,100
1569,Danja,Giwa,august,223,2020,1,-1,1,0.6,100
1570,Danja,Giwa,august,253,2020,2,-1,1,0.6,100
1571,Danja,Giwa,august,283,2020,3,-1,1,0.6,100
1572,Danja,Giwa,august,313,2020,4,-1,1,0.6,100
1573,Dutsin-Ma,Rimi,october,250,2020,1,-1,1,0.6,100
1574,Dutsin-Ma,Rimi,october,280,2020,2,-1,1,0.6,100
1575,Dutsin-Ma,Rimi,october,310,2020,3,-1,1,0.6,100
1576,Dutsin-Ma,Rimi,october,340,2020,4,-1,1,0.6,100
1577,Faskari,Giwa,august,223,2020,1,-1,1,0.6,100
1578,Faskari,Giwa,august,253,2020,2,-1,1,0.6,100
1579,Faskari,Giwa,august,283,2020,3,-1,1,0.6,100
1580,Faskari,Giwa,august,313,2020,4,-1,1,0.6,100
1581,Funtua,Gwarzo,may,131,2020,1,-1,1,0.6,100
1582,Funtua,Gwarzo,may,161,2020,2,-1,1,0.6,100
1583,Funtua,Gwarzo,may,191,2020,3,-1,1,0.6,100
1584,Funtua,Gwarzo,may,221,2020,4,-1,1,0.6,100
1585,Asa,Oke-Ero,october,250,2020,1,-1,1,0.6,100
1586,Asa,Oke-Ero,october,280,2020,2,-1,1,0.6,100
1587,Asa,Oke-Ero,october,310,2020,3,-1,1,0.6,100
1588,Asa,Oke-Ero,october,340,2020,4,-1,1,0.6,100
1589,Ingawa,Rimi,october,250,2020,1,-1,1,0.6,100
1590,Ingawa,Rimi,october,280,2020,2,-1,1,0.6,100
1591,Ingawa,Rimi,october,310,2020,3,-1,1,0.6,100
1592,Ingawa,Rimi,october,340,2020,4,-1,1,0.6,100
1593,Kafur,Gwarzo,may,131,2020,1,-1,1,0.6,100
1594,Kafur,Gwarzo,may,161,2020,2,-1,1,0.6,100
1595,Kafur,Gwarzo,may,191,2020,3,-1,1,0.6,100
1596,Kafur,Gwarzo,may,221,2020,4,-1,1,0.6,100
1597,Kankara,Rimi,october,250,2020,1,-1,1,0.6,100
1598,Kankara,Rimi,october,280,2020,2,-1,1,0.6,100
1599,Kankara,Rimi,october,310,2020,3,-1,1,0.6,100
1600,Kankara,Rimi,october,340,2020,4,-1,1,0.6,100
1601,Kankia,Rimi,october,250,2020,1,-1,1,0.6,100
1602,Kankia,Rimi,october,280,2020,2,-1,1,0.6,100
1603,Kankia,Rimi,october,310,2020,3,-1,1,0.6,100
1604,Kankia,Rimi,october,340,2020,4,-1,1,0.6,100
1605,Katsina,Rimi,october,250,2020,1,-1,1,0.6,100
1606,Katsina,Rimi,october,280,2020,2,-1,1,0.6,100
1607,Katsina,Rimi,october,310,2020,3,-1,1,0.6,100
1608,Katsina,Rimi,october,340,2020,4,-1,1,0.6,100
1609,Kurfi,Rimi,october,250,2020,1,-1,1,0.6,100
1610,Kurfi,Rimi,october,280,2020,2,-1,1,0.6,100
1611,Kurfi,Rimi,october,310,2020,3,-1,1,0.6,100
1612,Kurfi,Rimi,october,340,2020,4,-1,1,0.6,100
1613,Kusada,Rimi,october,250,2020,1,-1,1,0.6,100
1614,Kusada,Rimi,october,280,2020,2,-1,1,0.6,100
1615,Kusada,Rimi,october,310,2020,3,-1,1,0.6,100
1616,Kusada,Rimi,october,340,2020,4,-1,1,0.6,100
1617,Malumfashi,Gwarzo,may,131,2020,1,-1,1,0.6,100
1618,Malumfashi,Gwarzo,may,161,2020,2,-1,1,0.6,100
1619,Malumfashi,Gwarzo,may,191,2020,3,-1,1,0.6,100
1620,Malumfashi,Gwarzo,may,221,2020,4,-1,1,0.6,100
1621,Mani,Rimi,october,250,2020,1,-1,1,0.6,100
1622,Mani,Rimi,october,280,2020,2,-1,1,0.6,100
1623,Mani,Rimi,october,310,2020,3,-1,1,0.6,100
1624,Mani,Rimi,october,340,2020,4,-1,1,0.6,100
1625,Matazuu,Rimi,october,250,2020,1,-1,1,0.6,100
1626,Matazuu,Rimi,october,280,2020,2,-1,1,0.6,100
1627,Matazuu,Rimi,october,310,2020,3,-1,1,0.6,100
1628,Matazuu,Rimi,october,340,2020,4,-1,1,0.6,100
1629,Birnin Kebbi,Birnin Kebbi,august,223,2020,1,-1,1,0.6,100
1630,Birnin Kebbi,Birnin Kebbi,august,253,2020,2,-1,1,0.6,100
1631,Birnin Kebbi,Birnin Kebbi,august,283,2020,3,-1,1,0.6,100
1632,Birnin Kebbi,Birnin Kebbi,august,313,2020,4,-1,1,0.6,100
1633,Musawa,Gwarzo,may,131,2020,1,-1,1,0.6,100
1634,Musawa,Gwarzo,may,161,2020,2,-1,1,0.6,100
1635,Musawa,Gwarzo,may,191,2020,3,-1,1,0.6,100
1636,Musawa,Gwarzo,may,221,2020,4,-1,1,0.6,100
1637,Rimi,Rimi,october,250,2020,1,-1,1,0.6,100
1638,Rimi,Rimi,october,280,2020,2,-1,1,0.6,100
1639,Rimi,Rimi,october,310,2020,3,-1,1,0.6,100
1640,Rimi,Rimi,october,340,2020,4,-1,1,0.6,100
1641,Sabuwa,Giwa,august,223,2020,1,-1,1,0.6,100
1642,Sabuwa,Giwa,august,253,2020,2,-1,1,0.6,100
1643,Sabuwa,Giwa,august,283,2020,3,-1,1,0.6,100
1644,Sabuwa,Giwa,august,313,2020,4,-1,1,0.6,100
1645,Safana,Babura,may,131,2020,1,-1,1,0.6,100
1646,Safana,Babura,may,161,2020,2,-1,1,0.6,100
1647,Safana,Babura,may,191,2020,3,-1,1,0.6,100
1648,Safana,Babura,may,221,2020,4,-1,1,0.6,100
1649,Sandamu,Rimi,october,250,2020,1,-1,1,0.6,100
1650,Sandamu,Rimi,october,280,2020,2,-1,1,0.6,100
1651,Sandamu,Rimi,october,310,2020,3,-1,1,0.6,100
1652,Sandamu,Rimi,october,340,2020,4,-1,1,0.6,100
1653,Aleiro,Birnin Kebbi,august,223,2020,1,-1,1,0.6,100
1654,Aleiro,Birnin Kebbi,august,253,2020,2,-1,1,0.6,100
1655,Aleiro,Birnin Kebbi,august,283,2020,3,-1,1,0.6,100
1656,Aleiro,Birnin Kebbi,august,313,2020,4,-1,1,0.6,100
1657,Argungu,Birnin Kebbi,august,223,2020,1,-1,1,0.6,100
1658,Argungu,Birnin Kebbi,august,253,2020,2,-1,1,0.6,100
1659,Argungu,Birnin Kebbi,august,283,2020,3,-1,1,0.6,100
1660,Argungu,Birnin Kebbi,august,313,2020,4,-1,1,0.6,100
1661,Augie,Birnin Kebbi,august,223,2020,1,-1,1,0.6,100
1662,Augie,Birnin Kebbi,august,253,2020,2,-1,1,0.6,100
1663,Augie,Birnin Kebbi,august,283,2020,3,-1,1,0.6,100
1664,Augie,Birnin Kebbi,august,313,2020,4,-1,1,0.6,100
1665,Bunza,Birnin Kebbi,august,223,2020,1,-1,1,0.6,100
1666,Bunza,Birnin Kebbi,august,253,2020,2,-1,1,0.6,100
1667,Bunza,Birnin Kebbi,august,283,2020,3,-1,1,0.6,100
1668,Bunza,Birnin Kebbi,august,313,2020,4,-1,1,0.6,100
1669,Fakai,Birnin Kebbi,august,223,2020,1,-1,1,0.6,100
1670,Fakai,Birnin Kebbi,august,253,2020,2,-1,1,0.6,100
1671,Fakai,Birnin Kebbi,august,283,2020,3,-1,1,0.6,100
1672,Fakai,Birnin Kebbi,august,313,2020,4,-1,1,0.6,100
1673,Gwandu,Birnin Kebbi,august,223,2020,1,-1,1,0.6,100
1674,Gwandu,Birnin Kebbi,august,253,2020,2,-1,1,0.6,100
1675,Gwandu,Birnin Kebbi,august,283,2020,3,-1,1,0.6,100
1676,Gwandu,Birnin Kebbi,august,313,2020,4,-1,1,0.6,100
1677,Jega,Birnin Kebbi,august,223,2020,1,-1,1,0.6,100
1678,Jega,Birnin Kebbi,august,253,2020,2,-1,1,0.6,100
1679,Jega,Birnin Kebbi,august,283,2020,3,-1,1,0.6,100
1680,Jega,Birnin Kebbi,august,313,2020,4,-1,1,0.6,100
1681,Kalgo,Birnin Kebbi,august,223,2020,1,-1,1,0.6,100
1682,Kalgo,Birnin Kebbi,august,253,2020,2,-1,1,0.6,100
1683,Kalgo,Birnin Kebbi,august,283,2020,3,-1,1,0.6,100
