,LGA,repDS,year,LGA_old,U5_ITN_use,six_nine_ITN_use,ten_eighteen_ITN_use,over_eighteen_ITN_use,kill_rate,block_initial,round,peak,simday,MapA_mix,llin_type
526,Aboh-Mbaise,Ngor-Okpala,2023,Aboh-Mbaise,0.8,0.8,0.8,0.8,0.432717137,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
527,Fagge,Alkaleri,2022,Fagge,0.8,0.8,0.8,0.8,0.7188,0.863,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
528,Fagge,Alkaleri,2025,Fagge,0.8,0.8,0.8,0.8,0.7188,0.863,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
529,Ehime-Mbano,Ngor-Okpala,2020,Ehime-Mbano,0.8,0.8,0.8,0.8,0.507563152,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
530,Ehime-Mbano,Ngor-Okpala,2023,Ehime-Mbano,0.8,0.8,0.8,0.8,0.507563152,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
531,Ezinihitte,Ngor-Okpala,2020,Ezinihitte,0.8,0.8,0.8,0.8,0.505227255,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
532,Ezinihitte,Ngor-Okpala,2023,Ezinihitte,0.8,0.8,0.8,0.8,0.505227255,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
533,Ideato North,Oru West,2020,Ideato North,0.8,0.8,0.8,0.8,0.499135162,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
534,Ideato North,Oru West,2023,Ideato North,0.8,0.8,0.8,0.8,0.499135162,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
535,Ideato South,Ngor-Okpala,2020,Ideato South,0.8,0.8,0.8,0.8,0.490817759,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
536,Ideato South,Ngor-Okpala,2023,Ideato South,0.8,0.8,0.8,0.8,0.490817759,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
537,Ihitte-Uboma,Ngor-Okpala,2020,Ihitte/Uboma,0.8,0.8,0.8,0.8,0.516367403,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
538,Ihitte-Uboma,Ngor-Okpala,2023,Ihitte/Uboma,0.8,0.8,0.8,0.8,0.516367403,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
539,Ikeduru,Ngor-Okpala,2020,Ikeduru,0.8,0.8,0.8,0.8,0.461899584,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
540,Ikeduru,Ngor-Okpala,2023,Ikeduru,0.8,0.8,0.8,0.8,0.461899584,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
541,Isiala Mbano,Ngor-Okpala,2020,Isiala Mbano,0.8,0.8,0.8,0.8,0.514006846,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
542,Isiala Mbano,Ngor-Okpala,2023,Isiala Mbano,0.8,0.8,0.8,0.8,0.514006846,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
543,Isu,Ngor-Okpala,2020,Isu,0.8,0.8,0.8,0.8,0.386482512,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
544,Isu,Ngor-Okpala,2023,Isu,0.8,0.8,0.8,0.8,0.386482512,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
545,Mbaitoli,Ngor-Okpala,2020,Mbaitoli,0.8,0.8,0.8,0.8,0.343041421,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
546,Mbaitoli,Ngor-Okpala,2023,Mbaitoli,0.8,0.8,0.8,0.8,0.343041421,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
547,Obowo,Ngor-Okpala,2020,Obowo,0.8,0.8,0.8,0.8,0.508816551,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
548,Obowo,Ngor-Okpala,2023,Obowo,0.8,0.8,0.8,0.8,0.508816551,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
549,Ngor-Okpala,Ngor-Okpala,2020,Ngor-Okpala,0.8,0.8,0.8,0.8,0.334983127,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
550,Ngor-Okpala,Ngor-Okpala,2023,Ngor-Okpala,0.8,0.8,0.8,0.8,0.334983127,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
551,Njaba,Ngor-Okpala,2020,Njaba,0.8,0.8,0.8,0.8,0.341492273,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
552,Njaba,Ngor-Okpala,2023,Njaba,0.8,0.8,0.8,0.8,0.341492273,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
553,Nkwerre,Ngor-Okpala,2020,Nkwerre,0.8,0.8,0.8,0.8,0.463076205,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
554,Nkwerre,Ngor-Okpala,2023,Nkwerre,0.8,0.8,0.8,0.8,0.463076205,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
555,Nwangele,Ngor-Okpala,2020,Nwangele,0.8,0.8,0.8,0.8,0.481838967,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
556,Nwangele,Ngor-Okpala,2023,Nwangele,0.8,0.8,0.8,0.8,0.481838967,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
557,Oyo East,Akinyele,2020,Oyo East,0.8,0.8,0.8,0.8,0.521707747,0.53,1,may,131,CM+IPTp+LLINs+SMC,itn
558,Oyo East,Akinyele,2023,Oyo East,0.8,0.8,0.8,0.8,0.521707747,0.53,2,may,1226,CM+IPTp+LLINs+SMC,itn
559,Oguta,Oru West,2020,Oguta,0.8,0.8,0.8,0.8,0.308468253,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
560,Oguta,Oru West,2023,Oguta,0.8,0.8,0.8,0.8,0.308468253,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
561,Ohaji-Egbema,Oru West,2020,Ohaji/Egbema,0.8,0.8,0.8,0.8,0.321773866,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
562,Ohaji-Egbema,Oru West,2023,Ohaji/Egbema,0.8,0.8,0.8,0.8,0.321773866,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
563,Okigwe,Ngor-Okpala,2020,Okigwe,0.8,0.8,0.8,0.8,0.508750791,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
564,Okigwe,Ngor-Okpala,2023,Okigwe,0.8,0.8,0.8,0.8,0.508750791,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
565,Orlu,Oru West,2020,Orlu,0.8,0.8,0.8,0.8,0.433950418,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
566,Orlu,Oru West,2023,Orlu,0.8,0.8,0.8,0.8,0.433950418,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
567,Orsu,Oru West,2020,Orsu,0.8,0.8,0.8,0.8,0.343580402,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
568,Orsu,Oru West,2023,Orsu,0.8,0.8,0.8,0.8,0.343580402,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
569,Oru East,Oru West,2020,Oru East,0.8,0.8,0.8,0.8,0.288284046,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
570,Oru East,Oru West,2023,Oru East,0.8,0.8,0.8,0.8,0.288284046,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
571,Oru West,Oru West,2020,Oru West,0.8,0.8,0.8,0.8,0.28016566,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
572,Oru West,Oru West,2023,Oru West,0.8,0.8,0.8,0.8,0.28016566,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
573,Owerri-Municipal,Oru West,2020,Owerri-Municipal,0.8,0.8,0.8,0.8,0.296064867,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
574,Owerri-Municipal,Oru West,2023,Owerri-Municipal,0.8,0.8,0.8,0.8,0.296064867,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
575,Tofa,Taura,2022,Tofa,0.8,0.8,0.8,0.8,0.7188,0.863,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
576,Tofa,Taura,2025,Tofa,0.8,0.8,0.8,0.8,0.7188,0.863,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
577,Owerri North,Ngor-Okpala,2020,Owerri North,0.8,0.8,0.8,0.8,0.332376349,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
578,Owerri North,Ngor-Okpala,2023,Owerri North,0.8,0.8,0.8,0.8,0.332376349,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
579,Owerri West,Ngor-Okpala,2020,Owerri West,0.8,0.8,0.8,0.8,0.301251273,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
580,Owerri West,Ngor-Okpala,2023,Owerri West,0.8,0.8,0.8,0.8,0.301251273,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
581,Unuimo,Ngor-Okpala,2020,Unuimo,0.8,0.8,0.8,0.8,0.518917277,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
582,Unuimo,Ngor-Okpala,2023,Unuimo,0.8,0.8,0.8,0.8,0.518917277,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
583,Auyo,Taura,2021,Auyo,0.8,0.8,0.8,0.8,0.7188,0.863,1,july,551,CM+IPTp+IRS+SMC,itn_pbo
584,Auyo,Taura,2024,Auyo,0.8,0.8,0.8,0.8,0.7188,0.863,2,july,1646,CM+IPTp+IRS+SMC,itn_pbo
585,Babura,Babura,2021,Babura,0.8,0.8,0.8,0.8,0.7188,0.863,1,may,496,CM+IPTp+IRS+SMC,itn_pbo
586,Babura,Babura,2024,Babura,0.8,0.8,0.8,0.8,0.7188,0.863,2,may,1591,CM+IPTp+IRS+SMC,itn_pbo
587,Biriniwa,Taura,2021,Biriniwa,0.8,0.8,0.8,0.8,0.662953681,0.53,1,july,551,CM+IPTp+LLINs+SMC,itn
588,Biriniwa,Taura,2024,Biriniwa,0.8,0.8,0.8,0.8,0.662953681,0.53,2,july,1646,CM+IPTp+LLINs+SMC,itn
589,Malam Madori,Taura,2021,Malam Madori,0.8,0.8,0.8,0.8,0.7188,0.863,1,july,551,CM+IPTp+IRS+SMC,itn_pbo
590,Malam Madori,Taura,2024,Malam Madori,0.8,0.8,0.8,0.8,0.7188,0.863,2,july,1646,CM+IPTp+IRS+SMC,itn_pbo
591,Birni Kudu,Takali,2021,Birni Kudu,0.8,0.8,0.8,0.8,0.7188,0.863,1,september,615,CM+IPTp+IRS+SMC,itn_pbo
592,Birni Kudu,Takali,2024,Birni Kudu,0.8,0.8,0.8,0.8,0.7188,0.863,2,september,1710,CM+IPTp+IRS+SMC,itn_pbo
593,Buji,Takali,2021,Buji,0.8,0.8,0.8,0.8,0.7188,0.863,1,september,615,CM+IPTp+IRS+SMC,itn_pbo
594,Buji,Takali,2024,Buji,0.8,0.8,0.8,0.8,0.7188,0.863,2,september,1710,CM+IPTp+IRS+SMC,itn_pbo
595,Jahun,Taura,2021,Jahun,0.8,0.8,0.8,0.8,0.7188,0.863,1,july,551,CM+IPTp+IRS+SMC,itn_pbo
596,Jahun,Taura,2024,Jahun,0.8,0.8,0.8,0.8,0.7188,0.863,2,july,1646,CM+IPTp+IRS+SMC,itn_pbo
597,Dutse,Takali,2021,Dutse,0.8,0.8,0.8,0.8,0.7188,0.863,1,september,615,CM+IPTp+IRS+SMC,itn_pbo
598,Dutse,Takali,2024,Dutse,0.8,0.8,0.8,0.8,0.7188,0.863,2,september,1710,CM+IPTp+IRS+SMC,itn_pbo
599,Gagarawa,Taura,2021,Gagarawa,0.8,0.8,0.8,0.8,0.7188,0.863,1,july,551,CM+IPTp+IRS+SMC,itn_pbo
600,Gagarawa,Taura,2024,Gagarawa,0.8,0.8,0.8,0.8,0.7188,0.863,2,july,1646,CM+IPTp+IRS+SMC,itn_pbo
601,Kafin Hausa,Taura,2021,Kafin Hausa,0.8,0.8,0.8,0.8,0.7188,0.863,1,july,551,CM+IPTp+IRS+SMC,itn_pbo
602,Kafin Hausa,Taura,2024,Kafin Hausa,0.8,0.8,0.8,0.8,0.7188,0.863,2,july,1646,CM+IPTp+IRS+SMC,itn_pbo
603,Garki,Babura,2021,Garki,0.8,0.8,0.8,0.8,0.7188,0.863,1,may,496,CM+IPTp+IRS+SMC,itn_pbo
604,Garki,Babura,2024,Garki,0.8,0.8,0.8,0.8,0.7188,0.863,2,may,1591,CM+IPTp+IRS+SMC,itn_pbo
605,Gumel,Babura,2021,Gumel,0.8,0.8,0.8,0.8,0.7188,0.863,1,may,496,CM+IPTp+IRS+SMC,itn_pbo
606,Gumel,Babura,2024,Gumel,0.8,0.8,0.8,0.8,0.7188,0.863,2,may,1591,CM+IPTp+IRS+SMC,itn_pbo
607,Guri,Taura,2021,Guri,0.8,0.8,0.8,0.8,0.647852757,0.53,1,july,551,CM+IPTp+LLINs+SMC,itn
608,Guri,Taura,2024,Guri,0.8,0.8,0.8,0.8,0.647852757,0.53,2,july,1646,CM+IPTp+LLINs+SMC,itn
609,Gwaram,Takali,2021,Gwaram,0.8,0.8,0.8,0.8,0.7188,0.863,1,september,615,CM+IPTp+IRS+SMC,itn_pbo
610,Gwaram,Takali,2024,Gwaram,0.8,0.8,0.8,0.8,0.7188,0.863,2,september,1710,CM+IPTp+IRS+SMC,itn_pbo
611,Gwiwa,Babura,2021,Gwiwa,0.8,0.8,0.8,0.8,0.7188,0.863,1,may,496,CM+IPTp+IRS+SMC,itn_pbo
612,Gwiwa,Babura,2024,Gwiwa,0.8,0.8,0.8,0.8,0.7188,0.863,2,may,1591,CM+IPTp+IRS+SMC,itn_pbo
613,Hadejia,Taura,2021,Hadejia,0.8,0.8,0.8,0.8,0.7188,0.863,1,july,551,CM+IPTp+IRS+SMC,itn_pbo
614,Hadejia,Taura,2024,Hadejia,0.8,0.8,0.8,0.8,0.7188,0.863,2,july,1646,CM+IPTp+IRS+SMC,itn_pbo
615,Kaugama,Taura,2021,Kaugama,0.8,0.8,0.8,0.8,0.638425145,0.53,1,july,551,CM+IPTp+LLINs+SMC,itn
616,Kaugama,Taura,2024,Kaugama,0.8,0.8,0.8,0.8,0.638425145,0.53,2,july,1646,CM+IPTp+LLINs+SMC,itn
617,Kazaure,Babura,2021,Kazaure,0.8,0.8,0.8,0.8,0.679043778,0.53,1,may,496,CM+IPTp+LLINs+SMC,itn
618,Kazaure,Babura,2024,Kazaure,0.8,0.8,0.8,0.8,0.679043778,0.53,2,may,1591,CM+IPTp+LLINs+SMC,itn
619,Kiri Kasamma,Taura,2021,Kiri Kasamma,0.8,0.8,0.8,0.8,0.651907622,0.53,1,july,551,CM+IPTp+LLINs+SMC,itn
620,Kiri Kasamma,Taura,2024,Kiri Kasamma,0.8,0.8,0.8,0.8,0.651907622,0.53,2,july,1646,CM+IPTp+LLINs+SMC,itn
621,Tsanyawa,Gwarzo,2022,Tsanyawa,0.8,0.8,0.8,0.8,0.7188,0.863,1,august,953,CM+IPTp+IRS+SMC,itn_pbo
622,Tsanyawa,Gwarzo,2025,Tsanyawa,0.8,0.8,0.8,0.8,0.7188,0.863,2,august,2048,CM+IPTp+IRS+SMC,itn_pbo
623,Miga,Taura,2021,Miga,0.8,0.8,0.8,0.8,0.7188,0.863,1,july,551,CM+IPTp+IRS+SMC,itn_pbo
624,Miga,Taura,2024,Miga,0.8,0.8,0.8,0.8,0.7188,0.863,2,july,1646,CM+IPTp+IRS+SMC,itn_pbo
625,Ringim,Taura,2021,Ringim,0.8,0.8,0.8,0.8,0.7188,0.863,1,july,551,CM+IPTp+IRS+SMC,itn_pbo
626,Ringim,Taura,2024,Ringim,0.8,0.8,0.8,0.8,0.7188,0.863,2,july,1646,CM+IPTp+IRS+SMC,itn_pbo
627,Roni,Babura,2021,Roni,0.8,0.8,0.8,0.8,0.7188,0.863,1,may,496,CM+IPTp+IRS+SMC,itn_pbo
628,Roni,Babura,2024,Roni,0.8,0.8,0.8,0.8,0.7188,0.863,2,may,1591,CM+IPTp+IRS+SMC,itn_pbo
629,Taura,Taura,2021,Taura,0.8,0.8,0.8,0.8,0.7188,0.863,1,july,551,CM+IPTp+IRS+SMC,itn_pbo
630,Taura,Taura,2024,Taura,0.8,0.8,0.8,0.8,0.7188,0.863,2,july,1646,CM+IPTp+IRS+SMC,itn_pbo
631,Yankwashi,Babura,2021,Yankwashi,0.8,0.8,0.8,0.8,0.7188,0.863,1,may,496,CM+IPTp+IRS+SMC,itn_pbo
632,Yankwashi,Babura,2024,Yankwashi,0.8,0.8,0.8,0.8,0.7188,0.863,2,may,1591,CM+IPTp+IRS+SMC,itn_pbo
633,kiyawa,Takali,2021,kiyawa,0.8,0.8,0.8,0.8,0.7188,0.863,1,september,615,CM+IPTp+IRS+SMC,itn_pbo
634,kiyawa,Takali,2024,kiyawa,0.8,0.8,0.8,0.8,0.7188,0.863,2,september,1710,CM+IPTp+IRS+SMC,itn_pbo
635,Dutsi,Rimi,2021,Dutsi,0.8,0.8,0.8,0.8,0.7188,0.863,1,march,435,CM+IPTp+IRS+SMC,itn_pbo
636,Dutsi,Rimi,2024,Dutsi,0.8,0.8,0.8,0.8,0.7188,0.863,2,march,1530,CM+IPTp+IRS+SMC,itn_pbo
637,Birnin-Gwari,Giwa,2022,Birnin-Gwari,0.8,0.8,0.8,0.8,0.7188,0.863,1,august,953,CM+IPTp+IRS+SMC,itn_pbo
638,Birnin-Gwari,Giwa,2025,Birnin-Gwari,0.8,0.8,0.8,0.8,0.7188,0.863,2,august,2048,CM+IPTp+IRS+SMC,itn_pbo
639,Kajuru,Soba,2022,Kajuru,0.8,0.8,0.8,0.8,0.533070449,0.53,1,july,916,CM+IPTp+LLINs+SMC,itn
640,Kajuru,Soba,2025,Kajuru,0.8,0.8,0.8,0.8,0.533070449,0.53,2,july,2011,CM+IPTp+LLINs+SMC,itn
641,Chikun,Soba,2022,Chikun,0.8,0.8,0.8,0.8,0.7188,0.863,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
642,Chikun,Soba,2025,Chikun,0.8,0.8,0.8,0.8,0.7188,0.863,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
643,Giwa,Giwa,2022,Giwa,0.8,0.8,0.8,0.8,0.7188,0.863,1,august,953,CM+IPTp+IRS+SMC,itn_pbo
644,Giwa,Giwa,2025,Giwa,0.8,0.8,0.8,0.8,0.7188,0.863,2,august,2048,CM+IPTp+IRS+SMC,itn_pbo
645,Koko-Besse,Birnin Kebbi,2021,Koko/Besse,0.8,0.8,0.8,0.8,0.592390938,0.53,1,august,588,CM+IPTp+LLINs+SMC,itn
646,Koko-Besse,Birnin Kebbi,2024,Koko/Besse,0.8,0.8,0.8,0.8,0.592390938,0.53,2,august,1683,CM+IPTp+LLINs+SMC,itn
647,Igabi,Soba,2022,Igabi,0.8,0.8,0.8,0.8,0.561783675,0.53,1,july,916,CM+IPTp+LLINs+SMC,itn
648,Igabi,Soba,2025,Igabi,0.8,0.8,0.8,0.8,0.561783675,0.53,2,july,2011,CM+IPTp+LLINs+SMC,itn
649,Ikara,Soba,2022,Ikara,0.8,0.8,0.8,0.8,0.7188,0.863,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
650,Ikara,Soba,2025,Ikara,0.8,0.8,0.8,0.8,0.7188,0.863,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
651,Jaba,Oke-Ero,2022,Jaba,0.8,0.8,0.8,0.8,0.7188,0.863,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
652,Jaba,Oke-Ero,2025,Jaba,0.8,0.8,0.8,0.8,0.7188,0.863,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
653,Ogori-Mangongo,Owan East,2020,Ogori/Mangongo,0.8,0.8,0.8,0.8,0.386347145,0.53,1,march,70,CM+IPTp+LLINs+SMC,itn
654,Ogori-Mangongo,Owan East,2023,Ogori/Mangongo,0.8,0.8,0.8,0.8,0.386347145,0.53,2,march,1165,CM+IPTp+LLINs+SMC,itn
655,Jema'a,Soba,2022,Jema'a,0.8,0.8,0.8,0.8,0.7188,0.863,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
656,Jema'a,Soba,2025,Jema'a,0.8,0.8,0.8,0.8,0.7188,0.863,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
657,Kachia,Ngor-Okpala,2022,Kachia,0.8,0.8,0.8,0.8,0.7188,0.863,1,june,892,CM+IPTp+IRS+SMC,itn_pbo
658,Kachia,Ngor-Okpala,2025,Kachia,0.8,0.8,0.8,0.8,0.7188,0.863,2,june,1987,CM+IPTp+IRS+SMC,itn_pbo
659,Kaduna North,Soba,2022,Kaduna North,0.8,0.8,0.8,0.8,0.642698146,0.53,1,july,916,CM+IPTp+UrbanLLINs+SMC,itn
660,Kaduna North,Soba,2025,Kaduna North,0.8,0.8,0.8,0.8,0.642698146,0.53,2,july,2011,CM+IPTp+UrbanLLINs+SMC,itn
661,Kudan,Giwa,2022,Kudan,0.8,0.8,0.8,0.8,0.7188,0.863,1,august,953,CM+IPTp+IRS+SMC,itn_pbo
662,Kudan,Giwa,2025,Kudan,0.8,0.8,0.8,0.8,0.7188,0.863,2,august,2048,CM+IPTp+IRS+SMC,itn_pbo
663,Kagarko,Oke-Ero,2022,Kagarko,0.8,0.8,0.8,0.8,0.7188,0.863,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
664,Kagarko,Oke-Ero,2025,Kagarko,0.8,0.8,0.8,0.8,0.7188,0.863,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
665,Kaura,Soba,2022,Kaura,0.8,0.8,0.8,0.8,0.7188,0.863,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
666,Kaura,Soba,2025,Kaura,0.8,0.8,0.8,0.8,0.7188,0.863,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
667,Kauru,Soba,2022,Kauru,0.8,0.8,0.8,0.8,0.7188,0.863,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
668,Kauru,Soba,2025,Kauru,0.8,0.8,0.8,0.8,0.7188,0.863,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
669,Kubau,Soba,2022,Kubau,0.8,0.8,0.8,0.8,0.7188,0.863,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
670,Kubau,Soba,2025,Kubau,0.8,0.8,0.8,0.8,0.7188,0.863,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
671,Lere,Soba,2022,Lere,0.8,0.8,0.8,0.8,0.7188,0.863,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
672,Lere,Soba,2025,Lere,0.8,0.8,0.8,0.8,0.7188,0.863,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
673,Markafi,Gwarzo,2022,Markafi,0.8,0.8,0.8,0.8,0.7188,0.863,1,august,953,CM+IPTp+IRS+SMC,itn_pbo
674,Markafi,Gwarzo,2025,Markafi,0.8,0.8,0.8,0.8,0.7188,0.863,2,august,2048,CM+IPTp+IRS+SMC,itn_pbo
675,Sabon-Gari,Soba,2022,Sabon-Gari,0.8,0.8,0.8,0.8,0.7188,0.863,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
676,Sabon-Gari,Soba,2025,Sabon-Gari,0.8,0.8,0.8,0.8,0.7188,0.863,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
677,Sanga,Soba,2022,Sanga,0.8,0.8,0.8,0.8,0.7188,0.863,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
678,Sanga,Soba,2025,Sanga,0.8,0.8,0.8,0.8,0.7188,0.863,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
679,Soba,Soba,2022,Soba,0.8,0.8,0.8,0.8,0.7188,0.863,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
680,Soba,Soba,2025,Soba,0.8,0.8,0.8,0.8,0.7188,0.863,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
681,Zango-Kataf,Soba,2022,Zango-Kataf,0.8,0.8,0.8,0.8,0.442972479,0.53,1,july,916,CM+IPTp+LLINs+SMC,itn
682,Zango-Kataf,Soba,2025,Zango-Kataf,0.8,0.8,0.8,0.8,0.442972479,0.53,2,july,2011,CM+IPTp+LLINs+SMC,itn
683,Zaria,Soba,2022,Zaria,0.8,0.8,0.8,0.8,0.7188,0.863,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
684,Zaria,Soba,2025,Zaria,0.8,0.8,0.8,0.8,0.7188,0.863,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
685,Kaduna South,Soba,2022,Kaduna South,0.8,0.8,0.8,0.8,0.7188,0.863,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
686,Kaduna South,Soba,2025,Kaduna South,0.8,0.8,0.8,0.8,0.7188,0.863,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
687,Bichi,Gwarzo,2022,Bichi,0.8,0.8,0.8,0.8,0.7188,0.863,1,august,953,CM+IPTp+IRS+SMC,itn_pbo
688,Bichi,Gwarzo,2025,Bichi,0.8,0.8,0.8,0.8,0.7188,0.863,2,august,2048,CM+IPTp+IRS+SMC,itn_pbo
689,Ajingi,Taura,2022,Ajingi,0.8,0.8,0.8,0.8,0.7188,0.863,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
690,Ajingi,Taura,2025,Ajingi,0.8,0.8,0.8,0.8,0.7188,0.863,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
691,Albasu,Takali,2022,Albasu,0.8,0.8,0.8,0.8,0.70899614,0.53,1,september,980,CM+IPTp+LLINs+SMC,itn
692,Albasu,Takali,2025,Albasu,0.8,0.8,0.8,0.8,0.70899614,0.53,2,september,2075,CM+IPTp+LLINs+SMC,itn
693,Bagwai,Babura,2022,Bagwai,0.8,0.8,0.8,0.8,0.7188,0.863,1,may,861,CM+IPTp+IRS+SMC,itn_pbo
694,Bagwai,Babura,2025,Bagwai,0.8,0.8,0.8,0.8,0.7188,0.863,2,may,1956,CM+IPTp+IRS+SMC,itn_pbo
695,Bebeji,Gwarzo,2022,Bebeji,0.8,0.8,0.8,0.8,0.7188,0.863,1,august,953,CM+IPTp+IRS+SMC,itn_pbo
696,Bebeji,Gwarzo,2025,Bebeji,0.8,0.8,0.8,0.8,0.7188,0.863,2,august,2048,CM+IPTp+IRS+SMC,itn_pbo
697,Dambatta,Babura,2022,Dambatta,0.8,0.8,0.8,0.8,0.7188,0.863,1,may,861,CM+IPTp+IRS+SMC,itn_pbo
698,Dambatta,Babura,2025,Dambatta,0.8,0.8,0.8,0.8,0.7188,0.863,2,may,1956,CM+IPTp+IRS+SMC,itn_pbo
699,Dawakin Kudu,Gwarzo,2022,Dawakin Kudu,0.8,0.8,0.8,0.8,0.7188,0.863,1,august,953,CM+IPTp+IRS+SMC,itn_pbo
700,Dawakin Kudu,Gwarzo,2025,Dawakin Kudu,0.8,0.8,0.8,0.8,0.7188,0.863,2,august,2048,CM+IPTp+IRS+SMC,itn_pbo
701,Dawakin Tofa,Taura,2022,Dawakin Tofa,0.8,0.8,0.8,0.8,0.7188,0.863,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
702,Dawakin Tofa,Taura,2025,Dawakin Tofa,0.8,0.8,0.8,0.8,0.7188,0.863,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
703,Doguwa,Giwa,2022,Doguwa,0.8,0.8,0.8,0.8,0.7188,0.863,1,august,953,CM+IPTp+IRS+SMC,itn_pbo
704,Doguwa,Giwa,2025,Doguwa,0.8,0.8,0.8,0.8,0.7188,0.863,2,august,2048,CM+IPTp+IRS+SMC,itn_pbo
