,LGA,repDS,year,LGA_old,U5_ITN_use,six_nine_ITN_use,ten_eighteen_ITN_use,over_eighteen_ITN_use,kill_rate,block_initial,round,peak,simday,MapA_mix,llin_type
932,Ajeromi-Ifelodun,Uzo-Uwani,2023,Ajeromi-Ifelodun,0.8,0.8,0.8,0.8,0.493901179,0.53,2,june,1257,CM+IPTp+Urban-LLINs,itn
933,Alimosho,Uzo-Uwani,2020,Alimosho,0.8,0.8,0.8,0.8,0.485561977,0.53,1,june,162,CM+IPTp+Urban-LLINs+IPTi,itn
934,Alimosho,Uzo-Uwani,2023,Alimosho,0.8,0.8,0.8,0.8,0.485561977,0.53,2,june,1257,CM+IPTp+Urban-LLINs+IPTi,itn
935,Apapa,Isoko South,2020,Apapa,0.8,0.8,0.8,0.8,0.511279973,0.53,1,june,162,CM+IPTp+Urban-LLINs,itn
936,Apapa,Isoko South,2023,Apapa,0.8,0.8,0.8,0.8,0.511279973,0.53,2,june,1257,CM+IPTp+Urban-LLINs,itn
937,Epe,Uzo-Uwani,2020,Epe,0.8,0.8,0.8,0.8,0.461173792,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
938,Epe,Uzo-Uwani,2023,Epe,0.8,0.8,0.8,0.8,0.461173792,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
939,Ifako-Ijaye,Uzo-Uwani,2020,Ifako-Ijaye,0.8,0.8,0.8,0.8,0.45214207,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
940,Ifako-Ijaye,Uzo-Uwani,2023,Ifako-Ijaye,0.8,0.8,0.8,0.8,0.45214207,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
941,Ikeja,Uzo-Uwani,2020,Ikeja,0.8,0.8,0.8,0.8,0.524146789,0.53,1,june,162,CM+IPTp+Urban-LLINs+IPTi,itn
942,Ikeja,Uzo-Uwani,2023,Ikeja,0.8,0.8,0.8,0.8,0.524146789,0.53,2,june,1257,CM+IPTp+Urban-LLINs+IPTi,itn
943,Mushin,Isoko South,2020,Mushin,0.8,0.8,0.8,0.8,0.520071762,0.53,1,june,162,CM+IPTp+Urban-LLINs,itn
944,Mushin,Isoko South,2023,Mushin,0.8,0.8,0.8,0.8,0.520071762,0.53,2,june,1257,CM+IPTp+Urban-LLINs,itn
947,Ojo,Isoko South,2020,Ojo,0.8,0.8,0.8,0.8,0.488266396,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
948,Ojo,Isoko South,2023,Ojo,0.8,0.8,0.8,0.8,0.488266396,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
949,Oshodi-Isolo,Uzo-Uwani,2020,Oshodi-Isolo,0.8,0.8,0.8,0.8,0.512122932,0.53,1,june,162,CM+IPTp+Urban-LLINs,itn
950,Oshodi-Isolo,Uzo-Uwani,2023,Oshodi-Isolo,0.8,0.8,0.8,0.8,0.512122932,0.53,2,june,1257,CM+IPTp+Urban-LLINs,itn
951,Surulere1,Oke-Ero,2020,Surulere1,0.8,0.8,0.8,0.8,0.511114818,0.53,1,july,186,CM+IPTp+Urban-LLINs,itn
952,Surulere1,Oke-Ero,2023,Surulere1,0.8,0.8,0.8,0.8,0.511114818,0.53,2,july,1281,CM+IPTp+Urban-LLINs,itn
987,Edati,Oke-Ero,2022,Edati,0.8,0.8,0.8,0.8,0.473631021,0.53,1,july,916,CM+IPTp+LLINs+SMC,itn
988,Edati,Oke-Ero,2025,Edati,0.8,0.8,0.8,0.8,0.473631021,0.53,2,july,2011,CM+IPTp+LLINs+SMC,itn
1015,Abeokuta South,Uzo-Uwani,2021,Abeokuta South,0.8,0.8,0.8,0.8,0.494533241,0.53,1,june,527,CM+IPTp+LLINs+IPTi,itn
1016,Abeokuta South,Uzo-Uwani,2024,Abeokuta South,0.8,0.8,0.8,0.8,0.494533241,0.53,2,june,1622,CM+IPTp+LLINs+IPTi,itn
1023,Ado-Odo-Ota,Uzo-Uwani,2021,Ado-Odo/Ota,0.8,0.8,0.8,0.8,0.46396913,0.53,1,june,527,CM+IPTp+LLINs+IPTi,itn
1024,Ado-Odo-Ota,Uzo-Uwani,2024,Ado-Odo/Ota,0.8,0.8,0.8,0.8,0.46396913,0.53,2,june,1622,CM+IPTp+LLINs+IPTi,itn
1025,Ijebu North East,Oke-Ero,2021,Ijebu North East,0.8,0.8,0.8,0.8,0.457008243,0.53,1,july,551,CM+IPTp+LLINs+IPTi,itn
1026,Ijebu North East,Oke-Ero,2024,Ijebu North East,0.8,0.8,0.8,0.8,0.457008243,0.53,2,july,1646,CM+IPTp+LLINs+IPTi,itn
1035,Abeokuta North,Owan East,2021,Abeokuta North,0.8,0.8,0.8,0.8,0.483229857,0.53,1,march,435,CM+IPTp+LLINs+IPTi,itn
1036,Abeokuta North,Owan East,2024,Abeokuta North,0.8,0.8,0.8,0.8,0.483229857,0.53,2,march,1530,CM+IPTp+LLINs+IPTi,itn
1037,Egbado South,Uzo-Uwani,2021,Egbado South,0.8,0.8,0.8,0.8,0.446407593,0.53,1,june,527,CM+IPTp+LLINs+IPTi,itn
1038,Egbado South,Uzo-Uwani,2024,Egbado South,0.8,0.8,0.8,0.8,0.446407593,0.53,2,june,1622,CM+IPTp+LLINs+IPTi,itn
1039,Ewekoro,Uzo-Uwani,2021,Ewekoro,0.8,0.8,0.8,0.8,0.528528126,0.53,1,june,527,CM+IPTp+LLINs+IPTi,itn
1040,Ewekoro,Uzo-Uwani,2024,Ewekoro,0.8,0.8,0.8,0.8,0.528528126,0.53,2,june,1622,CM+IPTp+LLINs+IPTi,itn
1041,Ifo,Uzo-Uwani,2021,Ifo,0.8,0.8,0.8,0.8,0.484704494,0.53,1,june,527,CM+IPTp+LLINs+IPTi,itn
1042,Ifo,Uzo-Uwani,2024,Ifo,0.8,0.8,0.8,0.8,0.484704494,0.53,2,june,1622,CM+IPTp+LLINs+IPTi,itn
1047,Ikenne,Owan East,2021,Ikenne,0.8,0.8,0.8,0.8,0.445601554,0.53,1,march,435,CM+IPTp+LLINs+IPTi,itn
1048,Ikenne,Owan East,2024,Ikenne,0.8,0.8,0.8,0.8,0.445601554,0.53,2,march,1530,CM+IPTp+LLINs+IPTi,itn
1049,Obafemi-Owode,Owan East,2021,Obafemi-Owode,0.8,0.8,0.8,0.8,0.456702555,0.53,1,march,435,CM+IPTp+LLINs+IPTi,itn
1050,Obafemi-Owode,Owan East,2024,Obafemi-Owode,0.8,0.8,0.8,0.8,0.456702555,0.53,2,march,1530,CM+IPTp+LLINs+IPTi,itn
1053,Odogbolu,Owan East,2021,Odogbolu,0.8,0.8,0.8,0.8,0.462106458,0.53,1,march,435,CM+IPTp+LLINs+IPTi,itn
1054,Odogbolu,Owan East,2024,Odogbolu,0.8,0.8,0.8,0.8,0.462106458,0.53,2,march,1530,CM+IPTp+LLINs+IPTi,itn
1055,Ogun waterside,Owan East,2021,Ogun waterside,0.8,0.8,0.8,0.8,0.492471268,0.53,1,march,435,CM+IPTp+LLINs+IPTi,itn
1056,Ogun waterside,Owan East,2024,Ogun waterside,0.8,0.8,0.8,0.8,0.492471268,0.53,2,march,1530,CM+IPTp+LLINs+IPTi,itn
1057,Remo North,Owan East,2021,Remo North,0.8,0.8,0.8,0.8,0.39588712,0.53,1,march,435,CM+IPTp+LLINs+IPTi,itn
1058,Remo North,Owan East,2024,Remo North,0.8,0.8,0.8,0.8,0.39588712,0.53,2,march,1530,CM+IPTp+LLINs+IPTi,itn
1061,Akoko North East,Oke-Ero,2020,Akoko North East,0.8,0.8,0.8,0.8,0.415864752,0.53,1,july,186,CM+IPTp+LLINs+IPTi,itn
1062,Akoko North East,Oke-Ero,2023,Akoko North East,0.8,0.8,0.8,0.8,0.415864752,0.53,2,july,1281,CM+IPTp+LLINs+IPTi,itn
1063,Akoko North West,Oke-Ero,2020,Akoko North West,0.8,0.8,0.8,0.8,0.391306023,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn
1064,Akoko North West,Oke-Ero,2023,Akoko North West,0.8,0.8,0.8,0.8,0.391306023,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn
1067,Akoko South West,Oke-Ero,2020,Akoko South West,0.8,0.8,0.8,0.8,0.402871779,0.53,1,july,186,CM+IPTp+LLINs+IPTi,itn
1068,Akoko South West,Oke-Ero,2023,Akoko South West,0.8,0.8,0.8,0.8,0.402871779,0.53,2,july,1281,CM+IPTp+LLINs+IPTi,itn
1069,Akure North,Owan East,2020,Akure North,0.8,0.8,0.8,0.8,0.408011613,0.53,1,march,70,CM+IPTp+LLINs+IPTi,itn
1070,Akure North,Owan East,2023,Akure North,0.8,0.8,0.8,0.8,0.408011613,0.53,2,march,1165,CM+IPTp+LLINs+IPTi,itn
1073,Akure South,Owan East,2020,Akure South,0.8,0.8,0.8,0.8,0.377201065,0.53,1,march,70,CM+IPTp+LLINs+IPTi,itn
1074,Akure South,Owan East,2023,Akure South,0.8,0.8,0.8,0.8,0.377201065,0.53,2,march,1165,CM+IPTp+LLINs+IPTi,itn
1075,Ese-Odo,Owan East,2020,Ese-Odo,0.8,0.8,0.8,0.8,0.376721268,0.53,1,march,70,CM+IPTp+LLINs+IPTi,itn
1076,Ese-Odo,Owan East,2023,Ese-Odo,0.8,0.8,0.8,0.8,0.376721268,0.53,2,march,1165,CM+IPTp+LLINs+IPTi,itn
1077,Idanre,Akinyele,2020,Idanre,0.8,0.8,0.8,0.8,0.38691517,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn
1078,Idanre,Akinyele,2023,Idanre,0.8,0.8,0.8,0.8,0.38691517,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn
1079,Ifedore,Oke-Ero,2020,Ifedore,0.8,0.8,0.8,0.8,0.438179998,0.53,1,july,186,CM+IPTp+LLINs+IPTi,itn
1080,Ifedore,Oke-Ero,2023,Ifedore,0.8,0.8,0.8,0.8,0.438179998,0.53,2,july,1281,CM+IPTp+LLINs+IPTi,itn
1081,Ile-Oluji-Okeigbo,Akinyele,2020,Ile-Oluji-Okeigbo,0.8,0.8,0.8,0.8,0.446996131,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn
1082,Ile-Oluji-Okeigbo,Akinyele,2023,Ile-Oluji-Okeigbo,0.8,0.8,0.8,0.8,0.446996131,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn
1083,Irele,Akinyele,2020,Irele,0.8,0.8,0.8,0.8,0.454716042,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn
1084,Irele,Akinyele,2023,Irele,0.8,0.8,0.8,0.8,0.454716042,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn
1085,Odigbo,Akinyele,2020,Odigbo,0.8,0.8,0.8,0.8,0.478615868,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn
1086,Odigbo,Akinyele,2023,Odigbo,0.8,0.8,0.8,0.8,0.478615868,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn
1089,Okitipupa,Owan East,2020,Okitipupa,0.8,0.8,0.8,0.8,0.459942251,0.53,1,march,70,CM+IPTp+LLINs+IPTi,itn
1090,Okitipupa,Owan East,2023,Okitipupa,0.8,0.8,0.8,0.8,0.459942251,0.53,2,march,1165,CM+IPTp+LLINs+IPTi,itn
1091,Ondo East,Akinyele,2020,Ondo East,0.8,0.8,0.8,0.8,0.426186667,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn
1092,Ondo East,Akinyele,2023,Ondo East,0.8,0.8,0.8,0.8,0.426186667,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn
1093,Ondo West,Akinyele,2020,Ondo West,0.8,0.8,0.8,0.8,0.453136055,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn
1094,Ondo West,Akinyele,2023,Ondo West,0.8,0.8,0.8,0.8,0.453136055,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn
1095,Ose,Owan East,2020,Ose,0.8,0.8,0.8,0.8,0.412008749,0.53,1,march,70,CM+IPTp+LLINs+IPTi,itn
1096,Ose,Owan East,2023,Ose,0.8,0.8,0.8,0.8,0.412008749,0.53,2,march,1165,CM+IPTp+LLINs+IPTi,itn
1105,Orolu,Oke-Ero,2020,Orolu,0.8,0.8,0.8,0.8,0.537649782,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn
1106,Orolu,Oke-Ero,2023,Orolu,0.8,0.8,0.8,0.8,0.537649782,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn
1109,Boluwaduro,Akinyele,2020,Boluwaduro,0.8,0.8,0.8,0.8,0.377867037,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn
1110,Boluwaduro,Akinyele,2023,Boluwaduro,0.8,0.8,0.8,0.8,0.377867037,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn
1111,Boripe,Akinyele,2020,Boripe,0.8,0.8,0.8,0.8,0.422477334,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn
1112,Boripe,Akinyele,2023,Boripe,0.8,0.8,0.8,0.8,0.422477334,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn
1123,Ife East,Akinyele,2020,Ife East,0.8,0.8,0.8,0.8,0.503641962,0.53,1,may,131,CM+IPTp+Urban-LLINs+IPTi,itn
1124,Ife East,Akinyele,2023,Ife East,0.8,0.8,0.8,0.8,0.503641962,0.53,2,may,1226,CM+IPTp+Urban-LLINs+IPTi,itn
1127,Ife South,Akinyele,2020,Ife South,0.8,0.8,0.8,0.8,0.46466042,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn
1128,Ife South,Akinyele,2023,Ife South,0.8,0.8,0.8,0.8,0.46466042,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn
1139,Isokan,Akinyele,2020,Isokan,0.8,0.8,0.8,0.8,0.432977043,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn
1140,Isokan,Akinyele,2023,Isokan,0.8,0.8,0.8,0.8,0.432977043,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn
1151,Olorunda,Akinyele,2020,Olorunda,0.8,0.8,0.8,0.8,0.485001715,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn
1152,Olorunda,Akinyele,2023,Olorunda,0.8,0.8,0.8,0.8,0.485001715,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn
1155,Ibadan South East,Akinyele,2020,Ibadan South East,0.8,0.8,0.8,0.8,0.354331864,0.53,1,may,131,CM+IPTp+Urban-LLINs+IPTi,itn
1156,Ibadan South East,Akinyele,2023,Ibadan South East,0.8,0.8,0.8,0.8,0.354331864,0.53,2,may,1226,CM+IPTp+Urban-LLINs+IPTi,itn
1157,Afijio,Akinyele,2020,Afijio,0.8,0.8,0.8,0.8,0.510953009,0.53,1,may,131,CM+IPTp+LLINs+SMC,itn
1158,Afijio,Akinyele,2023,Afijio,0.8,0.8,0.8,0.8,0.510953009,0.53,2,may,1226,CM+IPTp+LLINs+SMC,itn
1161,Atiba,Akinyele,2020,Atiba,0.8,0.8,0.8,0.8,0.446329501,0.53,1,may,131,CM+IPTp+LLINs+SMC,itn
1162,Atiba,Akinyele,2023,Atiba,0.8,0.8,0.8,0.8,0.446329501,0.53,2,may,1226,CM+IPTp+LLINs+SMC,itn
1163,Egbeda,Akinyele,2020,Egbeda,0.8,0.8,0.8,0.8,0.37639044,0.53,1,may,131,CM+IPTp+Urban-LLINs+IPTi,itn
1164,Egbeda,Akinyele,2023,Egbeda,0.8,0.8,0.8,0.8,0.37639044,0.53,2,may,1226,CM+IPTp+Urban-LLINs+IPTi,itn
1175,Ibarapa North,Oke-Ero,2020,Ibarapa North,0.8,0.8,0.8,0.8,0.434775142,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn
1176,Ibarapa North,Oke-Ero,2023,Ibarapa North,0.8,0.8,0.8,0.8,0.434775142,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn
1179,Irepo,Oke-Ero,2020,Irepo,0.8,0.8,0.8,0.8,0.461353198,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn
1180,Irepo,Oke-Ero,2023,Irepo,0.8,0.8,0.8,0.8,0.461353198,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn
1183,Olorunsogo,Oke-Ero,2020,Olorunsogo,0.8,0.8,0.8,0.8,0.471433482,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn
1184,Olorunsogo,Oke-Ero,2023,Olorunsogo,0.8,0.8,0.8,0.8,0.471433482,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn
1189,Orelope,Oke-Ero,2020,Orelope,0.8,0.8,0.8,0.8,0.45352717,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn
1190,Orelope,Oke-Ero,2023,Orelope,0.8,0.8,0.8,0.8,0.45352717,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn
1191,Ori Ire,Oke-Ero,2020,Ori Ire,0.8,0.8,0.8,0.8,0.41347974,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn
1192,Ori Ire,Oke-Ero,2023,Ori Ire,0.8,0.8,0.8,0.8,0.41347974,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn
1193,Oyo West,Akinyele,2020,Oyo West,0.8,0.8,0.8,0.8,0.478720265,0.53,1,may,131,CM+IPTp+LLINs+SMC,itn
1194,Oyo West,Akinyele,2023,Oyo West,0.8,0.8,0.8,0.8,0.478720265,0.53,2,may,1226,CM+IPTp+LLINs+SMC,itn
1195,Saki East,Oke-Ero,2020,Saki East,0.8,0.8,0.8,0.8,0.500006612,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn
1196,Saki East,Oke-Ero,2023,Saki East,0.8,0.8,0.8,0.8,0.500006612,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn
1197,Saki West,Akinyele,2020,Saki West,0.8,0.8,0.8,0.8,0.494698068,0.53,1,may,131,CM+IPTp+LLINs+SMC,itn
1198,Saki West,Akinyele,2023,Saki West,0.8,0.8,0.8,0.8,0.494698068,0.53,2,may,1226,CM+IPTp+LLINs+SMC,itn
1199,Surulere2,Oke-Ero,2020,Surulere2,0.8,0.8,0.8,0.8,0.469643564,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn
1200,Surulere2,Oke-Ero,2023,Surulere2,0.8,0.8,0.8,0.8,0.469643564,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn
1201,Barikin Ladi,Soba,2020,Barikin Ladi,0.8,0.8,0.8,0.8,0.489453402,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn
1202,Barikin Ladi,Soba,2023,Barikin Ladi,0.8,0.8,0.8,0.8,0.489453402,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn
1203,Bassa2,Soba,2020,Bassa2,0.8,0.8,0.8,0.8,0.517430069,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn
1204,Bassa2,Soba,2023,Bassa2,0.8,0.8,0.8,0.8,0.517430069,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn
1205,Bokkos,Giwa,2020,Bokkos,0.8,0.8,0.8,0.8,0.5419051,0.53,1,august,223,CM+IPTp+LLINs+SMC,itn
1206,Bokkos,Giwa,2023,Bokkos,0.8,0.8,0.8,0.8,0.5419051,0.53,2,august,1318,CM+IPTp+LLINs+SMC,itn
1209,Jos North,Soba,2020,Jos North,0.8,0.8,0.8,0.8,0.533403445,0.53,1,july,186,CM+IPTp+UrbanLLINs+SMC,itn
1210,Jos North,Soba,2023,Jos North,0.8,0.8,0.8,0.8,0.533403445,0.53,2,july,1281,CM+IPTp+UrbanLLINs+SMC,itn
1211,Jos South,Soba,2020,Jos South,0.8,0.8,0.8,0.8,0.510654246,0.53,1,july,186,CM+IPTp+UrbanLLINs+SMC,itn
1212,Jos South,Soba,2023,Jos South,0.8,0.8,0.8,0.8,0.510654246,0.53,2,july,1281,CM+IPTp+UrbanLLINs+SMC,itn
1213,Kanam,Alkaleri,2020,Kanam,0.8,0.8,0.8,0.8,0.575511162,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn
1214,Kanam,Alkaleri,2023,Kanam,0.8,0.8,0.8,0.8,0.575511162,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn
1215,Kanke,Alkaleri,2020,Kanke,0.8,0.8,0.8,0.8,0.633783346,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn
1216,Kanke,Alkaleri,2023,Kanke,0.8,0.8,0.8,0.8,0.633783346,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn
1217,Langtang North,Alkaleri,2020,Langtang North,0.8,0.8,0.8,0.8,0.528657291,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn
1218,Langtang North,Alkaleri,2023,Langtang North,0.8,0.8,0.8,0.8,0.528657291,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn
1223,Mikang,Alkaleri,2020,Mikang,0.8,0.8,0.8,0.8,0.470852295,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn
1224,Mikang,Alkaleri,2023,Mikang,0.8,0.8,0.8,0.8,0.470852295,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn
1225,Abua-Odual,Ahoada West,2020,Abua/Odual,0.8,0.8,0.8,0.8,0.341818833,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn
1226,Abua-Odual,Ahoada West,2023,Abua/Odual,0.8,0.8,0.8,0.8,0.341818833,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn
1227,Pankshin,Alkaleri,2020,Pankshin,0.8,0.8,0.8,0.8,0.558053877,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn
1228,Pankshin,Alkaleri,2023,Pankshin,0.8,0.8,0.8,0.8,0.558053877,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn
1233,Shendam,Keana,2020,Shendam,0.8,0.8,0.8,0.8,0.546233826,0.53,1,august,223,CM+IPTp+LLINs+SMC,itn
1234,Shendam,Keana,2023,Shendam,0.8,0.8,0.8,0.8,0.546233826,0.53,2,august,1318,CM+IPTp+LLINs+SMC,itn
1235,Wase,Alkaleri,2020,Wase,0.8,0.8,0.8,0.8,0.542214526,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn
1236,Wase,Alkaleri,2023,Wase,0.8,0.8,0.8,0.8,0.542214526,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn
1237,Ahoada East,Ahoada West,2020,Ahoada East,0.8,0.8,0.8,0.8,0.307284555,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn
1238,Ahoada East,Ahoada West,2023,Ahoada East,0.8,0.8,0.8,0.8,0.307284555,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn
1239,Ahoada West,Ahoada West,2020,Ahoada West,0.8,0.8,0.8,0.8,0.30780961,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn
1240,Ahoada West,Ahoada West,2023,Ahoada West,0.8,0.8,0.8,0.8,0.30780961,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn
1241,Andoni,Nsit Ubium,2020,Andoni,0.8,0.8,0.8,0.8,0.28881499,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
1242,Andoni,Nsit Ubium,2023,Andoni,0.8,0.8,0.8,0.8,0.28881499,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
1243,Asari-Toru,Ahoada West,2020,Asari-Toru,0.8,0.8,0.8,0.8,0.322109151,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn
1244,Asari-Toru,Ahoada West,2023,Asari-Toru,0.8,0.8,0.8,0.8,0.322109151,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn
1245,Bonny,Nsit Ubium,2020,Bonny,0.8,0.8,0.8,0.8,0.310050826,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
1246,Bonny,Nsit Ubium,2023,Bonny,0.8,0.8,0.8,0.8,0.310050826,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
1247,Eleme,Ahoada West,2020,Eleme,0.8,0.8,0.8,0.8,0.337309328,0.53,1,may,131,CM+IPTp+Urban-LLINs+IPTi,itn
1248,Eleme,Ahoada West,2023,Eleme,0.8,0.8,0.8,0.8,0.337309328,0.53,2,may,1226,CM+IPTp+Urban-LLINs+IPTi,itn
1249,Emohua,Ahoada West,2020,Emohua,0.8,0.8,0.8,0.8,0.334292623,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn
1250,Emohua,Ahoada West,2023,Emohua,0.8,0.8,0.8,0.8,0.334292623,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn
1251,Etche,Ngor-Okpala,2020,Etche,0.8,0.8,0.8,0.8,0.340210321,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
1252,Etche,Ngor-Okpala,2023,Etche,0.8,0.8,0.8,0.8,0.340210321,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
1253,Gokana,Nsit Ubium,2020,Gokana,0.8,0.8,0.8,0.8,0.375599012,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
1254,Gokana,Nsit Ubium,2023,Gokana,0.8,0.8,0.8,0.8,0.375599012,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
1255,Ikwerre,Oru West,2020,Ikwerre,0.8,0.8,0.8,0.8,0.332764989,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
1256,Ikwerre,Oru West,2023,Ikwerre,0.8,0.8,0.8,0.8,0.332764989,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
1257,Khana,Nsit Ubium,2020,Khana,0.8,0.8,0.8,0.8,0.308022703,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
1258,Khana,Nsit Ubium,2023,Khana,0.8,0.8,0.8,0.8,0.308022703,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
1259,Obia-Akpor,Ahoada West,2020,Obia/Akpor,0.8,0.8,0.8,0.8,0.308907738,0.53,1,may,131,CM+IPTp+Urban-LLINs+IPTi,itn
1260,Obia-Akpor,Ahoada West,2023,Obia/Akpor,0.8,0.8,0.8,0.8,0.308907738,0.53,2,may,1226,CM+IPTp+Urban-LLINs+IPTi,itn
1261,Ogba-Egbema-Ndoni,Ahoada West,2020,Ogba/Egbema/Ndoni,0.8,0.8,0.8,0.8,0.316440728,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn
1262,Ogba-Egbema-Ndoni,Ahoada West,2023,Ogba/Egbema/Ndoni,0.8,0.8,0.8,0.8,0.316440728,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn
1263,Ogu-Bolo,Nsit Ubium,2020,Ogu/Bolo,0.8,0.8,0.8,0.8,0.374208023,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
1264,Ogu-Bolo,Nsit Ubium,2023,Ogu/Bolo,0.8,0.8,0.8,0.8,0.374208023,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
1265,Okrika,Nsit Ubium,2020,Okrika,0.8,0.8,0.8,0.8,0.34467839,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
1266,Okrika,Nsit Ubium,2023,Okrika,0.8,0.8,0.8,0.8,0.34467839,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
1267,Omumma,Ngor-Okpala,2020,Omumma,0.8,0.8,0.8,0.8,0.383538256,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
1268,Omumma,Ngor-Okpala,2023,Omumma,0.8,0.8,0.8,0.8,0.383538256,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn
1269,Opobo-Nkoro,Nsit Ubium,2020,Opobo/Nkoro,0.8,0.8,0.8,0.8,0.289388868,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn
