,LGA,repDS,year,LGA_old,U5_ITN_use,six_nine_ITN_use,ten_eighteen_ITN_use,over_eighteen_ITN_use,mortality_rate,kill_rate,block_initial,round,peak,simday,MapB_mix,llin_MapB
163,Oturkpo,Owan East,2020,Oturkpo,0.8,0.8,0.8,0.8,0.8,0.465020433,0.53,1,march,70,CM+IPTp+LLINs+SMC,itn 
164,Oturkpo,Owan East,2023,Oturkpo,0.8,0.8,0.8,0.8,0.8,0.465020433,0.53,2,march,1165,CM+IPTp+LLINs+SMC,itn 
165,Tarka,Keana,2020,Tarka,0.8,0.8,0.8,0.8,0.8,0.410062837,0.53,1,august,223,CM+IPTp+LLINs+SMC,itn 
166,Tarka,Keana,2023,Tarka,0.8,0.8,0.8,0.8,0.8,0.410062837,0.53,2,august,1318,CM+IPTp+LLINs+SMC,itn 
167,Ushongo,Oke-Ero,2020,Ushongo,0.8,0.8,0.8,0.8,0.8,0.405123965,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn 
168,Ushongo,Oke-Ero,2023,Ushongo,0.8,0.8,0.8,0.8,0.8,0.405123965,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn 
169,Vandeikya,Oke-Ero,2020,Vandeikya,0.8,0.8,0.8,0.8,0.8,0.446888644,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn 
170,Vandeikya,Oke-Ero,2023,Vandeikya,0.8,0.8,0.8,0.8,0.8,0.446888644,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn 
171,Enugu East,Uzo-Uwani,2020,Enugu East,0.8,0.8,0.8,0.8,0.8,0.453287726,0.53,1,june,162,CM+IPTp+Urban-LLINs+IPTi,itn 
172,Enugu East,Uzo-Uwani,2023,Enugu East,0.8,0.8,0.8,0.8,0.8,0.453287726,0.53,2,june,1257,CM+IPTp+Urban-LLINs+IPTi,itn 
173,Damboa,Darazo,2020,Damboa,0.8,0.8,0.8,0.8,0.8,0.663306114,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn 
174,Damboa,Darazo,2023,Damboa,0.8,0.8,0.8,0.8,0.8,0.663306114,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn 
175,Biase,Ngor-Okpala,2021,Biase,0.8,0.8,0.8,0.8,0.8,0.476715539,0.53,1,june,527,CM+IPTp+LLINs+IPTi,itn 
176,Biase,Ngor-Okpala,2024,Biase,0.8,0.8,0.8,0.8,0.8,0.476715539,0.53,2,june,1622,CM+IPTp+LLINs+IPTi,itn 
177,Gubio,Gawabawa,2020,Gubio,0.8,0.8,0.8,0.8,0.8,0.716543356,0.53,1,august,223,CM+IPTp+LLINs+SMC,itn 
178,Gubio,Gawabawa,2023,Gubio,0.8,0.8,0.8,0.8,0.8,0.716543356,0.53,2,august,1318,CM+IPTp+LLINs+SMC,itn 
179,Guzamala,Babura,2020,Guzamala,0.8,0.8,0.8,0.8,0.8,0.701881155,0.53,1,may,131,CM+IPTp+LLINs+SMC,itn 
180,Guzamala,Babura,2023,Guzamala,0.8,0.8,0.8,0.8,0.8,0.701881155,0.53,2,may,1226,CM+IPTp+LLINs+SMC,itn 
181,Kwaya Kusar,Alkaleri,2020,Kwaya Kusar,0.8,0.8,0.8,0.8,0.8,0.606689636,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn 
182,Kwaya Kusar,Alkaleri,2023,Kwaya Kusar,0.8,0.8,0.8,0.8,0.8,0.606689636,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn 
183,Enugu North,Uzo-Uwani,2020,Enugu North,0.8,0.8,0.8,0.8,0.8,0.476529889,0.53,1,june,162,CM+IPTp+Urban-LLINs+IPTi,itn 
184,Enugu North,Uzo-Uwani,2023,Enugu North,0.8,0.8,0.8,0.8,0.8,0.476529889,0.53,2,june,1257,CM+IPTp+Urban-LLINs+IPTi,itn 
185,Kaga,Darazo,2020,Kaga,0.8,0.8,0.8,0.8,0.8,0.65241475,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn 
186,Kaga,Darazo,2023,Kaga,0.8,0.8,0.8,0.8,0.8,0.65241475,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn 
187,Mafa,Darazo,2020,Mafa,0.8,0.8,0.8,0.8,0.8,0.673505468,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn 
188,Mafa,Darazo,2023,Mafa,0.8,0.8,0.8,0.8,0.8,0.673505468,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn 
189,Konduga,Darazo,2020,Konduga,0.8,0.8,0.8,0.8,0.8,0.685445232,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn 
190,Konduga,Darazo,2023,Konduga,0.8,0.8,0.8,0.8,0.8,0.685445232,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn 
191,Bomadi,Isoko South,2022,Bomadi,0.8,0.8,0.8,0.8,0.8,0.29598519,0.53,1,june,892,CM+IPTp+LLINs+IPTi,itn 
192,Bomadi,Isoko South,2025,Bomadi,0.8,0.8,0.8,0.8,0.8,0.29598519,0.53,2,june,1987,CM+IPTp+LLINs+IPTi,itn 
193,Magumeri,Gawabawa,2020,Magumeri,0.8,0.8,0.8,0.8,0.8,0.704144224,0.53,1,august,223,CM+IPTp+LLINs+SMC,itn 
194,Magumeri,Gawabawa,2023,Magumeri,0.8,0.8,0.8,0.8,0.8,0.704144224,0.53,2,august,1318,CM+IPTp+LLINs+SMC,itn 
195,Maiduguri,Darazo,2020,Maiduguri,0.8,0.8,0.8,0.8,0.8,0.699455384,0.53,1,july,186,CM+IPTp+UrbanLLINs+SMC,itn 
196,Maiduguri,Darazo,2023,Maiduguri,0.8,0.8,0.8,0.8,0.8,0.699455384,0.53,2,july,1281,CM+IPTp+UrbanLLINs+SMC,itn 
197,Shani,Alkaleri,2020,Shani,0.8,0.8,0.8,0.8,0.8,0.653021266,0.53,1,july,186,CM+IPTp+LLINs+SMC,itn 
198,Shani,Alkaleri,2023,Shani,0.8,0.8,0.8,0.8,0.8,0.653021266,0.53,2,july,1281,CM+IPTp+LLINs+SMC,itn 
199,Abi,Obubra,2021,Abi,0.8,0.8,0.8,0.8,0.8,0.46000802,0.53,1,june,527,CM+IPTp+LLINs+IPTi,itn 
200,Abi,Obubra,2024,Abi,0.8,0.8,0.8,0.8,0.8,0.46000802,0.53,2,june,1622,CM+IPTp+LLINs+IPTi,itn 
201,Marte,Babura,2020,Marte,0.8,0.8,0.8,0.8,0.8,0.675677048,0.53,1,may,131,CM+IPTp+LLINs+SMC,itn 
202,Marte,Babura,2023,Marte,0.8,0.8,0.8,0.8,0.8,0.675677048,0.53,2,may,1226,CM+IPTp+LLINs+SMC,itn 
203,Nganzai,Gawabawa,2020,Nganzai,0.8,0.8,0.8,0.8,0.8,0.699533384,0.53,1,august,223,CM+IPTp+LLINs+SMC,itn 
204,Nganzai,Gawabawa,2023,Nganzai,0.8,0.8,0.8,0.8,0.8,0.699533384,0.53,2,august,1318,CM+IPTp+LLINs+SMC,itn 
205,Bekwara,Oke-Ero,2021,Bekwara,0.8,0.8,0.8,0.8,0.8,0.4460788,0.53,1,july,551,CM+IPTp+LLINs+SMC,itn 
206,Bekwara,Oke-Ero,2024,Bekwara,0.8,0.8,0.8,0.8,0.8,0.4460788,0.53,2,july,1646,CM+IPTp+LLINs+SMC,itn 
207,Enugu South,Uzo-Uwani,2020,Enugu South,0.8,0.8,0.8,0.8,0.8,0.52292855,0.53,1,june,162,CM+IPTp+Urban-LLINs+IPTi,itn 
208,Enugu South,Uzo-Uwani,2023,Enugu South,0.8,0.8,0.8,0.8,0.8,0.52292855,0.53,2,june,1257,CM+IPTp+Urban-LLINs+IPTi,itn 
209,Odukpani,Ngor-Okpala,2021,Odukpani,0.8,0.8,0.8,0.8,0.8,0.498229176,0.53,1,june,527,CM+IPTp+LLINs+IPTi,itn 
210,Odukpani,Ngor-Okpala,2024,Odukpani,0.8,0.8,0.8,0.8,0.8,0.498229176,0.53,2,june,1622,CM+IPTp+LLINs+IPTi,itn 
211,Ogoja,Obubra,2021,Ogoja,0.8,0.8,0.8,0.8,0.8,0.491849375,0.53,1,june,527,CM+IPTp+LLINs+SMC,itn 
212,Ogoja,Obubra,2024,Ogoja,0.8,0.8,0.8,0.8,0.8,0.491849375,0.53,2,june,1622,CM+IPTp+LLINs+SMC,itn 
213,Yala,Oke-Ero,2021,Yala,0.8,0.8,0.8,0.8,0.8,0.497455497,0.53,1,july,551,CM+IPTp+LLINs+SMC,itn 
214,Yala,Oke-Ero,2024,Yala,0.8,0.8,0.8,0.8,0.8,0.497455497,0.53,2,july,1646,CM+IPTp+LLINs+SMC,itn 
215,Aniocha North,Uzo-Uwani,2022,Aniocha North,0.8,0.8,0.8,0.8,0.8,0.434693912,0.53,1,june,892,CM+IPTp+LLINs+IPTi,itn 
216,Aniocha North,Uzo-Uwani,2025,Aniocha North,0.8,0.8,0.8,0.8,0.8,0.434693912,0.53,2,june,1987,CM+IPTp+LLINs+IPTi,itn 
217,Aniocha South,Uzo-Uwani,2022,Aniocha South,0.8,0.8,0.8,0.8,0.8,0.387055583,0.53,1,june,892,CM+IPTp+LLINs+IPTi,itn 
218,Aniocha South,Uzo-Uwani,2025,Aniocha South,0.8,0.8,0.8,0.8,0.8,0.387055583,0.53,2,june,1987,CM+IPTp+LLINs+IPTi,itn 
219,Ethiope East,Isoko South,2022,Ethiope East,0.8,0.8,0.8,0.8,0.8,0.305480359,0.53,1,june,892,CM+IPTp+LLINs+IPTi,itn 
220,Ethiope East,Isoko South,2025,Ethiope East,0.8,0.8,0.8,0.8,0.8,0.305480359,0.53,2,june,1987,CM+IPTp+LLINs+IPTi,itn 
221,Ethiope West,Isoko South,2022,Ethiope West,0.8,0.8,0.8,0.8,0.8,0.412296673,0.53,1,june,892,CM+IPTp+LLINs+IPTi,itn 
222,Ethiope West,Isoko South,2025,Ethiope West,0.8,0.8,0.8,0.8,0.8,0.412296673,0.53,2,june,1987,CM+IPTp+LLINs+IPTi,itn 
223,Ika North East,Uzo-Uwani,2022,Ika North East,0.8,0.8,0.8,0.8,0.8,0.450121249,0.53,1,june,892,CM+IPTp+LLINs+IPTi,itn 
224,Ika North East,Uzo-Uwani,2025,Ika North East,0.8,0.8,0.8,0.8,0.8,0.450121249,0.53,2,june,1987,CM+IPTp+LLINs+IPTi,itn 
225,Ika South,Uzo-Uwani,2022,Ika South,0.8,0.8,0.8,0.8,0.8,0.436316512,0.53,1,june,892,CM+IPTp+LLINs+IPTi,itn 
226,Ika South,Uzo-Uwani,2025,Ika South,0.8,0.8,0.8,0.8,0.8,0.436316512,0.53,2,june,1987,CM+IPTp+LLINs+IPTi,itn 
227,Isoko North,Isoko South,2022,Isoko North,0.8,0.8,0.8,0.8,0.8,0.293011529,0.53,1,june,892,CM+IPTp+LLINs+IPTi,itn 
228,Isoko North,Isoko South,2025,Isoko North,0.8,0.8,0.8,0.8,0.8,0.293011529,0.53,2,june,1987,CM+IPTp+LLINs+IPTi,itn 
229,Isoko South,Isoko South,2022,Isoko South,0.8,0.8,0.8,0.8,0.8,0.270038761,0.53,1,june,892,CM+IPTp+LLINs+IPTi,itn 
230,Isoko South,Isoko South,2025,Isoko South,0.8,0.8,0.8,0.8,0.8,0.270038761,0.53,2,june,1987,CM+IPTp+LLINs+IPTi,itn 
231,Ndokwa East,Ahoada West,2022,Ndokwa East,0.8,0.8,0.8,0.8,0.8,0.343545804,0.53,1,may,861,CM+IPTp+LLINs+IPTi,itn 
232,Ndokwa East,Ahoada West,2025,Ndokwa East,0.8,0.8,0.8,0.8,0.8,0.343545804,0.53,2,may,1956,CM+IPTp+LLINs+IPTi,itn 
233,Okpe,Isoko South,2022,Okpe,0.8,0.8,0.8,0.8,0.8,0.280610706,0.53,1,june,892,CM+IPTp+Urban-LLINs+IPTi,itn 
234,Okpe,Isoko South,2025,Okpe,0.8,0.8,0.8,0.8,0.8,0.280610706,0.53,2,june,1987,CM+IPTp+Urban-LLINs+IPTi,itn 
235,Oshimili North,Uzo-Uwani,2022,Oshimili North,0.8,0.8,0.8,0.8,0.8,0.41124887,0.53,1,june,892,CM+IPTp+LLINs+IPTi,itn 
236,Oshimili North,Uzo-Uwani,2025,Oshimili North,0.8,0.8,0.8,0.8,0.8,0.41124887,0.53,2,june,1987,CM+IPTp+LLINs+IPTi,itn 
237,Oshimili South,Uzo-Uwani,2022,Oshimili South,0.8,0.8,0.8,0.8,0.8,0.384062211,0.53,1,june,892,CM+IPTp+LLINs+IPTi,itn 
238,Oshimili South,Uzo-Uwani,2025,Oshimili South,0.8,0.8,0.8,0.8,0.8,0.384062211,0.53,2,june,1987,CM+IPTp+LLINs+IPTi,itn 
239,Sapele,Isoko South,2022,Sapele,0.8,0.8,0.8,0.8,0.8,0.37261735,0.53,1,june,892,CM+IPTp+LLINs+IPTi,itn 
240,Sapele,Isoko South,2025,Sapele,0.8,0.8,0.8,0.8,0.8,0.37261735,0.53,2,june,1987,CM+IPTp+LLINs+IPTi,itn 
241,Udu,Isoko South,2022,Udu,0.8,0.8,0.8,0.8,0.8,0.24889334,0.53,1,june,892,CM+IPTp+Urban-LLINs+IPTi,itn 
242,Udu,Isoko South,2025,Udu,0.8,0.8,0.8,0.8,0.8,0.24889334,0.53,2,june,1987,CM+IPTp+Urban-LLINs+IPTi,itn 
243,Ughelli North,Isoko South,2022,Ughelli North,0.8,0.8,0.8,0.8,0.8,0.288820013,0.53,1,june,892,CM+IPTp+Urban-LLINs+IPTi,itn 
244,Ughelli North,Isoko South,2025,Ughelli North,0.8,0.8,0.8,0.8,0.8,0.288820013,0.53,2,june,1987,CM+IPTp+Urban-LLINs+IPTi,itn 
245,Ukwuani,Uzo-Uwani,2022,Ukwuani,0.8,0.8,0.8,0.8,0.8,0.406905033,0.53,1,june,892,CM+IPTp+LLINs+IPTi,itn 
246,Ukwuani,Uzo-Uwani,2025,Ukwuani,0.8,0.8,0.8,0.8,0.8,0.406905033,0.53,2,june,1987,CM+IPTp+LLINs+IPTi,itn 
247,Uvwie,Isoko South,2022,Uvwie,0.8,0.8,0.8,0.8,0.8,0.245801456,0.53,1,june,892,CM+IPTp+Urban-LLINs+IPTi,itn 
248,Uvwie,Isoko South,2025,Uvwie,0.8,0.8,0.8,0.8,0.8,0.245801456,0.53,2,june,1987,CM+IPTp+Urban-LLINs+IPTi,itn 
249,Warri South,Isoko South,2022,Warri South,0.8,0.8,0.8,0.8,0.8,0.261546529,0.53,1,june,892,CM+IPTp+Urban-LLINs+IPTi,itn 
250,Warri South,Isoko South,2025,Warri South,0.8,0.8,0.8,0.8,0.8,0.261546529,0.53,2,june,1987,CM+IPTp+Urban-LLINs+IPTi,itn 
251,Akoko-Edo,Owan East,2020,Akoko-Edo,0.8,0.8,0.8,0.8,0.8,0.381512482,0.53,1,march,70,CM+IPTp+LLINs+IPTi,itn 
252,Akoko-Edo,Owan East,2023,Akoko-Edo,0.8,0.8,0.8,0.8,0.8,0.381512482,0.53,2,march,1165,CM+IPTp+LLINs+IPTi,itn 
253,Egor,Uzo-Uwani,2020,Egor,0.8,0.8,0.8,0.8,0.8,0.477643111,0.53,1,june,162,CM+IPTp+Urban-LLINs+IPTi,itn 
254,Egor,Uzo-Uwani,2023,Egor,0.8,0.8,0.8,0.8,0.8,0.477643111,0.53,2,june,1257,CM+IPTp+Urban-LLINs+IPTi,itn 
255,Esan North East,Uzo-Uwani,2020,Esan North East,0.8,0.8,0.8,0.8,0.8,0.409684078,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn 
256,Esan North East,Uzo-Uwani,2023,Esan North East,0.8,0.8,0.8,0.8,0.8,0.409684078,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn 
257,Esan Central,Owan East,2020,Esan Central,0.8,0.8,0.8,0.8,0.8,0.413280793,0.53,1,march,70,CM+IPTp+LLINs+IPTi,itn 
258,Esan Central,Owan East,2023,Esan Central,0.8,0.8,0.8,0.8,0.8,0.413280793,0.53,2,march,1165,CM+IPTp+LLINs+IPTi,itn 
259,Esan South East,Uzo-Uwani,2020,Esan South East,0.8,0.8,0.8,0.8,0.8,0.463795838,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn 
260,Esan South East,Uzo-Uwani,2023,Esan South East,0.8,0.8,0.8,0.8,0.8,0.463795838,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn 
261,Esan West,Uzo-Uwani,2020,Esan West,0.8,0.8,0.8,0.8,0.8,0.432241487,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn 
262,Esan West,Uzo-Uwani,2023,Esan West,0.8,0.8,0.8,0.8,0.8,0.432241487,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn 
263,Etsako Central,Owan East,2020,Etsako Central,0.8,0.8,0.8,0.8,0.8,0.377689484,0.53,1,march,70,CM+IPTp+LLINs+IPTi,itn 
264,Etsako Central,Owan East,2023,Etsako Central,0.8,0.8,0.8,0.8,0.8,0.377689484,0.53,2,march,1165,CM+IPTp+LLINs+IPTi,itn 
265,Etsako East,Owan East,2020,Etsako East,0.8,0.8,0.8,0.8,0.8,0.389711717,0.53,1,march,70,CM+IPTp+LLINs+IPTi,itn 
266,Etsako East,Owan East,2023,Etsako East,0.8,0.8,0.8,0.8,0.8,0.389711717,0.53,2,march,1165,CM+IPTp+LLINs+IPTi,itn 
267,Etsako West,Owan East,2020,Etsako West,0.8,0.8,0.8,0.8,0.8,0.36946828,0.53,1,march,70,CM+IPTp+LLINs+IPTi,itn 
268,Etsako West,Owan East,2023,Etsako West,0.8,0.8,0.8,0.8,0.8,0.36946828,0.53,2,march,1165,CM+IPTp+LLINs+IPTi,itn 
269,Igueben,Uzo-Uwani,2020,Igueben,0.8,0.8,0.8,0.8,0.8,0.472108841,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn 
270,Igueben,Uzo-Uwani,2023,Igueben,0.8,0.8,0.8,0.8,0.8,0.472108841,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn 
271,Ikpoba-Okha,Uzo-Uwani,2020,Ikpoba-Okha,0.8,0.8,0.8,0.8,0.8,0.396692086,0.53,1,june,162,CM+IPTp+Urban-LLINs+IPTi,itn 
272,Ikpoba-Okha,Uzo-Uwani,2023,Ikpoba-Okha,0.8,0.8,0.8,0.8,0.8,0.396692086,0.53,2,june,1257,CM+IPTp+Urban-LLINs+IPTi,itn 
273,Aninri,Oru West,2020,Aninri,0.8,0.8,0.8,0.8,0.8,0.484335586,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn 
274,Aninri,Oru West,2023,Aninri,0.8,0.8,0.8,0.8,0.8,0.484335586,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn 
275,Oredo,Uzo-Uwani,2020,Oredo,0.8,0.8,0.8,0.8,0.8,0.445104909,0.53,1,june,162,CM+IPTp+Urban-LLINs+IPTi,itn 
276,Oredo,Uzo-Uwani,2023,Oredo,0.8,0.8,0.8,0.8,0.8,0.445104909,0.53,2,june,1257,CM+IPTp+Urban-LLINs+IPTi,itn 
277,Orhionmwon,Uzo-Uwani,2020,Orhionmwon,0.8,0.8,0.8,0.8,0.8,0.407105953,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn 
278,Orhionmwon,Uzo-Uwani,2023,Orhionmwon,0.8,0.8,0.8,0.8,0.8,0.407105953,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn 
279,Ovia North East,Owan East,2020,Ovia North East,0.8,0.8,0.8,0.8,0.8,0.408498179,0.53,1,march,70,CM+IPTp+LLINs+IPTi,itn 
280,Ovia North East,Owan East,2023,Ovia North East,0.8,0.8,0.8,0.8,0.8,0.408498179,0.53,2,march,1165,CM+IPTp+LLINs+IPTi,itn 
281,Ovia South West,Akinyele,2020,Ovia South West,0.8,0.8,0.8,0.8,0.8,0.429873962,0.53,1,may,131,CM+IPTp+LLINs+IPTi,itn 
282,Ovia South West,Akinyele,2023,Ovia South West,0.8,0.8,0.8,0.8,0.8,0.429873962,0.53,2,may,1226,CM+IPTp+LLINs+IPTi,itn 
283,Owan East,Owan East,2020,Owan East,0.8,0.8,0.8,0.8,0.8,0.389928709,0.53,1,march,70,CM+IPTp+LLINs+IPTi,itn 
284,Owan East,Owan East,2023,Owan East,0.8,0.8,0.8,0.8,0.8,0.389928709,0.53,2,march,1165,CM+IPTp+LLINs+IPTi,itn 
285,Owan West,Owan East,2020,Owan West,0.8,0.8,0.8,0.8,0.8,0.451058274,0.53,1,march,70,CM+IPTp+LLINs+IPTi,itn 
286,Owan West,Owan East,2023,Owan West,0.8,0.8,0.8,0.8,0.8,0.451058274,0.53,2,march,1165,CM+IPTp+LLINs+IPTi,itn 
287,Uhunmwonde,Owan East,2020,Uhunmwonde,0.8,0.8,0.8,0.8,0.8,0.450623986,0.53,1,march,70,CM+IPTp+LLINs+IPTi,itn 
288,Uhunmwonde,Owan East,2023,Uhunmwonde,0.8,0.8,0.8,0.8,0.8,0.450623986,0.53,2,march,1165,CM+IPTp+LLINs+IPTi,itn 
289,Ado Ekiti,Owan East,2020,Ado Ekiti,0.8,0.8,0.8,0.8,0.8,0.424809523,0.53,1,march,70,CM+IPTp+LLINs+IPTi,itn 
290,Ado Ekiti,Owan East,2023,Ado Ekiti,0.8,0.8,0.8,0.8,0.8,0.424809523,0.53,2,march,1165,CM+IPTp+LLINs+IPTi,itn 
291,Efon-Alayee,Oke-Ero,2020,Efon-Alayee,0.8,0.8,0.8,0.8,0.8,0.396790109,0.53,1,july,186,CM+IPTp+LLINs+IPTi,itn 
292,Efon-Alayee,Oke-Ero,2023,Efon-Alayee,0.8,0.8,0.8,0.8,0.8,0.396790109,0.53,2,july,1281,CM+IPTp+LLINs+IPTi,itn 
293,Ekiti East,Oke-Ero,2020,Ekiti East,0.8,0.8,0.8,0.8,0.8,0.412351259,0.53,1,july,186,CM+IPTp+LLINs+IPTi,itn 
294,Ekiti East,Oke-Ero,2023,Ekiti East,0.8,0.8,0.8,0.8,0.8,0.412351259,0.53,2,july,1281,CM+IPTp+LLINs+IPTi,itn 
295,Ekiti South West,Oke-Ero,2020,Ekiti South West,0.8,0.8,0.8,0.8,0.8,0.487961894,0.53,1,july,186,CM+IPTp+LLINs+IPTi,itn 
296,Ekiti South West,Oke-Ero,2023,Ekiti South West,0.8,0.8,0.8,0.8,0.8,0.487961894,0.53,2,july,1281,CM+IPTp+LLINs+IPTi,itn 
297,Awgu,Oru West,2020,Awgu,0.8,0.8,0.8,0.8,0.8,0.482762456,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn 
298,Awgu,Oru West,2023,Awgu,0.8,0.8,0.8,0.8,0.8,0.482762456,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn 
299,Ekiti West,Oke-Ero,2020,Ekiti West,0.8,0.8,0.8,0.8,0.8,0.404541983,0.53,1,july,186,CM+IPTp+LLINs+IPTi,itn 
300,Ekiti West,Oke-Ero,2023,Ekiti West,0.8,0.8,0.8,0.8,0.8,0.404541983,0.53,2,july,1281,CM+IPTp+LLINs+IPTi,itn 
301,Emure,Oke-Ero,2020,Emure,0.8,0.8,0.8,0.8,0.8,0.436863758,0.53,1,july,186,CM+IPTp+LLINs+IPTi,itn 
302,Emure,Oke-Ero,2023,Emure,0.8,0.8,0.8,0.8,0.8,0.436863758,0.53,2,july,1281,CM+IPTp+LLINs+IPTi,itn 
303,Gboyin,Obubra,2020,Gboyin,0.8,0.8,0.8,0.8,0.8,0.36654315,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn 
304,Gboyin,Obubra,2023,Gboyin,0.8,0.8,0.8,0.8,0.8,0.36654315,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn 
305,Idosi-Osi,Oke-Ero,2020,Idosi-Osi,0.8,0.8,0.8,0.8,0.8,0.379754213,0.53,1,july,186,CM+IPTp+LLINs+IPTi,itn 
306,Idosi-Osi,Oke-Ero,2023,Idosi-Osi,0.8,0.8,0.8,0.8,0.8,0.379754213,0.53,2,july,1281,CM+IPTp+LLINs+IPTi,itn 
307,Ijero,Oke-Ero,2020,Ijero,0.8,0.8,0.8,0.8,0.8,0.348459432,0.53,1,july,186,CM+IPTp+LLINs+IPTi,itn 
308,Ijero,Oke-Ero,2023,Ijero,0.8,0.8,0.8,0.8,0.8,0.348459432,0.53,2,july,1281,CM+IPTp+LLINs+IPTi,itn 
309,Ikere,Owan East,2020,Ikere,0.8,0.8,0.8,0.8,0.8,0.50525877,0.53,1,march,70,CM+IPTp+LLINs+IPTi,itn 
310,Ikere,Owan East,2023,Ikere,0.8,0.8,0.8,0.8,0.8,0.50525877,0.53,2,march,1165,CM+IPTp+LLINs+IPTi,itn 
311,Ikole,Oke-Ero,2020,Ikole,0.8,0.8,0.8,0.8,0.8,0.394638898,0.53,1,july,186,CM+IPTp+LLINs+IPTi,itn 
312,Ikole,Oke-Ero,2023,Ikole,0.8,0.8,0.8,0.8,0.8,0.394638898,0.53,2,july,1281,CM+IPTp+LLINs+IPTi,itn 
313,Ilemeji,Oke-Ero,2020,Ilemeji,0.8,0.8,0.8,0.8,0.8,0.384421328,0.53,1,july,186,CM+IPTp+LLINs+IPTi,itn 
314,Ilemeji,Oke-Ero,2023,Ilemeji,0.8,0.8,0.8,0.8,0.8,0.384421328,0.53,2,july,1281,CM+IPTp+LLINs+IPTi,itn 
315,Irepodun-Ifelodun,Oke-Ero,2020,Irepodun/Ifelodun,0.8,0.8,0.8,0.8,0.8,0.38908676,0.53,1,july,186,CM+IPTp+LLINs+IPTi,itn 
316,Irepodun-Ifelodun,Oke-Ero,2023,Irepodun/Ifelodun,0.8,0.8,0.8,0.8,0.8,0.38908676,0.53,2,july,1281,CM+IPTp+LLINs+IPTi,itn 
317,Ise-Orun,Oke-Ero,2020,Ise/Orun,0.8,0.8,0.8,0.8,0.8,0.467791215,0.53,1,july,186,CM+IPTp+LLINs+IPTi,itn 
318,Ise-Orun,Oke-Ero,2023,Ise/Orun,0.8,0.8,0.8,0.8,0.8,0.467791215,0.53,2,july,1281,CM+IPTp+LLINs+IPTi,itn 
319,Moba,Oke-Ero,2020,Moba,0.8,0.8,0.8,0.8,0.8,0.362981752,0.53,1,july,186,CM+IPTp+LLINs+IPTi,itn 
320,Moba,Oke-Ero,2023,Moba,0.8,0.8,0.8,0.8,0.8,0.362981752,0.53,2,july,1281,CM+IPTp+LLINs+IPTi,itn 
321,Oye,Oke-Ero,2020,Oye,0.8,0.8,0.8,0.8,0.8,0.377433124,0.53,1,july,186,CM+IPTp+LLINs+IPTi,itn 
322,Oye,Oke-Ero,2023,Oye,0.8,0.8,0.8,0.8,0.8,0.377433124,0.53,2,july,1281,CM+IPTp+LLINs+IPTi,itn 
323,Ezeagu,Uzo-Uwani,2020,Ezeagu,0.8,0.8,0.8,0.8,0.8,0.472696867,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn 
324,Ezeagu,Uzo-Uwani,2023,Ezeagu,0.8,0.8,0.8,0.8,0.8,0.472696867,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn 
325,Igbo-Etiti,Uzo-Uwani,2020,Igbo-Etiti,0.8,0.8,0.8,0.8,0.8,0.44612671,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn 
326,Igbo-Etiti,Uzo-Uwani,2023,Igbo-Etiti,0.8,0.8,0.8,0.8,0.8,0.44612671,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn 
327,Igbo-Eze North,Uzo-Uwani,2020,Igbo-Eze North,0.8,0.8,0.8,0.8,0.8,0.404119407,0.53,1,june,162,CM+IPTp+LLINs+IPTi,itn 
328,Igbo-Eze North,Uzo-Uwani,2023,Igbo-Eze North,0.8,0.8,0.8,0.8,0.8,0.404119407,0.53,2,june,1257,CM+IPTp+LLINs+IPTi,itn 
