,LGA,repDS,year,LGA_old,U5_ITN_use,six_nine_ITN_use,ten_eighteen_ITN_use,over_eighteen_ITN_use,kill_rate,round,peak,simday,MapA_mix,llin_type
523,Oguta,Oru West,2020,Oguta,0.35483871,0.333333333,0.24,0.294117647,0.308468253,1,june,162,CM+IPTp+LLINs+IPTi,itn
524,Oguta,Oru West,2023,Oguta,0.35483871,0.333333333,0.24,0.294117647,0.308468253,2,june,1257,CM+IPTp+LLINs+IPTi,itn
525,Ohaji-Egbema,Oru West,2020,Ohaji/Egbema,0.261863148,0.095878891,0.096041132,0.150670666,0.321773866,1,june,162,CM+IPTp+LLINs+IPTi,itn
526,Ohaji-Egbema,Oru West,2023,Ohaji/Egbema,0.261863148,0.095878891,0.096041132,0.150670666,0.321773866,2,june,1257,CM+IPTp+LLINs+IPTi,itn
527,Okigwe,Ngor-Okpala,2020,Okigwe,0.24,0.192307692,0.068181818,0.101449275,0.508750791,1,june,162,CM+IPTp+LLINs+IPTi,itn
528,Okigwe,Ngor-Okpala,2023,Okigwe,0.24,0.192307692,0.068181818,0.101449275,0.508750791,2,june,1257,CM+IPTp+LLINs+IPTi,itn
529,Orlu,Oru West,2020,Orlu,0.260869565,0.125,0.133333333,0.157303371,0.433950418,1,june,162,CM+IPTp+LLINs+IPTi,itn
530,Orlu,Oru West,2023,Orlu,0.260869565,0.125,0.133333333,0.157303371,0.433950418,2,june,1257,CM+IPTp+LLINs+IPTi,itn
531,Orsu,Oru West,2020,Orsu,0.257919839,0.364935574,0.328369299,0.243362921,0.343580402,1,june,162,CM+IPTp+LLINs+IPTi,itn
532,Orsu,Oru West,2023,Orsu,0.257919839,0.364935574,0.328369299,0.243362921,0.343580402,2,june,1257,CM+IPTp+LLINs+IPTi,itn
533,Oru East,Oru West,2020,Oru East,0.052631579,0.222222222,0.227272727,0.166666667,0.288284046,1,june,162,CM+IPTp+LLINs+IPTi,itn
534,Oru East,Oru West,2023,Oru East,0.052631579,0.222222222,0.227272727,0.166666667,0.288284046,2,june,1257,CM+IPTp+LLINs+IPTi,itn
535,Oru West,Oru West,2020,Oru West,0.272736387,0.333250624,0.207451519,0.346218903,0.28016566,1,june,162,CM+IPTp+LLINs+IPTi,itn
536,Oru West,Oru West,2023,Oru West,0.272736387,0.333250624,0.207451519,0.346218903,0.28016566,2,june,1257,CM+IPTp+LLINs+IPTi,itn
537,Owerri-Municipal,Oru West,2020,Owerri-Municipal,0.8125,0.75,0.916666667,0.585714286,0.296064867,1,june,162,CM+IPTp+LLINs+IPTi,itn
538,Owerri-Municipal,Oru West,2023,Owerri-Municipal,0.8125,0.75,0.916666667,0.585714286,0.296064867,2,june,1257,CM+IPTp+LLINs+IPTi,itn
539,Tofa,Taura,2022,Tofa,0.75,0.55,0.42,0.784810127,0.7188,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
540,Tofa,Taura,2025,Tofa,0.75,0.55,0.42,0.784810127,0.7188,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
541,Owerri North,Ngor-Okpala,2020,Owerri North,0.619047619,0.666666667,0.526315789,0.607843137,0.332376349,1,june,162,CM+IPTp+LLINs+IPTi,itn
542,Owerri North,Ngor-Okpala,2023,Owerri North,0.619047619,0.666666667,0.526315789,0.607843137,0.332376349,2,june,1257,CM+IPTp+LLINs+IPTi,itn
543,Owerri West,Ngor-Okpala,2020,Owerri West,0.304424538,0.266473717,0.219305704,0.266910909,0.301251273,1,june,162,CM+IPTp+LLINs+IPTi,itn
544,Owerri West,Ngor-Okpala,2023,Owerri West,0.304424538,0.266473717,0.219305704,0.266910909,0.301251273,2,june,1257,CM+IPTp+LLINs+IPTi,itn
545,Unuimo,Ngor-Okpala,2020,Unuimo,0.304424538,0.266473717,0.219305704,0.266910909,0.518917277,1,june,162,CM+IPTp+LLINs+IPTi,itn
546,Unuimo,Ngor-Okpala,2023,Unuimo,0.304424538,0.266473717,0.219305704,0.266910909,0.518917277,2,june,1257,CM+IPTp+LLINs+IPTi,itn
547,Auyo,Taura,2021,Auyo,0.727272727,0.692307692,0.771428571,0.747663551,0.7188,1,july,551,CM+IPTp+IRS+SMC,itn_pbo
548,Auyo,Taura,2024,Auyo,0.727272727,0.692307692,0.771428571,0.747663551,0.7188,2,july,1646,CM+IPTp+IRS+SMC,itn_pbo
549,Babura,Babura,2021,Babura,0.874582296,0.842755015,0.74694856,0.861709269,0.7188,1,may,496,CM+IPTp+IRS+SMC,itn_pbo
550,Babura,Babura,2024,Babura,0.874582296,0.842755015,0.74694856,0.861709269,0.7188,2,may,1591,CM+IPTp+IRS+SMC,itn_pbo
551,Biriniwa,Taura,2021,Biriniwa,0.749295991,0.646893034,0.947368421,0.767208089,0.662953681,1,july,551,CM+IPTp+LLINs+SMC,itn
552,Biriniwa,Taura,2024,Biriniwa,0.749295991,0.646893034,0.947368421,0.767208089,0.662953681,2,july,1646,CM+IPTp+LLINs+SMC,itn
553,Malam Madori,Taura,2021,Malam Madori,0.857142857,0.818181818,0.875,0.931034483,0.7188,1,july,551,CM+IPTp+IRS+SMC,itn_pbo
554,Malam Madori,Taura,2024,Malam Madori,0.857142857,0.818181818,0.875,0.931034483,0.7188,2,july,1646,CM+IPTp+IRS+SMC,itn_pbo
555,Birni Kudu,Takali,2021,Birni Kudu,0.879221521,0.780412827,0.840102739,0.8898771,0.7188,1,september,615,CM+IPTp+IRS+SMC,itn_pbo
556,Birni Kudu,Takali,2024,Birni Kudu,0.879221521,0.780412827,0.840102739,0.8898771,0.7188,2,september,1710,CM+IPTp+IRS+SMC,itn_pbo
557,Buji,Takali,2021,Buji,0.742088223,0.432266982,0.549887443,0.86602248,0.7188,1,september,615,CM+IPTp+IRS+SMC,itn_pbo
558,Buji,Takali,2024,Buji,0.742088223,0.432266982,0.549887443,0.86602248,0.7188,2,september,1710,CM+IPTp+IRS+SMC,itn_pbo
559,Jahun,Taura,2021,Jahun,0.906724843,0.88129703,0.796475482,0.931820208,0.7188,1,july,551,CM+IPTp+IRS+SMC,itn_pbo
560,Jahun,Taura,2024,Jahun,0.906724843,0.88129703,0.796475482,0.931820208,0.7188,2,july,1646,CM+IPTp+IRS+SMC,itn_pbo
561,Dutse,Takali,2021,Dutse,0.740198607,0.8758553,0.622426255,0.767381241,0.7188,1,september,615,CM+IPTp+IRS+SMC,itn_pbo
562,Dutse,Takali,2024,Dutse,0.740198607,0.8758553,0.622426255,0.767381241,0.7188,2,september,1710,CM+IPTp+IRS+SMC,itn_pbo
563,Gagarawa,Taura,2021,Gagarawa,0.923076923,0.972222222,0.871794872,0.942028986,0.7188,1,july,551,CM+IPTp+IRS+SMC,itn_pbo
564,Gagarawa,Taura,2024,Gagarawa,0.923076923,0.972222222,0.871794872,0.942028986,0.7188,2,july,1646,CM+IPTp+IRS+SMC,itn_pbo
565,Kafin Hausa,Taura,2021,Kafin Hausa,0.950194866,0.840231475,0.908210855,0.972138948,0.7188,1,july,551,CM+IPTp+IRS+SMC,itn_pbo
566,Kafin Hausa,Taura,2024,Kafin Hausa,0.950194866,0.840231475,0.908210855,0.972138948,0.7188,2,july,1646,CM+IPTp+IRS+SMC,itn_pbo
567,Garki,Babura,2021,Garki,0.944444444,0.878787879,0.952380952,0.932432432,0.7188,1,may,496,CM+IPTp+IRS+SMC,itn_pbo
568,Garki,Babura,2024,Garki,0.944444444,0.878787879,0.952380952,0.932432432,0.7188,2,may,1591,CM+IPTp+IRS+SMC,itn_pbo
569,Gumel,Babura,2021,Gumel,0.813953488,0.814814815,0.9,0.983050847,0.7188,1,may,496,CM+IPTp+IRS+SMC,itn_pbo
570,Gumel,Babura,2024,Gumel,0.813953488,0.814814815,0.9,0.983050847,0.7188,2,may,1591,CM+IPTp+IRS+SMC,itn_pbo
571,Guri,Taura,2021,Guri,0.749295991,0.646893034,0.603650819,0.767208089,0.647852757,1,july,551,CM+IPTp+LLINs+SMC,itn
572,Guri,Taura,2024,Guri,0.749295991,0.646893034,0.603650819,0.767208089,0.647852757,2,july,1646,CM+IPTp+LLINs+SMC,itn
573,Gwaram,Takali,2021,Gwaram,0.836572687,0.813620788,0.702300859,0.915806931,0.7188,1,september,615,CM+IPTp+IRS+SMC,itn_pbo
574,Gwaram,Takali,2024,Gwaram,0.836572687,0.813620788,0.702300859,0.915806931,0.7188,2,september,1710,CM+IPTp+IRS+SMC,itn_pbo
575,Gwiwa,Babura,2021,Gwiwa,0.942307692,0.903225806,0.838709677,0.951612903,0.7188,1,may,496,CM+IPTp+IRS+SMC,itn_pbo
576,Gwiwa,Babura,2024,Gwiwa,0.942307692,0.903225806,0.838709677,0.951612903,0.7188,2,may,1591,CM+IPTp+IRS+SMC,itn_pbo
577,Hadejia,Taura,2021,Hadejia,0.749295991,0.646893034,0.603650819,0.767208089,0.7188,1,july,551,CM+IPTp+IRS+SMC,itn_pbo
578,Hadejia,Taura,2024,Hadejia,0.749295991,0.646893034,0.603650819,0.767208089,0.7188,2,july,1646,CM+IPTp+IRS+SMC,itn_pbo
579,Kaugama,Taura,2021,Kaugama,0.87755102,0.888888889,0.921052632,0.767208089,0.638425145,1,july,551,CM+IPTp+LLINs+SMC,itn
580,Kaugama,Taura,2024,Kaugama,0.87755102,0.888888889,0.921052632,0.767208089,0.638425145,2,july,1646,CM+IPTp+LLINs+SMC,itn
581,Kazaure,Babura,2021,Kazaure,0.867924528,0.789473684,0.796875,0.949367089,0.679043778,1,may,496,CM+IPTp+LLINs+SMC,itn
582,Kazaure,Babura,2024,Kazaure,0.867924528,0.789473684,0.796875,0.949367089,0.679043778,2,may,1591,CM+IPTp+LLINs+SMC,itn
583,Kiri Kasamma,Taura,2021,Kiri Kasamma,0.95426831,0.931417983,0.902249808,0.953359679,0.651907622,1,july,551,CM+IPTp+LLINs+SMC,itn
584,Kiri Kasamma,Taura,2024,Kiri Kasamma,0.95426831,0.931417983,0.902249808,0.953359679,0.651907622,2,july,1646,CM+IPTp+LLINs+SMC,itn
585,Tsanyawa,Gwarzo,2022,Tsanyawa,0.914893617,0.652173913,0.611111111,0.873015873,0.7188,1,august,953,CM+IPTp+IRS+SMC,itn_pbo
586,Tsanyawa,Gwarzo,2025,Tsanyawa,0.914893617,0.652173913,0.611111111,0.873015873,0.7188,2,august,2048,CM+IPTp+IRS+SMC,itn_pbo
587,Miga,Taura,2021,Miga,0.749295991,0.916666667,0.962962963,0.97826087,0.7188,1,july,551,CM+IPTp+IRS+SMC,itn_pbo
588,Miga,Taura,2024,Miga,0.749295991,0.916666667,0.962962963,0.97826087,0.7188,2,july,1646,CM+IPTp+IRS+SMC,itn_pbo
589,Ringim,Taura,2021,Ringim,0.828571429,0.95,0.846153846,0.970149254,0.7188,1,july,551,CM+IPTp+IRS+SMC,itn_pbo
590,Ringim,Taura,2024,Ringim,0.828571429,0.95,0.846153846,0.970149254,0.7188,2,july,1646,CM+IPTp+IRS+SMC,itn_pbo
591,Roni,Babura,2021,Roni,0.717584416,0.651199027,0.639332017,0.715626442,0.7188,1,may,496,CM+IPTp+IRS+SMC,itn_pbo
592,Roni,Babura,2024,Roni,0.717584416,0.651199027,0.639332017,0.715626442,0.7188,2,may,1591,CM+IPTp+IRS+SMC,itn_pbo
593,Taura,Taura,2021,Taura,0.822222222,0.769230769,0.620689655,0.841269841,0.7188,1,july,551,CM+IPTp+IRS+SMC,itn_pbo
594,Taura,Taura,2024,Taura,0.822222222,0.769230769,0.620689655,0.841269841,0.7188,2,july,1646,CM+IPTp+IRS+SMC,itn_pbo
595,Yankwashi,Babura,2021,Yankwashi,0.906122861,0.769208941,0.818889593,0.939150636,0.7188,1,may,496,CM+IPTp+IRS+SMC,itn_pbo
596,Yankwashi,Babura,2024,Yankwashi,0.906122861,0.769208941,0.818889593,0.939150636,0.7188,2,may,1591,CM+IPTp+IRS+SMC,itn_pbo
597,kiyawa,Takali,2021,kiyawa,0.836363636,0.697674419,0.513513514,0.823529412,0.7188,1,september,615,CM+IPTp+IRS+SMC,itn_pbo
598,kiyawa,Takali,2024,kiyawa,0.836363636,0.697674419,0.513513514,0.823529412,0.7188,2,september,1710,CM+IPTp+IRS+SMC,itn_pbo
599,Dutsi,Rimi,2021,Dutsi,0.774193548,0.68,0.605263158,0.707692308,0.7188,1,march,435,CM+IPTp+IRS+SMC,itn_pbo
600,Dutsi,Rimi,2024,Dutsi,0.774193548,0.68,0.605263158,0.707692308,0.7188,2,march,1530,CM+IPTp+IRS+SMC,itn_pbo
601,Birnin-Gwari,Giwa,2022,Birnin-Gwari,0.582706192,0.469378753,0.328007795,0.532330697,0.7188,1,august,953,CM+IPTp+IRS+SMC,itn_pbo
602,Birnin-Gwari,Giwa,2025,Birnin-Gwari,0.582706192,0.469378753,0.328007795,0.532330697,0.7188,2,august,2048,CM+IPTp+IRS+SMC,itn_pbo
603,Kajuru,Soba,2022,Kajuru,0.928571429,0.761904762,0.48,0.652173913,0.533070449,1,july,916,CM+IPTp+LLINs+SMC,itn
604,Kajuru,Soba,2025,Kajuru,0.928571429,0.761904762,0.48,0.652173913,0.533070449,2,july,2011,CM+IPTp+LLINs+SMC,itn
605,Chikun,Soba,2022,Chikun,0.8,0.846153846,0.52,0.508474576,0.7188,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
606,Chikun,Soba,2025,Chikun,0.8,0.846153846,0.52,0.508474576,0.7188,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
607,Giwa,Giwa,2022,Giwa,0.737419113,0.583410843,0.416886871,0.720179025,0.7188,1,august,953,CM+IPTp+IRS+SMC,itn_pbo
608,Giwa,Giwa,2025,Giwa,0.737419113,0.583410843,0.416886871,0.720179025,0.7188,2,august,2048,CM+IPTp+IRS+SMC,itn_pbo
609,Koko-Besse,Birnin Kebbi,2021,Koko/Besse,0.950888927,0.844308444,0.675011074,0.85687547,0.592390938,1,august,588,CM+IPTp+LLINs+SMC,itn
610,Koko-Besse,Birnin Kebbi,2024,Koko/Besse,0.950888927,0.844308444,0.675011074,0.85687547,0.592390938,2,august,1683,CM+IPTp+LLINs+SMC,itn
611,Igabi,Soba,2022,Igabi,0.566011302,0.528315258,0.436655293,0.481778827,0.561783675,1,july,916,CM+IPTp+LLINs+SMC,itn
612,Igabi,Soba,2025,Igabi,0.566011302,0.528315258,0.436655293,0.481778827,0.561783675,2,july,2011,CM+IPTp+LLINs+SMC,itn
613,Ikara,Soba,2022,Ikara,0.633002088,0.472517731,0.580761674,0.604234676,0.7188,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
614,Ikara,Soba,2025,Ikara,0.633002088,0.472517731,0.580761674,0.604234676,0.7188,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
615,Jaba,Oke-Ero,2022,Jaba,0.555555556,0.5,0.272727273,0.523809524,0.7188,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
616,Jaba,Oke-Ero,2025,Jaba,0.555555556,0.5,0.272727273,0.523809524,0.7188,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
617,Ogori-Mangongo,Owan East,2020,Ogori/Mangongo,0.464431748,0.418946669,0.343821936,0.380122437,0.386347145,1,march,70,CM+IPTp+LLINs+SMC,itn
618,Ogori-Mangongo,Owan East,2023,Ogori/Mangongo,0.464431748,0.418946669,0.343821936,0.380122437,0.386347145,2,march,1165,CM+IPTp+LLINs+SMC,itn
619,Jema'a,Soba,2022,Jema'a,0.471794867,0.268834255,0.250138653,0.423622566,0.7188,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
620,Jema'a,Soba,2025,Jema'a,0.471794867,0.268834255,0.250138653,0.423622566,0.7188,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
621,Kachia,Ngor-Okpala,2022,Kachia,0.492198246,0.473976046,0.37721268,0.382450653,0.7188,1,june,892,CM+IPTp+IRS+SMC,itn_pbo
622,Kachia,Ngor-Okpala,2025,Kachia,0.492198246,0.473976046,0.37721268,0.382450653,0.7188,2,june,1987,CM+IPTp+IRS+SMC,itn_pbo
623,Kudan,Giwa,2022,Kudan,0.78026403,0.584976317,0.686797898,0.682705958,0.7188,1,august,953,CM+IPTp+IRS+SMC,itn_pbo
624,Kudan,Giwa,2025,Kudan,0.78026403,0.584976317,0.686797898,0.682705958,0.7188,2,august,2048,CM+IPTp+IRS+SMC,itn_pbo
625,Kagarko,Oke-Ero,2022,Kagarko,0.869565217,0.333333333,0.352941176,0.5,0.7188,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
626,Kagarko,Oke-Ero,2025,Kagarko,0.869565217,0.333333333,0.352941176,0.5,0.7188,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
627,Kaura,Soba,2022,Kaura,0.904761905,0.571428571,0.586206897,0.529411765,0.7188,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
628,Kaura,Soba,2025,Kaura,0.904761905,0.571428571,0.586206897,0.529411765,0.7188,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
629,Kauru,Soba,2022,Kauru,0.954545455,0.515566576,0.666666667,0.838235294,0.7188,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
630,Kauru,Soba,2025,Kauru,0.954545455,0.515566576,0.666666667,0.838235294,0.7188,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
631,Kubau,Soba,2022,Kubau,0.811072268,0.714979278,0.554951194,0.65087995,0.7188,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
632,Kubau,Soba,2025,Kubau,0.811072268,0.714979278,0.554951194,0.65087995,0.7188,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
633,Lere,Soba,2022,Lere,0.864,0.712250712,0.571332887,0.718087019,0.7188,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
634,Lere,Soba,2025,Lere,0.864,0.712250712,0.571332887,0.718087019,0.7188,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
635,Markafi,Gwarzo,2022,Markafi,0.705952781,0.606857993,0.508646207,0.693592607,0.7188,1,august,953,CM+IPTp+IRS+SMC,itn_pbo
636,Markafi,Gwarzo,2025,Markafi,0.705952781,0.606857993,0.508646207,0.693592607,0.7188,2,august,2048,CM+IPTp+IRS+SMC,itn_pbo
637,Sabon-Gari,Soba,2022,Sabon-Gari,0.607866755,0.354691675,0.361975754,0.374085897,0.7188,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
638,Sabon-Gari,Soba,2025,Sabon-Gari,0.607866755,0.354691675,0.361975754,0.374085897,0.7188,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
639,Sanga,Soba,2022,Sanga,0.7,0.541666667,0.75,0.508196721,0.7188,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
640,Sanga,Soba,2025,Sanga,0.7,0.541666667,0.75,0.508196721,0.7188,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
641,Soba,Soba,2022,Soba,0.843427297,0.749648955,0.739366889,0.67322227,0.7188,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
642,Soba,Soba,2025,Soba,0.843427297,0.749648955,0.739366889,0.67322227,0.7188,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
643,Zango-Kataf,Soba,2022,Zango-Kataf,0.61059512,0.537943709,0.637003665,0.728417262,0.442972479,1,july,916,CM+IPTp+LLINs+SMC,itn
644,Zango-Kataf,Soba,2025,Zango-Kataf,0.61059512,0.537943709,0.637003665,0.728417262,0.442972479,2,july,2011,CM+IPTp+LLINs+SMC,itn
645,Zaria,Soba,2022,Zaria,0.619440196,0.399002754,0.32668156,0.367714952,0.7188,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
646,Zaria,Soba,2025,Zaria,0.619440196,0.399002754,0.32668156,0.367714952,0.7188,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
647,Kaduna South,Soba,2022,Kaduna South,0.476059913,0.531677658,0.435082141,0.380913205,0.7188,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
648,Kaduna South,Soba,2025,Kaduna South,0.476059913,0.531677658,0.435082141,0.380913205,0.7188,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
649,Bichi,Gwarzo,2022,Bichi,0.705952781,0.606857993,0.508646207,0.693592607,0.7188,1,august,953,CM+IPTp+IRS+SMC,itn_pbo
650,Bichi,Gwarzo,2025,Bichi,0.705952781,0.606857993,0.508646207,0.693592607,0.7188,2,august,2048,CM+IPTp+IRS+SMC,itn_pbo
651,Ajingi,Taura,2022,Ajingi,0.838709677,0.727272727,0.740740741,0.980769231,0.7188,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
652,Ajingi,Taura,2025,Ajingi,0.838709677,0.727272727,0.740740741,0.980769231,0.7188,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
653,Albasu,Takali,2022,Albasu,0.789473684,0.631578947,0.590909091,0.806451613,0.70899614,1,september,980,CM+IPTp+LLINs+SMC,itn
654,Albasu,Takali,2025,Albasu,0.789473684,0.631578947,0.590909091,0.806451613,0.70899614,2,september,2075,CM+IPTp+LLINs+SMC,itn
655,Bagwai,Babura,2022,Bagwai,0.907407407,0.697674419,0.710526316,0.838235294,0.7188,1,may,861,CM+IPTp+IRS+SMC,itn_pbo
656,Bagwai,Babura,2025,Bagwai,0.907407407,0.697674419,0.710526316,0.838235294,0.7188,2,may,1956,CM+IPTp+IRS+SMC,itn_pbo
657,Bebeji,Gwarzo,2022,Bebeji,0.763157895,0.7,0.575757576,0.666666667,0.7188,1,august,953,CM+IPTp+IRS+SMC,itn_pbo
658,Bebeji,Gwarzo,2025,Bebeji,0.763157895,0.7,0.575757576,0.666666667,0.7188,2,august,2048,CM+IPTp+IRS+SMC,itn_pbo
659,Dambatta,Babura,2022,Dambatta,0.584615385,0.567567568,0.285714286,0.705882353,0.7188,1,may,861,CM+IPTp+IRS+SMC,itn_pbo
660,Dambatta,Babura,2025,Dambatta,0.584615385,0.567567568,0.285714286,0.705882353,0.7188,2,may,1956,CM+IPTp+IRS+SMC,itn_pbo
661,Dawakin Kudu,Gwarzo,2022,Dawakin Kudu,0.85,0.681818182,0.611111111,0.694444444,0.7188,1,august,953,CM+IPTp+IRS+SMC,itn_pbo
662,Dawakin Kudu,Gwarzo,2025,Dawakin Kudu,0.85,0.681818182,0.611111111,0.694444444,0.7188,2,august,2048,CM+IPTp+IRS+SMC,itn_pbo
663,Dawakin Tofa,Taura,2022,Dawakin Tofa,0.829268293,0.794117647,0.62,0.793650794,0.7188,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
664,Dawakin Tofa,Taura,2025,Dawakin Tofa,0.829268293,0.794117647,0.62,0.793650794,0.7188,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
665,Doguwa,Giwa,2022,Doguwa,0.736111111,0.770833333,0.5,0.816091954,0.7188,1,august,953,CM+IPTp+IRS+SMC,itn_pbo
666,Doguwa,Giwa,2025,Doguwa,0.736111111,0.770833333,0.5,0.816091954,0.7188,2,august,2048,CM+IPTp+IRS+SMC,itn_pbo
667,Gabasawa,Taura,2022,Gabasawa,0.658536585,0.612903226,0.661016949,0.698924731,0.7188,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
668,Gabasawa,Taura,2025,Gabasawa,0.658536585,0.612903226,0.661016949,0.698924731,0.7188,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
669,Garko,Gwarzo,2022,Garko,0.658536585,0.407407407,0.408163265,0.6625,0.7188,1,august,953,CM+IPTp+IRS+SMC,itn_pbo
670,Garko,Gwarzo,2025,Garko,0.658536585,0.407407407,0.408163265,0.6625,0.7188,2,august,2048,CM+IPTp+IRS+SMC,itn_pbo
671,Garum Mallam,Gwarzo,2022,Garum Mallam,0.818181818,0.75,0.608695652,0.783783784,0.7188,1,august,953,CM+IPTp+IRS+SMC,itn_pbo
672,Garum Mallam,Gwarzo,2025,Garum Mallam,0.818181818,0.75,0.608695652,0.783783784,0.7188,2,august,2048,CM+IPTp+IRS+SMC,itn_pbo
673,Gaya,Gwarzo,2022,Gaya,0.878787879,0.730769231,0.806451613,0.941176471,0.7188,1,august,953,CM+IPTp+IRS+SMC,itn_pbo
674,Gaya,Gwarzo,2025,Gaya,0.878787879,0.730769231,0.806451613,0.941176471,0.7188,2,august,2048,CM+IPTp+IRS+SMC,itn_pbo
675,Gezawa,Gwarzo,2022,Gezawa,0.740740741,0.741935484,0.711538462,0.718309859,0.714118308,1,august,953,CM+IPTp+LLINs+SMC,itn
676,Gezawa,Gwarzo,2025,Gezawa,0.740740741,0.741935484,0.711538462,0.718309859,0.714118308,2,august,2048,CM+IPTp+LLINs+SMC,itn
677,Gwale,Alkaleri,2022,Gwale,0.761861053,0.732151497,0.715963606,0.644022018,0.7188,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
678,Gwale,Alkaleri,2025,Gwale,0.761861053,0.732151497,0.715963606,0.644022018,0.7188,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
679,Gwarzo,Gwarzo,2022,Gwarzo,0.673076923,0.5,0.403508772,0.538461538,0.7188,1,august,953,CM+IPTp+IRS+SMC,itn_pbo
680,Gwarzo,Gwarzo,2025,Gwarzo,0.673076923,0.5,0.403508772,0.538461538,0.7188,2,august,2048,CM+IPTp+IRS+SMC,itn_pbo
681,Kabo,Gwarzo,2022,Kabo,0.76035782,0.693155138,0.544107839,0.750374097,0.7188,1,august,953,CM+IPTp+IRS+SMC,itn_pbo
682,Kabo,Gwarzo,2025,Kabo,0.76035782,0.693155138,0.544107839,0.750374097,0.7188,2,august,2048,CM+IPTp+IRS+SMC,itn_pbo
683,Karaye,Gwarzo,2022,Karaye,0.826923077,0.695652174,0.675675676,0.833333333,0.7188,1,august,953,CM+IPTp+IRS+SMC,itn_pbo
684,Karaye,Gwarzo,2025,Karaye,0.826923077,0.695652174,0.675675676,0.833333333,0.7188,2,august,2048,CM+IPTp+IRS+SMC,itn_pbo
685,Kibiya,Gwarzo,2022,Kibiya,0.705952781,0.606857993,0.508646207,0.693592607,0.7188,1,august,953,CM+IPTp+IRS+SMC,itn_pbo
686,Kibiya,Gwarzo,2025,Kibiya,0.705952781,0.606857993,0.508646207,0.693592607,0.7188,2,august,2048,CM+IPTp+IRS+SMC,itn_pbo
687,Kiru,Gwarzo,2022,Kiru,0.779024324,0.623254161,0.515756018,0.733256354,0.721083872,1,august,953,CM+IPTp+LLINs+SMC,itn
688,Kiru,Gwarzo,2025,Kiru,0.779024324,0.623254161,0.515756018,0.733256354,0.721083872,2,august,2048,CM+IPTp+LLINs+SMC,itn
689,Kumbotso,Taura,2022,Kumbotso,0.749295991,0.646893034,0.603650819,0.767208089,0.679648396,1,july,916,CM+IPTp+LLINs+SMC,itn
690,Kumbotso,Taura,2025,Kumbotso,0.749295991,0.646893034,0.603650819,0.767208089,0.679648396,2,july,2011,CM+IPTp+LLINs+SMC,itn
691,Yagba West,Oke-Ero,2020,Yagba West,0.25,0.5,0.5,0.517241379,0.380889805,1,july,186,CM+IPTp+LLINs+SMC,itn
692,Yagba West,Oke-Ero,2023,Yagba West,0.25,0.5,0.5,0.517241379,0.380889805,2,july,1281,CM+IPTp+LLINs+SMC,itn
693,Kunchi,Babura,2022,Kunchi,0.509004749,0.352733678,0.243679168,0.48046215,0.7188,1,may,861,CM+IPTp+IRS+SMC,itn_pbo
694,Kunchi,Babura,2025,Kunchi,0.509004749,0.352733678,0.243679168,0.48046215,0.7188,2,may,1956,CM+IPTp+IRS+SMC,itn_pbo
695,Kura,Gwarzo,2022,Kura,0.825,0.695652174,0.541666667,0.84375,0.70943541,1,august,953,CM+IPTp+LLINs+SMC,itn
696,Kura,Gwarzo,2025,Kura,0.825,0.695652174,0.541666667,0.84375,0.70943541,2,august,2048,CM+IPTp+LLINs+SMC,itn
