State,CM_coverage_2020,CM_coverage_2021,CM_coverage_2022,CM_coverage_2023,CM_coverage_2024,CM_coverage_2025,CM_coverage_2026,CM_coverage_2027,CM_coverage_2028,CM_coverage_2029,CM_coverage_2030,IPTp_coverage_2020,IPTp_coverage_2021,IPTp_coverage_2022,IPTp_coverage_2023,IPTp_coverage_2024,IPTp_coverage_2025,IPTp_coverage_2026,IPTp_coverage_2027,IPTp_coverage_2028,IPTp_coverage_2029,IPTp_coverage_2030,ITN_coverage_2020,ITN_coverage_2021,ITN_coverage_2022,ITN_coverage_2023,ITN_coverage_2024,ITN_coverage_2025,ITN_coverage_2026,ITN_coverage_2027,ITN_coverage_2028,ITN_coverage_2029,ITN_coverage_2030,SMC_coverage_2020,SMC_coverage_2021,SMC_coverage_2022,SMC_coverage_2023,SMC_coverage_2024,SMC_coverage_2025,SMC_coverage_2026,SMC_coverage_2027,SMC_coverage_2028,SMC_coverage_2029,SMC_coverage_2030
Ebonyi,0.42903460881143723,0.4274385540608151,0.4293363896924308,0.423996432300571,0.4257001189327425,0.4294192164367266,0.4276320836728637,0.4240281219274622,0.424318696731969,0.42498341588771077,0.4243011662425554,0.6258197491513771,0.6585717290871781,0.6880741372251266,0.7111058735254008,0.7298274553752232,0.7411047952666152,0.7505894541797853,0.7558964864046253,0.7593078279391035,0.7594300985536415,0.7594300985536415,0.027185073051841542,0.02515760990733015,0.016517215845497084,0.0264345617455786,0.024650598175299222,0.01636877671536822,0.02663475267621028,0.024891020628738783,0.016572325789977027,0.026792751794534077,0.024917571838373866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Edo,0.28061263015447685,0.2738596678514861,0.27634401617536614,0.2737324253845997,0.2768602082593933,0.27671891089400796,0.2742205840096531,0.27571074165237325,0.27736127424806994,0.2753449338392593,0.2767550542983117,0.6883360522944334,0.7216543990452846,0.7549727451058543,0.7873188998715248,0.8083506339351995,0.8083506339351995,0.8083506339351995,0.8083506339351995,0.8083506339351995,0.8083506339351995,0.8083506339351995,0.01519950355590442,0.014943295172531134,0.010099269368982056,0.014960244713422801,0.01472081372355301,0.009867506350009847,0.014908764778298887,0.01455767291673201,0.009791990152738232,0.014899932038641274,0.014710657522739893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ekiti,0.2045414618207415,0.20256897595688975,0.20696898679902648,0.2061592459006427,0.20392418845090407,0.20594184666765508,0.20686734648076846,0.20407828808164852,0.2047792644274487,0.20369148887632052,0.2023015877490758,0.5480735468265319,0.5856731689252598,0.623272790812933,0.6608724125021546,0.6900665334502573,0.7024101804363709,0.7147538274224846,0.7242319764590441,0.7242319764590441,0.7242319764590441,0.7242319764590441,0.011822389676916532,0.011675430620068207,0.007947655482254954,0.01125914811043433,0.011230560921382747,0.007530768090953116,0.011164174930243239,0.01106343326938296,0.007434208659340314,0.011139451655326562,0.011204772848065156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Enugu,0.4548109925116482,0.4612507929667197,0.4594013812310045,0.46379161619423437,0.45784946329144355,0.46962987915533977,0.45199943686079586,0.44869277248105693,0.4562847874169531,0.45972591611986335,0.45636981366598506,0.6859274028813991,0.7257499876125054,0.7560675634428483,0.7841142661437441,0.8023568912725578,0.8034406149660451,0.8034406149660451,0.8034406149660451,0.8034406149660451,0.8034406149660451,0.8034406149660451,0.010976452218649086,0.011302140469492388,0.0075106672772831526,0.010628923391370093,0.01101256422264661,0.007263610713918157,0.01055114694647878,0.010916856395401733,0.0071805750236198325,0.01051882999512904,0.010930596274195606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Federal Capital Territory,0.1426791873199773,0.14308770661059145,0.14401095855250604,0.14041616801662163,0.14590776345572565,0.14183786220198366,0.1432537818448277,0.14217263156286153,0.14783656032242926,0.14628400160634247,0.14499540585639153,0.6393172628620352,0.6661096230197894,0.6914455850404533,0.7167815470611173,0.7411841954534801,0.7637407003776266,0.786297204801873,0.8088537092261194,0.8227147431939267,0.8227147431939267,0.8227147431939267,0.010061761371479733,0.013363689595156755,0.008801819287355756,0.009366277676541596,0.012706808011889448,0.008298075606175698,0.009191198994289685,0.0127153644702836,0.008389535862297072,0.00938470420303335,0.01270310005482687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gombe,0.12228377976292318,0.12378587899688913,0.12270781456790601,0.12410432020116317,0.1235846952300525,0.12746139383146005,0.1236968004489492,0.12784507998959732,0.126873888252209,0.123752179756211,0.12686469699933542,0.5400571952223909,0.5713881663110963,0.5972400890499325,0.6196076914916961,0.6377265036736472,0.6465992337023546,0.6553580693780087,0.6641169050536627,0.668746921383329,0.6727776047812984,0.6765768705227251,0.009559217292557477,0.01382621132118267,0.01852702022808813,0.0124069072374836,0.015773648785101596,0.0188889185218486,0.012679660810339811,0.01593155870830132,0.01897253253306414,0.01258004338051799,0.015865634262821757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Imo,0.3640973001952071,0.3624865971121467,0.362507411610278,0.3624446431264685,0.3618277755514307,0.36189540609185683,0.36329001085368734,0.3611542867626972,0.3623511277373348,0.3618210946782128,0.3613484492200633,0.6648079764848204,0.6954217087280893,0.723784936314669,0.7520620221885227,0.7708439498528303,0.7708439498528303,0.7708439498528303,0.7708439498528303,0.7708439498528303,0.7708439498528303,0.7708439498528303,0.011310934308514823,0.012350376136994912,0.008354441251505909,0.01124936049418022,0.012257111026214592,0.008307304113058517,0.011225563996667532,0.012145048631906349,0.008221704903921613,0.011274801780310043,0.012241399828451486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jigawa,0.288379985690162,0.28806836036102335,0.28710020694830535,0.28688145329378884,0.28800086202106356,0.2879783239285071,0.2871940300965672,0.2867205473380929,0.284705228317051,0.2862025734113447,0.2880904811838431,0.6225423586375481,0.6579734595044553,0.6837619841606464,0.7061946578617213,0.7240232506381561,0.7368882359010667,0.7468971337401058,0.7543137859409237,0.7601353515662146,0.7630352443518158,0.7642789149703684,0.0188235980533803,0.026452169813092067,0.036102993082313246,0.023759886071452217,0.0301893960979471,0.03633124363110853,0.023806578966393547,0.030230289325208094,0.03626334729049798,0.023874217979063743,0.03025221184139046,0.7853180869722911,0.7853180869722911,0.7853180869722911,0.7853180869722911,0.7853180869722911,0.7853180869722911,0.7853180869722911,0.7853180869722911,0.7853180869722911,0.7853180869722911,0.7853180869722911
Kaduna,0.0608357217604458,0.05949008601272383,0.05892091752187155,0.05980079338427228,0.06050388177936004,0.059142952701546535,0.06008907655772769,0.05984022919425409,0.060327893773234754,0.058553828466816144,0.05970867180587088,0.6354827696238792,0.6707430837630928,0.7017957743644618,0.7290098636633328,0.7477846331029284,0.7593685689061621,0.7709525045484907,0.7795194616466382,0.7829366548980444,0.7842765235381156,0.7842765235381156,0.013359719262113335,0.009292740012342354,0.01724645421234506,0.025244344686161758,0.016699099830277717,0.021153379637885994,0.025884533584650243,0.01704804144426843,0.021382248483512035,0.026053430462824507,0.017097444168486412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kano,0.30600309377910984,0.30392952221518915,0.30587353690777774,0.30492414028818177,0.3049266431370197,0.30663640894758404,0.3042266857946404,0.3051015655070133,0.30574602179286986,0.30556725619168335,0.3049574290510388,0.7400271167855331,0.7629610441887902,0.7831366048252904,0.8020088440037927,0.8154916533809435,0.820908057746166,0.8238679221741232,0.8268043002555641,0.8297007653939883,0.8311931156174315,0.8318847547535819,0.01571274449060337,0.010750951284195502,0.019447763900025703,0.03064719778628436,0.02012269684123844,0.02462871020756767,0.03147631247451022,0.02070553489124913,0.02503209180952517,0.03159577389930615,0.020725049468552234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Katsina,0.2677439373415937,0.26781845081688704,0.2652755870656174,0.2676311867994381,0.26690162058682637,0.2667364645319704,0.26790953895095554,0.26504597520532513,0.26748257800965763,0.2675948400244813,0.2680947077146707,0.49248827555169306,0.53327502440265,0.5704852005678879,0.6021530166802831,0.6301528894189361,0.6523183463198852,0.6711552971295005,0.6879770234723481,0.7037842046518439,0.7180818590636693,0.7306584765344184,0.015373714276104856,0.02746219330570055,0.02718677585729597,0.01789435571286628,0.029174834415561804,0.02719426197667911,0.0178089653202347,0.029209684752653804,0.02727126825325569,0.01791599947351084,0.029304893904103613,0.11944172713232123,0.11944172713232123,0.11944172713232123,0.11944172713232123,0.11944172713232123,0.11944172713232123,0.11944172713232123,0.11944172713232123,0.11944172713232123,0.11944172713232123,0.11944172713232123
Kebbi,0.4620874080086347,0.4648453154224769,0.4605063561098489,0.4612071094556287,0.4627178926848196,0.4581777372809967,0.4615331315975772,0.46353634121445714,0.4600795038115013,0.46058575906286553,0.4626572498396403,0.540782952059907,0.5693012260865042,0.597108493136355,0.6245246055139239,0.6437301327409204,0.6538489784689662,0.663208527263453,0.6694235878686101,0.6722281152151248,0.674726526873761,0.6772249386184257,0.01551001769803056,0.020110114982934114,0.03131569731781299,0.02038557313213946,0.023562623863250358,0.03151837529127934,0.02044424619345747,0.02358282026610603,0.03157549636332768,0.02052956275218718,0.023682627991867697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kogi,0.22545507122261488,0.22378994414963196,0.22248646805908268,0.22253956906978806,0.22088773494645203,0.22144629081615097,0.22420074293638786,0.2205656929192732,0.22504562425951324,0.22092194345107463,0.22289493741627864,0.6709758541024191,0.6992469189261683,0.7256154717778981,0.7507263020579577,0.7669409741446528,0.7669409741446528,0.7669409741446528,0.7669409741446528,0.7669409741446528,0.7669409741446528,0.7669409741446528,0.020633614211572556,0.020149022301676027,0.013408380865528311,0.020495131168932337,0.019801120159438385,0.013278286723321596,0.02061314896264919,0.01992465432625296,0.013388702049364175,0.02056903699071228,0.019758465278595823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kwara,0.3142265517397115,0.3127137599282744,0.3104674340006855,0.31611046397879256,0.31245040459425244,0.3155930637276017,0.3118012216127959,0.3149872416497855,0.3153547208274764,0.31336897823465804,0.3130360850528857,0.624993623322557,0.6645171441791823,0.7040406647947959,0.7395680112870386,0.7702240561014555,0.7810616999181426,0.78897230552161,0.7956877918250451,0.7977004727628016,0.7997131537005584,0.8,0.01537500186312328,0.017067151466522254,0.011489070318850814,0.014855261075204115,0.016638218674593575,0.011270547695505253,0.014963181441665835,0.01678283591284377,0.011384942665344736,0.015010524215034009,0.016815460693612387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lagos,0.2783517121328859,0.2769507172647478,0.2812715018193051,0.2756259178954073,0.27340935725908433,0.27783895524962543,0.2754564145063757,0.2815685861322033,0.2789645749881238,0.27823233509972745,0.2791410990350931,0.6930999730951388,0.7095990720020344,0.7236304144781879,0.7323922637225172,0.7388911099826956,0.7388911099826956,0.7388911099826956,0.7388911099826956,0.7388911099826956,0.7388911099826956,0.7388911099826956,0.0073203242934859174,0.007741307929451517,0.00505911335805493,0.006964914264649161,0.007541957217203343,0.004911065763479466,0.006845574267029311,0.007497271790125421,0.004894806883322568,0.006832237226588064,0.0074050832791971695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nasarawa,0.22679332407692632,0.22120353237393758,0.22699199869817846,0.22647347118322145,0.22602514689776138,0.22524754297340788,0.2217135695860277,0.2255964552387845,0.22529380157997556,0.22192939109825896,0.22670368328703783,0.6537716329184452,0.6905145748945009,0.7272575164219951,0.7640004579278779,0.7921296949965516,0.8010801750493665,0.8054051946384532,0.8054051946384532,0.8054051946384532,0.8054051946384532,0.8054051946384532,0.012864835410541087,0.017726054344126364,0.026580300874296886,0.01743081057661295,0.02092859879389117,0.027305258736629805,0.0177335117792447,0.020981492422545718,0.02711514840937535,0.017721786358493443,0.02115579545339359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Niger,0.3368521843197024,0.3373066791680973,0.3369890618217872,0.33778178243000384,0.33575652185355365,0.3363551834872917,0.33521561492524987,0.33662240046269615,0.33520667638673707,0.3387968742949839,0.33555890210317824,0.5214862937650887,0.564949390065975,0.6049228907430955,0.6416745986500969,0.6732673088351872,0.6950515057101059,0.7159029255684686,0.7319638735214786,0.7440913006305933,0.7556829757335105,0.7650143806568188,0.009571142234927662,0.007083271610225341,0.011724097131277587,0.016628132777780184,0.011412331787169626,0.014222017150503724,0.01757460059446802,0.012016471607135244,0.014671972657740895,0.017912189572652434,0.012321196507673313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ogun,0.29906168308754266,0.29557001741199385,0.2923989105726942,0.2986294443381233,0.29386694484213643,0.29713704058960916,0.2978263076679396,0.29715383726176753,0.29669136864352774,0.2929770507474175,0.29546838568555855,0.591428732487692,0.6089019021722315,0.6250895486012495,0.6410164147588021,0.6515952010391401,0.6515952010391401,0.6515952010391401,0.6515952010391401,0.6515952010391401,0.6515952010391401,0.6515952010391401,0.006412747455035761,0.011152609765746052,0.011357228683778257,0.007503643398813451,0.011805487133979088,0.0115528191050204,0.007661372488781124,0.011982009986035502,0.011743554556067196,0.007879861487264052,0.012051182313172924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ondo,0.2946641845551039,0.2937136938434909,0.295066882208838,0.2950136247634014,0.293648100364758,0.29253861950949683,0.2953553301717226,0.29448025934397215,0.2928145481742431,0.2945125240186245,0.29436570026233894,0.6468698551429238,0.6887310571372494,0.7305922584756539,0.7716478804272232,0.7990716455495382,0.8025264295541109,0.8059812134821182,0.8072266805165068,0.8072266805165068,0.8072266805165068,0.8072266805165068,0.024231415304648406,0.02284991258529578,0.015176183159883658,0.023997128693178642,0.022557173996435528,0.015029219240195662,0.024089601562408924,0.022653449236086,0.015035915838935774,0.02415338464058942,0.02250661515695114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Osun,0.2974857633076151,0.2981563126952352,0.2983340073790413,0.2964715815278831,0.2971883282210192,0.29879392582537034,0.30042633586061424,0.29779917018964075,0.2978007200479836,0.2971625955173557,0.29829981301399544,0.630425618661118,0.6759115612903301,0.7181831011279441,0.7600731988217357,0.7900097585812311,0.7960204182995377,0.799128151355253,0.800338922554565,0.8015496937807102,0.8022782142734849,0.8022782142734849,0.015324512030760226,0.015090450566606654,0.010270983354187977,0.015027002240760676,0.014833988529208805,0.010027127866812976,0.014940170951127891,0.014764668506023175,0.010066222992491231,0.015021011197789001,0.014768022392469165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oyo,0.18118356910364375,0.18286649748596645,0.18240758684730474,0.1815794300874829,0.17883888050255234,0.18088166617508153,0.18149851677028017,0.1806874648028603,0.18090342980284824,0.18321966562218409,0.18107164774867307,0.5664355101982951,0.6108824325921683,0.6544738328025297,0.6978777551037959,0.7319098169683683,0.7479725435252921,0.7626285296196668,0.7747663162391651,0.7815975384746061,0.7881857642342969,0.7911416065254789,0.018797906746473365,0.018461681166376746,0.01225809486044452,0.018513183706319533,0.01825288372542763,0.01212823527971346,0.0185047963773842,0.018177929202354073,0.012053052681250663,0.018491053837293908,0.018105119249523117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Plateau,0.12877003141005716,0.13161393404338015,0.13065742067367006,0.12952055429112488,0.13218381365755574,0.1294539392951194,0.13139349742266615,0.12944452425736122,0.13094646158836895,0.13137946955252808,0.13014005223827438,0.5031879806343637,0.5486340809762307,0.5926024216859342,0.6336195143931306,0.6691826700055319,0.692414646817471,0.7133339126038031,0.7322791393682424,0.7512243661296271,0.7642118965912357,0.7726550467292264,0.015279975219326688,0.018628633824116548,0.012222656813599,0.014844624733757037,0.01827585487752211,0.01200065823592969,0.014898844323323059,0.01825020392086463,0.01205442347420457,0.014873601814622528,0.018092854410321053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rivers,0.18521143955783043,0.1865286608097823,0.18756407035388248,0.187828297712623,0.18705765406838834,0.18903494658223524,0.18563950386509806,0.18856915306870325,0.18646431767461122,0.1878088153787378,0.18502673194107364,0.4518451702622727,0.46900505024344397,0.4843666154578113,0.49915696775846635,0.508697354710531,0.5089591725738447,0.5089591725738447,0.5089591725738447,0.5089591725738447,0.5089591725738447,0.5089591725738447,0.007064871376793522,0.007143540290730988,0.0048350725129562835,0.006675599760606153,0.006929228466598252,0.004690202377462643,0.006659025834550327,0.006913648776698619,0.004680933138331625,0.006672121555785775,0.006889661022286466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sokoto,0.15206598832145138,0.152095211231696,0.14887504088137307,0.150278266116994,0.15197861334063734,0.15054068410957258,0.1534658568743784,0.15205246370905803,0.14927645692249583,0.15271505712168823,0.1509754413670466,0.5622320891133682,0.598840225868152,0.6354483620269094,0.6720564981531738,0.7007188655637758,0.7136640800370918,0.7243606557062324,0.732722993544668,0.7408825302915226,0.7477298717016728,0.7515105351836971,0.019955676953223138,0.02739495285686166,0.017966661207417984,0.020123362581807493,0.027266999275350843,0.017813615261903136,0.020181507292578133,0.027294892664738758,0.01783902987501501,0.020197121444582716,0.02715424762330274,0.725,0.725,0.725,0.725,0.725,0.725,0.725,0.725,0.725,0.725,0.725
Taraba,0.2189576174686852,0.21746437872071547,0.2214902422828272,0.21899679634898003,0.2163986817688392,0.21858588919504343,0.21823071102440325,0.21850811394286576,0.21944236276657317,0.2200517079912668,0.21893929478577145,0.5315872614000561,0.5757327509130574,0.6183237031447898,0.6589741157205594,0.6912197672754572,0.7125960678116491,0.7339723681627128,0.7542277845312115,0.7706282994254501,0.7851593292479593,0.7954285656758988,0.006995114960230386,0.005032205450950861,0.007806667350760934,0.01227797116687535,0.008384399829470273,0.009715909102927066,0.01291069825174031,0.008827865423289966,0.009979124627713495,0.012984772817066371,0.008817806909614142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yobe,0.13100676558932337,0.13210666748136962,0.12932979195633146,0.13149007287179157,0.13038048119615542,0.1320833124763423,0.13282187739618462,0.13226687684530405,0.13210760562802978,0.1309639145186703,0.13182582735916717,0.667771735354161,0.7023254029372936,0.7352136110455887,0.7675954138800816,0.7905078045235493,0.7961857459248255,0.7984376871357073,0.8006896283465891,0.8029415695574709,0.8044620599029102,0.8044620599029102,0.011797749466531046,0.008080141494856845,0.015863754919622393,0.02044403563076782,0.013575211403548967,0.018787733976049284,0.021297590562821486,0.01414860719669092,0.01914373806330852,0.021390411334060017,0.014227270593210595,0.11700799073573445,0.11700799073573445,0.11700799073573445,0.11700799073573445,0.11700799073573445,0.11700799073573445,0.11700799073573445,0.11700799073573445,0.11700799073573445,0.11700799073573445,0.11700799073573445
Zamfara,0.1794629114688417,0.1784079015699585,0.1794470056856905,0.18025805018756297,0.1783846501667377,0.180215251175728,0.17909779258704742,0.17992213577183458,0.17948921697150969,0.18023197232327032,0.17961706028170615,0.46863488458592883,0.5129549516573847,0.5572750185450831,0.5931028694210099,0.6229519492292548,0.6448728070986034,0.6665574282566402,0.6844382913392961,0.6999469073896857,0.713728184844194,0.7275094623773662,0.021122454528388884,0.024192342490862863,0.016253907045549375,0.020872490249157046,0.023839129071789273,0.015971386834883528,0.020833590460670844,0.02375913460152173,0.015993444641367788,0.020951450096076452,0.023969297695179855,0.634064081,0.634064081,0.634064081,0.634064081,0.634064081,0.634064081,0.634064081,0.634064081,0.634064081,0.634064081,0.634064081
