State,CM_coverage_2020,CM_coverage_2021,CM_coverage_2022,CM_coverage_2023,CM_coverage_2024,CM_coverage_2025,CM_coverage_2026,CM_coverage_2027,CM_coverage_2028,CM_coverage_2029,CM_coverage_2030,IPTp_coverage_2020,IPTp_coverage_2021,IPTp_coverage_2022,IPTp_coverage_2023,IPTp_coverage_2024,IPTp_coverage_2025,IPTp_coverage_2026,IPTp_coverage_2027,IPTp_coverage_2028,IPTp_coverage_2029,IPTp_coverage_2030,ITN_coverage_2020,ITN_coverage_2021,ITN_coverage_2022,ITN_coverage_2023,ITN_coverage_2024,ITN_coverage_2025,ITN_coverage_2026,ITN_coverage_2027,ITN_coverage_2028,ITN_coverage_2029,ITN_coverage_2030,SMC_coverage_2020,SMC_coverage_2021,SMC_coverage_2022,SMC_coverage_2023,SMC_coverage_2024,SMC_coverage_2025,SMC_coverage_2026,SMC_coverage_2027,SMC_coverage_2028,SMC_coverage_2029,SMC_coverage_2030
Ebonyi,0.4576881524275951,0.5129316710377335,0.5425464754315023,0.5666049318619412,0.714666925272835,0.7916626688542453,0.8040299926289332,0.797471910068997,0.8035759732596073,0.8090435089571757,0.80075466475533,0.6258197491513771,0.6585717290871781,0.6880741372251266,0.7111058735254008,0.7298274553752232,0.7411047952666152,0.7505894541797853,0.7558964864046253,0.7593078279391035,0.7594300985536415,0.7594300985536415,0.034593862208613685,0.03301051891544764,0.02170339041714621,0.03609515493311752,0.0332058382590423,0.021997694812468913,0.03628101288230478,0.033322721807672685,0.02189068609775248,0.036246940419558185,0.03321160249413019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Edo,0.32130949645717116,0.42809761442177696,0.48844039830866043,0.5481866402632484,0.6817591282183875,0.7811628725310104,0.8026301806825757,0.8059401689507334,0.7934651506054571,0.8039176102489325,0.8092975933750841,0.6883360522944334,0.7216543990452846,0.7549727451058543,0.7873188998715248,0.8083506339351995,0.8083506339351995,0.8083506339351995,0.8083506339351995,0.8083506339351995,0.8083506339351995,0.8083506339351995,0.03021153525413145,0.03315430024151235,0.021606155650834652,0.03462469204236085,0.03384109535864851,0.02212090539111301,0.03510101016837444,0.03415216437395392,0.02245939932372062,0.03521569730708198,0.03404668988409817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ekiti,0.26040232324248946,0.4231866937397485,0.503128230651451,0.5368494636525086,0.6145963801577193,0.7076754039107955,0.7228743781431268,0.7206902195696718,0.7221521545545078,0.725722912906414,0.7206463775193018,0.5480735468265319,0.5856731689252598,0.623272790812933,0.6608724125021546,0.6900665334502573,0.7024101804363709,0.7147538274224846,0.7242319764590441,0.7242319764590441,0.7242319764590441,0.7242319764590441,0.025418499081217998,0.03012164136016458,0.019766481745312547,0.03024500076258987,0.03102208670150789,0.02035783071938142,0.030735667884093036,0.03125173394277045,0.02045744154789684,0.03100951546659806,0.03162467208063473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Enugu,0.47850941939544994,0.5459791453861307,0.5604120407554851,0.5718928543316686,0.7400002872595058,0.8092934804266775,0.8176478898430032,0.8094046094001387,0.7979233178108459,0.8054149578903566,0.7808312384210438,0.6859274028813991,0.7257499876125054,0.7560675634428483,0.7841142661437441,0.8023568912725578,0.8034406149660451,0.8034406149660451,0.8034406149660451,0.8034406149660451,0.8034406149660451,0.8034406149660451,0.026337219588517865,0.03366443924826911,0.021825073533662854,0.03237567201100707,0.034592530289303695,0.02251895053067762,0.032870764869768226,0.03483739091038243,0.022770136152771635,0.03303840194184921,0.03498484226939175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Federal Capital Territory,0.2138734911069379,0.5611048154580489,0.6856952455290533,0.8014619554583355,0.8180192311095784,0.7939409831716715,0.8085604649652135,0.7929857576370685,0.7976631690304079,0.7963166306689369,0.7962054273313237,0.6393172628620352,0.6661096230197894,0.6914455850404533,0.7167815470611173,0.7411841954534801,0.7637407003776266,0.786297204801873,0.8088537092261194,0.8227147431939267,0.8227147431939267,0.8227147431939267,0.019320748885662275,0.03678197969506293,0.023735889227437003,0.02694097066361258,0.037805058807132114,0.024633179954065713,0.027575030238313283,0.038016350643473834,0.024432606560122992,0.027654708959102076,0.03821328657187698,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Gombe,0.20885063448513924,0.5336087705209531,0.6256909434419886,0.639002188315807,0.6573754760272231,0.671229678822695,0.6597760145824203,0.6721174199738333,0.6658459153019374,0.6643017679979317,0.6682587379599344,0.5400571952223909,0.5713881663110963,0.5972400890499325,0.6196076914916961,0.6377265036736472,0.6465992337023546,0.6553580693780087,0.6641169050536627,0.668746921383329,0.6727776047812984,0.6765768705227251,0.009564714064425795,0.020209896244680142,0.02998769796252549,0.019699593494477446,0.025567011682780104,0.031008322581467945,0.020334785585991128,0.025927283124368705,0.030835326512299345,0.02020490553734267,0.025800352893637957,0.6678205155464835,0.6678205155464835,0.6678205155464835,0.6678205155464835,0.6678205155464835,0.6678205155464835,0.6678205155464835,0.6678205155464835,0.6678205155464835,0.6678205155464835,0.6678205155464835
Imo,0.3867693057360787,0.4345444603752296,0.4579359761965703,0.48130943864429876,0.619846765344608,0.7359208810917327,0.7485338280692219,0.7469429513049626,0.7441501776124669,0.7483808542727035,0.7468378019175119,0.6648079764848204,0.6954217087280893,0.723784936314669,0.7520620221885227,0.7708439498528303,0.7708439498528303,0.7708439498528303,0.7708439498528303,0.7708439498528303,0.7708439498528303,0.7708439498528303,0.024434997820814378,0.032197356664613104,0.021158915645430175,0.03019090855613526,0.0332830014953588,0.021940924246522303,0.03052783527108395,0.033105677211589704,0.02171904486435581,0.030541170797847666,0.03328452109201615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jigawa,0.37204095515175284,0.5249648229409649,0.5813253811277622,0.6179949070873572,0.6993202333080781,0.7576301142184784,0.7555079179541369,0.7607042782397027,0.7621059624858941,0.7554253065210952,0.760886924765603,0.6225423586375481,0.6579734595044553,0.6837619841606464,0.7061946578617213,0.7240232506381561,0.7368882359010667,0.7468971337401058,0.7543137859409237,0.7601353515662146,0.7630352443518158,0.7642789149703684,0.018819607849658384,0.026851821218703237,0.036946471831840785,0.024234454552560146,0.030744236127473998,0.03711134964423263,0.02437798793612661,0.030869019433557264,0.03701985537639606,0.02424042403066435,0.03086191079177258,0.7777416851488872,0.7777416851488872,0.7777416851488872,0.7777416851488872,0.7777416851488872,0.7777416851488872,0.7777416851488872,0.7777416851488872,0.7777416851488872,0.7777416851488872,0.7777416851488872
Kaduna,0.11437709310515576,0.37912742210674494,0.6409791202545279,0.8079048217199085,0.8017379579608401,0.8030999775322387,0.7988753053614531,0.788712749587562,0.8017248225048653,0.7961368908498251,0.7943537306410993,0.6354827696238792,0.6707430837630928,0.7017957743644618,0.7290098636633328,0.7477846331029284,0.7593685689061621,0.7709525045484907,0.7795194616466382,0.7829366548980444,0.7842765235381156,0.7842765235381156,0.013340636384915082,0.009282908295114797,0.022958569334982568,0.03598453590313903,0.023528805766783706,0.030049231130341032,0.036712441481833086,0.024124682957257778,0.030279880794727345,0.036712781313312924,0.024035037145872167,0.8000000000000002,0.8000000000000002,0.8000000000000002,0.8000000000000002,0.8000000000000002,0.8000000000000002,0.8000000000000002,0.8000000000000002,0.8000000000000002,0.8000000000000002,0.8000000000000002
Kano,0.38200002417814344,0.5543938531382933,0.6404221131121977,0.7126922465025475,0.7676321320695529,0.803276729963618,0.8021426465289077,0.7975321456107345,0.8057291852197787,0.7974720402563731,0.7977837934660686,0.7400271167855331,0.7629610441887902,0.7831366048252904,0.8020088440037927,0.8154916533809435,0.820908057746166,0.8238679221741232,0.8268043002555641,0.8297007653939883,0.8311931156174315,0.8318847547535819,0.015708099287296662,0.010747347568977756,0.02241668277361072,0.0365993854025549,0.023989993546281282,0.029440264593585216,0.0375401463104049,0.02472376364461782,0.029921454978181796,0.03765745743896328,0.024620677155137587,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.7999999999999999
Katsina,0.3373233663711863,0.49160546970452274,0.5832248065962455,0.6428907501938191,0.7186336972202856,0.7699932757992908,0.7745175403672311,0.7802017525861672,0.7699088163170535,0.7744915138820342,0.7800351456344262,0.49248827555169306,0.53327502440265,0.5704852005678879,0.6021530166802831,0.6301528894189361,0.6523183463198852,0.6711552971295005,0.6879770234723481,0.7037842046518439,0.7180818590636693,0.7306584765344184,0.015369121736778483,0.03150131377478315,0.032544954731102964,0.021197182395700433,0.034606708905911915,0.032949599275356754,0.021591286042403082,0.034861185969392264,0.0330906242418349,0.021675117730019035,0.034816005063991136,0.7745773999765736,0.7745773999765736,0.7745773999765736,0.7745773999765736,0.7745773999765736,0.7745773999765736,0.7745773999765736,0.7745773999765736,0.7745773999765736,0.7745773999765736,0.7745773999765736
Kebbi,0.4850303342472565,0.5208201248593692,0.5445596323091565,0.560199772030278,0.6715982113535045,0.6985637943034406,0.7009337944271766,0.7038713828658353,0.7007023412423489,0.7020441727510918,0.7048222865709081,0.540782952059907,0.5693012260865042,0.597108493136355,0.6245246055139239,0.6437301327409204,0.6538489784689662,0.663208527263453,0.6694235878686101,0.6722281152151248,0.674726526873761,0.6772249386184257,0.01551648402402416,0.0210412291066267,0.03338046391827463,0.02170248238223695,0.025189084387844785,0.03368147443219505,0.021882869356132366,0.025238414236623593,0.03350757985653798,0.021616742342971156,0.025116630217009578,0.6975487977141127,0.6975487977141127,0.6975487977141127,0.6975487977141127,0.6975487977141127,0.6975487977141127,0.6975487977141127,0.6975487977141127,0.6975487977141127,0.6975487977141127,0.6975487977141127
Kogi,0.276804980345169,0.4461989269293934,0.5115506046182636,0.5729612101477407,0.6506718475712076,0.7377987700595805,0.7602638360504941,0.7516756514635343,0.7517015888726952,0.7522362924621582,0.7518039766616826,0.6709758541024191,0.6992469189261683,0.7256154717778981,0.7507263020579577,0.7669409741446528,0.7669409741446528,0.7669409741446528,0.7669409741446528,0.7669409741446528,0.7669409741446528,0.7669409741446528,0.030827907590641256,0.031406489788093336,0.02069215519115747,0.03352251995376574,0.03202089511942838,0.021013179442821564,0.033680242876996086,0.03183262962771735,0.021061694090695398,0.03381052855819436,0.032033642011056504,0.4153116873467569,0.4153116873467569,0.4153116873467569,0.4153116873467569,0.4153116873467569,0.4153116873467569,0.4153116873467569,0.4153116873467569,0.4153116873467569,0.4153116873467569,0.4153116873467569
Kwara,0.3704624259403246,0.5453881828327947,0.5949317988709717,0.6148468218390634,0.7318862468482653,0.8014931568074208,0.7994474710517109,0.7984064945681528,0.7958709846413303,0.805351662557277,0.7957830046724859,0.624993623322557,0.6645171441791823,0.7040406647947959,0.7395680112870386,0.7702240561014555,0.7810616999181426,0.78897230552161,0.7956877918250451,0.7977004727628016,0.7997131537005584,0.8,0.027343903675494368,0.034887756350990326,0.022874024518514044,0.03235212781397134,0.035838485016611556,0.023558649363356846,0.03269344647572984,0.03616324417774154,0.02378961172914794,0.03270980327882192,0.035833797375048194,0.33952639862641293,0.33952639862641293,0.33952639862641293,0.33952639862641293,0.33952639862641293,0.33952639862641293,0.33952639862641293,0.33952639862641293,0.33952639862641293,0.33952639862641293,0.33952639862641293
Lagos,0.37321420493603596,0.5766828067634387,0.6636825662299572,0.6671268297153349,0.7440972560756935,0.7718206459446004,0.7840125969842284,0.7897016284348336,0.7627567634560155,0.8014815364101784,0.7898801227723841,0.6930999730951388,0.7095990720020344,0.7236304144781879,0.7323922637225172,0.7388911099826956,0.7388911099826956,0.7388911099826956,0.7388911099826956,0.7388911099826956,0.7388911099826956,0.7388911099826956,0.024002162547769657,0.0328797834201718,0.02133773790300942,0.030872684415413163,0.03411317372202217,0.02221633305903971,0.03140481203278295,0.03430608581443014,0.02232690549322304,0.031324914916303556,0.03425682615393721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nasarawa,0.32278466682627927,0.5294628651121577,0.6727062020951998,0.7661465367752796,0.7892126512079312,0.801008715612416,0.7993701201270583,0.801095132438025,0.7931205301204272,0.7967810680900606,0.7990073488936656,0.6537716329184452,0.6905145748945009,0.7272575164219951,0.7640004579278779,0.7921296949965516,0.8010801750493665,0.8054051946384532,0.8054051946384532,0.8054051946384532,0.8054051946384532,0.8054051946384532,0.012867059262838251,0.02239532318197026,0.03636962903796572,0.023633539297842798,0.02853517016959045,0.037415337308473746,0.02439848074876469,0.029034407022357468,0.03729974296035929,0.024226702688664628,0.029031263835606273,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.7999999999999999
Niger,0.39258392087288485,0.5218726829745737,0.5887011417152662,0.6010301019583435,0.7162839821081004,0.8026730680953593,0.8024306951121122,0.8022330679454189,0.8041701769955029,0.7976811276165149,0.8016068078124688,0.5214862937650887,0.564949390065975,0.6049228907430955,0.6416745986500969,0.6732673088351872,0.6950515057101059,0.7159029255684686,0.7319638735214786,0.7440913006305933,0.7556829757335105,0.7650143806568188,0.009573043651858308,0.007071325148926566,0.021834736108924526,0.03617371537124484,0.023875608013630763,0.030163022322521427,0.03749483699763707,0.024806883798844825,0.030678879472764584,0.037747204962751725,0.025128413030552466,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Ogun,0.3223745745414453,0.36841729146235536,0.3901372585837574,0.4026288370294214,0.5222153237779635,0.6115420859139212,0.6255054511606775,0.6304578266530554,0.6175455622408971,0.6284309953580223,0.6180661915679468,0.591428732487692,0.6089019021722315,0.6250895486012495,0.6410164147588021,0.6515952010391401,0.6515952010391401,0.6515952010391401,0.6515952010391401,0.6515952010391401,0.6515952010391401,0.6515952010391401,0.006405466157090926,0.022192543802492463,0.02518395055223325,0.016393590857089326,0.02644722283102999,0.026326549290423416,0.017270732426573662,0.026808984871210126,0.026369864120242864,0.017233246628171207,0.026837550044601272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ondo,0.3447703835860647,0.559014766504598,0.581160996471348,0.591209519814347,0.7030801413842269,0.7898767149816188,0.8001556557353844,0.7972464459449752,0.7976287585757993,0.8027832120516447,0.7946479861514999,0.6468698551429238,0.6887310571372494,0.7305922584756539,0.7716478804272232,0.7990716455495382,0.8025264295541109,0.8059812134821182,0.8072266805165068,0.8072266805165068,0.8072266805165068,0.8072266805165068,0.033345091764976034,0.033146444586185986,0.021755230039149996,0.035771643267728616,0.0334473591937978,0.02193778273240318,0.03599528135279786,0.033374586059950195,0.022043511609382376,0.03609457759987334,0.03359863904079314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Osun,0.35545419038564174,0.6304102958738003,0.645104084403646,0.6583877151474179,0.7564046443311612,0.7958557508952226,0.8003531233623514,0.7966168241481935,0.8003920577350451,0.8013785549232548,0.7981034156572183,0.630425618661118,0.6759115612903301,0.7181831011279441,0.7600731988217357,0.7900097585812311,0.7960204182995377,0.799128151355253,0.800338922554565,0.8015496937807102,0.8022782142734849,0.8022782142734849,0.02988943912827249,0.03321268880266152,0.02190118120561027,0.034473729958440655,0.03417568831616259,0.02250838750642089,0.034886010533756645,0.03435235083246916,0.022653251001501465,0.034874617517106354,0.034337717456151676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oyo,0.287694295818308,0.7197986040489878,0.7526243687791094,0.7608800301851725,0.768301468404026,0.7936296603735762,0.8002198161395615,0.7967291247335347,0.7972892891738376,0.7997321120912029,0.7979301678195155,0.5664355101982951,0.6108824325921683,0.6544738328025297,0.6978777551037959,0.7319098169683683,0.7479725435252921,0.7626285296196668,0.7747663162391651,0.7815975384746061,0.7881857642342969,0.7911416065254789,0.030248427543749082,0.033234685705984375,0.02181460907200616,0.03432162046384576,0.034267802721455964,0.022530334267556525,0.03457942535841298,0.034082646563796365,0.022331724723861784,0.034559671457653915,0.03411027415747333,0.01103637758055964,0.01103637758055964,0.01103637758055964,0.01103637758055964,0.01103637758055964,0.01103637758055964,0.01103637758055964,0.01103637758055964,0.01103637758055964,0.01103637758055964,0.01103637758055964
Plateau,0.20333484802927454,0.4853733706340191,0.6576849450776925,0.7350398927496249,0.7602322006625142,0.7949691374923882,0.7982785820482878,0.7922124924850167,0.7915288807856993,0.7973808201784611,0.8034737104567393,0.5031879806343637,0.5486340809762307,0.5926024216859342,0.6336195143931306,0.6691826700055319,0.692414646817471,0.7133339126038031,0.7322791393682424,0.7512243661296271,0.7642118965912357,0.7726550467292264,0.024061085554855595,0.03612807897567562,0.023449149248596493,0.029559692013927656,0.03694624550450241,0.02400934069665929,0.029830265603169447,0.03694901163061225,0.024151647136463252,0.029935548366788255,0.03712064724210787,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Rivers,0.20497548536023644,0.2723186980017094,0.292821567363127,0.3185666322094352,0.40877461565807205,0.4958707698307794,0.5098790345187836,0.5036083793697864,0.5077333445058954,0.5073293793901619,0.5118302064960824,0.4518451702622727,0.46900505024344397,0.4843666154578113,0.49915696775846635,0.508697354710531,0.5089591725738447,0.5089591725738447,0.5089591725738447,0.5089591725738447,0.5089591725738447,0.5089591725738447,0.01728430541853939,0.02128217043327355,0.013916754488208427,0.020998641368816302,0.02209193574022982,0.014425023790804604,0.02122797494348395,0.022088080110374633,0.01446809255656949,0.0211660924563632,0.021959817645419686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sokoto,0.2788417259514019,0.6205300631728289,0.7243565186715363,0.7613795529779294,0.7859434856603693,0.7953492040012586,0.8001091121484016,0.7987464043152197,0.7956363965621779,0.8010757120566134,0.7979341835831009,0.5622320891133682,0.598840225868152,0.6354483620269094,0.6720564981531738,0.7007188655637758,0.7136640800370918,0.7243606557062324,0.732722993544668,0.7408825302915226,0.7477298717016728,0.7515105351836971,0.024302285454700073,0.03793435100268685,0.024667563519103625,0.027996512116527518,0.03811541244494177,0.024787531804421364,0.02816861393616426,0.038216478357466235,0.02488715939848328,0.028141292555076403,0.03821241820017322,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Taraba,0.30560716027834844,0.541782123144305,0.6522478982850004,0.694838359692296,0.740966715652746,0.8019723360568051,0.7944107434592393,0.7956640314406862,0.8012071681207589,0.7954480681131664,0.7930248122012293,0.5315872614000561,0.5757327509130574,0.6183237031447898,0.6589741157205594,0.6912197672754572,0.7125960678116491,0.7339723681627128,0.7542277845312115,0.7706282994254501,0.7851593292479593,0.7954285656758988,0.006997472878306344,0.005046618057081294,0.019595319300608705,0.036065698389995314,0.023594920297050598,0.028924176600312653,0.03758696109498622,0.02457620117104861,0.029327553549659113,0.03755966623120241,0.02476121896057893,0.6605631467184018,0.6605631467184018,0.6605631467184018,0.6605631467184018,0.6605631467184018,0.6605631467184018,0.6605631467184018,0.6605631467184018,0.6605631467184018,0.6605631467184018,0.6605631467184018
