State,CM_coverage_2020,CM_coverage_2021,CM_coverage_2022,CM_coverage_2023,CM_coverage_2024,CM_coverage_2025,CM_coverage_2026,CM_coverage_2027,CM_coverage_2028,CM_coverage_2029,CM_coverage_2030,IPTp_coverage_2020,IPTp_coverage_2021,IPTp_coverage_2022,IPTp_coverage_2023,IPTp_coverage_2024,IPTp_coverage_2025,IPTp_coverage_2026,IPTp_coverage_2027,IPTp_coverage_2028,IPTp_coverage_2029,IPTp_coverage_2030,ITN_coverage_2020,ITN_coverage_2021,ITN_coverage_2022,ITN_coverage_2023,ITN_coverage_2024,ITN_coverage_2025,ITN_coverage_2026,ITN_coverage_2027,ITN_coverage_2028,ITN_coverage_2029,ITN_coverage_2030,SMC_coverage_2020,SMC_coverage_2021,SMC_coverage_2022,SMC_coverage_2023,SMC_coverage_2024,SMC_coverage_2025,SMC_coverage_2026,SMC_coverage_2027,SMC_coverage_2028,SMC_coverage_2029,SMC_coverage_2030
Ebonyi,0.5227941129169892,0.5195959280551018,0.5181257555890267,0.5127611892443011,0.520641568356226,0.5218100230318419,0.5206806343473148,0.5192886338310901,0.5216298050367535,0.5191001821211798,0.5178482910398539,0.6258197491513771,0.6585717290871781,0.6880741372251266,0.7111058735254008,0.7298274553752232,0.7411047952666152,0.7505894541797853,0.7558964864046253,0.7593078279391035,0.7594300985536415,0.7594300985536415,0.02989532221762622,0.028334140447904194,0.018691437442251456,0.030040012728896302,0.027894130942207773,0.018419666719621496,0.03015792575986862,0.027901191012224713,0.01849749474262672,0.030447513469891503,0.028242457471523034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Edo,0.3765893215223772,0.3741217032732468,0.37674986555067985,0.3740072962415213,0.3729548990272149,0.37771822841324876,0.3733730963421323,0.3763618259273104,0.375088773178497,0.37530149692750664,0.3747248488206055,0.6883360522944334,0.7216543990452846,0.7549727451058543,0.7873188998715248,0.8083506339351995,0.8083506339351995,0.8083506339351995,0.8083506339351995,0.8083506339351995,0.8083506339351995,0.8083506339351995,0.01802548785253902,0.01835272193893304,0.01223780225521512,0.018999469455712435,0.018758182141441673,0.012495121087866422,0.01922318848544436,0.0189284565258228,0.012643023789070711,0.01922514548264927,0.018864029026668797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ekiti,0.2956473729583861,0.2943254195025151,0.29724672145271475,0.2974723055659552,0.2947610221183912,0.29752677076613177,0.2935385181579593,0.29328664689998324,0.2958909436000144,0.29242161292253493,0.29462864471845823,0.5480735468265319,0.5856731689252598,0.623272790812933,0.6608724125021546,0.6900665334502573,0.7024101804363709,0.7147538274224846,0.7242319764590441,0.7242319764590441,0.7242319764590441,0.7242319764590441,0.0144275670040813,0.014964261738676429,0.010028246888452877,0.014751888674101023,0.014924662251062334,0.010009382533924542,0.014986310870792056,0.015186597891619568,0.010197545599649752,0.014948603652867333,0.014957955341534422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Enugu,0.5508904676335247,0.5496869055541976,0.5506384443148763,0.5472317003799824,0.557630039063443,0.5453887533297395,0.5459245497147844,0.557172998488164,0.5486349808672518,0.5517193457385761,0.5507373998369326,0.6859274028813991,0.7257499876125054,0.7560675634428483,0.7841142661437441,0.8023568912725578,0.8034406149660451,0.8034406149660451,0.8034406149660451,0.8034406149660451,0.8034406149660451,0.8034406149660451,0.013514446118720871,0.014936743542215717,0.009839489123701424,0.014632203176507382,0.01558070110309305,0.010303922949160792,0.01487548636141619,0.015513758725020022,0.010246286428114676,0.014823431698300743,0.015489864608148378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Federal Capital Territory,0.24083272542523254,0.2403881943693988,0.24724232307237365,0.2539400479127501,0.24160078239950386,0.24561264809242397,0.24659902779952703,0.24135908206605672,0.24257081821024998,0.24196542558341852,0.2510305881973579,0.6393172628620352,0.6661096230197894,0.6914455850404533,0.7167815470611173,0.7411841954534801,0.7637407003776266,0.786297204801873,0.8088537092261194,0.8227147431939267,0.8227147431939267,0.8227147431939267,0.011567307302331825,0.017357685357769673,0.011414851225266455,0.012464338957523517,0.017392900836584593,0.011418335659259423,0.012672521505514529,0.01711264582404954,0.011277912171918092,0.012655438895535812,0.017405621155466032,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Gombe,0.20938913310422874,0.21365144406905667,0.2052529742977524,0.20795932389359828,0.20840078527348938,0.20968780056973768,0.2075749091332796,0.21023614956899397,0.2068654010120747,0.20615600454290323,0.21008089170991964,0.5400571952223909,0.5713881663110963,0.5972400890499325,0.6196076914916961,0.6377265036736472,0.6465992337023546,0.6553580693780087,0.6641169050536627,0.668746921383329,0.6727776047812984,0.6765768705227251,0.00957579194255183,0.015410971851293833,0.021317534779637,0.014061681530037512,0.01828745532013833,0.02209477486940403,0.014654165198650128,0.018481434789450593,0.021974488510076072,0.014662408318637141,0.01855980000304957,0.6678205155464835,0.6678205155464835,0.6678205155464835,0.6678205155464835,0.6678205155464835,0.6678205155464835,0.6678205155464835,0.6678205155464835,0.6678205155464835,0.6678205155464835,0.6678205155464835
Imo,0.44857263577807577,0.4498226528569573,0.4488765409483365,0.44915144115206795,0.44930528282048454,0.44812843082115794,0.44875602782429835,0.4483860308508773,0.44815175175805155,0.4496700307149343,0.4498178362170323,0.6648079764848204,0.6954217087280893,0.723784936314669,0.7520620221885227,0.7708439498528303,0.7708439498528303,0.7708439498528303,0.7708439498528303,0.7708439498528303,0.7708439498528303,0.7708439498528303,0.01351861922676773,0.01574072049720362,0.010533774283263445,0.014678250763680562,0.016131393969172618,0.010787869713949032,0.014932314573565579,0.016269921381378092,0.010925085818022689,0.015043948997349304,0.016307281712046415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jigawa,0.37968072714318474,0.3814114773651373,0.3835905481271181,0.3797158485903504,0.38166192911728897,0.3765305772704932,0.383010708139641,0.38067859930113623,0.376182140250367,0.3758134842934686,0.3821457356412979,0.6225423586375481,0.6579734595044553,0.6837619841606464,0.7061946578617213,0.7240232506381561,0.7368882359010667,0.7468971337401058,0.7543137859409237,0.7601353515662146,0.7630352443518158,0.7642789149703684,0.018805579164383256,0.026759643402377107,0.03671660293047318,0.024000448524175357,0.030522457785974497,0.03689603604020111,0.02427568656741963,0.030756408981696397,0.036848805601650755,0.024072300165124846,0.030647101733128738,0.7777416851488872,0.7777416851488872,0.7777416851488872,0.7777416851488872,0.7777416851488872,0.7777416851488872,0.7777416851488872,0.7777416851488872,0.7777416851488872,0.7777416851488872,0.7777416851488872
Kaduna,0.1588707346903381,0.1601374014131814,0.15907797355974657,0.15912435933093297,0.16123674558905937,0.16074885644977174,0.15824413916453337,0.1595049138360948,0.16013858749058132,0.159563931809845,0.15909118980034087,0.6354827696238792,0.6707430837630928,0.7017957743644618,0.7290098636633328,0.7477846331029284,0.7593685689061621,0.7709525045484907,0.7795194616466382,0.7829366548980444,0.7842765235381156,0.7842765235381156,0.013360677420974954,0.009281805299252283,0.019157181861940528,0.028878138617577247,0.018918855918540246,0.024152089578830718,0.029677955477216644,0.01952373009901985,0.024494438946081065,0.0296430576372832,0.019452810969021746,0.8000000000000002,0.8000000000000002,0.8000000000000002,0.8000000000000002,0.8000000000000002,0.8000000000000002,0.8000000000000002,0.8000000000000002,0.8000000000000002,0.8000000000000002,0.8000000000000002
Kano,0.39954539384358456,0.3998862864902004,0.4026512661327827,0.3981129984309235,0.39730254977301394,0.39962959262264214,0.397976341172949,0.39956441168937556,0.4027354160418671,0.39901369621954347,0.39794680526461657,0.7400271167855331,0.7629610441887902,0.7831366048252904,0.8020088440037927,0.8154916533809435,0.820908057746166,0.8238679221741232,0.8268043002555641,0.8297007653939883,0.8311931156174315,0.8318847547535819,0.015703033985773187,0.010731933564013743,0.02093230101452698,0.03367379882954395,0.02215437146346629,0.02713313625116941,0.034669741915069184,0.022754881611917584,0.02745864972857194,0.034671632342207756,0.022764470132606292,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.7999999999999999
Katsina,0.3639597203079038,0.3649488541573637,0.3632541371064378,0.36343309437051885,0.3632050710726253,0.3622772559082526,0.3645645692620999,0.36396487629497665,0.3617191249328286,0.3644491404179764,0.36394862989728277,0.49248827555169306,0.53327502440265,0.5704852005678879,0.6021530166802831,0.6301528894189361,0.6523183463198852,0.6711552971295005,0.6879770234723481,0.7037842046518439,0.7180818590636693,0.7306584765344184,0.015376634170568242,0.029167004422595233,0.02944162430966589,0.019276492956766977,0.03151584622800491,0.02963254220583922,0.019360406013926856,0.03163969512765643,0.02975274517277535,0.019556457451081713,0.03175299732405162,0.7745773999765736,0.7745773999765736,0.7745773999765736,0.7745773999765736,0.7745773999765736,0.7745773999765736,0.7745773999765736,0.7745773999765736,0.7745773999765736,0.7745773999765736,0.7745773999765736
Kebbi,0.5459281217050589,0.5441729176731525,0.542051466511152,0.5439936119284627,0.5440187323434112,0.542879193078353,0.5438540578395492,0.5449887482108757,0.5440199005831006,0.5442986406289158,0.543957707108812,0.540782952059907,0.5693012260865042,0.597108493136355,0.6245246055139239,0.6437301327409204,0.6538489784689662,0.663208527263453,0.6694235878686101,0.6722281152151248,0.674726526873761,0.6772249386184257,0.015528195382652345,0.020608627120519314,0.03237404144572089,0.021007977980774917,0.0243311592115739,0.032744722559269294,0.021472772655445817,0.02470225062040233,0.03254365092292159,0.021126973637493336,0.024554085532325114,0.6975487977141127,0.6975487977141127,0.6975487977141127,0.6975487977141127,0.6975487977141127,0.6975487977141127,0.6975487977141127,0.6975487977141127,0.6975487977141127,0.6975487977141127,0.6975487977141127
Kogi,0.31903448669035084,0.31769572971561755,0.3191326470952107,0.31861706735552003,0.31903548984927493,0.31522621546811713,0.3172466617591483,0.31971315303186626,0.3161037364819938,0.319872415432035,0.31627838361366023,0.6709758541024191,0.6992469189261683,0.7256154717778981,0.7507263020579577,0.7669409741446528,0.7669409741446528,0.7669409741446528,0.7669409741446528,0.7669409741446528,0.7669409741446528,0.7669409741446528,0.023349197212337205,0.023153757501035273,0.015281100985469866,0.02412442415415709,0.023310321553485495,0.015584647753019775,0.024382089419791177,0.023413316059747193,0.015588695389853436,0.024204138560935375,0.023128645030240255,0.4153116873467569,0.4153116873467569,0.4153116873467569,0.4153116873467569,0.4153116873467569,0.4153116873467569,0.4153116873467569,0.4153116873467569,0.4153116873467569,0.4153116873467569,0.4153116873467569
Kwara,0.4152727591210711,0.4111526073265489,0.4150679978987607,0.4149889539138771,0.4122368023871599,0.41353329482841983,0.40929951169072654,0.4127549365561791,0.4137833881195213,0.41434635593403435,0.4126182211883896,0.624993623322557,0.6645171441791823,0.7040406647947959,0.7395680112870386,0.7702240561014555,0.7810616999181426,0.78897230552161,0.7956877918250451,0.7977004727628016,0.7997131537005584,0.8,0.017672618799329663,0.020752971667100772,0.013918791735371552,0.01863054887242977,0.020855564887131722,0.014043531599424269,0.018822407734405553,0.020874591151968894,0.014055394060018704,0.01890417519550414,0.02114679750690591,0.33952639862641293,0.33952639862641293,0.33952639862641293,0.33952639862641293,0.33952639862641293,0.33952639862641293,0.33952639862641293,0.33952639862641293,0.33952639862641293,0.33952639862641293,0.33952639862641293
Lagos,0.3746668893718272,0.37463523724073255,0.37091271814112353,0.37569081042323377,0.3827631458180271,0.37579700383473513,0.3773671950410739,0.3770163663827365,0.3767971669475044,0.37571128825345845,0.3672488600980852,0.6930999730951388,0.7095990720020344,0.7236304144781879,0.7323922637225172,0.7388911099826956,0.7388911099826956,0.7388911099826956,0.7388911099826956,0.7388911099826956,0.7388911099826956,0.7388911099826956,0.009845536774337629,0.011558558368015484,0.0075463986444509554,0.010830242343362039,0.011924809435674892,0.007758030819111264,0.011019689835226778,0.012002491872780678,0.007815707069340464,0.011002326532633075,0.012011122296774729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nasarawa,0.3201477561464274,0.3227120195898906,0.32853434224048583,0.32130347421557154,0.32158021344579246,0.3202781948821165,0.32531972071972215,0.3251453699967568,0.3209496110164612,0.3222383387558591,0.32286785368566406,0.6537716329184452,0.6905145748945009,0.7272575164219951,0.7640004579278779,0.7921296949965516,0.8010801750493665,0.8054051946384532,0.8054051946384532,0.8054051946384532,0.8054051946384532,0.8054051946384532,0.012824960784500582,0.019305817777579382,0.030031642387172656,0.019472614693488606,0.023363851966019474,0.030685477587292325,0.020038242991761372,0.023844845228736714,0.03080474316280323,0.019981016716970827,0.02384802496836529,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.7999999999999999
Niger,0.4338566571160764,0.43155096660871495,0.4314387511605588,0.43221319773338346,0.4337484601775888,0.43304754507006726,0.4311184814137744,0.43302516653058437,0.4348551944740485,0.432192321441019,0.4336899486929455,0.5214862937650887,0.564949390065975,0.6049228907430955,0.6416745986500969,0.6732673088351872,0.6950515057101059,0.7159029255684686,0.7319638735214786,0.7440913006305933,0.7556829757335105,0.7650143806568188,0.009575603421227397,0.0070818449868767,0.013645278630424713,0.020413003528765423,0.0139164689182878,0.017554092766403767,0.021802810754550216,0.014703877855505872,0.018068292150527573,0.022070304083922448,0.014940027059041728,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Ogun,0.36831255989811806,0.37165977608522976,0.37292930367994614,0.3673514903982181,0.3662940516144211,0.3695220702150472,0.3712250989424031,0.371265761485464,0.370298704787778,0.3730952174946834,0.3694134743108815,0.591428732487692,0.6089019021722315,0.6250895486012495,0.6410164147588021,0.6515952010391401,0.6515952010391401,0.6515952010391401,0.6515952010391401,0.6515952010391401,0.6515952010391401,0.6515952010391401,0.006408317655696904,0.013391121047826242,0.014104366622932482,0.009263247123285726,0.014753884322145767,0.01443681664954746,0.009577733213549567,0.015150176928854392,0.01491433774309,0.00984900224229721,0.015317830736475769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ondo,0.39415857827574224,0.3932715258171929,0.3921301941105627,0.3937345857825689,0.3923558224694228,0.39433294877276015,0.39521465759595936,0.3937488998014468,0.3919897377917159,0.3938888912787381,0.3900819781515196,0.6468698551429238,0.6887310571372494,0.7305922584756539,0.7716478804272232,0.7990716455495382,0.8025264295541109,0.8059812134821182,0.8072266805165068,0.8072266805165068,0.8072266805165068,0.8072266805165068,0.02686499105091147,0.025882289299761652,0.01709527576359689,0.027645690731453607,0.02596631831319017,0.01715414101138043,0.02777268042649284,0.026079602463335197,0.017273277559981384,0.027785284414226473,0.02590921013780352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Osun,0.3962257736174619,0.3991135959397011,0.3964659170160146,0.3976377053555261,0.3983271472942886,0.39681796294028393,0.3956075610654472,0.398441382360268,0.39755984565402874,0.39864485970404245,0.3977776459745549,0.630425618661118,0.6759115612903301,0.7181831011279441,0.7600731988217357,0.7900097585812311,0.7960204182995377,0.799128151355253,0.800338922554565,0.8015496937807102,0.8022782142734849,0.8022782142734849,0.018109353300435404,0.018592160154720584,0.01240543734306659,0.018942882389965745,0.018835914671524248,0.012642190207231351,0.019110777233650515,0.01888605145497001,0.012781986447253068,0.019229653245121964,0.019007792237821765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oyo,0.2814747007985999,0.28022366952458644,0.28321997955115336,0.28098171306026715,0.2802933523328155,0.28099730886195134,0.2803012426502788,0.2805161392208974,0.2807577337236443,0.2793653612768815,0.2807966474603683,0.5664355101982951,0.6108824325921683,0.6544738328025297,0.6978777551037959,0.7319098169683683,0.7479725435252921,0.7626285296196668,0.7747663162391651,0.7815975384746061,0.7881857642342969,0.7911416065254789,0.021512656743351167,0.022023268231805847,0.014498855105244176,0.022165896218466305,0.021889849658079604,0.01442425151610608,0.022361182998209123,0.021988789014701395,0.014430015340028295,0.02235968862338323,0.02197552530603413,0.01103637758055964,0.01103637758055964,0.01103637758055964,0.01103637758055964,0.01103637758055964,0.01103637758055964,0.01103637758055964,0.01103637758055964,0.01103637758055964,0.01103637758055964,0.01103637758055964
Plateau,0.23142359289152623,0.2315911564568714,0.22983673481024974,0.22950922445143934,0.23281702661308204,0.22912279644166877,0.23314486669339649,0.2302545770208703,0.2310232519971716,0.2343104309256915,0.23061294036875415,0.5031879806343637,0.5486340809762307,0.5926024216859342,0.6336195143931306,0.6691826700055319,0.692414646817471,0.7133339126038031,0.7322791393682424,0.7512243661296271,0.7642118965912357,0.7726550467292264,0.01708873681976365,0.02235926361178928,0.01466369771997652,0.01819045674902424,0.02244885333191505,0.014732032731764159,0.018326482327570462,0.022663661576765918,0.014849967198400503,0.018421820436581776,0.022705549462378835,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Rivers,0.25113402970533927,0.248534236157527,0.25061982048973785,0.2514384209018294,0.2514347453931944,0.25068018595322283,0.24974490237792765,0.24944795571882034,0.2506083922792614,0.2496982854542219,0.2496383717561258,0.4518451702622727,0.46900505024344397,0.4843666154578113,0.49915696775846635,0.508697354710531,0.5089591725738447,0.5089591725738447,0.5089591725738447,0.5089591725738447,0.5089591725738447,0.5089591725738447,0.008759814446456632,0.009549731766945947,0.006421313433286284,0.00928646663028654,0.009747917747924275,0.006479772342688173,0.009299175027893935,0.009667880935620998,0.006492659311637662,0.009324555043528143,0.009661419445266814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sokoto,0.253831809382615,0.2519593882312018,0.2508404388868694,0.25153248466256706,0.2514132143057811,0.2503640425927985,0.25239277021280404,0.2493233068561863,0.25191704621002436,0.25171815949158116,0.25037878542661013,0.5622320891133682,0.598840225868152,0.6354483620269094,0.6720564981531738,0.7007188655637758,0.7136640800370918,0.7243606557062324,0.732722993544668,0.7408825302915226,0.7477298717016728,0.7515105351836971,0.021278789029716284,0.030561427774725366,0.019863677415005644,0.02239436234763978,0.030571965855702425,0.019927211152567154,0.022568390458241498,0.030582562349743773,0.019906407012174228,0.02253868966896006,0.030505968165350787,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Taraba,0.32200696311044746,0.3213566184466453,0.31754509549358534,0.31792212371971407,0.3142032741350727,0.321623885464553,0.31714790185520986,0.3215389468855114,0.3195945722390887,0.32015270994459727,0.31663953170146847,0.5315872614000561,0.5757327509130574,0.6183237031447898,0.6589741157205594,0.6912197672754572,0.7125960678116491,0.7339723681627128,0.7542277845312115,0.7706282994254501,0.7851593292479593,0.7954285656758988,0.0070003878072332605,0.005055986126492233,0.009734110692643043,0.016211131583433076,0.010964779770906454,0.013187188710888554,0.017637057781533683,0.01184664269621609,0.013627141803941544,0.017641546851715866,0.01177353573954319,0.6605631467184018,0.6605631467184018,0.6605631467184018,0.6605631467184018,0.6605631467184018,0.6605631467184018,0.6605631467184018,0.6605631467184018,0.6605631467184018,0.6605631467184018,0.6605631467184018
