,LGA,repDS,year,LGA_old,U5_ITN_use,six_nine_ITN_use,ten_eighteen_ITN_use,over_eighteen_ITN_use,mortality_rate,kill_rate,block_initial,round,peak,simday
1272,Ekwusigo,Oru West,2023,Ekwusigo,36.6666667,8.3333333,4.1666667,20.3389831,0.255572543,0.341515837,0.53,2,june,1257
1274,Ekwusigo,Oru West,2026,Ekwusigo,36.6666667,8.3333333,4.1666667,20.3389831,0.255572543,0.341515837,0.53,3,june,2352
1276,Ekwusigo,Oru West,2029,Ekwusigo,36.6666667,8.3333333,4.1666667,20.3389831,0.255572543,0.341515837,0.53,4,june,3447
1247,Eleme,Ahoada West,2020,Eleme,33.4594703,25.4864533,17.1533773,26.8713938,0.25030862,0.337309328,0.53,1,may,131
12471,Eleme,Ahoada West,2023,Eleme,33.4594703,25.4864533,17.1533773,26.8713938,0.25030862,0.337309328,0.53,2,may,1226
12472,Eleme,Ahoada West,2026,Eleme,33.4594703,25.4864533,17.1533773,26.8713938,0.25030862,0.337309328,0.53,3,may,2321
12473,Eleme,Ahoada West,2029,Eleme,33.4594703,25.4864533,17.1533773,26.8713938,0.25030862,0.337309328,0.53,4,may,3416
1249,Emohua,Ahoada West,2020,Emohua,46.6666667,21.4285714,31.5789474,18.9655172,0.246521171,0.334292623,0.53,1,may,131
12491,Emohua,Ahoada West,2023,Emohua,46.6666667,21.4285714,31.5789474,18.9655172,0.246521171,0.334292623,0.53,2,may,1226
12492,Emohua,Ahoada West,2026,Emohua,46.6666667,21.4285714,31.5789474,18.9655172,0.246521171,0.334292623,0.53,3,may,2321
12493,Emohua,Ahoada West,2029,Emohua,46.6666667,21.4285714,31.5789474,18.9655172,0.246521171,0.334292623,0.53,4,may,3416
439,Emure,Oke-Ero,2020,Emure,35.7142857,15.3846154,9.0909091,21.6666667,0.372039671,0.436863758,0.53,1,july,186
4391,Emure,Oke-Ero,2023,Emure,35.7142857,15.3846154,9.0909091,21.6666667,0.372039671,0.436863758,0.53,2,july,1281
4392,Emure,Oke-Ero,2026,Emure,35.7142857,15.3846154,9.0909091,21.6666667,0.372039671,0.436863758,0.53,3,july,2376
4393,Emure,Oke-Ero,2029,Emure,35.7142857,15.3846154,9.0909091,21.6666667,0.372039671,0.436863758,0.53,4,july,3471
249,Enugu East,Uzo-Uwani,2020,Enugu East,32.9093825,20.369517,21.9981236,22.8052903,0.392074002,0.453287726,0.53,1,june,162
2491,Enugu East,Uzo-Uwani,2023,Enugu East,32.9093825,20.369517,21.9981236,22.8052903,0.392074002,0.453287726,0.53,2,june,1257
2492,Enugu East,Uzo-Uwani,2026,Enugu East,32.9093825,20.369517,21.9981236,22.8052903,0.392074002,0.453287726,0.53,3,june,2352
2493,Enugu East,Uzo-Uwani,2029,Enugu East,32.9093825,20.369517,21.9981236,22.8052903,0.392074002,0.453287726,0.53,4,june,3447
273,Enugu North,Uzo-Uwani,2020,Enugu North,15.4716936,4.8309143,14.1453801,11.3708785,0.420714903,0.476529889,0.53,1,june,162
2731,Enugu North,Uzo-Uwani,2023,Enugu North,15.4716936,4.8309143,14.1453801,11.3708785,0.420714903,0.476529889,0.53,2,june,1257
2732,Enugu North,Uzo-Uwani,2026,Enugu North,15.4716936,4.8309143,14.1453801,11.3708785,0.420714903,0.476529889,0.53,3,june,2352
2733,Enugu North,Uzo-Uwani,2029,Enugu North,15.4716936,4.8309143,14.1453801,11.3708785,0.420714903,0.476529889,0.53,4,june,3447
305,Enugu South,Uzo-Uwani,2020,Enugu South,11.7565295,9.6628193,8.9494789,13.4867503,0.479661177,0.52292855,0.53,1,june,162
3051,Enugu South,Uzo-Uwani,2023,Enugu South,11.7565295,9.6628193,8.9494789,13.4867503,0.479661177,0.52292855,0.53,2,june,1257
3052,Enugu South,Uzo-Uwani,2026,Enugu South,11.7565295,9.6628193,8.9494789,13.4867503,0.479661177,0.52292855,0.53,3,june,2352
3053,Enugu South,Uzo-Uwani,2029,Enugu South,11.7565295,9.6628193,8.9494789,13.4867503,0.479661177,0.52292855,0.53,4,june,3447
937,Epe,Uzo-Uwani,2020,Epe,7.6923077,25,16.6666667,18,0.40174632,0.461173792,0.53,1,june,162
9371,Epe,Uzo-Uwani,2023,Epe,7.6923077,25,16.6666667,18,0.40174632,0.461173792,0.53,2,june,1257
9372,Epe,Uzo-Uwani,2026,Epe,7.6923077,25,16.6666667,18,0.40174632,0.461173792,0.53,3,june,2352
9373,Epe,Uzo-Uwani,2029,Epe,7.6923077,25,16.6666667,18,0.40174632,0.461173792,0.53,4,june,3447
395,Esan Central,Owan East,2020,Esan Central,55.5555556,62.5,23.5294118,28.0701754,0.34342137,0.413280793,0.53,1,march,70
3951,Esan Central,Owan East,2023,Esan Central,55.5555556,62.5,23.5294118,28.0701754,0.34342137,0.413280793,0.53,2,march,1165
3952,Esan Central,Owan East,2026,Esan Central,55.5555556,62.5,23.5294118,28.0701754,0.34342137,0.413280793,0.53,3,march,2260
3953,Esan Central,Owan East,2029,Esan Central,55.5555556,62.5,23.5294118,28.0701754,0.34342137,0.413280793,0.53,4,march,3355
393,Esan North East,Uzo-Uwani,2020,Esan North East,26.6666667,30,23.0769231,22.7272727,0.339061878,0.409684078,0.53,1,june,162
3931,Esan North East,Uzo-Uwani,2023,Esan North East,26.6666667,30,23.0769231,22.7272727,0.339061878,0.409684078,0.53,2,june,1257
3932,Esan North East,Uzo-Uwani,2026,Esan North East,26.6666667,30,23.0769231,22.7272727,0.339061878,0.409684078,0.53,3,june,2352
3933,Esan North East,Uzo-Uwani,2029,Esan North East,26.6666667,30,23.0769231,22.7272727,0.339061878,0.409684078,0.53,4,june,3447
397,Esan South East,Uzo-Uwani,2020,Esan South East,41.9240922,29.8191902,31.8773719,41.3052039,0.404971726,0.463795838,0.53,1,june,162
3971,Esan South East,Uzo-Uwani,2023,Esan South East,41.9240922,29.8191902,31.8773719,41.3052039,0.404971726,0.463795838,0.53,2,june,1257
3972,Esan South East,Uzo-Uwani,2026,Esan South East,41.9240922,29.8191902,31.8773719,41.3052039,0.404971726,0.463795838,0.53,3,june,2352
3973,Esan South East,Uzo-Uwani,2029,Esan South East,41.9240922,29.8191902,31.8773719,41.3052039,0.404971726,0.463795838,0.53,4,june,3447
399,Esan West,Uzo-Uwani,2020,Esan West,33.3333333,40,60,24.3243243,0.366421113,0.432241487,0.53,1,june,162
3991,Esan West,Uzo-Uwani,2023,Esan West,33.3333333,40,60,24.3243243,0.366421113,0.432241487,0.53,2,june,1257
3992,Esan West,Uzo-Uwani,2026,Esan West,33.3333333,40,60,24.3243243,0.366421113,0.432241487,0.53,3,june,2352
3993,Esan West,Uzo-Uwani,2029,Esan West,33.3333333,40,60,24.3243243,0.366421113,0.432241487,0.53,4,june,3447
1075,Ese-Odo,Owan East,2020,Ese-Odo,55.5555556,50,47.0588235,52.3809524,0.298999586,0.376721268,0.53,1,march,70
10751,Ese-Odo,Owan East,2023,Ese-Odo,55.5555556,50,47.0588235,52.3809524,0.298999586,0.376721268,0.53,2,march,1165
10752,Ese-Odo,Owan East,2026,Ese-Odo,55.5555556,50,47.0588235,52.3809524,0.298999586,0.376721268,0.53,3,march,2260
10753,Ese-Odo,Owan East,2029,Ese-Odo,55.5555556,50,47.0588235,52.3809524,0.298999586,0.376721268,0.53,4,march,3355
315,Esit Eket,Nsit Ubium,2021,Esit Eket,64.2857143,40,16.2162162,49.0566038,0.262279676,0.346897657,0.53,1,june,527
3151,Esit Eket,Nsit Ubium,2024,Esit Eket,64.2857143,40,16.2162162,49.0566038,0.262279676,0.346897657,0.53,2,june,1622
3152,Esit Eket,Nsit Ubium,2027,Esit Eket,64.2857143,40,16.2162162,49.0566038,0.262279676,0.346897657,0.53,3,june,2717
3153,Esit Eket,Nsit Ubium,2030,Esit Eket,64.2857143,40,16.2162162,49.0566038,0.262279676,0.346897657,0.53,4,june,3812
501,Essien Udim,Ngor-Okpala,2021,Essien Udim,40.416306,41.932543,10.1814961,24.8747098,0.369824263,0.435041855,0.53,1,june,527
5011,Essien Udim,Ngor-Okpala,2024,Essien Udim,40.416306,41.932543,10.1814961,24.8747098,0.369824263,0.435041855,0.53,2,june,1622
5012,Essien Udim,Ngor-Okpala,2027,Essien Udim,40.416306,41.932543,10.1814961,24.8747098,0.369824263,0.435041855,0.53,3,june,2717
5013,Essien Udim,Ngor-Okpala,2030,Essien Udim,40.416306,41.932543,10.1814961,24.8747098,0.369824263,0.435041855,0.53,4,june,3812
1251,Etche,Ngor-Okpala,2020,Etche,18.9331333,26.5626203,27.1860382,26.147852,0.253940946,0.340210321,0.53,1,june,162
12511,Etche,Ngor-Okpala,2023,Etche,18.9331333,26.5626203,27.1860382,26.147852,0.253940946,0.340210321,0.53,2,june,1257
12512,Etche,Ngor-Okpala,2026,Etche,18.9331333,26.5626203,27.1860382,26.147852,0.253940946,0.340210321,0.53,3,june,2352
12513,Etche,Ngor-Okpala,2029,Etche,18.9331333,26.5626203,27.1860382,26.147852,0.253940946,0.340210321,0.53,4,june,3447
323,Ethiope East,Isoko South,2022,Ethiope East,7.1428571,15.6482654,5.2470085,7.965734,0.209725367,0.305480359,0.53,1,june,892
3231,Ethiope East,Isoko South,2025,Ethiope East,7.1428571,15.6482654,5.2470085,7.965734,0.209725367,0.305480359,0.53,2,june,1987
3232,Ethiope East,Isoko South,2028,Ethiope East,7.1428571,15.6482654,5.2470085,7.965734,0.209725367,0.305480359,0.53,3,june,3082
325,Ethiope West,Isoko South,2022,Ethiope West,20,25.5845189,11.1111111,25.5813953,0.342228555,0.412296673,0.53,1,june,892
3251,Ethiope West,Isoko South,2025,Ethiope West,20,25.5845189,11.1111111,25.5813953,0.342228555,0.412296673,0.53,2,june,1987
3252,Ethiope West,Isoko South,2028,Ethiope West,20,25.5845189,11.1111111,25.5813953,0.342228555,0.412296673,0.53,3,june,3082
1539,Eti-Osa,Isoko South,2020,Eti-Osa,12.5,66.6666667,17.817353,17.4180404,0.469914663,0.515425093,0.53,1,june,162
15391,Eti-Osa,Isoko South,2023,Eti-Osa,12.5,66.6666667,17.817353,17.4180404,0.469914663,0.515425093,0.53,2,june,1257
15392,Eti-Osa,Isoko South,2026,Eti-Osa,12.5,66.6666667,17.817353,17.4180404,0.469914663,0.515425093,0.53,3,june,2352
15393,Eti-Osa,Isoko South,2029,Eti-Osa,12.5,66.6666667,17.817353,17.4180404,0.469914663,0.515425093,0.53,4,june,3447
503,Etim Ekpo,Ngor-Okpala,2021,Etim Ekpo,30.4424538,26.6473717,21.9305704,26.6910909,0.326319464,0.399175674,0.53,1,june,527
5031,Etim Ekpo,Ngor-Okpala,2024,Etim Ekpo,30.4424538,26.6473717,21.9305704,26.6910909,0.326319464,0.399175674,0.53,2,june,1622
5032,Etim Ekpo,Ngor-Okpala,2027,Etim Ekpo,30.4424538,26.6473717,21.9305704,26.6910909,0.326319464,0.399175674,0.53,3,june,2717
5033,Etim Ekpo,Ngor-Okpala,2030,Etim Ekpo,30.4424538,26.6473717,21.9305704,26.6910909,0.326319464,0.399175674,0.53,4,june,3812
505,Etinan,Nsit Ubium,2021,Etinan,23.0769231,16.6666667,20.2569073,14.2857143,0.271254927,0.35413511,0.53,1,june,527
5051,Etinan,Nsit Ubium,2024,Etinan,23.0769231,16.6666667,20.2569073,14.2857143,0.271254927,0.35413511,0.53,2,june,1622
5052,Etinan,Nsit Ubium,2027,Etinan,23.0769231,16.6666667,20.2569073,14.2857143,0.271254927,0.35413511,0.53,3,june,2717
5053,Etinan,Nsit Ubium,2030,Etinan,23.0769231,16.6666667,20.2569073,14.2857143,0.271254927,0.35413511,0.53,4,june,3812
401,Etsako Central,Owan East,2020,Etsako Central,25,13.3333333,39.1304348,16.0714286,0.300181787,0.377689484,0.53,1,march,70
4011,Etsako Central,Owan East,2023,Etsako Central,25,13.3333333,39.1304348,16.0714286,0.300181787,0.377689484,0.53,2,march,1165
4012,Etsako Central,Owan East,2026,Etsako Central,25,13.3333333,39.1304348,16.0714286,0.300181787,0.377689484,0.53,3,march,2260
4013,Etsako Central,Owan East,2029,Etsako Central,25,13.3333333,39.1304348,16.0714286,0.300181787,0.377689484,0.53,4,march,3355
403,Etsako East,Owan East,2020,Etsako East,22.2853343,3.5081229,8.2263184,21.9326988,0.314825995,0.389711717,0.53,1,march,70
4031,Etsako East,Owan East,2023,Etsako East,22.2853343,3.5081229,8.2263184,21.9326988,0.314825995,0.389711717,0.53,2,march,1165
4032,Etsako East,Owan East,2026,Etsako East,22.2853343,3.5081229,8.2263184,21.9326988,0.314825995,0.389711717,0.53,3,march,2260
4033,Etsako East,Owan East,2029,Etsako East,22.2853343,3.5081229,8.2263184,21.9326988,0.314825995,0.389711717,0.53,4,march,3355
405,Etsako West,Owan East,2020,Etsako West,15.6801223,4.7429771,3.9901288,9.1796309,0.290127246,0.36946828,0.53,1,march,70
4051,Etsako West,Owan East,2023,Etsako West,15.6801223,4.7429771,3.9901288,9.1796309,0.290127246,0.36946828,0.53,2,march,1165
4052,Etsako West,Owan East,2026,Etsako West,15.6801223,4.7429771,3.9901288,9.1796309,0.290127246,0.36946828,0.53,3,march,2260
4053,Etsako West,Owan East,2029,Etsako West,15.6801223,4.7429771,3.9901288,9.1796309,0.290127246,0.36946828,0.53,4,march,3355
507,Etung,Obubra,2021,Etung,25,10,38.8888889,28.2051282,0.470104636,0.515572062,0.53,1,june,527
5071,Etung,Obubra,2024,Etung,25,10,38.8888889,28.2051282,0.470104636,0.515572062,0.53,2,june,1622
5072,Etung,Obubra,2027,Etung,25,10,38.8888889,28.2051282,0.470104636,0.515572062,0.53,3,june,2717
5073,Etung,Obubra,2030,Etung,25,10,38.8888889,28.2051282,0.470104636,0.515572062,0.53,4,june,3812
509,Ewekoro,Uzo-Uwani,2021,Ewekoro,77.98507,67.9724304,48.0287211,63.6818403,0.487001134,0.528528126,0.53,1,june,527
5091,Ewekoro,Uzo-Uwani,2024,Ewekoro,77.98507,67.9724304,48.0287211,63.6818403,0.487001134,0.528528126,0.53,2,june,1622
5092,Ewekoro,Uzo-Uwani,2027,Ewekoro,77.98507,67.9724304,48.0287211,63.6818403,0.487001134,0.528528126,0.53,3,june,2717
5093,Ewekoro,Uzo-Uwani,2030,Ewekoro,77.98507,67.9724304,48.0287211,63.6818403,0.487001134,0.528528126,0.53,4,june,3812
461,Ezeagu,Uzo-Uwani,2020,Ezeagu,40.6541925,31.0152923,18.3547524,34.7315147,0.415961311,0.472696867,0.53,1,june,162
4611,Ezeagu,Uzo-Uwani,2023,Ezeagu,40.6541925,31.0152923,18.3547524,34.7315147,0.415961311,0.472696867,0.53,2,june,1257
4612,Ezeagu,Uzo-Uwani,2026,Ezeagu,40.6541925,31.0152923,18.3547524,34.7315147,0.415961311,0.472696867,0.53,3,june,2352
4613,Ezeagu,Uzo-Uwani,2029,Ezeagu,40.6541925,31.0152923,18.3547524,34.7315147,0.415961311,0.472696867,0.53,4,june,3447
531,Ezinihitte,Ngor-Okpala,2020,Ezinihitte,3.9516986,6.2695796,10.9386966,18.9200567,0.456817192,0.505227255,0.53,1,june,162
5311,Ezinihitte,Ngor-Okpala,2023,Ezinihitte,3.9516986,6.2695796,10.9386966,18.9200567,0.456817192,0.505227255,0.53,2,june,1257
5312,Ezinihitte,Ngor-Okpala,2026,Ezinihitte,3.9516986,6.2695796,10.9386966,18.9200567,0.456817192,0.505227255,0.53,3,june,2352
5313,Ezinihitte,Ngor-Okpala,2029,Ezinihitte,3.9516986,6.2695796,10.9386966,18.9200567,0.456817192,0.505227255,0.53,4,june,3447
373,Ezza North,Owan East,2020,Ezza North,68.627451,60,52.9411765,56.25,0.41226708,0.469710667,0.53,1,march,70
3731,Ezza North,Owan East,2023,Ezza North,68.627451,60,52.9411765,56.25,0.41226708,0.469710667,0.53,2,march,1165
3732,Ezza North,Owan East,2026,Ezza North,68.627451,60,52.9411765,56.25,0.41226708,0.469710667,0.53,3,march,2260
3733,Ezza North,Owan East,2029,Ezza North,68.627451,60,52.9411765,56.25,0.41226708,0.469710667,0.53,4,march,3355
375,Ezza South,Obubra,2020,Ezza South,73.5494891,66.5466448,65.376283,62.2009871,0.389807073,0.451434864,0.53,1,june,162
3751,Ezza South,Obubra,2023,Ezza South,73.5494891,66.5466448,65.376283,62.2009871,0.389807073,0.451434864,0.53,2,june,1257
3752,Ezza South,Obubra,2026,Ezza South,73.5494891,66.5466448,65.376283,62.2009871,0.389807073,0.451434864,0.53,3,june,2352
3753,Ezza South,Obubra,2029,Ezza South,73.5494891,66.5466448,65.376283,62.2009871,0.389807073,0.451434864,0.53,4,june,3447
527,Fagge,Alkaleri,2022,Fagge,48.4534717,38.1738609,33.8571783,49.7522113,0.567041099,0.586251328,0.53,1,july,916
5271,Fagge,Alkaleri,2025,Fagge,48.4534717,38.1738609,33.8571783,49.7522113,0.567041099,0.586251328,0.53,2,july,2011
5272,Fagge,Alkaleri,2028,Fagge,48.4534717,38.1738609,33.8571783,49.7522113,0.567041099,0.586251328,0.53,3,july,3106
511,Fakai,Birnin Kebbi,2021,Fakai,92.5,80.7692308,71.1538462,78.3783784,0.590008654,0.601533253,0.53,1,august,588
5111,Fakai,Birnin Kebbi,2024,Fakai,92.5,80.7692308,71.1538462,78.3783784,0.590008654,0.601533253,0.53,2,august,1683
5112,Fakai,Birnin Kebbi,2027,Fakai,92.5,80.7692308,71.1538462,78.3783784,0.590008654,0.601533253,0.53,3,august,2778
5113,Fakai,Birnin Kebbi,2030,Fakai,92.5,80.7692308,71.1538462,78.3783784,0.590008654,0.601533253,0.53,4,august,3873
513,Faskari,Giwa,2021,Faskari,50.8196721,62.962963,68.9655172,59.4594595,0.713932669,0.672768838,0.53,1,august,588
5131,Faskari,Giwa,2024,Faskari,50.8196721,62.962963,68.9655172,59.4594595,0.713932669,0.672768838,0.53,2,august,1683
5132,Faskari,Giwa,2027,Faskari,50.8196721,62.962963,68.9655172,59.4594595,0.713932669,0.672768838,0.53,3,august,2778
5133,Faskari,Giwa,2030,Faskari,50.8196721,62.962963,68.9655172,59.4594595,0.713932669,0.672768838,0.53,4,august,3873
1351,Fika,Darazo,2022,Fika,45.2267101,14.7058824,26.0204646,4.2857143,0.755004111,0.692121556,0.53,1,july,916
13511,Fika,Darazo,2025,Fika,45.2267101,14.7058824,26.0204646,4.2857143,0.755004111,0.692121556,0.53,2,july,2011
13512,Fika,Darazo,2028,Fika,45.2267101,14.7058824,26.0204646,4.2857143,0.755004111,0.692121556,0.53,3,july,3106
1509,Fufore,Alkaleri,2020,Fufore,37.2915678,40.166749,39.6978755,38.1692756,0.635571581,0.629966874,0.53,1,july,186
15091,Fufore,Alkaleri,2023,Fufore,37.2915678,40.166749,39.6978755,38.1692756,0.635571581,0.629966874,0.53,2,july,1281
15092,Fufore,Alkaleri,2026,Fufore,37.2915678,40.166749,39.6978755,38.1692756,0.635571581,0.629966874,0.53,3,july,2376
15093,Fufore,Alkaleri,2029,Fufore,37.2915678,40.166749,39.6978755,38.1692756,0.635571581,0.629966874,0.53,4,july,3471
515,Funakaye,Alkaleri,2021,Funakaye,35.483871,21.5686275,20.5882353,55.5555556,0.631961788,0.627807972,0.53,1,july,551
5151,Funakaye,Alkaleri,2024,Funakaye,35.483871,21.5686275,20.5882353,55.5555556,0.631961788,0.627807972,0.53,2,july,1646
5152,Funakaye,Alkaleri,2027,Funakaye,35.483871,21.5686275,20.5882353,55.5555556,0.631961788,0.627807972,0.53,3,july,2741
5153,Funakaye,Alkaleri,2030,Funakaye,35.483871,21.5686275,20.5882353,55.5555556,0.631961788,0.627807972,0.53,4,july,3836
1355,Fune,Darazo,2022,Fune,13.0446723,15.3939112,9.5508126,20.8923888,0.756549801,0.692809524,0.53,1,july,916
13551,Fune,Darazo,2025,Fune,13.0446723,15.3939112,9.5508126,20.8923888,0.756549801,0.692809524,0.53,2,july,2011
13552,Fune,Darazo,2028,Fune,13.0446723,15.3939112,9.5508126,20.8923888,0.756549801,0.692809524,0.53,3,july,3106
519,Funtua,Gwarzo,2021,Funtua,67.3321885,50.7343504,34.8372254,59.9895342,0.500280747,0.538540771,0.53,1,august,588
5191,Funtua,Gwarzo,2024,Funtua,67.3321885,50.7343504,34.8372254,59.9895342,0.500280747,0.538540771,0.53,2,august,1683
5192,Funtua,Gwarzo,2027,Funtua,67.3321885,50.7343504,34.8372254,59.9895342,0.500280747,0.538540771,0.53,3,august,2778
5193,Funtua,Gwarzo,2030,Funtua,67.3321885,50.7343504,34.8372254,59.9895342,0.500280747,0.538540771,0.53,4,august,3873
705,Gabasawa,Taura,2022,Gabasawa,65.8536585,61.2903226,66.1016949,69.8924731,0.749885825,0.689822821,0.53,1,july,916
7051,Gabasawa,Taura,2025,Gabasawa,65.8536585,61.2903226,66.1016949,69.8924731,0.749885825,0.689822821,0.53,2,july,2011
7052,Gabasawa,Taura,2028,Gabasawa,65.8536585,61.2903226,66.1016949,69.8924731,0.749885825,0.689822821,0.53,3,july,3106
1455,Gada,Gawabawa,2020,Gada,45.4220264,16.072196,26.7299852,56.4402412,0.721220117,0.676355095,0.53,1,august,223
14551,Gada,Gawabawa,2023,Gada,45.4220264,16.072196,26.7299852,56.4402412,0.721220117,0.676355095,0.53,2,august,1318
14552,Gada,Gawabawa,2026,Gada,45.4220264,16.072196,26.7299852,56.4402412,0.721220117,0.676355095,0.53,3,august,2413
14553,Gada,Gawabawa,2029,Gada,45.4220264,16.072196,26.7299852,56.4402412,0.721220117,0.676355095,0.53,4,august,3508
521,Gagarawa,Taura,2021,Gagarawa,92.3076923,97.2222222,87.1794872,94.2028986,0.716266925,0.673924789,0.53,1,july,551
5211,Gagarawa,Taura,2024,Gagarawa,92.3076923,97.2222222,87.1794872,94.2028986,0.716266925,0.673924789,0.53,2,july,1646
5212,Gagarawa,Taura,2027,Gagarawa,92.3076923,97.2222222,87.1794872,94.2028986,0.716266925,0.673924789,0.53,3,july,2741
5213,Gagarawa,Taura,2030,Gagarawa,92.3076923,97.2222222,87.1794872,94.2028986,0.716266925,0.673924789,0.53,4,july,3836
523,Gamawa,Gwarzo,2021,Gamawa,48.4848485,25,33.3333333,63.4920635,0.770682387,0.698966685,0.53,1,august,588
5231,Gamawa,Gwarzo,2024,Gamawa,48.4848485,25,33.3333333,63.4920635,0.770682387,0.698966685,0.53,2,august,1683
5232,Gamawa,Gwarzo,2027,Gamawa,48.4848485,25,33.3333333,63.4920635,0.770682387,0.698966685,0.53,3,august,2778
5233,Gamawa,Gwarzo,2030,Gamawa,48.4848485,25,33.3333333,63.4920635,0.770682387,0.698966685,0.53,4,august,3873
1513,Ganaye,Alkaleri,2020,Ganaye,43.4782609,19.047619,33.3333333,41.6666667,0.427407559,0.481907173,0.53,1,july,186
15131,Ganaye,Alkaleri,2023,Ganaye,43.4782609,19.047619,33.3333333,41.6666667,0.427407559,0.481907173,0.53,2,july,1281
15132,Ganaye,Alkaleri,2026,Ganaye,43.4782609,19.047619,33.3333333,41.6666667,0.427407559,0.481907173,0.53,3,july,2376
15133,Ganaye,Alkaleri,2029,Ganaye,43.4782609,19.047619,33.3333333,41.6666667,0.427407559,0.481907173,0.53,4,july,3471
583,Ganjuwa,Darazo,2021,Ganjuwa,57.6367392,24.4194758,30.7748719,62.4384825,0.647484501,0.636975276,0.53,1,july,551
5831,Ganjuwa,Darazo,2024,Ganjuwa,57.6367392,24.4194758,30.7748719,62.4384825,0.647484501,0.636975276,0.53,2,july,1646
5832,Ganjuwa,Darazo,2027,Ganjuwa,57.6367392,24.4194758,30.7748719,62.4384825,0.647484501,0.636975276,0.53,3,july,2741
5833,Ganjuwa,Darazo,2030,Ganjuwa,57.6367392,24.4194758,30.7748719,62.4384825,0.647484501,0.636975276,0.53,4,july,3836
585,Garki,Babura,2021,Garki,94.4444444,87.8787879,95.2380952,93.2432432,0.74078424,0.685656303,0.53,1,may,496
5851,Garki,Babura,2024,Garki,94.4444444,87.8787879,95.2380952,93.2432432,0.74078424,0.685656303,0.53,2,may,1591
5852,Garki,Babura,2027,Garki,94.4444444,87.8787879,95.2380952,93.2432432,0.74078424,0.685656303,0.53,3,may,2686
5853,Garki,Babura,2030,Garki,94.4444444,87.8787879,95.2380952,93.2432432,0.74078424,0.685656303,0.53,4,may,3781
707,Garko,Gwarzo,2022,Garko,65.8536585,40.7407407,40.8163265,66.25,0.768838005,0.698176678,0.53,1,august,953
7071,Garko,Gwarzo,2025,Garko,65.8536585,40.7407407,40.8163265,66.25,0.768838005,0.698176678,0.53,2,august,2048
7072,Garko,Gwarzo,2028,Garko,65.8536585,40.7407407,40.8163265,66.25,0.768838005,0.698176678,0.53,3,august,3143
709,Garum Mallam,Gwarzo,2022,Garum Mallam,81.8181818,75,60.8695652,78.3783784,0.862288859,0.733346686,0.53,1,august,953
7091,Garum Mallam,Gwarzo,2025,Garum Mallam,81.8181818,75,60.8695652,78.3783784,0.862288859,0.733346686,0.53,2,august,2048
7092,Garum Mallam,Gwarzo,2028,Garum Mallam,81.8181818,75,60.8695652,78.3783784,0.862288859,0.733346686,0.53,3,august,3143
1519,Gashaka,Oru West,2022,Gashaka,19.5652174,7.6923077,4,23.0769231,0.402171636,0.461519779,0.53,1,june,892
15191,Gashaka,Oru West,2025,Gashaka,19.5652174,7.6923077,4,23.0769231,0.402171636,0.461519779,0.53,2,june,1987
15192,Gashaka,Oru West,2028,Gashaka,19.5652174,7.6923077,4,23.0769231,0.402171636,0.461519779,0.53,3,june,3082
1321,Gassol,Keana,2022,Gassol,36.7913764,19.9445386,26.7754229,45.7482077,0.374978294,0.439278935,0.53,1,august,953
13211,Gassol,Keana,2025,Gassol,36.7913764,19.9445386,26.7754229,45.7482077,0.374978294,0.439278935,0.53,2,august,2048
13212,Gassol,Keana,2028,Gassol,36.7913764,19.9445386,26.7754229,45.7482077,0.374978294,0.439278935,0.53,3,august,3143
1287,Gawabawa,Gawabawa,2020,Gawabawa,44.7272942,19.0509869,23.5265365,52.2596299,0.808406515,0.714253917,0.53,1,august,223
12871,Gawabawa,Gawabawa,2023,Gawabawa,44.7272942,19.0509869,23.5265365,52.2596299,0.808406515,0.714253917,0.53,2,august,1318
12872,Gawabawa,Gawabawa,2026,Gawabawa,44.7272942,19.0509869,23.5265365,52.2596299,0.808406515,0.714253917,0.53,3,august,2413
12873,Gawabawa,Gawabawa,2029,Gawabawa,44.7272942,19.0509869,23.5265365,52.2596299,0.808406515,0.714253917,0.53,4,august,3508
711,Gaya,Gwarzo,2022,Gaya,87.8787879,73.0769231,80.6451613,94.1176471,0.763092032,0.695689515,0.53,1,august,953
7111,Gaya,Gwarzo,2025,Gaya,87.8787879,73.0769231,80.6451613,94.1176471,0.763092032,0.695689515,0.53,2,august,2048
7112,Gaya,Gwarzo,2028,Gaya,87.8787879,73.0769231,80.6451613,94.1176471,0.763092032,0.695689515,0.53,3,august,3143
989,Gbako,Oke-Ero,2022,Gbako,16.6666667,12.1212121,26.0379648,14.1025641,0.413494411,0.470703464,0.53,1,july,916
9891,Gbako,Oke-Ero,2025,Gbako,16.6666667,12.1212121,26.0379648,14.1025641,0.413494411,0.470703464,0.53,2,july,2011
9892,Gbako,Oke-Ero,2028,Gbako,16.6666667,12.1212121,26.0379648,14.1025641,0.413494411,0.470703464,0.53,3,july,3106
213,Gboko,Keana,2020,Gboko,76.4633412,64.5455044,43.8547558,56.5466494,0.325574075,0.398561371,0.53,1,august,223
2131,Gboko,Keana,2023,Gboko,76.4633412,64.5455044,43.8547558,56.5466494,0.325574075,0.398561371,0.53,2,august,1318
2132,Gboko,Keana,2026,Gboko,76.4633412,64.5455044,43.8547558,56.5466494,0.325574075,0.398561371,0.53,3,august,2413
2133,Gboko,Keana,2029,Gboko,76.4633412,64.5455044,43.8547558,56.5466494,0.325574075,0.398561371,0.53,4,august,3508
